name,position,team,GW,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,transfers_in,transfers_out,selected,value,season,season_year,form_last3,form_last5,minutes_reliability_season,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,saves_per_game_season,points_per_million
Alex McCarthy,GK,Southampton,20,Crystal Palace,True,2,90,0,0,0,1,0,0,0,0,0,1,0,9,9.6,0.0,0.0,1.0,12139,1318,60961,4.3,2019-20,2020,5.0,4.2,1.0,26,2.6,0.0,0.0,0.1,2.8,0.4651
Alex McCarthy,GK,Southampton,21,Spurs,True,8,90,0,0,1,0,0,0,0,0,0,5,1,31,33.8,0.0,0.0,3.4,17912,6387,72480,4.3,2019-20,2020,3.7,3.57,1.0,34,3.0909,0.0,0.0,0.1818,3.0,1.8605
Alex McCarthy,GK,Southampton,22,Leicester,False,3,90,0,0,0,1,0,0,0,0,0,4,0,17,29.0,0.0,0.0,2.9,56167,8777,121896,4.3,2019-20,2020,6.0,5.3,1.0,37,3.0833,0.0,0.0,0.1667,3.0833,0.6977
Alex McCarthy,GK,Southampton,23,Wolves,True,1,90,0,0,0,3,0,0,0,0,0,1,0,9,11.0,0.0,0.0,1.1,89510,8489,204624,4.4,2019-20,2020,4.3,4.53,1.0,38,2.9231,0.0,0.0,0.1538,2.9231,0.2273
Alex McCarthy,GK,Southampton,24,Crystal Palace,False,6,90,0,0,1,0,0,0,0,0,0,0,0,20,1.4,0.0,0.0,0.1,23653,9497,218805,4.4,2019-20,2020,3.0,3.5,1.0,44,3.1429,0.0,0.0,0.2143,2.7143,1.3636
Alex McCarthy,GK,Southampton,25,Liverpool,False,1,90,0,0,0,4,0,0,0,0,0,5,0,19,37.2,0.0,0.0,3.7,47083,14097,252136,4.4,2019-20,2020,3.9,4.07,1.0,45,3.0,0.0,0.0,0.2,2.8667,0.2273
Alex McCarthy,GK,Southampton,26,Burnley,True,2,90,0,0,0,2,0,0,0,0,0,4,0,15,26.8,0.0,0.0,2.7,33236,6802,279310,4.4,2019-20,2020,2.5,3.05,1.0,47,2.9375,0.0,0.0,0.1875,2.9375,0.4545
Alex McCarthy,GK,Southampton,27,Aston Villa,True,7,90,0,0,1,0,0,0,0,0,0,1,1,24,10.2,0.0,0.0,1.0,23365,6634,296592,4.4,2019-20,2020,2.5,2.51,1.0,54,3.1765,0.0,0.0,0.2353,2.8235,1.5909
Alex McCarthy,GK,Southampton,28,West Ham,False,2,90,0,0,0,3,0,0,0,0,0,4,0,13,26.2,0.0,0.0,2.6,38587,4225,333906,4.4,2019-20,2020,4.3,3.95,1.0,56,3.1111,0.0,0.0,0.2222,2.8889,0.4545
Alex McCarthy,GK,Southampton,29,Newcastle,True,12,90,0,0,0,1,0,1,0,0,0,6,3,36,72.4,10.0,0.0,8.2,17714,11222,337378,4.5,2019-20,2020,3.5,3.45,1.0,68,3.5789,0.0,0.0,0.2105,3.0526,2.6667
