team,season,GW,goals_scored_for,goals_conceded,was_home,opponent,clean_sheet,win,draw,points_earned,goals_scored_last5,goals_conceded_last5,clean_sheet_rate_last5,wins_last5,form_points_last5,goals_scored_last3,goals_conceded_last3,home_goals_scored_season,away_goals_scored_season,home_goals_conceded_season,away_goals_conceded_season,attacking_strength,defensive_strength
Southampton,2019-20,42,1,0,True,Man City,1,1,0,3,1.4,1.4,0.2,2.0,6.0,2.0,1.0,0.9375,1.5625,2.0625,1.4375,0.5833333333333334,0.44444444444444464
Southampton,2019-20,43,1,1,False,Everton,0,0,1,1,1.4,0.8,0.4,3.0,9.0,1.3333333333333333,1.0,0.9411764705882353,1.5625,1.9411764705882353,1.4375,0.5384615384615384,0.8333333333333333
Southampton,2019-20,44,1,2,False,Man Utd,0,0,0,0,1.6,0.8,0.4,3.0,10.0,1.6666666666666667,0.6666666666666666,0.9411764705882353,1.5294117647058822,1.9411764705882353,1.411764705882353,0.5333333333333333,0.8888888888888888
Southampton,2019-20,45,1,1,True,Brighton,0,0,1,1,1.2,1.2,0.2,2.0,7.0,1.0,1.0,0.9411764705882353,1.5,1.9411764705882353,1.4444444444444444,0.3333333333333333,0.6363636363636365
Southampton,2019-20,46,1,0,False,Bournemouth,1,1,0,3,1.4,1.0,0.2,2.0,8.0,1.0,1.3333333333333333,0.9444444444444444,1.5,1.8888888888888888,1.4444444444444444,0.4285714285714286,0.7272727272727273
Southampton,2019-20,47,3,1,True,Sheffield Utd,0,1,0,3,1.0,0.8,0.4,2.0,8.0,1.0,1.0,0.9444444444444444,1.4736842105263157,1.8888888888888888,1.368421052631579,0.30769230769230776,0.8
Southampton,2020-21,1,0,1,False,Crystal Palace,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Southampton,2020-21,2,2,5,True,Spurs,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75
Southampton,2020-21,3,1,0,False,Burnley,1,1,0,3,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,1.0,0.2857142857142857,0.25
Southampton,2020-21,4,2,0,True,West Brom,1,1,0,3,1.0,2.0,0.3333333333333333,1.0,3.0,1.0,2.0,2.0,0.5,5.0,0.5,0.3,0.4545454545454545
Southampton,2020-21,5,3,3,False,Chelsea,0,0,1,1,1.25,1.5,0.5,2.0,6.0,1.6666666666666667,1.6666666666666667,2.0,0.5,2.5,0.5,0.29268292682926833,0.7222222222222222
Southampton,2020-21,6,2,0,True,Everton,1,1,0,3,1.6,1.8,0.4,2.0,7.0,2.0,1.0,2.0,1.3333333333333333,2.5,1.3333333333333333,0.5000000000000001,0.48
Southampton,2020-21,7,4,3,False,Aston Villa,0,1,0,3,2.0,1.6,0.6,3.0,10.0,2.3333333333333335,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.5714285714285714,0.5714285714285714
Southampton,2020-21,8,2,0,True,Newcastle,1,1,0,3,2.4,1.2,0.6,4.0,13.0,3.0,2.0,2.0,2.0,1.6666666666666667,1.75,0.8461538461538461,0.8571428571428572
Southampton,2020-21,9,1,1,False,Wolves,0,0,1,1,2.6,1.2,0.6,4.0,13.0,2.6666666666666665,1.0,2.0,2.0,1.25,1.75,0.9230769230769231,0.6000000000000001
Southampton,2020-21,10,2,3,True,Man Utd,0,0,0,0,2.4,1.4,0.4,3.0,11.0,2.3333333333333335,1.3333333333333333,2.0,1.8,1.25,1.6,1.0,0.5
Southampton,2020-21,11,2,1,False,Brighton,0,1,0,3,2.2,1.4,0.4,3.0,10.0,1.6666666666666667,1.3333333333333333,2.0,1.8,1.6,1.6,1.0,0.33333333333333337
Southampton,2020-21,12,2,0,True,Sheffield Utd,1,1,0,3,2.2,1.6,0.2,3.0,10.0,1.6666666666666667,1.6666666666666667,2.0,1.8333333333333333,1.6,1.5,1.0,0.29999999999999993
Southampton,2020-21,13,1,1,False,Arsenal,0,0,1,1,1.8,1.0,0.4,3.0,10.0,2.0,1.3333333333333333,2.0,1.8333333333333333,1.3333333333333333,1.5,1.0,0.6
Southampton,2020-21,14,0,1,True,Man City,0,0,0,0,1.6,1.2,0.2,2.0,8.0,1.6666666666666667,0.6666666666666666,2.0,1.7142857142857142,1.3333333333333333,1.4285714285714286,0.7500000000000001,0.5714285714285714
Southampton,2020-21,15,0,0,False,Fulham,1,0,1,1,1.4,1.2,0.2,2.0,7.0,1.0,0.6666666666666666,1.7142857142857142,1.7142857142857142,1.2857142857142858,1.4285714285714286,0.3846153846153846,0.5833333333333333
Southampton,2020-21,16,0,0,True,West Ham,1,0,1,1,1.0,0.6,0.4,2.0,8.0,0.3333333333333333,0.6666666666666666,1.7142857142857142,1.5,1.2857142857142858,1.25,0.18181818181818185,0.9090909090909092
Southampton,2020-21,17,1,0,True,Liverpool,1,1,0,3,0.6,0.4,0.6,1.0,6.0,0.0,0.3333333333333333,1.5,1.5,1.125,1.25,0.09090909090909088,0.9166666666666666
Southampton,2020-21,19,0,2,False,Leicester,0,0,0,0,0.4,0.4,0.6,1.0,6.0,0.3333333333333333,0.0,1.4444444444444444,1.5,1.0,1.25,0.09090909090909093,1.0
Southampton,2020-21,20,1,3,True,Arsenal,0,0,0,0,0.2,0.6,0.6,1.0,5.0,0.3333333333333333,0.6666666666666666,1.4444444444444444,1.3333333333333333,1.0,1.3333333333333333,0.09090909090909091,0.8571428571428572
Southampton,2020-21,21,0,1,True,Aston Villa,0,0,0,0,0.4,1.0,0.6,1.0,5.0,0.6666666666666666,1.6666666666666667,1.4,1.3333333333333333,1.2,1.3333333333333333,0.07142857142857144,0.75
Southampton,2020-21,22,0,9,False,Man Utd,0,0,0,0,0.4,1.2,0.4,1.0,4.0,0.3333333333333333,2.0,1.2727272727272727,1.3333333333333333,1.1818181818181819,1.3333333333333333,0.0,0.7058823529411764
Southampton,2020-21,23,2,3,False,Newcastle,0,0,0,0,0.4,3.0,0.2,1.0,3.0,0.3333333333333333,4.333333333333333,1.2727272727272727,1.2,1.1818181818181819,2.1,0.0,0.0
Southampton,2020-21,24,1,2,True,Wolves,0,0,0,0,0.6,3.6,0.0,0.0,0.0,0.6666666666666666,4.333333333333333,1.2727272727272727,1.2727272727272727,1.1818181818181819,2.1818181818181817,0.13333333333333333,0.0
Southampton,2020-21,25,1,3,True,Chelsea,0,0,0,0,0.8,3.6,0.0,0.0,0.0,1.0,4.666666666666667,1.25,1.2727272727272727,1.25,2.1818181818181817,0.07692307692307694,0.0
Southampton,2020-21,26,0,1,False,Everton,0,0,0,0,0.8,3.6,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665,1.2307692307692308,1.2727272727272727,1.3846153846153846,2.1818181818181817,0.15384615384615385,0.0
Southampton,2020-21,27,2,5,False,Man City,0,0,0,0,0.8,3.6,0.0,0.0,0.0,0.6666666666666666,2.0,1.2307692307692308,1.1666666666666667,1.3846153846153846,2.0833333333333335,0.15384615384615385,0.0
Southampton,2020-21,28,1,2,True,Brighton,0,0,0,0,1.2,2.8,0.0,0.0,0.0,1.0,3.0,1.2307692307692308,1.2307692307692308,1.3846153846153846,2.3076923076923075,0.4615384615384615,0.0
Southampton,2020-21,30,3,2,True,Burnley,0,1,0,3,1.0,2.6,0.0,0.0,0.0,1.0,2.6666666666666665,1.2142857142857142,1.2307692307692308,1.4285714285714286,2.3076923076923075,0.4166666666666667,0.0
Southampton,2020-21,31,0,3,False,West Brom,0,0,0,0,1.4,2.6,0.0,1.0,3.0,2.0,3.0,1.3333333333333333,1.2307692307692308,1.4666666666666666,2.3076923076923075,0.5,0.0
Southampton,2020-21,32,1,2,False,Spurs,0,0,0,0,1.2,2.6,0.0,1.0,3.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.1428571428571428,1.4666666666666666,2.357142857142857,0.5,0.08333333333333326
Southampton,2020-21,34,1,1,True,Leicester,0,0,1,1,1.4,2.8,0.0,1.0,3.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.1333333333333333,1.4666666666666666,2.3333333333333335,0.5555555555555554,0.0
Southampton,2020-21,35,2,2,False,Liverpool,0,0,1,1,1.2,2.0,0.0,1.0,4.0,0.6666666666666666,2.0,1.3125,1.1333333333333333,1.4375,2.3333333333333335,0.39999999999999997,0.0
Southampton,2020-21,36,2,1,True,Fulham,0,1,0,3,1.4,2.0,0.0,1.0,5.0,1.3333333333333333,1.6666666666666667,1.3125,1.1875,1.4375,2.3125,0.6,0.2222222222222222
Southampton,2020-21,37,0,2,True,Leeds,0,0,0,0,1.2,1.8,0.0,1.0,5.0,1.6666666666666667,1.3333333333333333,1.3529411764705883,1.1875,1.411764705882353,2.3125,0.44444444444444436,0.36363636363636376
Southampton,2020-21,38,0,3,False,West Ham,0,0,0,0,1.2,1.6,0.0,1.0,5.0,1.3333333333333333,1.6666666666666667,1.2777777777777777,1.1875,1.4444444444444444,2.3125,0.44444444444444436,0.3999999999999999
Southampton,2021-22,1,1,3,False,Everton,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Southampton,2021-22,2,0,1,True,Man Utd,0,0,0,0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.2,0.4
Southampton,2021-22,3,2,2,False,Newcastle,0,0,1,1,0.5,2.0,0.0,0.0,0.0,0.5,2.0,0.0,1.0,1.0,3.0,0.125,0.5
Southampton,2021-22,4,0,0,True,West Ham,1,0,1,1,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,2.5,0.3,0.4
Southampton,2021-22,5,0,0,False,Man City,1,0,1,1,0.75,1.5,0.25,0.0,2.0,0.6666666666666666,1.0,0.0,1.5,0.5,2.5,0.3,0.5454545454545454
Southampton,2021-22,6,0,1,True,Wolves,0,0,0,0,0.6,1.2,0.4,0.0,3.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5,1.6666666666666667,0.25,0.6153846153846153
Southampton,2021-22,7,1,3,False,Chelsea,0,0,0,0,0.4,0.8,0.4,0.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.6666666666666667,0.1,0.6923076923076923
Southampton,2021-22,8,1,0,True,Leeds,1,1,0,3,0.6,1.2,0.4,0.0,3.0,0.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,2.0,0.11111111111111106,0.5
Southampton,2021-22,9,2,2,True,Burnley,0,0,1,1,0.4,0.8,0.6,1.0,5.0,0.6666666666666666,1.3333333333333333,0.25,1.0,0.5,2.0,0.07142857142857144,0.8
Southampton,2021-22,10,1,0,False,Watford,1,1,0,3,0.8,1.2,0.4,1.0,5.0,1.3333333333333333,1.6666666666666667,0.6,1.0,0.8,2.0,0.18750000000000006,0.6000000000000001
Southampton,2021-22,11,1,0,True,Aston Villa,1,1,0,3,1.0,1.2,0.4,2.0,7.0,1.3333333333333333,0.6666666666666666,0.6,1.0,0.8,1.6,0.25000000000000006,0.6000000000000001
Southampton,2021-22,12,1,2,False,Norwich,0,0,0,0,1.2,1.0,0.6,3.0,10.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6,0.25,0.7272727272727273
Southampton,2021-22,13,0,4,False,Liverpool,0,0,0,0,1.2,0.8,0.6,3.0,10.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.23076923076923075,0.7857142857142857
Southampton,2021-22,14,2,2,True,Leicester,0,0,1,1,1.0,1.6,0.4,2.0,7.0,0.6666666666666666,2.0,0.6666666666666666,0.8571428571428571,0.6666666666666666,2.0,0.16666666666666669,0.3999999999999999
Southampton,2021-22,15,1,1,True,Brighton,0,0,1,1,1.0,1.6,0.4,2.0,7.0,1.0,2.6666666666666665,0.8571428571428571,0.8571428571428571,0.8571428571428571,2.0,0.25,0.2857142857142857
Southampton,2021-22,16,0,3,False,Arsenal,0,0,0,0,1.0,1.8,0.2,1.0,5.0,1.0,2.3333333333333335,0.875,0.8571428571428571,0.875,2.0,0.3636363636363637,0.2499999999999999
Southampton,2021-22,17,2,2,False,Crystal Palace,0,0,1,1,0.8,2.4,0.0,0.0,2.0,1.0,2.0,0.875,0.75,0.875,2.125,0.2727272727272728,0.0
Southampton,2021-22,19,3,2,False,West Ham,0,1,0,3,1.0,2.4,0.0,0.0,3.0,1.0,2.0,0.875,0.8888888888888888,0.875,2.111111111111111,0.26666666666666666,0.0
Southampton,2021-22,20,1,1,True,Spurs,0,0,1,1,1.6,2.0,0.0,1.0,6.0,1.6666666666666667,2.3333333333333335,0.875,1.1,0.875,2.1,0.368421052631579,0.2222222222222222
Southampton,2021-22,21,2,1,True,Brentford,0,1,0,3,1.4,1.8,0.0,1.0,6.0,2.0,1.6666666666666667,0.8888888888888888,1.1,0.8888888888888888,2.1,0.38888888888888884,0.5
Southampton,2021-22,22,1,3,False,Wolves,0,0,0,0,1.6,1.8,0.0,2.0,8.0,2.0,1.3333333333333333,1.0,1.1,0.9,2.1,0.4210526315789474,0.5333333333333334
Southampton,2021-22,23,1,1,True,Man City,0,0,1,1,1.8,1.8,0.0,2.0,8.0,1.3333333333333333,1.6666666666666667,1.0,1.0909090909090908,0.9,2.1818181818181817,0.6153846153846155,0.5333333333333334
Southampton,2021-22,24,3,2,False,Spurs,0,1,0,3,1.6,1.6,0.0,2.0,8.0,1.3333333333333333,1.6666666666666667,1.0,1.0909090909090908,0.9090909090909091,2.1818181818181817,0.6666666666666666,0.5384615384615384
Southampton,2021-22,25,1,1,False,Man Utd,0,0,1,1,1.6,1.6,0.0,2.0,8.0,1.6666666666666667,2.0,1.0,1.25,0.9090909090909091,2.1666666666666665,0.8571428571428573,0.3999999999999999
Southampton,2021-22,26,1,0,True,Everton,1,1,0,3,1.6,1.6,0.0,2.0,8.0,1.6666666666666667,1.3333333333333333,1.0,1.2307692307692308,0.9090909090909091,2.076923076923077,0.7777777777777778,0.33333333333333337
Southampton,2021-22,27,2,0,True,Norwich,1,1,0,3,1.4,1.4,0.2,2.0,8.0,1.6666666666666667,1.0,1.0,1.2307692307692308,0.8333333333333334,2.076923076923077,0.7142857142857143,0.6000000000000001
Southampton,2021-22,28,0,4,False,Aston Villa,0,0,0,0,1.6,0.8,0.4,3.0,11.0,1.3333333333333333,0.3333333333333333,1.0769230769230769,1.2307692307692308,0.7692307692307693,2.076923076923077,0.7000000000000001,0.8461538461538461
Southampton,2021-22,29,1,2,True,Watford,0,0,0,0,1.4,1.4,0.4,3.0,10.0,1.0,1.3333333333333333,1.0769230769230769,1.1428571428571428,0.7692307692307693,2.2142857142857144,0.4444444444444445,0.6428571428571429
Southampton,2021-22,31,1,1,False,Leeds,0,0,1,1,1.0,1.4,0.4,2.0,7.0,1.0,2.0,1.0714285714285714,1.1428571428571428,0.8571428571428571,2.2142857142857144,0.18181818181818185,0.5384615384615384
Southampton,2021-22,32,0,6,True,Chelsea,0,0,0,0,1.0,1.4,0.4,2.0,7.0,0.6666666666666666,2.3333333333333335,1.0714285714285714,1.1333333333333333,0.8571428571428571,2.1333333333333333,0.28571428571428575,0.4545454545454545
Southampton,2021-22,33,1,0,True,Arsenal,1,1,0,3,0.8,2.6,0.2,1.0,4.0,0.6666666666666666,3.0,1.0,1.1333333333333333,1.2,2.1333333333333333,0.15384615384615385,0.0
Southampton,2021-22,34,2,2,False,Brighton,0,0,1,1,0.6,2.6,0.2,1.0,4.0,0.6666666666666666,2.3333333333333335,1.0,1.1333333333333333,1.125,2.1333333333333333,0.0,0.0
Southampton,2021-22,35,1,2,True,Crystal Palace,0,0,0,0,1.0,2.2,0.2,1.0,5.0,1.0,2.6666666666666665,1.0,1.1875,1.125,2.125,0.2727272727272727,0.18181818181818177
Southampton,2021-22,36,0,3,False,Brentford,0,0,0,0,1.0,2.2,0.2,1.0,5.0,1.3333333333333333,1.3333333333333333,1.0,1.1875,1.1764705882352942,2.125,0.23076923076923075,0.2499999999999999
Southampton,2021-22,37,1,2,True,Liverpool,0,0,0,0,0.8,2.6,0.2,1.0,4.0,1.0,2.3333333333333335,1.0,1.1176470588235294,1.1764705882352942,2.176470588235294,0.13333333333333333,0.0
Southampton,2021-22,38,1,4,False,Leicester,0,0,0,0,1.0,1.8,0.2,1.0,4.0,0.6666666666666666,2.3333333333333335,1.0,1.1176470588235294,1.2222222222222223,2.176470588235294,0.21428571428571425,0.46153846153846156
Southampton,2022-23,1,1,4,False,Spurs,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Southampton,2022-23,2,1,2,True,Leeds,0,0,0,0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.3333333333333333,0.0
Southampton,2022-23,3,2,1,False,Leicester,0,1,0,3,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,4.0,0.3333333333333333,0.0
Southampton,2022-23,4,0,1,True,Man Utd,0,0,0,0,1.3333333333333333,2.3333333333333335,0.0,1.0,3.0,1.3333333333333333,2.3333333333333335,1.0,1.5,2.0,2.5,0.5,0.1428571428571428
Southampton,2022-23,5,2,1,True,Chelsea,0,1,0,3,1.0,2.0,0.0,1.0,3.0,1.0,1.3333333333333333,0.5,1.5,1.5,2.5,0.2727272727272727,0.5333333333333333
Southampton,2022-23,6,0,1,False,Wolves,0,0,0,0,1.2,1.8,0.0,2.0,6.0,1.3333333333333333,1.0,1.0,1.5,1.3333333333333333,2.5,0.24999999999999997,0.5384615384615384
Southampton,2022-23,8,0,1,False,Aston Villa,0,0,0,0,1.0,1.2,0.0,2.0,6.0,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,2.0,0.19999999999999998,0.75
Southampton,2022-23,9,1,2,True,Everton,0,0,0,0,0.8,1.0,0.0,2.0,6.0,0.6666666666666666,1.0,1.0,0.75,1.3333333333333333,1.75,0.13333333333333333,0.8461538461538461
Southampton,2022-23,10,0,4,False,Man City,0,0,0,0,0.6,1.2,0.0,1.0,3.0,0.3333333333333333,1.3333333333333333,1.0,0.75,1.5,1.75,0.05555555555555554,0.8
Southampton,2022-23,11,1,1,True,West Ham,0,0,1,1,0.6,1.8,0.0,1.0,3.0,0.3333333333333333,2.3333333333333335,1.0,0.6,1.5,2.2,0.10526315789473684,0.6153846153846153
Southampton,2022-23,12,1,0,False,Bournemouth,1,1,0,3,0.4,1.8,0.0,0.0,1.0,0.6666666666666666,2.3333333333333335,1.0,0.6,1.4,2.2,0.0,0.3999999999999999
Southampton,2022-23,13,1,1,True,Arsenal,0,0,1,1,0.6,1.6,0.2,1.0,4.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.4,1.8333333333333333,0.08333333333333331,0.33333333333333337
Southampton,2022-23,14,0,1,False,Crystal Palace,0,0,0,0,0.8,1.6,0.2,1.0,5.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.8333333333333333,0.14285714285714285,0.33333333333333337
Southampton,2022-23,15,1,4,True,Newcastle,0,0,0,0,0.6,1.4,0.2,1.0,5.0,0.6666666666666666,0.6666666666666666,1.0,0.5714285714285714,1.3333333333333333,1.7142857142857142,0.08333333333333331,0.3750000000000001
Southampton,2022-23,16,1,3,False,Liverpool,0,0,0,0,0.8,1.4,0.2,1.0,5.0,0.6666666666666666,2.0,1.0,0.5714285714285714,1.7142857142857142,1.7142857142857142,0.2222222222222222,0.4545454545454545
Southampton,2022-23,17,1,3,True,Brighton,0,0,0,0,0.8,1.8,0.2,1.0,4.0,0.6666666666666666,2.6666666666666665,1.0,0.625,1.7142857142857142,1.875,0.2,0.33333333333333326
Southampton,2022-23,18,1,2,False,Fulham,0,0,0,0,0.8,2.4,0.0,0.0,1.0,1.0,3.3333333333333335,1.0,0.625,1.875,1.875,0.09090909090909095,0.16666666666666663
Southampton,2022-23,19,0,1,True,Nott'm Forest,0,0,0,0,0.8,2.6,0.0,0.0,0.0,1.0,2.6666666666666665,1.0,0.6666666666666666,1.875,1.8888888888888888,0.15384615384615385,0.0
Southampton,2022-23,20,2,1,False,Everton,0,1,0,3,0.8,2.6,0.0,0.0,0.0,0.6666666666666666,2.0,0.8888888888888888,0.6666666666666666,1.7777777777777777,1.8888888888888888,0.11111111111111116,0.0
Southampton,2022-23,21,0,1,True,Aston Villa,0,0,0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.3333333333333333,0.8888888888888888,0.8,1.7777777777777777,1.8,0.33333333333333326,0.16666666666666663
Southampton,2022-23,22,0,3,False,Brentford,0,0,0,0,0.8,1.6,0.0,1.0,3.0,0.6666666666666666,1.0,0.8,0.8,1.7,1.8,0.30000000000000004,0.2727272727272727
Southampton,2022-23,23,1,2,True,Wolves,0,0,0,0,0.6,1.6,0.0,1.0,3.0,0.6666666666666666,1.6666666666666667,0.8,0.7272727272727273,1.7,1.9090909090909092,0.19999999999999998,0.2222222222222222
Southampton,2022-23,24,1,0,False,Chelsea,1,1,0,3,0.6,1.6,0.0,1.0,3.0,0.3333333333333333,2.0,0.8181818181818182,0.7272727272727273,1.7272727272727273,1.9090909090909092,0.11111111111111106,0.2499999999999999
Southampton,2022-23,25,0,1,False,Leeds,0,0,0,0,0.8,1.4,0.2,2.0,6.0,0.6666666666666666,1.6666666666666667,0.8181818181818182,0.75,1.7272727272727273,1.75,0.4444444444444445,0.5
Southampton,2022-23,26,1,0,True,Leicester,1,1,0,3,0.4,1.4,0.2,1.0,3.0,0.6666666666666666,1.0,0.8181818181818182,0.6923076923076923,1.7272727272727273,1.6923076923076923,0.1,0.44444444444444464
Southampton,2022-23,27,0,1,False,Man Utd,0,0,0,0,0.6,1.2,0.4,2.0,6.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.6923076923076923,1.5833333333333333,1.6923076923076923,0.2222222222222222,0.6666666666666666
Southampton,2022-23,28,3,3,True,Spurs,0,0,1,1,0.6,0.8,0.4,2.0,6.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6428571428571429,1.5833333333333333,1.6428571428571428,0.28571428571428564,1.0
Southampton,2022-23,29,0,1,False,West Ham,0,0,0,0,1.0,1.0,0.4,2.0,7.0,1.3333333333333333,1.3333333333333333,1.0,0.6428571428571429,1.6923076923076923,1.6428571428571428,0.3636363636363637,0.6363636363636362
Southampton,2022-23,30,0,4,True,Man City,0,0,0,0,0.8,1.2,0.2,1.0,4.0,1.0,1.6666666666666667,1.0,0.6,1.6923076923076923,1.6,0.23076923076923084,0.6000000000000001
Southampton,2022-23,31,0,2,True,Crystal Palace,0,0,0,0,0.8,1.8,0.2,1.0,4.0,1.0,2.6666666666666665,0.9285714285714286,0.6,1.8571428571428572,1.6,0.08333333333333337,0.41666666666666663
Southampton,2022-23,32,3,3,False,Arsenal,0,0,1,1,0.6,2.2,0.0,0.0,1.0,0.0,2.3333333333333335,0.8666666666666667,0.6,1.8666666666666667,1.6,0.0,0.47058823529411753
Southampton,2022-23,33,0,1,True,Bournemouth,0,0,0,0,1.2,2.6,0.0,0.0,2.0,1.0,3.0,0.8666666666666667,0.75,1.8666666666666667,1.6875,0.25,0.3529411764705882
Southampton,2022-23,34,1,3,False,Newcastle,0,0,0,0,0.6,2.2,0.0,0.0,1.0,1.0,2.0,0.8125,0.75,1.8125,1.6875,0.0,0.4375
Southampton,2022-23,35,3,4,False,Nott'm Forest,0,0,0,0,0.8,2.6,0.0,0.0,1.0,1.3333333333333333,2.3333333333333335,0.8125,0.7647058823529411,1.8125,1.7647058823529411,0.13333333333333333,0.3125
Southampton,2022-23,36,0,2,True,Fulham,0,0,0,0,1.4,2.6,0.0,0.0,1.0,1.3333333333333333,2.6666666666666665,0.8125,0.8888888888888888,1.8125,1.8888888888888888,0.3333333333333333,0.16666666666666663
Southampton,2022-23,37,1,3,False,Brighton,0,0,0,0,1.4,2.6,0.0,0.0,1.0,1.3333333333333333,3.0,0.7647058823529411,0.8888888888888888,1.8235294117647058,1.8888888888888888,0.3333333333333333,0.09090909090909083
Southampton,2022-23,38,3,4,True,Liverpool,0,0,0,0,1.0,2.6,0.0,0.0,0.0,1.3333333333333333,3.0,0.7647058823529411,0.8947368421052632,1.8235294117647058,1.9473684210526316,0.16666666666666669,0.0
Southampton,2024-25,1,0,1,False,Newcastle,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Southampton,2024-25,2,0,1,True,Nott'm Forest,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667
Southampton,2024-25,3,1,3,False,Brentford,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75
Southampton,2024-25,4,0,3,True,Man Utd,0,0,0,0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.5,1.0,2.0,0.0,0.5
Southampton,2024-25,5,1,1,True,Ipswich,0,0,1,1,0.25,2.0,0.0,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.5,2.0,2.0,0.0,0.41666666666666663
Southampton,2024-25,6,1,3,False,Bournemouth,0,0,0,0,0.4,1.8,0.0,0.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.5,1.6666666666666667,2.0,0.0,0.38461538461538447
Southampton,2024-25,7,1,3,False,Arsenal,0,0,0,0,0.6,2.2,0.0,0.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.0,0.2499999999999999
Southampton,2024-25,8,2,3,True,Leicester,0,0,0,0,0.8,2.6,0.0,0.0,1.0,1.0,2.3333333333333335,0.3333333333333333,0.75,1.6666666666666667,2.5,0.25,0.0
Southampton,2024-25,9,0,1,False,Man City,0,0,0,0,1.0,2.6,0.0,0.0,1.0,1.3333333333333333,3.0,0.75,0.75,2.0,2.5,0.25,0.09090909090909083
Southampton,2024-25,10,1,0,True,Everton,1,1,0,3,1.0,2.2,0.0,0.0,1.0,1.0,2.3333333333333335,0.75,0.6,2.0,2.2,0.33333333333333326,0.2727272727272726
Southampton,2024-25,11,0,2,False,Wolves,0,0,0,0,1.0,2.0,0.2,1.0,3.0,1.0,1.3333333333333333,0.8,0.6,1.6,2.2,0.25,0.30000000000000004
Southampton,2024-25,12,2,3,True,Liverpool,0,0,0,0,0.8,1.8,0.2,1.0,3.0,0.3333333333333333,1.0,0.8,0.5,1.6,2.1666666666666665,0.2,0.30000000000000004
Southampton,2024-25,13,1,1,False,Brighton,0,0,1,1,1.0,1.8,0.2,1.0,3.0,1.0,1.6666666666666667,1.0,0.5,1.8333333333333333,2.1666666666666665,0.33333333333333326,0.22222222222222243
Southampton,2024-25,14,1,5,True,Chelsea,0,0,0,0,0.8,1.4,0.2,1.0,4.0,1.0,2.0,1.0,0.5714285714285714,1.8333333333333333,2.0,0.36363636363636365,0.6666666666666667
Southampton,2024-25,15,0,1,False,Aston Villa,0,0,0,0,1.0,2.2,0.2,1.0,4.0,1.3333333333333333,3.0,1.0,0.5714285714285714,2.2857142857142856,2.0,0.14285714285714282,0.12499999999999989
Southampton,2024-25,16,0,5,True,Spurs,0,0,0,0,0.8,2.4,0.0,0.0,1.0,0.6666666666666666,2.3333333333333335,1.0,0.5,2.2857142857142856,1.875,0.16666666666666669,0.0
Southampton,2024-25,17,0,0,False,Fulham,1,0,1,1,0.8,3.0,0.0,0.0,1.0,0.3333333333333333,3.6666666666666665,0.875,0.5,2.625,1.875,0.15384615384615385,0.0
