season,date,team,opponent,xG,xGA,goals_scored_for,goals_conceded,was_home,xG_last5,xGA_last5,xG_last3,xGA_last3,xG_season_avg,xGA_season_avg,home_xG_season,away_xG_season,home_xGA_season,away_xGA_season,clean_sheet_probability
2024-25,2025-05-25,Ipswich,West Ham,0.893095,0.967379,1,3,True,0.710119,1.9693610000000004,1.0768376666666668,0.9725983333333336,1.0683107486486485,2.236899054054054,1.0259087777777778,1.1084810368421056,2.0413405555555557,2.422165,0.13954599762381922
2020-21,2020-09-12,Leeds,Liverpool,0.269813,3.15412,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,2020-09-19,Leeds,Fulham,1.45254,1.55503,4,3,True,0.269813,3.15412,0.269813,3.15412,0.269813,3.15412,0.0,0.269813,0.0,3.15412,0.04267593929995928
2020-21,2020-09-27,Leeds,Sheffield Utd,1.46641,1.53278,1,0,False,0.8611765,2.3545749999999996,0.8611765,2.3545749999999996,0.8611765,2.3545749999999996,1.45254,0.269813,1.55503,3.15412,0.09493384484618439
2020-21,2020-10-03,Leeds,Man City,2.56662,1.41533,1,1,True,1.062921,2.080643333333333,1.062921,2.080643333333333,1.062921,2.080643333333333,1.45254,0.8681115,1.55503,2.34345,0.12484986627611086
2020-21,2020-10-19,Leeds,Wolves,1.08332,0.618191,0,1,True,1.43884575,1.914315,1.8285233333333333,1.5010466666666666,1.43884575,1.914315,2.0095799999999997,0.8681115,1.48518,2.34345,0.1474427963176136
2020-21,2020-10-23,Leeds,Aston Villa,2.37695,1.50125,3,0,False,1.3677406,1.6550902,1.7054500000000001,1.1887670000000001,1.3677406,1.6550902,1.7008266666666667,0.8681115,1.1961836666666665,2.34345,0.19107481997938294
2020-21,2020-11-02,Leeds,Leicester,1.74822,3.07657,1,4,True,1.789168,1.3245162000000001,2.0089633333333334,1.178257,1.5359421666666666,1.6294501666666665,1.7008266666666667,1.3710576666666665,1.1961836666666665,2.0627166666666663,0.2659315856727955
2020-21,2020-11-07,Leeds,Crystal Palace,0.847913,1.30169,1,4,False,1.848304,1.6288241999999997,1.7361633333333335,1.7320036666666667,1.5662675714285714,1.8361815714285714,1.712675,1.3710576666666665,1.6662802499999998,2.0627166666666663,0.1961600836101363
2020-21,2020-11-22,Leeds,Arsenal,1.9617,0.710778,0,0,True,1.7246046,1.5826061999999999,1.6576943333333336,1.9598366666666667,1.47647325,1.769370125,1.712675,1.2402715,1.6662802499999998,1.8724599999999998,0.20543898481675057
2020-21,2020-11-28,Leeds,Everton,3.11324,1.29229,1,0,False,1.6036206,1.4416958,1.5192776666666667,1.696346,1.5303873333333333,1.6517487777777777,1.76248,1.2402715,1.4751797999999998,1.8724599999999998,0.23652631706749705
2020-21,2020-12-05,Leeds,Chelsea,1.0277,4.89472,1,3,False,2.0096046,1.5765156,1.9742843333333333,1.101586,1.6886725999999999,1.6158028999999998,1.76248,1.6148652,1.4751797999999998,1.7564259999999998,0.2066940496669041
2020-21,2020-12-11,Leeds,West Ham,1.56644,1.7851,1,2,True,1.7397546000000002,2.2552095999999997,2.034213333333333,2.299262666666667,1.6285841818181817,1.9138862727272725,1.76248,1.5170043333333332,1.4751797999999998,2.2794749999999997,0.10485156454501951
2020-21,2020-12-16,Leeds,Newcastle,2.95137,1.44437,5,2,True,1.7033985999999999,1.9969156,1.9024600000000003,2.6573700000000002,1.6234054999999998,1.9031540833333331,1.7298066666666667,1.5170043333333332,1.5268331666666668,2.2794749999999997,0.1357533558042964
2020-21,2020-12-20,Leeds,Man Utd,1.63467,4.77743,2,6,False,2.12409,2.0254516,1.8485033333333334,2.7080633333333335,1.7255566153846154,1.867863,1.9043157142857143,1.5170043333333332,1.5150527142857142,2.2794749999999997,0.13193424822580185
2020-21,2020-12-27,Leeds,Burnley,2.13271,1.54591,1,0,True,2.058684,2.838782,2.0508266666666666,2.6689666666666665,1.7190647142857143,2.075689214285714,1.9043157142857143,1.533813714285714,1.5150527142857142,2.636325714285714,0.05849687178118497
2020-21,2020-12-29,Leeds,West Brom,1.54225,0.43551,5,0,False,1.8625779999999998,2.889506,2.2395833333333335,2.589236666666667,1.7466410666666665,2.0403706,1.932865,1.533813714285714,1.5189098749999999,2.636325714285714,0.05560367404292825
2020-21,2021-01-02,Leeds,Spurs,1.15626,2.5286,0,3,False,1.965488,1.9976639999999999,1.7698766666666668,2.25295,1.7338666249999999,1.9400668125,1.932865,1.5348682499999997,1.5189098749999999,2.3612237499999997,0.1356517960012311
2020-21,2021-01-16,Leeds,Brighton,0.245193,1.14424,0,1,True,1.8834520000000001,2.1463639999999997,1.6104066666666668,1.50334,1.6998897647058824,1.9746864117647058,1.932865,1.4928006666666664,1.5189098749999999,2.379821111111111,0.11690846509440818
2020-21,2021-01-26,Leeds,Newcastle,0.785914,1.1364,2,1,False,1.3422166,2.086338,0.9812343333333334,1.3694499999999998,1.6190732777777777,1.9285505,1.745345888888889,1.4928006666666664,1.4772798888888887,2.379821111111111,0.12414090845942574
2020-21,2021-01-31,Leeds,Leicester,1.8141,1.73432,3,1,False,1.1724654,1.358132,0.7291223333333333,1.60308,1.575222789473684,1.8868583684210527,1.745345888888889,1.4221119999999998,1.4772798888888887,2.255479,0.2571406673630025
2020-21,2021-02-03,Leeds,Everton,1.14303,1.91539,1,2,True,1.1087434,1.395814,0.9484023333333335,1.3383200000000002,1.58716665,1.87923145,1.745345888888889,1.4577472727272727,1.4772798888888887,2.2081009090909087,0.24763138235994137
2020-21,2021-02-08,Leeds,Crystal Palace,2.64769,0.370278,2,0,True,1.0288993999999998,1.69179,1.2476813333333334,1.59537,1.5660172857142858,1.8809532857142859,1.6851143,1.4577472727272727,1.5210909,2.2081009090909087,0.18418952947824382
2020-21,2021-02-14,Leeds,Arsenal,0.77074,2.50614,2,4,False,1.3271854,1.2601255999999998,1.8682733333333335,1.339996,1.6151842272727273,1.8122862272727274,1.7726211818181818,1.4577472727272727,1.4164715454545453,2.2081009090909087,0.2836184017913206
2020-21,2021-02-19,Leeds,Wolves,2.4793,0.592049,0,1,False,1.4322948,1.5325056,1.5204866666666668,1.5972693333333332,1.578469260869565,1.8424537826086957,1.7726211818181818,1.4004966666666665,1.4164715454545453,2.2329375,0.21599379468949767
2020-21,2021-02-23,Leeds,Southampton,1.84753,1.47981,3,0,True,1.7709719999999998,1.4236354,1.9659099999999998,1.1561556666666668,1.6160038749999999,1.7903535833333333,1.7726211818181818,1.4834815384615383,1.4164715454545453,2.1067153076923075,0.24083688508852133
2020-21,2021-02-27,Leeds,Aston Villa,1.00106,0.876255,0,1,True,1.777658,1.3727334,1.6991899999999998,1.5259996666666666,1.62526492,1.77793184,1.7788635833333333,1.4834815384615383,1.42174975,2.1067153076923075,0.25341333200220045
2020-21,2021-03-08,Leeds,West Ham,1.34971,2.37556,0,2,False,1.7492640000000002,1.1649064,1.7759633333333333,0.9827046666666668,1.6012570384615386,1.7432519615384616,1.7190325384615384,1.4834815384615383,1.3797886153846155,2.1067153076923075,0.3119518593602266
2020-21,2021-03-13,Leeds,Chelsea,0.382957,0.971054,0,0,True,1.4896679999999998,1.5659628,1.3994333333333333,1.5772083333333333,1.5919404814814815,1.7666707777777777,1.7190325384615384,1.4739264285714282,1.3797886153846155,2.1259184999999996,0.20888680011371
2020-21,2021-03-19,Leeds,Fulham,1.40706,1.47498,2,1,False,1.4121114000000001,1.2589456,0.9112423333333334,1.407623,1.5487625,1.738255892857143,1.6235985714285714,1.4739264285714282,1.3505932857142857,2.1259184999999996,0.2839532690382542
2020-21,2021-04-03,Leeds,Sheffield Utd,2.50597,0.867652,2,1,True,1.1976634000000002,1.4355318000000001,1.0465756666666666,1.6071980000000001,1.5438762068965517,1.7291774137931035,1.6235985714285714,1.4694686666666665,1.3505932857142857,2.0825225999999994,0.23798876792898674
2020-21,2021-04-10,Leeds,Man City,0.17525,1.98825,2,1,False,1.3293514,1.3131002,1.4319956666666667,1.104562,1.5759459999999998,1.7004599,1.6824233333333334,1.4694686666666665,1.3183972,2.0825225999999994,0.2689848555596248
2020-21,2021-04-19,Leeds,Liverpool,2.59719,1.60043,1,1,True,1.1641894000000002,1.5354991999999998,1.36276,1.4436273333333334,1.530762258064516,1.709743451612903,1.6824233333333334,1.3885799999999997,1.3183972,2.0766305624999997,0.21534816253009162
2020-21,2021-04-25,Leeds,Man Utd,0.216834,1.11635,0,0,True,1.4136853999999999,1.3804732,1.7594700000000003,1.485444,1.564088125,1.70632740625,1.7395962500000002,1.3885799999999997,1.33602425,2.0766305624999997,0.2514595342505198
2020-21,2021-05-01,Leeds,Brighton,0.510874,2.52542,0,2,False,1.3804608,1.4095324000000002,0.9964246666666666,1.5683433333333332,1.5232622424242424,1.688449303030303,1.650022,1.3885799999999997,1.3231022352941175,2.0766305624999997,0.24425747124773542
