team,season,GW,goals_scored_for,goals_conceded,was_home,opponent,clean_sheet,win,draw,points_earned,goals_scored_last5,goals_conceded_last5,clean_sheet_rate_last5,wins_last5,form_points_last5,goals_scored_last3,goals_conceded_last3,home_goals_scored_season,away_goals_scored_season,home_goals_conceded_season,away_goals_conceded_season,attacking_strength,defensive_strength,xG_last5,xGA_last5,xG_last3,xGA_last3,xG_season_avg,xGA_season_avg,home_xG_season,away_xG_season,home_xGA_season,away_xGA_season,clean_sheet_probability
Brighton,2019-20,15,2,1,False,Arsenal,0,1,0,3,1.2,1.8,0.2,1.0,4.0,0.6666666666666666,2.3333333333333335,1.2857142857142858,0.42857142857142855,1.1428571428571428,1.8571428571428572,0.23076923076923075,0.4666666666666667,1.3188514,2.0065584,0.9288356666666665,2.8434933333333334,1.3680551428571428,1.8033629999999998,1.7543424285714286,0.981767857142857,1.2740214285714286,2.3327045714285717,0.13445060452449265
Brighton,2019-20,16,2,2,True,Wolves,0,0,1,1,1.2,1.6,0.2,2.0,6.0,1.0,1.6666666666666667,1.2857142857142858,0.625,1.1428571428571428,1.75,0.27272727272727276,0.29999999999999993,1.3951854,1.9901878,1.0622556666666665,1.9476223333333333,1.3791488,1.7474972666666666,1.7543424285714286,1.050854375,1.2740214285714286,2.1617886250000002,0.13666975645501886
Brighton,2019-20,17,1,1,False,Crystal Palace,0,0,1,1,1.2,2.0,0.0,1.0,4.0,1.6666666666666667,1.6666666666666667,1.375,0.625,1.25,1.75,0.30769230769230765,0.11111111111111116,1.0545176,2.2735874,1.117894,1.4019256666666664,1.3524283125,1.7552836875,1.65400225,1.050854375,1.3487787500000001,2.1617886250000002,0.10294222195892015
Brighton,2019-20,18,0,1,True,Sheffield Utd,0,0,0,0,1.2,1.6,0.0,1.0,5.0,1.6666666666666667,1.3333333333333333,1.375,0.6666666666666666,1.25,1.6666666666666667,0.3846153846153847,0.375,1.3243876,1.6399612000000001,1.6565436666666666,1.1074386666666667,1.418964882352941,1.6805528235294118,1.65400225,1.2100427777777776,1.3487787500000001,1.9754631111111114,0.1939875688625473
Brighton,2019-20,19,1,2,False,Spurs,0,0,0,0,1.2,1.4,0.0,1.0,5.0,1.0,1.3333333333333333,1.2222222222222223,0.6666666666666666,1.2222222222222223,1.6666666666666667,0.3846153846153847,0.5454545454545455,1.2531206000000001,1.2699932,1.2878473333333331,1.3387563333333332,1.363931888888889,1.6793737777777777,1.517821,1.2100427777777776,1.3832844444444445,1.9754631111111114,0.2808335314399007
Brighton,2019-20,20,2,0,True,Bournemouth,1,1,0,3,1.2,1.4,0.0,1.0,5.0,0.6666666666666666,1.3333333333333333,1.2222222222222223,0.7,1.2222222222222223,1.7,0.35714285714285715,0.5,1.2976144,1.2016192,1.333997,1.0568796666666667,1.349518105263158,1.6450093684210527,1.517821,1.1980454999999999,1.3832844444444445,1.8805618000000002,0.300706912868047
Brighton,2019-20,21,0,1,True,Chelsea,0,0,0,0,1.2,1.2,0.2,1.0,5.0,1.0,1.0,1.3,0.7,1.1,1.7,0.3846153846153847,0.6000000000000001,1.2024744000000003,1.108689,0.8590669999999999,1.0621686666666665,1.3349802,1.5877952,1.4719149,1.1980454999999999,1.2950286000000002,1.8805618000000002,0.32999129620691553
Brighton,2019-20,22,0,1,False,Everton,0,0,0,0,0.8,1.0,0.2,1.0,4.0,1.0,1.0,1.1818181818181819,0.7,1.0909090909090908,1.7,0.2,0.5454545454545454,1.3261062000000001,1.049267,1.2395366666666667,1.0340486666666668,1.3461611428571427,1.5871844761904763,1.4808117272727273,1.1980454999999999,1.3204778181818184,1.8805618000000002,0.3501943475130792
Brighton,2019-20,23,1,1,True,Aston Villa,0,0,1,1,0.6,1.0,0.2,1.0,3.0,0.6666666666666666,0.6666666666666666,1.1818181818181819,0.6363636363636364,1.0909090909090908,1.6363636363636365,0.14285714285714285,0.6153846153846154,1.1360442,1.3573612,1.3872599999999997,1.3670086666666663,1.3546647272727272,1.6071001818181818,1.4808117272727273,1.2285177272727272,1.3204778181818184,1.8937225454545457,0.257338947796868
Brighton,2019-20,24,1,3,False,Bournemouth,0,0,0,0,0.8,1.0,0.2,1.0,4.0,0.3333333333333333,1.0,1.1666666666666667,0.6363636363636364,1.0833333333333333,1.6363636363636365,0.23076923076923084,0.5454545454545454,1.310426,1.2295852,1.4677666666666667,1.5402499999999997,1.3523001739130434,1.5815936521739131,1.4657674166666668,1.2285177272727272,1.2954755000000002,1.8937225454545457,0.29241384579134877
Brighton,2019-20,25,2,3,False,West Ham,0,0,0,0,0.8,1.2,0.2,1.0,4.0,0.6666666666666666,1.6666666666666667,1.1666666666666667,0.6666666666666666,1.0833333333333333,1.75,0.2,0.5454545454545454,1.486866,1.4089251999999999,1.60193,1.6563100000000002,1.37813225,1.5958251666666667,1.4657674166666668,1.2904970833333331,1.2954755000000002,1.8961748333333335,0.2444058294212604
Brighton,2019-20,26,0,1,True,Watford,0,0,0,0,0.8,1.8,0.0,0.0,1.0,1.3333333333333333,2.3333333333333335,1.1666666666666667,0.7692307692307693,1.0833333333333333,1.8461538461538463,0.2222222222222222,0.19999999999999996,1.681472,1.570328,1.7681133333333332,1.417113333333333,1.4042785599999998,1.5843017599999998,1.4657674166666668,1.3475196153846152,1.2954755000000002,1.8509106153846155,0.20797695472715036
Brighton,2019-20,27,1,1,False,Sheffield Utd,0,0,1,1,0.8,1.8,0.0,0.0,1.0,1.0,2.3333333333333335,1.0769230769230769,0.7692307692307693,1.0769230769230769,1.8461538461538463,0.2222222222222222,0.33333333333333326,1.519918,1.3113435999999998,1.58869,1.1703126666666663,1.3795759230769231,1.5341381538461538,1.4116322307692308,1.3475196153846152,1.2173656923076925,1.8509106153846155,0.2694577695956951
Brighton,2019-20,28,0,1,True,Crystal Palace,0,0,0,0,1.0,1.8,0.0,0.0,2.0,1.0,1.6666666666666667,1.0769230769230769,0.7857142857142857,1.0769230769230769,1.7857142857142858,0.3636363636363637,0.36363636363636376,1.4253399999999998,1.2382176,1.2847166666666665,1.082496,1.3677527407407408,1.5387885925925926,1.4116322307692308,1.3270075,1.2173656923076925,1.8372527142857145,0.28990047632189875
Brighton,2019-20,29,0,0,False,Wolves,1,0,1,1,0.8,1.8,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.7857142857142857,1.0714285714285714,1.7857142857142858,0.36363636363636365,0.33333333333333326,1.522708,1.4684456,1.2031599999999998,1.370446,1.382730142857143,1.5613886428571428,1.438452785714286,1.3270075,1.285524571428572,1.8372527142857145,0.23028315927318163
Brighton,2019-20,39,2,1,True,Arsenal,0,1,0,3,0.6,1.2,0.2,0.0,2.0,0.3333333333333333,0.6666666666666666,1.0,0.7333333333333333,1.0714285714285714,1.6666666666666667,0.2222222222222222,0.5454545454545454,1.1900287999999999,1.2634598000000001,1.0521146666666665,1.5765036666666667,1.3457006206896551,1.5385207931034484,1.438452785714286,1.259131933333333,1.285524571428572,1.7746506000000002,0.28267433604266684
Brighton,2019-20,40,0,0,False,Leicester,1,0,1,1,0.6,0.8,0.2,1.0,5.0,0.6666666666666666,0.6666666666666666,1.0666666666666667,0.7333333333333333,1.0666666666666667,1.6666666666666667,0.2222222222222222,0.8181818181818181,0.9178653999999999,1.1411658,0.9223223333333334,1.2553603333333334,1.3232097,1.5104457666666666,1.3872874666666668,1.259131933333333,1.2462409333333335,1.7746506000000002,0.3194463940475997
Brighton,2019-20,41,0,3,True,Man Utd,0,0,0,0,0.6,0.6,0.4,1.0,6.0,0.6666666666666666,0.3333333333333333,1.0666666666666667,0.6875,1.0666666666666667,1.5625,0.18181818181818182,0.9,0.9859173999999999,1.1862534,0.6940390000000001,0.6999923333333333,1.3160826129032257,1.4780277096774193,1.3872874666666668,1.2493280624999998,1.2462409333333335,1.6953278125000002,0.30536319730240963
Brighton,2019-20,42,1,0,False,Norwich,1,1,0,3,0.4,1.0,0.4,1.0,5.0,0.6666666666666666,1.3333333333333333,1.0,0.6875,1.1875,1.5625,0.16666666666666669,0.6666666666666667,0.8358734,1.0961194,0.6944576666666666,0.8035953333333333,1.28464659375,1.46962153125,1.3199651250000002,1.2493280624999998,1.2439152500000001,1.6953278125000002,0.33416533283289407
Brighton,2019-20,43,1,3,True,Liverpool,0,0,0,0,0.6,0.8,0.6,2.0,8.0,0.3333333333333333,1.0,1.0,0.7058823529411765,1.1875,1.4705882352941178,0.23076923076923075,0.8333333333333333,0.6590586,0.7708152,0.7718153333333334,0.753195,1.2730829393939396,1.4416047878787879,1.3199651250000002,1.2289585294117646,1.2439152500000001,1.627665529411765,0.4626357738640517
Brighton,2019-20,44,0,5,True,Man City,0,0,0,0,0.8,1.4,0.4,2.0,7.0,0.6666666666666666,2.0,1.0,0.7058823529411765,1.2941176470588236,1.4705882352941178,0.26666666666666666,0.5555555555555556,1.0702038,1.114419,1.1925919999999999,1.4567796666666666,1.3051863823529413,1.476152882352941,1.3814142352941179,1.2289585294117646,1.3246402352941178,1.627665529411765,0.3281058530330541
Brighton,2019-20,45,1,1,False,Southampton,0,0,1,1,0.4,2.2,0.4,1.0,4.0,0.6666666666666666,2.6666666666666665,0.9444444444444444,0.7058823529411765,1.5,1.4705882352941178,0.06666666666666667,0.18181818181818177,0.9659267999999999,2.078699,1.1390779999999998,2.892993,1.2721692857142857,1.5916248,1.3129794444444447,1.2289585294117646,1.5575863333333335,1.627665529411765,0.1250928521790197
Brighton,2019-20,46,0,0,True,Newcastle,1,0,1,1,0.6,2.4,0.2,1.0,4.0,0.6666666666666666,3.0,0.9444444444444444,0.7222222222222222,1.5,1.4444444444444444,0.14285714285714285,0.09090909090909094,0.8800008,2.4450918,1.062276,3.4904533333333334,1.2555156944444446,1.6123421666666666,1.3129794444444447,1.1980519444444444,1.5575863333333335,1.6670980000000002,0.08671817380796694
Brighton,2019-20,47,2,1,False,Burnley,0,1,0,3,0.6,1.8,0.4,1.0,5.0,0.3333333333333333,2.0,0.8947368421052632,0.7222222222222222,1.4210526315789473,1.4444444444444444,0.15384615384615385,0.30000000000000004,0.9891539999999999,2.389104,0.5593746666666665,2.9280703333333338,1.2447151621621622,1.5938759189189189,1.2889224210526318,1.1980519444444444,1.5245076315789474,1.6670980000000002,0.09171182086613491
Brighton,2020-21,1,1,3,True,Chelsea,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brighton,2020-21,2,3,0,False,Newcastle,1,1,0,3,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.25,0.25,1.44281,1.27062,1.44281,1.27062,1.44281,1.27062,1.44281,0.0,1.27062,0.0,0.2806575601375616
Brighton,2020-21,3,2,3,True,Man Utd,0,0,0,0,2.0,1.5,0.5,1.0,3.0,2.0,1.5,1.0,3.0,3.0,0.0,0.5714285714285714,0.625,1.659705,0.895649,1.659705,0.895649,1.659705,0.895649,1.44281,1.8766,1.27062,0.520678,0.408342498343682
Brighton,2020-21,4,2,4,False,Everton,0,0,0,0,2.0,2.0,0.3333333333333333,1.0,3.0,2.0,2.0,1.5,3.0,3.0,0.0,0.6,0.4545454545454545,2.0986666666666665,1.122376,2.0986666666666665,1.122376,2.0986666666666665,1.122376,2.2096999999999998,1.8766,1.423225,0.520678,0.32550547408808816
Brighton,2020-21,5,0,1,False,Crystal Palace,0,0,0,0,2.0,2.5,0.25,1.0,3.0,2.3333333333333335,2.3333333333333335,1.5,2.5,3.0,2.0,0.5121951219512195,0.38888888888888884,1.8654199999999999,1.426867,2.00629,1.4789493333333332,1.8654199999999999,1.426867,2.2096999999999998,1.52114,1.423225,1.4305089999999998,0.2400598528156434
Brighton,2020-21,6,0,1,True,West Brom,0,0,0,0,1.6,2.2,0.2,1.0,3.0,1.3333333333333333,2.6666666666666665,1.5,1.6666666666666667,3.0,1.6666666666666667,0.5000000000000001,0.31999999999999995,1.711036,1.2937274,1.745256666666667,1.559113,1.711036,1.2937274,2.2096999999999998,1.3785933333333331,1.423225,1.2073956666666665,0.2742466486379763
Brighton,2020-21,7,1,2,False,Spurs,0,0,0,0,1.4,1.8,0.2,1.0,3.0,0.6666666666666666,2.0,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.3571428571428571,0.4285714285714285,1.5318353999999998,1.0987342,0.935329,1.1323876666666666,1.5169978333333332,1.1273818333333334,1.6554023333333332,1.3785933333333331,1.0473679999999999,1.2073956666666665,0.3332926986996647
Brighton,2020-21,8,0,0,True,Burnley,1,0,1,1,1.0,2.2,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1.0,1.5,2.3333333333333335,1.75,0.30769230769230776,0.14285714285714268,1.2214068,1.3890705999999997,0.6549213333333334,1.0097276666666666,1.3466348571428572,1.2480930000000001,1.6554023333333332,1.1150592499999998,1.0473679999999999,1.3986367499999999,0.24930690282680332
Brighton,2020-21,9,2,1,False,Aston Villa,0,1,0,3,0.6,1.6,0.2,0.0,1.0,0.3333333333333333,1.0,0.75,1.5,1.75,1.75,0.15384615384615385,0.3999999999999999,0.9441328,1.1392912,0.8204946666666667,0.8649823333333333,1.377083,1.132948,1.6391067499999998,1.1150592499999998,0.8672592499999999,1.3986367499999999,0.3200457898960808
Brighton,2020-21,10,1,1,True,Liverpool,0,0,1,1,0.6,1.0,0.2,1.0,4.0,1.0,1.0,0.75,1.6,1.75,1.6,0.18181818181818182,0.75,1.0110728,1.0242512,1.1383523333333334,1.3548109999999998,1.3907826666666667,1.2031915555555555,1.6391067499999998,1.1921233999999998,0.8672592499999999,1.4719373999999998,0.3590652328132067
Brighton,2020-21,11,1,2,True,Southampton,0,0,0,0,0.8,1.0,0.2,1.0,5.0,1.0,0.6666666666666666,0.8,1.6,1.6,1.6,0.30000000000000004,0.5555555555555556,1.2538168,0.9282353999999999,1.7992733333333335,0.7910543333333333,1.4824264,1.1109814,1.7727294,1.1921233999999998,0.7500254,1.4719373999999998,0.3952505544936716
Brighton,2020-21,12,0,3,False,Leicester,0,0,0,0,1.0,1.2,0.2,1.0,5.0,1.3333333333333333,1.3333333333333333,0.8333333333333334,1.6,1.6666666666666667,1.6,0.33333333333333326,0.5,1.5512074,1.1387066000000001,1.94712,1.1314133333333334,1.5325476363636363,1.1325294545454545,1.8162345000000002,1.1921233999999998,0.8496894999999999,1.4719373999999998,0.3202329433644827
Brighton,2020-21,13,0,0,False,Fulham,1,0,1,1,0.8,1.4,0.2,1.0,5.0,0.6666666666666666,2.0,0.8333333333333334,1.3333333333333333,1.6666666666666667,1.8333333333333333,0.37500000000000006,0.4,1.6446505999999999,1.0729365999999998,1.7108843333333335,1.09087,1.4708080833333332,1.1751111666666667,1.8162345000000002,1.1253816666666665,0.8496894999999999,1.5005328333333334,0.3420027161472657
Brighton,2020-21,14,0,1,True,Sheffield Utd,0,0,0,0,0.8,1.4,0.2,1.0,5.0,0.3333333333333333,1.6666666666666667,0.8333333333333334,1.1428571428571428,1.6666666666666667,1.5714285714285714,0.25,0.4285714285714286,1.4190977999999999,1.208446,1.095963,1.332,1.3932425384615383,1.161985692307692,1.8162345000000002,1.030678,0.8496894999999999,1.429668142857143,0.298661038249396
Brighton,2020-21,15,2,2,False,West Ham,0,0,1,1,0.4,1.4,0.2,0.0,2.0,0.0,1.3333333333333333,0.7142857142857143,1.1428571428571428,1.5714285714285714,1.5714285714285714,0.0,0.5,1.6992158,1.062844,1.385033,1.2283733333333333,1.5009373571428573,1.1530674285714286,1.9711967142857145,1.030678,0.8764667142857142,1.429668142857143,0.34547188980365723
Brighton,2020-21,16,0,1,True,Arsenal,0,0,0,0,0.6,1.6,0.2,0.0,2.0,0.6666666666666666,1.0,0.7142857142857143,1.25,1.5714285714285714,1.625,0.0,0.4545454545454545,1.5388738,1.28438,1.6229786666666666,1.1434600000000001,1.5012422,1.1687809333333334,1.9711967142857145,1.090032,0.8764667142857142,1.4245558750000002,0.276822160177058
Brighton,2020-21,17,3,3,True,Wolves,0,0,1,1,0.4,1.4,0.2,0.0,2.0,0.6666666666666666,1.3333333333333333,0.625,1.25,1.5,1.625,0.0,0.5,1.2919953999999998,1.2775660000000002,1.7352826666666665,1.2466133333333336,1.4573750625,1.177853375,1.8247181250000002,1.090032,0.9311508749999999,1.4245558750000002,0.2787148675070894
Brighton,2020-21,18,0,1,False,Man City,0,0,0,0,1.0,1.4,0.2,0.0,3.0,1.6666666666666667,2.0,0.8888888888888888,1.25,1.6666666666666667,1.625,0.30769230769230776,0.5,1.6182208,1.312576,1.5758926666666666,1.50709,1.5141647647058825,1.2155420000000001,1.891171666666667,1.090032,1.0297518888888888,1.4245558750000002,0.26912589438395546
Brighton,2020-21,19,1,0,False,Leeds,1,1,0,3,1.0,1.6,0.0,0.0,2.0,1.0,1.6666666666666667,0.8888888888888888,1.1111111111111112,1.6666666666666667,1.5555555555555556,0.3636363636363637,0.4999999999999999,1.5611464,1.6933900000000002,1.133084,2.0136833333333333,1.4398825,1.309598,1.891171666666667,0.9885933333333333,1.0297518888888888,1.5894441111111113,0.18389506186798654
Brighton,2020-21,20,0,0,True,Fulham,1,0,1,1,1.2,1.4,0.2,1.0,5.0,1.3333333333333333,1.3333333333333333,0.8888888888888888,1.1,1.6666666666666667,1.4,0.5454545454545454,0.5714285714285714,1.2098004,1.5350025999999999,1.2480413333333333,1.6574343333333335,1.4243223684210526,1.2535766842105263,1.891171666666667,1.0041579999999999,1.0297518888888888,1.4550190000000003,0.2154551309856733
Brighton,2020-21,21,1,0,True,Spurs,1,1,0,3,0.8,1.0,0.4,1.0,5.0,0.3333333333333333,0.3333333333333333,0.8,1.1,1.5,1.4,0.21428571428571433,0.75,1.3669563999999998,1.3598938,1.2042046666666668,1.222323,1.46767075,1.21655915,1.9311835000000002,1.0041579999999999,0.9780992999999999,1.4550190000000003,0.25668803577548616
Brighton,2020-21,22,1,0,False,Liverpool,1,1,0,3,1.0,0.8,0.6,2.0,8.0,0.6666666666666666,0.0,0.8181818181818182,1.1,1.3636363636363635,1.4,0.25,0.8235294117647058,1.5618548,1.1716106,1.7364633333333337,0.376981,1.4822511904761906,1.1763670000000002,1.9168813636363637,1.0041579999999999,0.923047,1.4550190000000003,0.3098674666047982
Brighton,2020-21,23,1,1,False,Burnley,0,0,1,1,0.6,0.2,0.8,3.0,10.0,0.6666666666666666,0.0,0.8181818181818182,1.0909090909090908,1.3636363636363635,1.2727272727272727,0.09090909090909088,0.9333333333333333,1.3152488,1.0269346000000001,1.75164,0.6603100000000001,1.468956590909091,1.1726766818181817,1.9168813636363637,1.021031818181818,0.923047,1.422306363636364,0.358103008760872
Brighton,2020-21,24,0,0,True,Aston Villa,1,0,1,1,0.8,0.2,0.8,3.0,11.0,1.0,0.3333333333333333,0.8181818181818182,1.0833333333333333,1.3636363636363635,1.25,0.20000000000000004,1.0,1.4023683999999998,0.8230926000000001,1.1921040000000003,1.1190146666666667,1.4317272608695653,1.2038359565217391,1.9168813636363637,0.9870026666666666,0.923047,1.4612258333333337,0.4390716795844149
Brighton,2020-21,25,1,2,True,Crystal Palace,0,0,0,0,0.6,0.2,0.8,2.0,9.0,0.6666666666666666,0.3333333333333333,0.75,1.0833333333333333,1.25,1.25,0.0,1.0,1.6399844000000001,0.8028612,1.3782573333333337,1.0428520000000001,1.4692519583333334,1.159677625,1.95150125,0.9870026666666666,0.8581294166666665,1.4612258333333337,0.44804518154024736
Brighton,2020-21,26,0,1,False,West Brom,0,0,0,0,0.8,0.6,0.6,2.0,8.0,0.6666666666666666,1.0,0.7692307692307693,1.0833333333333333,1.3076923076923077,1.25,0.15384615384615385,0.9375,1.7001344,0.7361932,1.8456806666666667,0.7377539999999999,1.51416348,1.1204859600000001,2.000773461538462,0.9870026666666666,0.805956846153846,1.4612258333333337,0.4789336542677746
Brighton,2020-21,27,1,2,True,Leicester,0,0,0,0,0.6,0.8,0.4,1.0,5.0,0.3333333333333333,1.0,0.7692307692307693,1.0,1.3076923076923077,1.2307692307692308,0.0769230769230769,0.875,1.9695844,0.7991066,2.681823333333334,0.3370043333333333,1.5759691153846154,1.103816923076923,2.000773461538462,1.1511647692307692,0.805956846153846,1.4016770000000003,0.4497305739861798
Brighton,2020-21,28,2,1,False,Southampton,0,1,0,3,0.6,1.2,0.2,0.0,2.0,0.6666666666666666,1.6666666666666667,0.7857142857142857,1.0,1.3571428571428572,1.2307692307692308,0.23076923076923075,0.6153846153846153,1.8825724000000001,0.7876726000000001,2.1559533333333336,0.6349956666666666,1.545552111111111,1.1013796296296297,1.9117689285714285,1.1511647692307692,0.8225320714285713,1.4016770000000003,0.4549023038042043
Brighton,2020-21,29,3,0,True,Newcastle,1,1,0,3,0.8,1.2,0.2,1.0,4.0,1.0,1.3333333333333333,0.7857142857142857,1.0714285714285714,1.3571428571428572,1.2142857142857142,0.25,0.4,1.9392293999999999,0.6167946000000001,1.590595666666667,0.920017,1.5223526428571428,1.0990071428571428,1.9117689285714285,1.132936357142857,0.8225320714285713,1.3754822142857144,0.5396715312291438
Brighton,2020-21,30,1,2,False,Man Utd,0,0,0,0,1.4,1.2,0.2,2.0,6.0,2.0,1.0,0.9333333333333333,1.0714285714285714,1.2666666666666666,1.2142857142857142,0.5833333333333334,0.5833333333333333,1.6631496,0.6081764000000001,0.867532666666667,0.7246350000000001,1.5026825862068967,1.0645912068965517,1.8477790666666667,1.132936357142857,0.7744262666666665,1.3754822142857144,0.5443426277300436
Brighton,2020-21,31,0,0,True,Everton,1,0,1,1,1.4,1.2,0.2,2.0,6.0,2.0,1.0,0.9333333333333333,1.0666666666666667,1.2666666666666666,1.2666666666666666,0.5,0.6363636363636365,1.4268836,0.9191472,1.0861993333333337,0.9568783333333334,1.4996168333333333,1.0869295,1.8477790666666667,1.1514546,0.7744262666666665,1.3994327333333334,0.39885904307899545
Brighton,2020-21,32,0,0,False,Chelsea,1,0,1,1,1.4,1.0,0.4,2.0,7.0,1.3333333333333333,0.6666666666666666,0.875,1.0666666666666667,1.1875,1.2666666666666666,0.6,0.75,1.0355916,0.8429864,1.1757603333333337,0.7139906666666667,1.4888114516129032,1.0617474838709677,1.8050834999999998,1.1514546,0.7451675624999998,1.3994327333333334,0.4304231863304354
Brighton,2020-21,33,0,1,False,Sheffield Utd,0,0,0,0,1.2,0.6,0.6,2.0,8.0,0.3333333333333333,0.6666666666666666,0.875,1.0,1.1875,1.1875,0.5,1.0,0.9765632,0.796854,1.011642666666667,0.9494583333333333,1.45664759375,1.0537975,1.8050834999999998,1.1082116875,0.7451675624999998,1.3624274375,0.4507447789473318
Brighton,2020-21,34,2,0,True,Leeds,1,1,0,3,0.8,0.6,0.6,1.0,5.0,0.0,0.3333333333333333,0.875,0.9411764705882353,1.1875,1.1764705882352942,0.2222222222222222,1.0,1.2094458,0.7471288,1.2281993333333334,0.6333196666666666,1.474942515151515,1.0456922424242423,1.8050834999999998,1.1642215882352942,0.7451675624999998,1.3285390000000001,0.4737247604972348
Brighton,2020-21,35,1,2,False,Wolves,0,0,0,0,0.6,0.6,0.6,1.0,5.0,0.6666666666666666,0.3333333333333333,0.9411764705882353,0.9411764705882353,1.1176470588235294,1.1764705882352942,0.09999999999999998,1.0,1.5241456,0.8291145999999999,1.6817893333333334,0.7015153333333334,1.505838911764706,1.029962294117647,1.8474562352941175,1.1642215882352942,0.7313855882352939,1.3285390000000001,0.4364355353268466
Brighton,2020-21,36,1,1,True,West Ham,0,0,1,1,0.6,0.6,0.6,1.0,5.0,1.0,1.0,0.9411764705882353,0.9444444444444444,1.1176470588235294,1.2222222222222223,0.19999999999999998,1.0,1.2971456,0.7061466,1.6205033333333334,0.8056993333333334,1.4706923714285713,1.032531942857143,1.8474562352941175,1.1148598333333333,0.7313855882352939,1.3169479444444445,0.49354235404098273
Brighton,2020-21,37,3,2,True,Man City,0,1,0,3,0.8,0.8,0.4,1.0,5.0,1.3333333333333333,1.0,0.9444444444444444,0.9444444444444444,1.1111111111111112,1.2222222222222223,0.2222222222222222,0.8181818181818181,1.248733,1.0296451999999998,1.2412390000000002,1.1848513333333333,1.4554672222222222,1.0572888333333335,1.7960746111111108,1.1148598333333333,0.7976297222222221,1.3169479444444445,0.35713364911197587
Brighton,2020-21,38,0,2,False,Arsenal,0,0,0,0,1.4,1.2,0.2,2.0,7.0,1.6666666666666667,1.6666666666666667,1.0526315789473684,0.9444444444444444,1.1578947368421053,1.2222222222222223,0.5555555555555554,0.6000000000000001,1.4024674,1.0824536000000002,0.8088456666666669,1.37169,1.449325945945946,1.057669945945946,1.7661885789473681,1.1148598333333333,0.8120381578947367,1.3169479444444445,0.3387633154362034
Brighton,2021-22,1,1,1,False,Burnley,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brighton,2021-22,2,2,0,True,Watford,1,1,0,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.8,1.6853,1.79548,1.6853,1.79548,1.6853,1.79548,0.0,1.6853,0.0,1.79548,0.16604773030452738
Brighton,2021-22,3,0,2,True,Everton,0,0,0,0,1.5,0.5,0.5,1.0,4.0,1.5,0.5,2.0,1.0,0.0,1.0,0.375,0.875,1.7321300000000002,1.1013519999999999,1.7321300000000002,1.1013519999999999,1.7321300000000002,1.1013519999999999,1.77896,1.6853,0.407224,1.79548,0.3324213460840533
Brighton,2021-22,4,1,0,False,Brentford,1,1,0,3,1.0,1.0,0.3333333333333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.7,1.3886273333333332,1.2504613333333332,1.3886273333333332,1.2504613333333332,1.3886273333333332,1.2504613333333332,1.240291,1.6853,0.977952,1.79548,0.2863726531307359
Brighton,2021-22,5,2,1,True,Leicester,0,1,0,3,1.0,0.75,0.5,2.0,7.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.4,0.8181818181818181,1.113446,1.1202925000000001,0.9228280000000001,0.8952300000000001,1.113446,1.1202925000000001,1.240291,0.9866010000000001,0.977952,1.2626330000000001,0.32618437173938925
Brighton,2021-22,6,1,1,False,Crystal Palace,0,0,1,1,1.2,0.8,0.4,3.0,10.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.5,0.5,0.7692307692307692,1.1856328,1.1469799999999999,0.8213013333333334,1.1773986666666667,1.1856328,1.1469799999999999,1.3183206666666667,0.9866010000000001,1.069878,1.2626330000000001,0.317594457804225
Brighton,2021-22,7,0,0,True,Arsenal,1,0,1,1,1.2,0.8,0.4,3.0,10.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.6923076923076923,0.978486,1.061556,0.8039493333333333,1.117292,1.0962883333333333,1.1838766666666667,1.3183206666666667,0.874256,1.069878,1.2978753333333335,0.34591714428005277
Brighton,2021-22,8,0,0,False,Norwich,1,0,1,1,0.8,0.8,0.4,2.0,8.0,1.0,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.2222222222222222,0.75,0.845796,1.0529731999999998,1.0798186666666667,0.9954666666666667,1.0990342857142859,1.0667957142857143,1.2676180000000001,0.874256,0.8934860000000001,1.2978753333333335,0.3488988593742892
Brighton,2021-22,9,0,4,True,Man City,0,0,0,0,0.8,0.4,0.6,2.0,9.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,0.5,0.21428571428571433,1.0,0.9406156000000001,0.9754131999999999,0.9802653333333334,0.9645166666666668,1.1086200000000002,1.07855625,1.2676180000000001,0.9496220000000001,0.8934860000000001,1.2636265,0.377036529878055
