name,season,GW,team,opponent_team,was_home,position,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,red_cards,form_last3,form_last5,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,minutes_reliability_season,points_per_million,has_prev_league_data,prev_adjG_per_90,prev_adjA_per_90,prev_league_multiplier,prev_seasons_available,prev_reliability_avg,prev_minutes_avg,prev_small_sample,team_xG_last5,team_xGA_last5,team_attacking_strength,team_defensive_strength,team_clean_sheet_probability,team_goals_scored_last5,team_goals_conceded_last5,team_clean_sheet_rate_last5,team_form_points_last5,team_xG_season_avg,team_xGA_season_avg,opp_xG_last5,opp_xGA_last5,opp_attacking_strength,opp_defensive_strength,opp_clean_sheet_probability,opp_goals_scored_last5,opp_goals_conceded_last5,opp_clean_sheet_rate_last5,opp_form_points_last5,opp_xG_season_avg,opp_xGA_season_avg,current_gw_fdr,fdr_is_proxy,fixture_trajectory_score,trajectory_is_full,home_advantage,transfers_in,transfers_out,selected,value,prev_int_per_90,prev_tklW_per_90
Alexandre Moreno Lopera,2023-24,24,Aston Villa,Man Utd,True,DEF,1,86,0,0,0,2,0,16,0,0,6.666666666666667,4.2,31.0,5.166666666666667,0.3333333333333333,0.0,0.3333333333333333,0.2367149758454106,60.78431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108148,1.6414300000000002,0.8888888888888891,0.7,0.1937028490708043,2.2,1.6,0.4,7.0,1.926261391304348,1.465550086956522,1.3940736,1.4699496,1.0,0.6,0.2299370737232059,2.4,1.8,0.2,8.0,1.4963303913043478,1.7534356956521735,2,1,2.0,0,1,91564,14621,246709,5.1,0.0,0.0
Alexandre Moreno Lopera,2023-24,25,Aston Villa,Fulham,False,DEF,1,80,0,0,0,1,0,7,1,0,4.666666666666667,4.4,32.0,4.571428571428571,0.2857142857142857,0.0,0.2857142857142857,0.2666666666666666,62.74509803921568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270224,1.890404,0.6666666666666667,0.7272727272727273,0.151010788152609,2.0,1.4,0.4,7.0,1.95628175,1.5063984166666666,1.5269574,2.029654,0.4166666666666666,0.9090909090909092,0.1313809711011988,1.4,1.0,0.2,8.0,1.3322752916666667,1.8459317916666669,4,1,4.0,0,0,53639,22646,274996,5.1,0.0,0.0
Alexandre Moreno Lopera,2023-24,26,Aston Villa,Nott'm Forest,True,DEF,-1,58,0,0,0,2,0,3,1,0,5.333333333333333,4.4,33.0,4.125,0.25,0.0,0.25,0.2915555555555555,63.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999644,1.95015,0.4666666666666666,0.7142857142857144,0.1422527320762788,1.8,1.2,0.4,7.0,1.94094928,1.50286088,1.1896342,1.1109022,0.4000000000000001,0.5,0.3292617670648838,1.6,1.8,0.2,4.0,1.2188076,1.5057270399999998,2,1,2.0,0,1,146433,18467,484847,5.2,0.0,0.0
Alexandre Moreno Lopera,2023-24,27,Aston Villa,Luton,False,DEF,1,78,0,0,0,2,0,19,0,0,0.3333333333333333,2.8,32.0,3.555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.3051282051282051,61.53846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.428666,2.19396,0.6875,0.6153846153846154,0.1114744346524704,2.6,1.6,0.2,9.0,2.000474692307692,1.5318158461538465,2.1197504,2.532554,0.5,0.3076923076923078,0.0794558307315976,2.0,2.4,0.2,4.0,1.3934638,2.452792,4,1,4.0,0,0,21663,36218,392667,5.2,0.0,0.0
Alexandre Moreno Lopera,2023-24,28,Aston Villa,Spurs,True,DEF,0,32,0,0,0,2,0,4,0,0,0.3333333333333333,3.2,33.0,3.3,0.2,0.0,0.2,0.3259259259259259,63.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.556868,2.016104,0.6499999999999999,0.6875,0.1331732988572632,2.8,1.4,0.2,10.0,2.003637111111112,1.5651974814814815,2.1307542,1.6803654,0.45,0.625,0.1863058874291118,2.0,1.6,0.0,8.0,1.9094709230769231,1.7687068076923078,2,1,2.0,0,1,11796,35441,369025,5.2,0.0,0.0
Alexandre Moreno Lopera,2023-24,29,Aston Villa,West Ham,False,DEF,2,62,0,0,0,1,0,12,0,0,0.0,0.4,33.0,3.0,0.1818181818181818,0.0,0.1818181818181818,0.326984126984127,63.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.205372,2.161298,0.8749999999999999,0.5454545454545454,0.1151755261390477,1.8,2.2,0.0,7.0,1.976102571428572,1.5897907857142857,1.3666862,2.401448,0.7500000000000001,0.3636363636363636,0.0905866887515101,1.6,2.6,0.0,6.0,1.4699502857142857,1.9003615714285715,4,1,4.0,0,0,32086,15409,509463,5.2,0.0,0.0
Alexandre Moreno Lopera,2023-24,30,Aston Villa,Wolves,True,DEF,6,62,0,0,1,0,0,18,0,0,1.0,0.6,35.0,2.9166666666666665,0.1666666666666666,0.0,0.1666666666666666,0.339463601532567,67.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8582768,1.937774,0.3157894736842105,0.3846153846153846,0.1440241910662272,1.6,2.0,0.0,7.0,1.939384344827586,1.5807735172413797,1.1707118,2.0755204,0.1052631578947368,0.6153846153846154,0.1254911049267357,0.8,1.4,0.2,7.0,1.4398607142857145,1.8973196428571428,2,1,2.0,0,1,7276,40495,354710,5.2,0.0,0.0
Alfie Doughty,2023-24,4,Luton,West Ham,True,DEF,2,77,0,0,0,1,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1758405,3.890835,0.2142857142857142,0.0,0.0204282812995157,0.5,3.5,0.0,0.0,1.1758405,3.890835,2.04948,1.4979033333333334,1.0,0.7894736842105263,0.2235984805018163,2.333333333333333,1.0,0.0,7.0,2.04948,1.4979033333333334,2,1,2.0,0,1,390,1446,12293,4.4,0.0,0.0
Alfie Doughty,2023-24,6,Luton,Wolves,True,DEF,3,71,0,0,0,1,1,17,0,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.2138888888888888,4.545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45779275,2.6909975,0.0416666666666666,0.2083333333333333,0.0678132618944915,0.5,2.5,0.0,0.0,1.45779275,2.6909975,1.4981426,2.436154,0.1666666666666666,0.3333333333333332,0.0874967175531946,0.8,2.2,0.2,1.0,1.4981426,2.436154,2,1,2.0,0,1,465,804,11031,4.4,0.0,0.0
Alfie Doughty,2023-24,7,Luton,Everton,False,DEF,8,82,0,1,0,1,3,31,0,0,2.5,2.5,5.0,2.5,0.0,0.0,0.0,0.2740740740740741,11.363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6144362,2.3053948,0.0,0.3846153846153846,0.099719423652652,0.6,2.2,0.0,1.0,1.6144362,2.3053948,1.631247,1.719453,0.1,0.5384615384615384,0.1791641238883875,0.8,1.8,0.0,4.0,1.7910408333333334,1.6964508333333332,4,1,4.0,0,0,6856,1153,17867,4.4,0.0,0.0
Alfie Doughty,2023-24,8,Luton,Spurs,True,DEF,2,90,0,0,0,1,0,10,0,0,4.333333333333333,4.333333333333333,13.0,4.333333333333333,0.0,0.3333333333333333,0.0,0.365079365079365,29.545454545454543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7522560000000005,1.6638560000000002,0.1818181818181818,0.5714285714285714,0.1894072159422485,0.8,1.6,0.0,4.0,1.5875658571428573,2.3001357142857146,2.243596,1.2812334,0.8181818181818182,0.7142857142857144,0.2776945806455681,2.2,1.2,0.2,9.0,2.172882857142857,1.5371095714285714,2,1,2.0,0,1,8293,2903,23072,4.4,0.0,0.0
Alfie Doughty,2023-24,9,Luton,Nott'm Forest,False,DEF,1,90,0,0,0,2,0,15,0,0,4.333333333333333,3.75,15.0,3.75,0.0,0.25,0.0,0.4444444444444444,34.090909090909086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5173916000000005,1.894694,0.1818181818181818,0.7857142857142857,0.1503643394952462,0.8,1.2,0.0,4.0,1.495134875,2.3100525,0.9213542,1.4345966,0.0909090909090908,0.9285714285714286,0.2382114391295783,0.6,0.8,0.4,6.0,0.988155,1.449333875,4,1,4.0,0,0,6388,3404,26325,4.4,0.0,0.0
Alfie Doughty,2023-24,10,Luton,Aston Villa,False,DEF,0,78,0,0,0,3,0,6,1,0,3.6666666666666665,3.2,16.0,3.2,0.0,0.2,0.0,0.5061728395061729,36.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5250916,2.198384,0.1428571428571428,0.7333333333333334,0.1109823610229989,0.8,1.2,0.0,4.0,1.495181,2.417323333333333,1.903008,1.2928504,0.7142857142857142,0.8666666666666667,0.274487268445195,2.4,0.8,0.2,13.0,1.966312555555556,1.6521979999999998,4,1,4.0,0,0,3232,2962,26507,4.4,0.0,0.0
Alfie Doughty,2023-24,11,Luton,Liverpool,True,DEF,2,90,0,0,0,1,0,16,0,0,1.0,2.8,16.0,2.6666666666666665,0.0,0.1666666666666666,0.0,0.5422222222222223,36.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167513,2.6610952,0.1875,0.75,0.0698716563870435,0.8,1.6,0.0,4.0,1.3909746,2.483245,2.553172,1.3389333,0.5625000000000001,0.9375,0.2621251283783853,2.0,1.0,0.4,10.0,2.3734791,1.27886525,2,1,2.0,0,1,920,2610,24821,4.4,0.0,0.0
Alfie Doughty,2023-24,12,Luton,Man Utd,False,DEF,2,72,0,0,0,1,0,10,0,0,1.0,2.6,18.0,2.571428571428572,0.0,0.1428571428571428,0.0,0.5838383838383838,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1336929999999998,2.5381912,0.0,0.6153846153846154,0.0790091824283046,0.6,1.6,0.0,3.0,1.3864405454545456,2.533790909090909,1.1442466,1.870868,0.0,0.7692307692307693,0.1539899405201136,0.6,1.2,0.2,6.0,1.4265914545454546,1.7600243636363635,4,1,4.0,0,0,1495,1506,24977,4.4,0.0,0.0
Alfie Doughty,2023-24,13,Luton,Crystal Palace,True,DEF,2,78,0,0,0,1,0,9,0,0,1.3333333333333333,1.4,20.0,2.5,0.0,0.125,0.0,0.6018518518518519,45.454545454545446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90923,2.9023600000000003,0.0,0.5454545454545454,0.0548935183652685,0.2,1.6,0.0,0.0,1.304925916666667,2.5510625,1.1921412,1.8467426,0.2857142857142857,0.4545454545454543,0.1577501857603278,1.0,1.8,0.4,4.0,1.281288,1.5301171666666666,2,1,2.0,0,1,1819,2808,24035,4.4,0.0,0.0
Alfie Doughty,2023-24,15,Luton,Arsenal,True,DEF,8,87,0,2,0,3,1,30,0,0,2.0,1.4,22.0,2.4444444444444446,0.0,0.1111111111111111,0.0,0.6222222222222222,49.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851621999999999,2.790364,0.0,0.4999999999999999,0.0613988606616739,0.4,1.8,0.0,1.0,1.2058885714285714,2.5505521428571427,2.2666086,0.8442842799999999,0.4285714285714286,1.0,0.4298649110508883,1.6,0.6,0.4,10.0,2.013312571428572,0.9848954571428572,2,1,2.0,0,1,279,3044,22199,4.4,0.0,0.0
Alfie Doughty,2023-24,16,Luton,Man City,True,DEF,0,90,0,0,0,2,0,4,1,0,4.0,2.8,30.0,3.0,0.0,0.3,0.0,0.6037037037037037,68.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997895999999999,2.692686,0.2,0.2727272727272727,0.0676988558162954,1.0,2.0,0.0,1.0,1.1605796,2.5530586666666664,2.259644,1.5014124,1.0,0.2727272727272727,0.2228152335637435,2.6,2.0,0.0,5.0,2.2407586666666663,0.977693,2,1,2.0,0,1,2575,1476,23549,4.4,0.0,0.0
Alfie Doughty,2023-24,18,Luton,Newcastle,True,DEF,9,90,0,0,1,0,3,30,0,0,3.333333333333333,2.8,30.0,2.727272727272727,0.0,0.2727272727272727,0.0,0.6284722222222222,68.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569377,2.531542,0.3333333333333333,0.1111111111111109,0.0795362807331328,1.2,2.2,0.0,1.0,1.1311081875,2.533088125,2.448566,1.8433774,0.5833333333333334,0.4444444444444444,0.1582819409148466,1.8,1.6,0.4,9.0,2.264905,1.3131875294117648,2,1,2.0,0,1,1824,3038,26270,4.4,0.0,0.0
Alfie Doughty,2023-24,19,Luton,Sheffield Utd,False,DEF,7,78,1,0,0,2,0,24,0,0,5.666666666666667,4.2,39.0,3.25,0.0,0.25,0.0833333333333333,0.6141975308641975,88.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514120000000001,2.266308,0.4999999999999999,0.1999999999999999,0.103694313636439,1.4,2.0,0.2,4.0,1.1715394705882352,2.4673111764705884,0.6761155999999999,1.9084636,0.0,0.1999999999999999,0.1483080721646939,0.4,2.0,0.2,4.0,0.7459176333333333,2.3543665555555555,4,1,4.0,0,0,29237,1320,56063,4.4,0.0,0.0
Alfie Doughty,2023-24,20,Luton,Chelsea,True,DEF,9,90,0,2,0,3,2,44,0,0,5.333333333333333,5.2,46.0,3.5384615384615383,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.6274853801169591,104.54545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952964,2.622792,0.4999999999999999,0.0999999999999998,0.0725998807292886,1.4,2.2,0.2,3.0,1.146208111111111,2.5312316666666668,2.1988904,1.6596674,0.25,0.5,0.1902022308443177,1.0,1.4,0.2,4.0,2.125659105263158,1.4700936315789472,2,1,2.0,0,1,38700,5944,90622,4.4,0.0,0.0
Alfie Doughty,2023-24,21,Luton,Burnley,False,DEF,5,90,0,1,0,1,0,21,0,0,8.333333333333334,6.6,55.0,3.928571428571429,0.0714285714285714,0.3571428571428571,0.0714285714285714,0.6461111111111111,122.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2780472,2.285814,0.5000000000000001,0.1249999999999998,0.1016912517281256,1.6,2.2,0.2,3.0,1.2248776842105265,2.480884210526316,0.8743628000000001,2.2353720000000004,0.1249999999999999,0.4999999999999999,0.1069523361828906,1.0,1.6,0.2,4.0,0.982649,1.91911445,4,1,4.0,0,0,340429,35793,419655,4.5,0.0,0.0
Alfie Doughty,2023-24,22,Luton,Brighton,True,DEF,6,90,0,0,1,0,0,23,0,0,7.0,6.0,60.0,4.0,0.0666666666666666,0.4,0.0666666666666666,0.662962962962963,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3658298,2.07223,0.3749999999999999,0.3999999999999999,0.125904700933379,1.0,1.6,0.2,3.0,1.2118921500000002,2.4328515,1.8743808,1.723532,0.3749999999999999,0.7,0.1784348018904808,1.0,1.0,0.4,6.0,1.810713523809524,1.5673842857142857,2,1,2.0,0,1,83623,19473,470239,4.5,0.0,0.0
Alfie Doughty,2023-24,23,Luton,Newcastle,False,DEF,3,78,0,1,0,4,0,16,0,0,6.666666666666667,7.2,66.0,4.125,0.0625,0.375,0.125,0.6782828282828283,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9546464,1.828256,0.5454545454545455,0.7272727272727273,0.1606935731310724,1.6,1.2,0.4,6.0,1.3271887142857142,2.3652709523809525,1.9351388,3.119344,0.4545454545454545,0.1818181818181817,0.0441861450254637,1.4,2.4,0.0,3.0,2.189958136363636,1.723677636363636,4,1,4.0,0,0,40084,12062,497814,4.5,0.0,0.0
Alfie Doughty,2023-24,24,Luton,Sheffield Utd,True,DEF,1,86,0,0,0,3,0,21,0,0,4.666666666666667,6.0,69.0,4.0588235294117645,0.0588235294117647,0.4117647058823529,0.1176470588235294,0.6864734299516908,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1258844,2.0199860000000003,0.8888888888888891,0.5,0.1326573222696331,2.2,2.0,0.2,4.0,1.3884360454545457,2.365646363636364,1.7582036000000003,1.906443,0.3333333333333333,0.0,0.1486080464172353,1.2,3.0,0.0,1.0,0.9659798,2.2569918695652174,2,1,2.0,0,1,305975,12299,797538,4.6,0.0,0.0
Alfie Doughty,2023-24,25,Luton,Man Utd,True,DEF,1,81,0,0,0,2,0,11,0,0,3.333333333333333,4.8,70.0,3.888888888888889,0.0555555555555555,0.3888888888888889,0.1111111111111111,0.6976851851851852,152.17391304347828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3351994,1.6929760000000005,0.7500000000000001,0.3636363636363636,0.1839712101852139,2.2,2.2,0.2,4.0,1.4046844782608696,2.349002173913044,1.6430475999999998,1.6320256,0.6666666666666667,0.6363636363636364,0.1955331008652399,2.0,1.6,0.2,6.0,1.5358962083333332,1.790657125,2,1,2.0,0,1,172102,55112,995436,4.6,0.0,0.0
Alfie Doughty,2023-24,27,Luton,Aston Villa,True,DEF,5,90,0,1,0,3,1,29,0,0,1.6666666666666667,3.2,71.0,3.736842105263158,0.0526315789473684,0.3684210526315789,0.1052631578947368,0.7057777777777777,154.34782608695653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1197504,2.532554,0.5,0.3076923076923078,0.0794558307315976,2.0,2.4,0.2,4.0,1.3934638,2.452792,2.428666,2.19396,0.6875,0.6153846153846154,0.1114744346524704,2.6,1.6,0.2,9.0,2.000474692307692,1.5318158461538465,2,1,2.0,0,1,93666,25895,931952,4.6,0.0,0.0
Alfie Doughty,2023-24,28,Luton,Crystal Palace,False,DEF,2,90,0,0,0,1,0,10,0,0,2.333333333333333,3.2,76.0,3.8,0.05,0.4,0.1,0.6905349794238683,161.70212765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8797504,2.746994,0.5499999999999999,0.2500000000000001,0.064120317474345,2.4,2.8,0.2,4.0,1.4334505769230768,2.438679230769231,0.8778689999999999,1.67595832,0.3,0.4375,0.1871287642897103,1.4,2.2,0.2,4.0,1.2209097407407408,1.6338965777777776,4,1,4.0,0,0,594692,7458,1534171,4.7,0.0,0.0
Alfie Doughty,2023-24,29,Luton,Nott'm Forest,True,DEF,1,45,0,0,0,1,0,5,0,0,2.6666666666666665,2.4,78.0,3.7142857142857135,0.0476190476190476,0.3809523809523809,0.0952380952380952,0.7015873015873015,165.95744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7682943999999998,3.094734,0.7500000000000001,0.0,0.0452870572154507,1.6,3.4,0.0,1.0,1.4696148214285714,2.482168571428572,1.510337,1.2754218,0.4999999999999999,0.7272727272727273,0.2793131290930308,1.2,1.8,0.2,3.0,1.2280135714285714,1.535317642857143,2,1,2.0,0,1,190203,14915,2645597,4.7,0.0,0.0
Alfie Doughty,2023-24,30,Luton,Spurs,False,DEF,2,82,0,0,0,1,0,15,0,0,2.6666666666666665,2.0,79.0,3.590909090909091,0.0454545454545454,0.3636363636363636,0.0909090909090909,0.6946360153256705,168.08510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6245828,2.767324,0.1052631578947368,0.0769230769230769,0.0628299128276627,0.8,2.8,0.0,0.0,1.4483792068965518,2.4639103448275863,2.153782,1.4503314,0.3157894736842105,0.6153846153846154,0.2344925643798541,1.6,1.4,0.2,7.0,1.930203357142857,1.7746923928571428,4,1,4.0,0,0,8697,332048,1367133,4.7,0.0,0.0
Alfie Doughty,2023-24,31,Luton,Arsenal,False,DEF,1,90,0,0,0,2,0,19,0,0,1.6666666666666667,2.2,81.0,3.5217391304347827,0.0434782608695652,0.3478260869565217,0.0869565217391304,0.7018518518518518,172.3404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5137608,2.519766,0.1538461538461538,0.2666666666666666,0.0804784365005067,0.8,2.6,0.0,0.0,1.4135133000000002,2.4639543333333336,1.8754284,0.5414437999999999,1.0,1.0,0.5819074875413968,3.0,0.4,0.6,13.0,2.1276520344827587,0.8301614275862069,4,1,4.0,0,0,2886,187098,1184960,4.7,0.0,0.0
Alfie Doughty,2023-24,32,Luton,Bournemouth,True,DEF,2,90,0,0,0,1,0,5,0,0,1.3333333333333333,2.2,82.0,3.4166666666666665,0.0416666666666666,0.3333333333333333,0.0833333333333333,0.7114695340501792,178.2608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855532,2.331362,0.111111111111111,0.3076923076923076,0.0971633204849859,0.6,2.2,0.0,0.0,1.3773380967741935,2.42137,2.181826,1.4848978000000002,0.2222222222222222,0.7692307692307693,0.2265254903986165,0.8,1.0,0.4,5.0,1.6758179333333334,1.6924452,2,1,2.0,0,1,15757,80497,1122130,4.6,0.0,0.0
Alfie Doughty,2023-24,33,Luton,Man City,False,DEF,0,90,0,0,0,5,0,16,0,0,1.6666666666666667,1.6,84.0,3.36,0.04,0.32,0.08,0.7204861111111112,182.608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1294472,1.8043776,0.1818181818181818,0.4666666666666667,0.164576857342741,0.6,1.8,0.0,3.0,1.37507065625,2.3649555625,2.275112,1.1202472,1.0,0.7333333333333334,0.3261991482261139,2.4,1.0,0.2,11.0,2.237845806451613,1.0047738709677418,4,1,4.0,0,0,12683,101673,1033843,4.6,0.0,0.0
Alfie Doughty,2023-24,34,Luton,Brentford,True,DEF,-1,90,0,0,0,5,0,8,1,0,1.0,1.2,84.0,3.230769230769231,0.0384615384615384,0.3076923076923077,0.0769230769230769,0.7289562289562289,186.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325642,2.1640616,0.2142857142857143,0.1111111111111109,0.1148576664757965,0.8,2.2,0.0,3.0,1.3579404848484848,2.433970545454545,1.4701498000000002,1.3818386,0.2857142857142857,0.6666666666666666,0.2511164256959695,1.0,1.2,0.4,4.0,1.670189606060606,1.5869778787878788,2,1,2.0,0,1,18483,90247,913097,4.5,0.0,0.0
Alfie Doughty,2023-24,35,Luton,Wolves,False,DEF,1,87,0,0,0,2,0,12,0,0,0.3333333333333333,0.8,83.0,3.074074074074074,0.037037037037037,0.2962962962962963,0.074074074074074,0.7369281045751634,184.44444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613675999999999,2.5297056,0.2666666666666666,0.0,0.0796824753538868,1.0,3.0,0.0,3.0,1.3326422058823528,2.473586117647059,0.979894,1.618896,0.2,0.4615384615384615,0.1981172998928468,0.8,1.8,0.0,2.0,1.3787614705882354,1.8382982352941173,4,1,4.0,0,0,3730,129338,835562,4.5,0.0,0.0
Alfie Doughty,2023-24,36,Luton,Everton,True,DEF,2,90,0,0,0,1,0,23,0,0,0.0,0.6,84.0,3.0,0.0357142857142857,0.2857142857142857,0.0714285714285714,0.7434920634920635,190.90909090909088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617571999999999,2.3346816,0.2941176470588235,0.0833333333333333,0.0968413118918711,1.0,3.0,0.0,3.0,1.3204052857142858,2.4454868,1.0912174,1.5469972,0.2352941176470588,0.7500000000000001,0.2128862699006594,0.8,1.4,0.6,9.0,1.6295877571428572,1.5894136571428572,2,1,2.0,0,1,8238,55418,791698,4.4,0.0,0.0
Alfie Doughty,2023-24,37,Luton,West Ham,False,DEF,4,86,0,1,0,3,0,28,0,0,0.6666666666666666,0.8,86.0,2.9655172413793105,0.0344827586206896,0.2758620689655172,0.0689655172413793,0.7506172839506173,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934190000000001,2.3518316,0.3125,0.1666666666666668,0.0951946439306698,1.2,2.8,0.0,4.0,1.3101271111111112,2.411711888888889,1.1255368,3.12548,0.25,0.0833333333333333,0.0439158489559931,1.0,3.0,0.0,4.0,1.4049815555555556,2.082006888888889,4,1,4.0,0,0,5497,107073,676523,4.3,0.0,0.0
Alfie Doughty,2023-24,38,Luton,Fulham,True,DEF,5,90,1,0,0,4,0,14,1,0,2.333333333333333,1.2,90.0,3.0,0.0333333333333333,0.3,0.0666666666666666,0.7561561561561562,209.30232558139537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7605542,2.970628,0.2142857142857142,0.0,0.0512711019675156,1.0,3.2,0.0,1.0,1.292027891891892,2.4468031891891893,1.4783149,1.4985898,0.1428571428571428,0.5714285714285714,0.2234450402700623,0.8,1.6,0.4,5.0,1.397100418918919,1.7523432972972974,2,1,2.0,0,1,14780,28730,675429,4.3,0.0,0.0
Alfie Gilchrist,2023-24,34,Chelsea,Arsenal,False,DEF,-1,77,0,0,0,5,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7245558,1.440015,1.0,0.3333333333333331,0.2369242047923957,3.0,1.8,0.2,9.0,2.119967225806452,1.6320366774193549,1.8608284,0.7205948,0.2857142857142857,1.0,0.4864628218043777,1.0,0.6,0.6,10.0,2.15315496875,0.8038852,4,1,4.0,0,0,2739,301,7421,4.0,0.0,0.0
Alfie Gilchrist,2023-24,35,Chelsea,Spurs,True,DEF,6,84,0,0,1,0,0,21,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0251633986928104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1081278,1.7196514,0.7999999999999999,0.2307692307692308,0.1791285812521542,2.6,2.4,0.2,8.0,2.087467393939394,1.656484060606061,1.6724952000000002,1.8988864,0.2,0.3846153846153846,0.1497352716118295,0.8,2.0,0.0,5.0,1.8832040625,1.77229621875,2,1,2.0,0,1,4205,909,10495,4.0,0.0,0.0
Amari'i Bell,2023-24,1,Luton,Brighton,False,DEF,0,90,0,0,0,4,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4.0,0,0,0,0,773157,4.0,0.0,0.0
Amari'i Bell,2023-24,3,Luton,Chelsea,False,DEF,1,90,0,0,0,3,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88594,4.36748,0.3333333333333333,0.0,0.0126831618982199,1.0,4.0,0.0,0.0,1.88594,4.36748,1.77087,1.50614,0.3333333333333333,0.5,0.2217643383290127,1.0,2.0,0.0,1.0,1.77087,1.50614,4,1,4.0,0,0,15992,59821,709311,4.0,0.0,0.0
Amari'i Bell,2023-24,4,Luton,West Ham,True,DEF,1,90,0,0,0,2,0,15,0,0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1758405,3.890835,0.2142857142857142,0.0,0.0204282812995157,0.5,3.5,0.0,0.0,1.1758405,3.890835,2.04948,1.4979033333333334,1.0,0.7894736842105263,0.2235984805018163,2.333333333333333,1.0,0.0,7.0,2.04948,1.4979033333333334,2,1,2.0,0,1,8086,68440,650293,4.0,0.0,0.0
