name,season,GW,team,opponent_team,was_home,position,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,red_cards,form_last3,form_last5,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,minutes_reliability_season,points_per_million,has_prev_league_data,prev_adjG_per_90,prev_adjA_per_90,prev_league_multiplier,prev_seasons_available,prev_reliability_avg,prev_minutes_avg,prev_small_sample,team_xG_last5,team_xGA_last5,team_attacking_strength,team_defensive_strength,team_clean_sheet_probability,team_goals_scored_last5,team_goals_conceded_last5,team_clean_sheet_rate_last5,team_form_points_last5,team_xG_season_avg,team_xGA_season_avg,opp_xG_last5,opp_xGA_last5,opp_attacking_strength,opp_defensive_strength,opp_clean_sheet_probability,opp_goals_scored_last5,opp_goals_conceded_last5,opp_clean_sheet_rate_last5,opp_form_points_last5,opp_xG_season_avg,opp_xGA_season_avg,current_gw_fdr,fdr_is_proxy,fixture_trajectory_score,trajectory_is_full,home_advantage,transfers_in,transfers_out,selected,value
Jean-Philippe Mateta,2022-23,16,Crystal Palace,Nott'm Forest,False,FWD,1,31,0,0,0,0,0,3,0,0,1.3333333333333333,1.3333333333333333,4.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.2722222222222222,7.692307692307692,0,0.0,0.0,0.0,0,0.0,0.0,0,0.847485,1.0631664,0.3333333333333332,0.6363636363636362,0.3453605276189332,1.0,1.0,0.4,10.0,1.0885837692307692,1.463263846153846,1.089466,1.950094,0.0,0.3636363636363635,0.1422606984523316,0.4,1.6,0.4,4.0,1.0208347857142857,1.8267027142857144,4,1,4.0,0,0,6286,3778,46523,5.2
Jean-Philippe Mateta,2022-23,20,Crystal Palace,Man Utd,True,FWD,1,55,0,0,0,1,0,-2,0,0,1.3333333333333333,1.25,5.0,1.25,0.0,0.0,0.25,0.1236111111111111,9.803921568627452,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0281758,1.3380656,0.1111111111111111,0.3333333333333332,0.262352673058262,0.8,1.8,0.2,6.0,1.0740604705882353,1.5011869999999998,2.2903238000000004,0.8049026000000001,0.4444444444444445,0.75,0.44713147504418,1.4,0.8,0.6,10.0,1.7297789411764706,1.122767588235294,2,1,2.0,0,1,1504,3153,43783,5.1
Jean-Philippe Mateta,2022-23,23,Crystal Palace,Brighton,True,FWD,2,70,0,0,0,1,0,3,0,0,1.3333333333333333,1.2,6.0,1.2,0.0,0.0,0.2,0.1294444444444444,11.76470588235294,0,0.0,0.0,0.0,0,0.0,0.0,0,0.7502368,1.740714,0.1999999999999999,0.3333333333333333,0.1753951237801092,0.6,1.4,0.4,4.0,1.0106041428571428,1.5504099523809522,2.113286,1.5892516,0.9,0.3333333333333333,0.2040782867859135,2.0,1.4,0.4,9.0,1.8234416,1.2860724,2,1,2.0,0,1,660,1370,39848,5.1
Jean-Philippe Mateta,2022-23,24,Crystal Palace,Brentford,False,FWD,2,79,0,0,1,0,0,5,0,0,1.3333333333333333,1.4,8.0,1.3333333333333333,0.0,0.0,0.1666666666666666,0.1463768115942029,15.68627450980392,0,0.0,0.0,0.0,0,0.0,0.0,0,0.7783876000000001,1.937648,0.0,0.2499999999999999,0.1440423392576136,0.4,1.6,0.2,2.0,1.0068620909090908,1.600382681818182,1.622248,0.9520788,0.6666666666666666,1.0,0.3859379012693614,1.6,0.4,0.6,11.0,1.6058307727272727,1.3371602272727274,4,1,4.0,0,0,777,1288,39453,5.1
Jean-Philippe Mateta,2022-23,25,Crystal Palace,Liverpool,True,FWD,2,70,0,0,1,0,0,-7,0,0,1.6666666666666667,1.6,10.0,1.4285714285714286,0.0,0.0,0.2857142857142857,0.1768518518518518,19.607843137254903,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8353184,1.633695,0.2222222222222222,0.7,0.1952069502203444,0.4,1.0,0.2,2.0,1.0118689565217391,1.5573271304347824,1.658022,1.8058842,0.4444444444444445,0.6000000000000001,0.1643290925375618,0.8,1.2,0.6,7.0,2.0684845909090908,1.671793318181818,2,1,2.0,0,1,1701,1525,40085,5.1
Jean-Philippe Mateta,2023-24,5,Crystal Palace,Aston Villa,False,FWD,5,65,0,1,0,3,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.68382,1.17893875,0.3333333333333333,0.8421052631578947,0.3076050112602794,1.25,1.0,0.25,7.0,1.68382,1.17893875,2.04544325,2.1013825,0.5555555555555556,0.4473684210526315,0.1222872492128797,1.75,2.25,0.25,6.0,2.04544325,2.1013825,4,1,4.0,0,0,6199,3438,33596,4.9
Jean-Philippe Mateta,2023-24,7,Crystal Palace,Man Utd,False,FWD,2,90,0,0,1,0,0,-2,0,0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.1444444444444444,10.20408163265306,0,0.0,0.0,0.0,0,0.0,0.0,0,1.189688,1.4301818,0.2,0.6923076923076923,0.2392654198361793,1.0,1.4,0.2,5.0,1.370766666666667,1.2622688333333334,1.6000806,1.6567295999999998,0.2,0.4615384615384615,0.190761828548685,1.0,2.0,0.2,6.0,1.6618788333333334,1.6676546666666665,4,1,4.0,0,0,16924,7192,54696,4.9
Jean-Philippe Mateta,2023-24,8,Crystal Palace,Nott'm Forest,True,FWD,2,90,0,0,1,0,0,-1,0,0,3.5,3.5,7.0,3.5,0.0,0.5,0.5,0.246031746031746,14.285714285714285,0,0.0,0.0,0.0,0,0.0,0.0,0,1.213886,1.2998118,0.3636363636363636,0.7142857142857144,0.2725830883441988,1.2,1.2,0.4,8.0,1.3449642857142856,1.303956142857143,0.869215,1.8437122,0.2727272727272727,0.6428571428571429,0.1582289569910321,1.0,1.4,0.2,5.0,0.9548842857142856,1.5160312857142857,2,1,2.0,0,1,18035,9634,64431,4.9
Jean-Philippe Mateta,2023-24,9,Crystal Palace,Newcastle,False,FWD,1,60,0,0,0,3,0,1,1,0,3.0,3.0,9.0,3.0,0.0,0.3333333333333333,0.6666666666666666,0.3402777777777778,18.36734693877551,0,0.0,0.0,0.0,0,0.0,0.0,0,1.1982544000000002,1.3544196,0.2727272727272727,0.8571428571428571,0.2580970505165315,1.0,1.0,0.6,8.0,1.29965025,1.293592875,2.515606,0.8537688000000001,1.0,0.8571428571428571,0.4258071222129551,2.6,1.0,0.6,10.0,2.34720425,0.979530625,4,1,4.0,0,0,5366,7230,61736,4.9
Jean-Philippe Mateta,2023-24,16,Crystal Palace,Liverpool,True,FWD,7,45,1,0,0,2,2,26,0,0,1.6666666666666667,2.5,10.0,2.5,0.0,0.25,0.5,0.3765432098765432,20.40816326530612,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4832044,1.4465846,0.3,0.4545454545454545,0.2353728091408309,1.2,1.6,0.2,4.0,1.2975338666666665,1.4869419333333334,1.9790076,1.3862164,0.5,0.7272727272727273,0.2500194910397345,1.6,1.0,0.4,7.0,2.2419886,1.3146489666666668,2,1,2.0,0,1,528,2963,45231,4.9
Jean-Philippe Mateta,2023-24,17,Crystal Palace,Man City,False,FWD,12,90,1,1,0,2,3,40,0,0,3.333333333333333,3.4,17.0,3.4,0.2,0.2,0.4,0.2430555555555555,34.69387755102041,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5542024,1.4207846,0.2307692307692307,0.3999999999999999,0.2415244424591561,1.0,2.0,0.0,1.0,1.328408,1.4796830625,2.226452,1.5105944,0.5384615384615384,0.3999999999999999,0.2207787080857505,1.8,2.0,0.0,5.0,2.240306875,0.959652,4,1,4.0,0,0,4437,2897,47253,4.9
Jean-Philippe Mateta,2023-24,18,Crystal Palace,Brighton,True,FWD,1,90,0,0,0,1,0,8,1,0,6.666666666666667,4.8,29.0,4.833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2875816993464052,59.18367346938775,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5057684000000002,1.5459966,0.25,0.3333333333333331,0.2130993905087808,1.0,1.8,0.0,2.0,1.3473116470588236,1.5347875882352942,1.4478984,1.7862079999999998,0.5000000000000001,0.3333333333333331,0.1675944845313192,1.6,1.8,0.0,7.0,1.7244784705882352,1.5921864705882354,2,1,2.0,0,1,74287,3092,127009,4.9
Jean-Philippe Mateta,2023-24,19,Crystal Palace,Chelsea,False,FWD,2,90,0,0,0,2,0,0,0,0,6.666666666666667,4.6,30.0,4.285714285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3271604938271605,61.22448979591836,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4694944,1.6140720000000002,0.3,0.3999999999999999,0.1990753266502179,1.0,1.6,0.0,3.0,1.364354888888889,1.5237732777777775,1.9854884,1.6390636,0.4999999999999999,0.3999999999999999,0.1941617702742559,1.4,1.6,0.2,6.0,2.0920818333333333,1.498539,4,1,4.0,0,0,12568,21318,111566,4.9
Jean-Philippe Mateta,2023-24,20,Crystal Palace,Brentford,True,FWD,2,85,0,0,0,1,0,12,0,0,5.0,4.6,32.0,4.0,0.25,0.25,0.25,0.3625730994152046,65.30612244897958,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4635734,1.930762,0.25,0.3,0.145037637685393,1.0,1.8,0.0,2.0,1.3429718421052632,1.5872615263157897,1.7029020000000004,1.1942743999999998,0.25,0.1999999999999999,0.302923675876688,1.0,2.0,0.0,3.0,1.8601427222222224,1.3699165,2,1,2.0,0,1,9723,17531,104298,4.9
Jean-Philippe Mateta,2023-24,21,Crystal Palace,Arsenal,False,FWD,2,90,0,0,0,5,0,2,0,0,1.6666666666666667,4.8,34.0,3.7777777777777777,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3916666666666666,69.38775510204081,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5328054,1.82823,0.5000000000000001,0.4999999999999999,0.1606977512182887,1.6,1.6,0.0,5.0,1.35635175,1.57226395,1.9571222,1.0799708,0.0,0.75,0.3396054419790657,0.8,1.2,0.2,4.0,2.02800685,0.98573222,4,1,4.0,0,0,3208,27891,79115,4.9
Jean-Philippe Mateta,2023-24,22,Crystal Palace,Sheffield Utd,True,FWD,2,90,0,0,0,2,0,-2,0,0,2.0,3.8,36.0,3.6,0.2,0.2,0.2,0.4206349206349206,73.46938775510203,0,0.0,0.0,0.0,0,0.0,0.0,0,1.232118,2.258404,0.6249999999999999,0.0999999999999998,0.1045171611007776,1.4,2.2,0.0,5.0,1.3054818095238094,1.6650928095238096,1.5162019999999998,1.974759,0.3749999999999999,0.1999999999999999,0.1387947577492274,1.0,2.0,0.0,2.0,0.9486299238095238,2.274312523809524,2,1,2.0,0,1,5164,10585,75311,4.9
Jean-Philippe Mateta,2023-24,23,Crystal Palace,Brighton,False,FWD,6,79,1,0,0,3,0,31,0,0,2.0,1.8,38.0,3.4545454545454546,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.4469696969696969,77.55102040816325,0,0.0,0.0,0.0,0,0.0,0.0,0,1.134184,1.9288054,0.5454545454545455,0.2727272727272726,0.1453216961310443,1.6,2.2,0.0,7.0,1.2988735454545457,1.6243370909090908,1.944502,1.896204,0.2727272727272727,0.6363636363636364,0.1501374606792234,1.0,1.4,0.4,6.0,1.774483818181818,1.6612813636363637,4,1,4.0,0,0,2595,9489,68604,4.9
Jean-Philippe Mateta,2023-24,24,Crystal Palace,Chelsea,True,FWD,2,90,0,0,0,3,0,2,0,0,3.333333333333333,2.8,44.0,3.6666666666666665,0.25,0.1666666666666666,0.1666666666666666,0.4657004830917874,89.79591836734693,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8515934,2.0466814,0.5555555555555556,0.1,0.1291628329092379,1.6,2.8,0.0,6.0,1.2528849999999998,1.6374489565217392,1.8375844,2.0899028,0.5555555555555556,0.3999999999999999,0.1236991587913633,1.6,2.2,0.2,7.0,2.036756304347826,1.6270963478260867,2,1,2.0,0,1,1867,8862,61799,4.9
Jean-Philippe Mateta,2023-24,25,Crystal Palace,Everton,False,FWD,5,90,0,1,0,1,0,14,0,0,3.333333333333333,2.8,46.0,3.5384615384615383,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.487962962962963,93.87755102040816,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8038812,1.7545673999999998,0.5000000000000001,0.0,0.1729820581462343,1.6,3.0,0.0,6.0,1.2306612916666666,1.6221169166666665,1.5680666,1.7750681999999998,0.0,0.7272727272727273,0.1694718911223594,0.4,1.4,0.4,3.0,1.7196949791666667,1.5159232083333334,4,1,4.0,0,0,5630,5997,61171,4.9
Jean-Philippe Mateta,2023-24,26,Crystal Palace,Burnley,True,FWD,6,90,1,0,1,0,0,21,0,0,4.333333333333333,3.4,51.0,3.642857142857143,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.5084444444444445,104.08163265306122,0,0.0,0.0,0.0,0,0.0,0.0,0,0.6287041999999999,1.9862814,0.2666666666666666,0.0714285714285715,0.1372046873383842,1.2,3.0,0.0,4.0,1.21082224,1.65506744,1.0924046,1.8907754,0.0666666666666666,0.142857142857143,0.1509547131596599,0.6,2.8,0.0,1.0,1.00460012,1.91344664,2,1,2.0,0,1,50129,5391,120052,4.9
Jean-Philippe Mateta,2023-24,27,Crystal Palace,Spurs,False,FWD,2,90,0,0,0,3,0,3,0,0,4.333333333333333,4.2,57.0,3.8,0.2666666666666666,0.2,0.2,0.5273504273504274,116.32653061224488,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0543116,1.29715172,0.4374999999999999,0.4615384615384615,0.2733091464239962,1.8,2.0,0.2,7.0,1.257179846153846,1.5943349076923077,1.8607022,1.8094346,0.4374999999999999,0.5384615384615384,0.1637466930148278,1.8,1.8,0.0,6.0,1.87934976,1.8283396,4,1,4.0,0,0,17245,16190,108526,4.9
Jean-Philippe Mateta,2023-24,28,Crystal Palace,Luton,True,FWD,8,80,1,0,1,0,2,23,0,0,4.333333333333333,4.2,59.0,3.6875,0.25,0.1875,0.1875,0.5448559670781893,120.40816326530611,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8778689999999999,1.67595832,0.3,0.4375,0.1871287642897103,1.4,2.2,0.2,4.0,1.2209097407407408,1.6338965777777776,1.8797504,2.746994,0.5499999999999999,0.2500000000000001,0.064120317474345,2.4,2.8,0.2,4.0,1.4334505769230768,2.438679230769231,2,1,2.0,0,1,12423,19992,101264,4.9
Jean-Philippe Mateta,2023-24,30,Crystal Palace,Nott'm Forest,False,FWD,9,90,1,0,0,1,3,30,0,0,5.333333333333333,4.6,67.0,3.941176470588236,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.5571428571428572,136.734693877551,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4798475999999998,1.5078383199999998,0.263157894736842,0.5384615384615384,0.2213880311533913,1.4,1.6,0.2,5.0,1.2934140357142856,1.6143042,1.7072580000000002,1.3439032000000002,0.1578947368421052,0.6153846153846154,0.260825624579623,1.0,1.4,0.2,4.0,1.2530020689655172,1.5118164137931034,4,1,4.0,0,0,15339,7101,104371,4.9
Jean-Philippe Mateta,2023-24,31,Crystal Palace,Bournemouth,False,FWD,2,90,0,0,0,1,0,6,0,0,6.333333333333333,6.0,76.0,4.222222222222222,0.3333333333333333,0.1666666666666666,0.2222222222222222,0.5533333333333333,155.1020408163265,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5161388,1.41087272,0.3846153846153846,0.7333333333333334,0.2439303073749917,1.4,1.2,0.2,6.0,1.279881551724138,1.5856955034482758,2.1050658,1.8092920000000003,0.3076923076923076,0.6666666666666667,0.1637700449582056,1.2,1.4,0.2,5.0,1.6884430344827586,1.7447919655172417,4,1,4.0,0,0,49110,5759,148521,4.9
Jean-Philippe Mateta,2023-24,32,Crystal Palace,Man City,True,FWD,5,73,1,0,0,4,0,22,1,0,6.333333333333333,5.4,78.0,4.105263157894737,0.3157894736842105,0.1578947368421052,0.2105263157894736,0.567741935483871,159.18367346938774,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4040796,1.18363472,0.4444444444444443,0.6923076923076923,0.3061638937262135,1.2,1.2,0.2,5.0,1.2430318,1.57649532,2.181622,1.0064810000000002,0.7777777777777776,0.9230769230769232,0.3655029239357824,1.8,0.6,0.4,11.0,2.2369803333333333,0.9884423333333332,2,1,2.0,0,1,12255,11627,149451,4.9
Jean-Philippe Mateta,2023-24,33,Crystal Palace,Liverpool,False,FWD,2,89,0,0,1,0,0,-6,0,0,5.333333333333333,5.2,83.0,4.15,0.35,0.15,0.2,0.5753472222222222,166.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2197996,1.6211924,0.2727272727272728,0.4,0.1976628653068678,0.8,2.0,0.0,2.0,1.2511507741935484,1.5986667612903227,2.748258,0.8638066,0.6363636363636365,0.7333333333333334,0.4215543355010953,1.6,1.0,0.2,11.0,2.442903935483871,1.1976169516129032,4,1,4.0,0,0,44412,9502,185196,5.0
Jean-Philippe Mateta,2023-24,34,Crystal Palace,West Ham,True,FWD,16,67,2,1,0,1,3,63,0,0,3.0,5.2,85.0,4.047619047619048,0.3333333333333333,0.1428571428571428,0.238095238095238,0.5878787878787879,170.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5899802,1.6976863999999998,0.2142857142857143,0.5555555555555556,0.1831066699604197,0.8,1.4,0.2,5.0,1.278577,1.6438637375,1.2774888,2.3024528,0.4285714285714286,0.3333333333333331,0.1000132301745149,1.4,1.8,0.0,5.0,1.4407894545454547,1.9612844848484847,2,1,2.0,0,1,318981,10058,659606,5.0
Jean-Philippe Mateta,2023-24,35,Crystal Palace,Fulham,False,FWD,2,68,0,0,0,1,0,-4,0,0,7.666666666666667,6.8,101.0,4.590909090909091,0.4090909090909091,0.1818181818181818,0.2272727272727272,0.592483660130719,198.0392156862745,0,0.0,0.0,0.0,0,0.0,0.0,0,1.7906018,1.703024,0.3999999999999999,0.5384615384615384,0.1821319235163562,1.4,1.6,0.2,7.0,1.3549874705882354,1.602949694117647,1.4866248,1.478414,0.3333333333333333,0.3846153846153846,0.2279990082084718,1.2,2.0,0.2,3.0,1.4339447352941177,1.759449205882353,4,1,4.0,0,0,253434,90218,664886,5.1
Jean-Philippe Mateta,2023-24,36,Crystal Palace,Man Utd,True,FWD,6,67,1,0,1,0,0,27,0,0,6.666666666666667,5.4,103.0,4.478260869565218,0.391304347826087,0.1739130434782608,0.217391304347826,0.5971428571428572,201.9607843137255,0,0.0,0.0,0.0,0,0.0,0.0,0,1.966498,1.719922,0.3529411764705882,0.6666666666666667,0.1790801156157637,1.2,1.6,0.2,6.0,1.3463841142857145,1.5969848457142857,2.0958378,2.680264,0.7058823529411765,0.4166666666666667,0.0685450558706597,2.4,2.2,0.0,6.0,1.674579911764706,1.9622332647058824,2,1,2.0,0,1,72890,79068,655895,5.1
Jean-Philippe Mateta,2023-24,37,Crystal Palace,Wolves,False,FWD,9,68,1,0,0,1,3,41,0,0,8.0,6.2,109.0,4.541666666666667,0.4166666666666667,0.1666666666666666,0.25,0.6012345679012345,213.72549019607845,0,0.0,0.0,0.0,0,0.0,0.0,0,2.080674,1.3354434,0.5625000000000001,0.7500000000000001,0.2630415169861256,2.0,1.4,0.4,9.0,1.3663623333333332,1.562107961111111,0.7985694000000001,2.2514220000000003,0.3125,0.3333333333333335,0.1052494533770872,1.2,2.4,0.0,4.0,1.3545801944444444,1.8869975,4,1,4.0,0,0,73774,156452,559435,5.1
Jean-Philippe Mateta,2023-24,38,Crystal Palace,Aston Villa,True,FWD,20,75,3,1,1,0,3,91,0,0,5.666666666666667,7.0,118.0,4.72,0.44,0.16,0.24,0.6054054054054054,231.37254901960785,0,0.0,0.0,0.0,0,0.0,0.0,0,2.15782,0.9576694,0.7142857142857142,0.8571428571428572,0.3837862968224313,2.4,0.8,0.4,12.0,1.3973936216216216,1.5511347729729728,1.3898262999999995,2.008298,0.2857142857142856,0.6428571428571429,0.1342169175727046,1.2,1.4,0.2,6.0,1.8060472297297296,1.6984843783783783,2,1,2.0,0,1,245314,19835,825157,5.1
Jean-Philippe Mateta,2024-25,1,Crystal Palace,Brentford,False,FWD,1,45,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4.0,0,0,0,0,542468,7.5
Jean-Philippe Mateta,2024-25,2,Crystal Palace,West Ham,True,FWD,2,90,0,0,0,2,0,5,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.3333333333333333,0,0.0,0.0,0.0,0,0.0,0.0,0,1.14757,1.38064,0.0,0.3333333333333333,0.251417594298096,0.0,2.0,0.0,0.0,1.14757,1.38064,2.8047,2.6703,0.3333333333333333,0.3333333333333333,0.0692314527577917,1.0,2.0,0.0,0.0,2.8047,2.6703,2,1,2.0,0,1,94580,84214,593804,7.5
Jean-Philippe Mateta,2024-25,3,Crystal Palace,Chelsea,False,FWD,2,68,0,0,0,1,0,6,0,0,1.5,1.5,3.0,1.5,0.0,0.0,0.0,0.75,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.261835,1.4574250000000002,0.0,0.5,0.2328350537342997,0.0,2.0,0.0,0.0,1.261835,1.4574250000000002,1.54529,1.79924,0.8333333333333334,0.5,0.1654245631270498,2.5,2.0,0.0,3.0,1.54529,1.79924,4,1,4.0,0,0,33309,164265,470610,7.5
Jean-Philippe Mateta,2024-25,4,Crystal Palace,Leicester,True,FWD,13,90,2,0,0,2,3,52,0,0,1.6666666666666667,1.6666666666666667,5.0,1.6666666666666667,0.0,0.0,0.0,0.7518518518518519,6.756756756756757,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9944593333333334,1.9640933333333328,0.0,0.5,0.1402830189109451,0.3333333333333333,1.6666666666666667,0.0,1.0,0.9944593333333334,1.9640933333333328,0.885962,1.8445933333333333,0.125,0.5,0.1580895975888526,0.6666666666666666,1.6666666666666667,0.0,1.0,0.885962,1.8445933333333333,2,1,2.0,0,1,44996,120515,409392,7.4
Jean-Philippe Mateta,2024-25,5,Crystal Palace,Man Utd,True,FWD,1,45,0,0,0,0,0,3,0,0,5.666666666666667,4.5,18.0,4.5,0.5,0.0,0.0,0.8138888888888889,24.324324324324326,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4676345,1.8860375,0.2,0.5,0.1516716184668944,0.75,1.75,0.0,2.0,1.4676345,1.8860375,1.96401,1.50503525,0.2,0.6666666666666667,0.2220094678602754,0.75,1.25,0.5,4.0,1.96401,1.50503525,2,1,2.0,0,1,108577,34817,495230,7.4
Jean-Philippe Mateta,2024-25,6,Crystal Palace,Everton,False,FWD,2,90,0,0,0,2,0,4,0,0,5.333333333333333,3.8,19.0,3.8,0.4,0.0,0.0,0.7511111111111111,25.67567567567568,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5079636,1.978942,0.0999999999999999,0.5384615384615384,0.1382153918660941,0.6,1.4,0.2,3.0,1.5079636,1.978942,1.2572824,2.371166,0.3,0.0,0.0933717912726683,1.0,2.8,0.0,1.0,1.2572824,2.371166,4,1,4.0,0,0,37790,77597,455375,7.4
Jean-Philippe Mateta,2024-25,7,Crystal Palace,Liverpool,True,FWD,1,30,0,0,0,0,0,9,0,0,5.333333333333333,4.0,21.0,3.5,0.3333333333333333,0.0,0.0,0.7925925925925926,28.37837837837838,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5031656000000002,1.924732,0.1,0.5833333333333334,0.145914856798223,0.8,1.4,0.2,3.0,1.4438996666666668,1.83405,2.1095460000000004,0.9532712,0.7,1.0,0.38547798317355,2.0,0.4,0.6,12.0,2.4127983333333334,0.8514928333333334,2,1,2.0,0,1,19058,89849,386290,7.4
Jean-Philippe Mateta,2024-25,9,Crystal Palace,Spurs,True,FWD,8,90,1,0,1,0,3,32,1,0,1.3333333333333333,3.8,22.0,3.142857142857143,0.2857142857142857,0.0,0.0,0.726984126984127,30.136986301369863,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4249004,1.814214,0.0,0.7272727272727273,0.1629659492996771,0.6,1.2,0.2,2.0,1.263485,1.87041875,2.525583,1.0892318,1.0,0.7272727272727273,0.3364748744485353,2.2,1.2,0.2,9.0,2.285016875,1.0885135,2,1,2.0,0,1,3673,42843,318869,7.3
Jean-Philippe Mateta,2024-25,10,Crystal Palace,Wolves,False,FWD,2,90,0,0,0,2,0,4,0,0,3.6666666666666665,5.0,30.0,3.75,0.375,0.0,0.125,0.6765432098765433,41.09589041095891,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0431906,1.6876799999999998,0.0,0.9090909090909092,0.1849481062518398,0.4,0.8,0.4,4.0,1.2318323333333334,1.775838888888889,0.7674506000000001,2.301008,0.6666666666666666,0.0,0.1001578337259223,1.6,2.8,0.0,1.0,1.026501111111111,2.0063122222222223,4,1,4.0,0,0,34430,21321,337002,7.3
Jean-Philippe Mateta,2024-25,11,Crystal Palace,Fulham,True,FWD,2,90,0,0,0,2,0,-2,0,0,3.6666666666666665,2.8,32.0,3.555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.7088888888888889,43.83561643835616,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2390326,1.547604,0.125,0.7,0.2127571296971839,0.8,1.2,0.2,4.0,1.3734981000000002,1.7632730000000003,1.95012,1.0082434,0.125,0.5,0.3648593288851833,0.8,1.6,0.2,4.0,1.9417741,1.0428349,2,1,2.0,0,1,17889,30304,324575,7.3
Jean-Philippe Mateta,2024-25,12,Crystal Palace,Aston Villa,False,FWD,5,90,0,1,0,2,0,22,0,0,4.0,3.0,34.0,3.4,0.3,0.0,0.1,0.7353535353535353,46.57534246575342,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4063906000000002,1.776348,0.0999999999999999,0.6000000000000001,0.1692551397249047,0.6,1.2,0.2,4.0,1.4268500909090909,1.8078218181818184,1.6187238000000002,1.6374796,0.2,0.3999999999999999,0.1944695662284096,0.8,1.6,0.2,5.0,1.901965363636364,1.490834909090909,4,1,4.0,0,0,5683,37891,292339,7.3
Jean-Philippe Mateta,2024-25,13,Crystal Palace,Newcastle,True,FWD,2,90,0,0,0,1,0,4,0,0,3.0,3.6,39.0,3.5454545454545454,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.7574074074074074,54.16666666666667,0,0.0,0.0,0.0,0,0.0,0.0,0,1.6073684,1.970594,0.3333333333333332,0.4444444444444446,0.1393740434402882,1.0,1.4,0.2,5.0,1.44247675,1.9108825000000005,1.581077,1.2656978,0.2222222222222222,0.5555555555555556,0.2820424182583582,0.8,1.2,0.2,6.0,1.4611428333333334,1.59083025,2,1,2.0,0,1,7187,17046,284345,7.2
Jean-Philippe Mateta,2024-25,14,Crystal Palace,Ipswich,False,FWD,8,90,1,0,1,0,3,37,1,0,3.0,3.8,41.0,3.4166666666666665,0.25,0.0833333333333333,0.0833333333333333,0.7760683760683761,56.94444444444445,0,0.0,0.0,0.0,0,0.0,0.0,0,1.8995582,1.5976458,0.5454545454545454,0.6666666666666667,0.2023723826978802,1.2,1.4,0.2,6.0,1.5081285384615386,1.7655060769230768,1.5253962,2.2442160000000007,0.5454545454545454,0.5555555555555556,0.1060106201282065,1.2,1.6,0.0,5.0,1.209820153846154,2.4014800000000003,4,1,4.0,0,0,18668,16390,289279,7.2
