name,season,GW,team,opponent_team,was_home,position,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,red_cards,form_last3,form_last5,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,minutes_reliability_season,points_per_million,has_prev_league_data,prev_adjG_per_90,prev_adjA_per_90,prev_league_multiplier,prev_seasons_available,prev_reliability_avg,prev_minutes_avg,prev_small_sample,team_xG_last5,team_xGA_last5,team_attacking_strength,team_defensive_strength,team_clean_sheet_probability,team_goals_scored_last5,team_goals_conceded_last5,team_clean_sheet_rate_last5,team_form_points_last5,team_xG_season_avg,team_xGA_season_avg,opp_xG_last5,opp_xGA_last5,opp_attacking_strength,opp_defensive_strength,opp_clean_sheet_probability,opp_goals_scored_last5,opp_goals_conceded_last5,opp_clean_sheet_rate_last5,opp_form_points_last5,opp_xG_season_avg,opp_xGA_season_avg,current_gw_fdr,fdr_is_proxy,fixture_trajectory_score,trajectory_is_full,home_advantage,transfers_in,transfers_out,selected,value,saves,saves_per_game_season,prev_saves_per_game,prev_cs_rate
Bernd Leno,2019-20,20,Arsenal,Chelsea,True,GK,1,90,0,0,0,2,0,11,0,0,3.6666666666666665,3.4,65.0,3.421052631578948,0.0,0.0,0.1578947368421052,1.0,130.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.069051,1.158598,0.2857142857142857,0.2499999999999999,0.3139259967470817,1.0,1.8,0.0,4.0,1.3201705789473686,1.454886105263158,1.5219286,1.0731076,0.2857142857142857,0.5,0.3419442386827701,1.0,1.4,0.2,6.0,1.9559193684210523,1.1561032631578947,2,1,2.0,0,1,2522,9179,382500,5.0,2,4.0,0.0,0.0
Bernd Leno,2019-20,21,Arsenal,Man Utd,True,GK,9,90,0,0,1,0,2,33,0,0,3.333333333333333,3.0,66.0,3.3,0.0,0.0,0.15,1.0,132.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0330184,1.1510380000000002,0.3076923076923077,0.3,0.3163082709326262,1.0,1.8,0.0,4.0,1.29342275,1.4569748,1.749964,1.0755182,0.5384615384615385,0.7,0.3411209406208371,1.6,1.0,0.2,9.0,1.75708525,0.9940499,2,1,2.0,0,1,3062,16382,370542,5.0,4,3.9,0.0,0.0
Bernd Leno,2019-20,22,Arsenal,Crystal Palace,False,GK,2,90,0,0,0,1,0,11,0,0,4.333333333333333,4.2,75.0,3.571428571428572,0.0,0.0,0.1904761904761904,1.0,150.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0561504,1.1897812,0.2,0.3636363636363637,0.3042878349618722,0.8,1.4,0.2,4.0,1.322663095238095,1.4216694761904762,1.0097948,1.4276332000000005,0.3,0.5454545454545454,0.2398759894034841,1.0,1.0,0.0,6.0,0.9314839047619048,1.559145761904762,4,1,4.0,0,0,26543,9821,391318,5.0,1,3.9047619047619047,0.0,0.0
Bernd Leno,2019-20,23,Arsenal,Sheffield Utd,True,GK,2,90,0,0,0,1,0,14,0,0,4.0,4.2,77.0,3.5,0.0,0.0,0.1818181818181818,1.0,154.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2876764,0.9142475999999998,0.2857142857142857,0.6153846153846154,0.400818088196112,1.0,1.0,0.2,5.0,1.327962045454545,1.371496409090909,1.5199774,1.2125064,0.1428571428571428,0.6153846153846154,0.2974508136304415,0.6,1.0,0.4,7.0,1.315912,1.232716409090909,2,1,2.0,0,1,16962,11847,398622,5.0,2,3.772727272727273,0.0,0.0
Bernd Leno,2019-20,24,Arsenal,Chelsea,False,GK,3,90,0,0,0,2,0,20,0,0,4.333333333333333,3.4,79.0,3.4347826086956523,0.0,0.0,0.1739130434782608,1.0,158.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.3570768000000002,1.0538310000000002,0.3846153846153847,0.3636363636363637,0.3485997022595481,1.2,1.4,0.2,5.0,1.3236515217391305,1.3633635217391304,1.7724585999999998,0.989342,0.3846153846153847,0.5454545454545454,0.3718212689420494,1.2,1.0,0.2,7.0,1.9636864347826088,1.1274500434782608,4,1,4.0,0,0,2188,17252,381090,5.0,6,3.695652173913044,0.0,0.0
Bernd Leno,2019-20,25,Arsenal,Burnley,False,GK,7,90,0,0,1,0,1,26,0,0,2.333333333333333,3.4,82.0,3.4166666666666665,0.0,0.0,0.1666666666666666,1.0,164.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.1857642,1.420129,0.4999999999999999,0.3636363636363635,0.2416828377999517,1.4,1.6,0.2,5.0,1.29216925,1.4476450416666669,1.1348786,2.096028,0.3,0.3636363636363635,0.122943792450546,1.0,1.6,0.2,6.0,1.257440875,1.4309201666666669,4,1,4.0,0,0,10989,12287,384033,5.0,2,3.7916666666666665,0.0,0.0
Bernd Leno,2019-20,26,Arsenal,Newcastle,True,GK,6,90,0,0,1,0,0,25,0,0,4.0,4.6,89.0,3.56,0.0,0.0,0.2,1.0,178.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.3247714,1.569921,0.4444444444444443,0.5,0.2080616185756487,1.2,1.2,0.4,6.0,1.29969248,1.47956404,0.6731649999999999,2.198244,0.0,0.5,0.11099789964122,0.4,1.2,0.4,5.0,0.8162779600000001,1.86356528,2,1,2.0,0,1,8107,6535,386715,5.0,2,3.72,0.0,0.0
Bernd Leno,2019-20,27,Arsenal,Everton,True,GK,2,90,0,0,0,2,0,14,0,0,5.333333333333333,4.0,95.0,3.6538461538461537,0.0,0.0,0.2307692307692307,1.0,190.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5477914,1.6601324000000002,0.5555555555555554,0.5833333333333333,0.1901138073670268,1.4,1.2,0.4,6.0,1.365957,1.4675277307692307,2.305082,1.1146204,1.0,0.5833333333333333,0.3280397791681148,2.2,1.2,0.2,13.0,1.579401153846154,1.2594825769230769,2,1,2.0,0,1,6738,7070,387625,5.0,3,3.6538461538461537,0.0,0.0
Bernd Leno,2019-20,29,Arsenal,West Ham,True,GK,11,90,0,0,1,0,3,33,0,0,5.0,4.0,97.0,3.592592592592593,0.0,0.0,0.2222222222222222,1.0,194.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5270774,2.127942,0.8181818181818181,0.5,0.1190821128354833,1.8,1.4,0.4,8.0,1.3648352592592592,1.511578925925926,1.14014524,2.0238966,0.8181818181818181,0.0,0.1321395655746598,1.8,2.6,0.0,4.0,1.1903426142857143,1.9900987857142856,2,1,2.0,0,1,35845,7202,417485,5.0,6,3.6296296296296298,0.0,0.0
Bernd Leno,2019-20,39,Arsenal,Man City,False,GK,5,90,0,0,0,3,1,28,0,0,6.333333333333333,5.8,108.0,3.857142857142857,0.0,0.0,0.25,0.9655172413793104,216.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5789978,2.0845100000000003,0.888888888888889,0.7272727272727272,0.124368045580168,1.8,0.8,0.6,11.0,1.341622448275862,1.5574493448275863,2.2550238,0.74939884,0.1111111111111111,0.7272727272727272,0.4726506059900315,0.4,0.8,0.6,5.0,2.6099599642857143,0.9951914,4,1,4.0,0,0,249238,65724,614482,5.0,9,3.7142857142857135,0.0,0.0
Bernd Leno,2020-21,1,Arsenal,Fulham,False,GK,7,90,0,0,1,0,1,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4.0,0,0,0,0,400285,5.0,2,0.0,0.0,0.0
Bernd Leno,2020-21,2,Arsenal,West Ham,True,GK,2,90,0,0,0,1,0,18,0,0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,14.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2.16287,0.126327,0.75,1.0,0.8813266058584776,3.0,0.0,1.0,3.0,2.16287,0.126327,0.861445,1.65911,0.0,0.5,0.1903082791206992,0.0,2.0,0.0,0.0,0.861445,1.65911,2,1,2.0,0,1,112820,41552,614046,5.0,2,2.0,0.0,0.0
Bernd Leno,2020-21,3,Arsenal,Liverpool,False,GK,3,90,0,0,0,3,1,22,0,0,4.5,4.5,9.0,4.5,0.0,0.0,0.5,1.0,18.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.745945,1.0950485,0.5714285714285714,0.875,0.3345233821711247,2.0,0.5,0.5,4.0,1.745945,1.0950485,2.703115,0.586998,0.8571428571428571,0.625,0.5559938755444757,3.0,1.5,0.5,6.0,2.703115,0.586998,4,1,4.0,0,0,57089,90174,605224,5.0,5,2.0,0.0,0.0
Bernd Leno,2020-21,4,Arsenal,Sheffield Utd,True,GK,2,90,0,0,0,1,0,12,0,0,4.0,4.0,12.0,4.0,0.0,0.0,0.3333333333333333,1.0,24.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5566866666666666,1.642812333333333,0.5,0.6363636363636364,0.1934352721486296,1.6666666666666667,1.3333333333333333,0.3333333333333333,4.0,1.5566866666666666,1.642812333333333,1.1106016666666667,1.2949166666666667,0.0,0.6363636363636364,0.2739206901045338,0.0,1.3333333333333333,0.0,0.0,1.1106016666666667,1.2949166666666667,2,1,2.0,0,1,67684,35351,675971,5.0,1,3.0,0.0,0.0
Bernd Leno,2020-21,5,Arsenal,Man City,False,GK,3,90,0,0,0,1,0,19,0,0,2.333333333333333,3.5,14.0,3.5,0.0,0.0,0.25,1.0,28.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.33429775,1.2683577499999998,0.4390243902439024,0.8055555555555556,0.2812931964159813,1.75,1.25,0.25,7.0,1.33429775,1.2683577499999998,1.6460566666666665,2.0538356666666666,0.5121951219512195,0.4444444444444443,0.1282420651954064,2.0,2.333333333333333,0.0,4.0,1.6460566666666665,2.0538356666666666,4,1,4.0,0,0,58395,60165,689120,5.0,4,2.5,0.0,0.0
Bernd Leno,2020-21,6,Arsenal,Leicester,True,GK,2,90,0,0,0,1,0,11,0,0,2.6666666666666665,3.4,17.0,3.4,0.0,0.0,0.2,1.0,34.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2351025999999998,1.3007322,0.4285714285714286,0.72,0.272332318291768,1.4,1.2,0.2,7.0,1.2351025999999998,1.3007322,1.5876004,1.2458826,0.6428571428571429,0.5599999999999999,0.2876868836027683,2.0,1.6,0.2,9.0,1.5876004,1.2458826,2,1,2.0,0,1,29541,36509,693944,5.0,1,2.8,0.0,0.0
Bernd Leno,2020-21,7,Arsenal,Man Utd,False,GK,7,90,0,0,1,0,0,27,0,0,2.333333333333333,2.4,19.0,3.1666666666666665,0.0,0.0,0.1666666666666666,1.0,38.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9504166,1.4227012,0.1428571428571428,0.7142857142857144,0.2410619800320485,0.8,1.4,0.0,4.0,1.1524921666666663,1.206638833333333,1.2824704,1.8560504,0.3571428571428571,0.0,0.1562886907841641,1.4,2.4,0.2,5.0,1.2824704,1.8560504,4,1,4.0,0,0,6637,40391,664379,5.0,3,2.5,0.0,0.0
Bernd Leno,2020-21,8,Arsenal,Aston Villa,True,GK,2,90,0,0,0,3,0,12,0,0,4.0,3.4,26.0,3.7142857142857135,0.0,0.0,0.2857142857142857,1.0,52.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8842270000000001,1.0887698,0.2307692307692308,0.8571428571428572,0.3366303617553326,0.8,1.2,0.2,6.0,1.1304321428571429,1.0905637142857143,1.9864112,1.24872,1.0,0.4285714285714285,0.2868717578050734,2.8,1.8,0.4,9.0,1.7895543333333332,1.182218166666667,2,1,2.0,0,1,35861,18256,693574,5.0,3,2.571428571428572,0.0,0.0
Bernd Leno,2020-21,9,Arsenal,Leeds,False,GK,10,90,0,0,1,0,3,29,0,0,3.6666666666666665,3.2,28.0,3.5,0.0,0.0,0.25,1.0,56.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.926667,0.9382078,0.1538461538461538,0.6000000000000001,0.3913285462845556,0.6,1.2,0.2,6.0,1.162924375,1.2024345,1.7246046,1.5826062,0.3846153846153847,0.1999999999999999,0.2054389848167505,1.2,2.0,0.2,4.0,1.47647325,1.769370125,4,1,4.0,0,0,9812,34214,666919,5.0,4,2.625,0.0,0.0
Bernd Leno,2020-21,10,Arsenal,Wolves,True,GK,2,90,0,0,0,2,0,13,0,0,6.333333333333333,4.8,38.0,4.222222222222222,0.0,0.0,0.3333333333333333,1.0,76.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9353964,1.301549,0.0,0.75,0.2721099680743781,0.2,1.0,0.4,4.0,1.1126858888888889,1.2867973333333331,0.9759834000000002,1.0545544,0.2727272727272728,1.0,0.3483476164253731,0.8,0.6,0.4,7.0,0.9443784444444444,1.3694467777777777,2,1,2.0,0,1,16683,12778,679574,5.0,3,2.7777777777777777,0.0,0.0
Bernd Leno,2020-21,11,Arsenal,Spurs,False,GK,1,90,0,0,0,2,0,10,0,0,4.666666666666667,4.6,40.0,4.0,0.0,0.0,0.3,1.0,80.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.991432,1.416883,0.1,0.4444444444444444,0.2424686149177666,0.4,1.2,0.4,4.0,1.1132673,1.3588076,1.1256732,0.9424528,0.3,1.0,0.3896708774968483,0.8,0.2,0.8,11.0,1.699672,1.1573355,4,1,4.0,0,0,7916,36078,648266,5.0,1,2.8,0.0,0.0
Bernd Leno,2020-21,12,Arsenal,Burnley,True,GK,2,90,0,0,0,1,0,14,0,0,4.333333333333333,4.4,41.0,3.727272727272727,0.0,0.0,0.2727272727272727,1.0,82.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9625872,1.3477744,0.0,0.4,0.2598178682933533,0.4,1.4,0.4,4.0,1.0661717272727271,1.2707913636363637,0.727603,1.729396,0.0,0.1999999999999999,0.177391522098106,0.4,1.8,0.4,5.0,0.798381,1.3826303,2,1,2.0,0,1,14703,26037,646390,5.0,2,2.636363636363636,0.0,0.0
Bernd Leno,2020-21,13,Arsenal,Southampton,True,GK,2,90,0,0,0,1,0,14,0,0,1.6666666666666667,3.4,43.0,3.583333333333333,0.0,0.0,0.25,1.0,86.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.1336968,1.4320267999999998,0.0,0.2999999999999999,0.2388243821189843,0.2,1.6,0.2,1.0,1.1317924166666666,1.23284,1.2381702,1.2957536,1.0,0.6,0.2736915326564254,1.8,1.0,0.4,10.0,1.212886,1.2821334166666667,2,1,2.0,0,1,2735,36312,610828,5.0,2,2.583333333333333,0.0,0.0
Bernd Leno,2020-21,14,Arsenal,Everton,False,GK,1,90,0,0,0,2,0,10,0,0,1.6666666666666667,3.4,45.0,3.4615384615384617,0.0,0.0,0.2307692307692307,1.0,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9878498,1.2575128,0.0,0.5714285714285714,0.2843604088874682,0.4,1.2,0.2,2.0,1.095588,1.223618461538461,1.712188,1.5118108,0.6249999999999999,0.8571428571428571,0.2205103161343132,1.4,0.8,0.4,10.0,1.680399076923077,1.36693,4,1,4.0,0,0,2232,37511,577628,5.0,1,2.5384615384615383,0.0,0.0
Bernd Leno,2020-21,15,Arsenal,Chelsea,True,GK,8,90,0,0,0,1,1,27,0,0,1.6666666666666667,1.6,46.0,3.2857142857142856,0.0,0.0,0.2142857142857142,1.0,93.87755102040816,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0961062,0.9975215999999998,0.0769230769230769,0.4166666666666666,0.3687923243560045,0.6,1.6,0.0,1.0,1.1067645714285714,1.1834845714285716,2.1710070000000004,0.687542,0.3846153846153846,0.75,0.5028104594881574,1.4,0.8,0.4,7.0,1.859845285714285,0.8384689285714285,2,1,2.0,0,1,3358,47913,532869,4.9,2,2.4285714285714284,0.0,0.0
Bernd Leno,2020-21,16,Arsenal,Brighton,False,GK,6,90,0,0,1,0,0,26,0,0,3.6666666666666665,2.8,54.0,3.6,0.0,0.0,0.2,1.0,110.20408163265306,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2613762,1.0469696,0.1818181818181818,0.5454545454545455,0.3509998088862632,1.0,1.4,0.0,4.0,1.1626369333333335,1.2548616,1.5388738,1.28438,0.0,0.4545454545454545,0.276822160177058,0.6,1.6,0.2,2.0,1.5012422,1.1687809333333334,4,1,4.0,0,0,27036,10716,554251,4.9,2,2.4,0.0,0.0
Bernd Leno,2020-21,17,Arsenal,West Brom,False,GK,7,90,0,0,1,0,0,27,0,0,5.0,3.8,60.0,3.75,0.0,0.0,0.25,1.0,122.44897959183672,0,0.0,0.0,0.0,0,0.0,0.0,0,1.405121,1.1287174,0.2727272727272727,0.6666666666666666,0.3234478446955645,1.0,1.0,0.2,5.0,1.172093375,1.22639325,0.39952644,1.8213666,0.0,0.0833333333333333,0.1618044777730427,0.4,2.4,0.0,1.0,0.5481342,2.0088680625,4,1,4.0,0,0,72518,15673,615058,4.9,3,2.375,0.0,0.0
Bernd Leno,2020-21,18,Arsenal,Crystal Palace,True,GK,6,90,0,0,1,0,0,25,0,0,7.0,4.8,67.0,3.941176470588236,0.0,0.0,0.2941176470588235,1.0,136.734693877551,0,0.0,0.0,0.0,0,0.0,0.0,0,1.8412550000000003,1.1396172,0.6153846153846155,0.8,0.3199414719733199,1.8,0.8,0.4,8.0,1.3404578823529414,1.2054215294117647,0.669944,1.9890214,0.2307692307692308,0.0,0.1368292610639522,0.8,2.4,0.2,5.0,1.0724495882352942,1.555422588235294,2,1,2.0,0,1,160152,42894,975215,4.9,2,2.411764705882353,0.0,0.0
Bernd Leno,2020-21,19,Arsenal,Newcastle,True,GK,6,90,0,0,1,0,0,22,0,0,6.333333333333333,5.6,73.0,4.055555555555555,0.0,0.0,0.3333333333333333,1.0,146.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.7827388000000002,1.058952,0.6363636363636365,0.9166666666666669,0.3468190863426649,1.6,0.6,0.6,8.0,1.2864632222222223,1.1778777777777778,0.7196344,1.6675802000000002,0.0,0.6666666666666667,0.1887031374669428,0.2,1.2,0.2,2.0,0.9765293529411766,1.5153483529411764,2,1,2.0,0,1,28671,50617,690601,5.0,1,2.388888888888889,0.0,0.0
Bernd Leno,2020-21,20,Arsenal,Southampton,False,GK,3,90,0,0,0,1,0,15,0,0,6.333333333333333,6.6,79.0,4.157894736842105,0.0,0.0,0.3684210526315789,1.0,158.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.9938148,0.9603624,0.9090909090909092,1.0,0.3827541507335788,2.0,0.2,0.8,11.0,1.3401988421052633,1.1247682105263157,0.451252,1.300507,0.0909090909090909,0.8571428571428572,0.2723936544360379,0.2,0.6,0.6,5.0,0.9957695555555556,1.252737277777778,4,1,4.0,0,0,38783,33868,722859,5.0,4,2.3157894736842106,0.0,0.0
Bernd Leno,2020-21,21,Arsenal,Man Utd,True,GK,7,90,0,0,1,0,0,25,0,0,5.0,5.6,82.0,4.1,0.0,0.0,0.35,1.0,164.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2.0916248,0.7085424,0.6428571428571429,1.0,0.4923613405701121,2.0,0.2,0.8,11.0,1.3948839,1.1182818,1.5142179999999998,0.9716378000000002,0.3571428571428571,0.8125,0.3784626840501964,1.2,0.8,0.4,10.0,1.6694241,1.2292686,2,1,2.0,0,1,20995,26662,719531,5.0,3,2.4,0.0,0.0
Bernd Leno,2020-21,22,Arsenal,Wolves,False,GK,-1,71,0,0,0,2,0,3,0,1,5.333333333333333,5.8,89.0,4.238095238095238,0.0,0.0,0.3809523809523809,1.0,178.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.97827,0.8513328000000001,0.6666666666666667,1.0,0.426845652779334,2.0,0.2,0.8,11.0,1.3640401904761903,1.1370931428571427,1.1394924000000002,1.4483318,0.25,0.5294117647058822,0.2349619248217669,1.0,1.8,0.2,1.0,0.999608,1.3433804285714286,4,1,4.0,0,0,37808,9940,753273,5.0,3,2.4285714285714284,0.0,0.0
Bernd Leno,2020-21,24,Arsenal,Leeds,True,GK,2,90,0,0,0,2,0,16,0,0,3.0,4.2,88.0,4.0,0.0,0.0,0.3636363636363636,0.9904040404040404,176.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.376884,1.0873392,0.3999999999999999,0.8235294117647058,0.3371122897917908,1.4,0.8,0.4,7.0,1.3061199130434782,1.1581954782608697,1.3271854,1.2601255999999998,0.4666666666666667,0.7647058823529411,0.2836184017913206,1.6,1.0,0.2,9.0,1.6151842272727273,1.812286227272728,2,1,2.0,0,1,6244,33223,565889,5.0,3,2.4545454545454546,0.0,0.0
Bernd Leno,2020-21,25,Arsenal,Man City,True,GK,2,90,0,0,0,1,0,17,0,0,2.6666666666666665,3.4,90.0,3.9130434782608696,0.0,0.0,0.3478260869565217,0.9495370370370372,180.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.416624,1.207728,0.3846153846153846,0.7058823529411764,0.2988755538767536,1.6,1.2,0.2,7.0,1.35612075,1.1420515,2.179804,0.5701745,1.0,0.9411764705882352,0.5654267631201787,3.2,0.4,0.6,15.0,2.0705626666666666,0.7140762125000001,2,1,2.0,0,1,4804,15191,560005,5.0,2,2.4782608695652173,0.0,0.0
Bernd Leno,2020-21,26,Arsenal,Leicester,False,GK,2,90,0,0,0,1,0,13,0,0,1.0,2.6,92.0,3.8333333333333335,0.0,0.0,0.3333333333333333,0.9515555555555556,184.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9960816,1.426456,0.2307692307692307,0.75,0.2401585376935039,1.0,1.2,0.2,4.0,1.31512344,1.17991664,1.4783784,1.4584195999999998,0.4615384615384615,0.8125,0.2326035911152968,1.6,1.0,0.4,10.0,1.50399368,1.20321584,4,1,4.0,0,0,4840,27908,536034,5.0,2,2.458333333333333,0.0,0.0
Bernd Leno,2020-21,27,Arsenal,Burnley,False,GK,5,90,0,0,0,1,2,19,0,0,2.0,2.4,94.0,3.76,0.0,0.0,0.32,0.9534188034188036,188.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2679484,1.2305069999999998,0.4615384615384615,0.6875,0.2921444229043847,1.6,1.4,0.0,6.0,1.345561,1.155057346153846,1.113547,1.3116554,0.1538461538461538,0.625,0.2693737657600137,0.8,1.6,0.2,5.0,0.8733162407407407,1.4680377777777778,4,1,4.0,0,0,12590,8538,544986,5.0,4,2.44,0.0,0.0
Bernd Leno,2020-21,28,Arsenal,Spurs,True,GK,2,90,0,0,0,1,0,13,0,0,3.0,2.0,99.0,3.807692307692308,0.0,0.0,0.3076923076923077,0.9551440329218108,198.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.6320793999999998,1.138931,0.6153846153846154,0.6153846153846153,0.3201610911541113,1.6,1.2,0.0,7.0,1.3896854074074074,1.1531567037037038,1.4691152,1.177749,0.8461538461538461,0.6153846153846153,0.3079712021170168,2.2,1.2,0.4,9.0,1.4423585925925926,1.2685593703703704,2,1,2.0,0,1,3338,11445,537344,5.0,2,2.5,0.0,0.0
Bernd Leno,2020-21,29,Arsenal,West Ham,False,GK,1,90,0,0,0,3,0,11,0,0,3.0,2.6,101.0,3.740740740740741,0.0,0.0,0.2962962962962963,0.9567460317460318,202.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.8092076,1.0404602,1.0,0.4,0.3532920595364321,2.0,1.2,0.0,10.0,1.395957,1.1371713214285717,1.6376054,1.1017844,0.6249999999999999,0.7999999999999999,0.3322776381658974,1.4,0.8,0.4,9.0,1.4956245714285714,1.2072293928571427,4,1,4.0,0,0,16418,7046,556128,5.0,2,2.4814814814814814,0.0,0.0
Bernd Leno,2020-21,30,Arsenal,Liverpool,True,GK,2,90,0,0,0,3,0,15,0,0,2.6666666666666665,2.4,102.0,3.642857142857143,0.0,0.0,0.2857142857142857,0.9582375478927204,204.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5784136,1.3875702,0.5833333333333334,0.5,0.2496812436640743,1.4,1.4,0.0,7.0,1.394447103448276,1.1843823103448277,1.2699936,1.3360798,0.25,0.5,0.2628741706199773,0.6,1.4,0.2,4.0,1.757238551724138,1.283839896551724,2,1,2.0,0,1,7385,13891,542290,5.0,4,2.4642857142857144,0.0,0.0
Bernd Leno,2020-21,31,Arsenal,Sheffield Utd,False,GK,6,90,0,0,1,0,0,23,0,0,1.6666666666666667,2.4,104.0,3.586206896551724,0.0,0.0,0.2758620689655172,0.9596296296296296,208.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5444082,1.4572982,0.5,0.3636363636363637,0.2328645790909813,1.4,1.8,0.0,7.0,1.3533375666666667,1.2261469,0.6725375399999999,2.734562,0.0,0.0909090909090909,0.0649224369046526,0.2,2.4,0.0,0.0,0.9320069233333332,1.7579787666666666,4,1,4.0,0,0,51209,13040,581879,5.0,2,2.5172413793103448,0.0,0.0
Bernd Leno,2020-21,33,Arsenal,Everton,True,GK,0,90,0,0,0,1,0,2,0,0,3.0,3.2,110.0,3.6666666666666665,0.0,0.0,0.3,0.9609318996415772,220.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.5745462,1.360685,0.5,0.5,0.2564850245234223,1.2,1.6,0.2,6.0,1.41856990625,1.185583,1.4139228,1.3141318,0.3,0.6000000000000001,0.2687075138600737,0.8,1.4,0.2,3.0,1.3534563548387095,1.3433610322580645,2,1,2.0,0,1,5676,15187,587048,5.0,1,2.5,0.0,0.0
Bernd Leno,2020-21,35,Arsenal,West Brom,True,GK,2,90,0,0,0,1,0,10,0,0,2.6666666666666665,2.2,110.0,3.548387096774193,0.0,0.0,0.2903225806451613,0.932996632996633,220.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.4957096,0.8588466,0.3,0.7142857142857142,0.4236504390446788,1.0,1.0,0.4,6.0,1.4093386470588234,1.136509411764706,1.4140272,2.0457296,0.8,0.2857142857142857,0.1292858286179733,2.0,1.6,0.2,7.0,0.8785003,1.9067621176470584,2,1,2.0,0,1,6080,20628,565152,5.0,0,2.4516129032258065,0.0,0.0
Bernd Leno,2020-21,37,Arsenal,Crystal Palace,False,GK,3,90,0,0,0,1,0,20,0,0,2.6666666666666665,2.2,112.0,3.5,0.0,0.0,0.28125,0.9082539682539682,224.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.428294,0.9880824,0.6666666666666666,0.9090909090909092,0.3722899101006486,1.6,0.6,0.4,9.0,1.3799993611111112,1.1677761111111111,1.3235016,1.3473929999999998,0.5555555555555554,0.0,0.259916981728051,1.4,2.6,0.0,3.0,0.9309976222222224,1.6084990833333332,4,1,4.0,0,0,9926,4334,561777,5.0,5,2.375,0.0,0.0
Bernd Leno,2020-21,38,Arsenal,Brighton,True,GK,7,90,0,0,1,0,1,27,0,0,1.6666666666666667,2.6,115.0,3.484848484848485,0.0,0.0,0.2727272727272727,0.8861861861861862,230.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.216048,1.0199322,0.5555555555555554,0.8,0.3606193893388394,1.4,0.8,0.2,9.0,1.391202081081081,1.1631977567567566,1.4024674,1.0824536000000002,0.5555555555555554,0.6000000000000001,0.3387633154362034,1.4,1.2,0.2,7.0,1.449325945945946,1.057669945945946,2,1,2.0,0,1,44186,6230,602893,5.0,1,2.4545454545454546,0.0,0.0
Bernd Leno,2021-22,1,Arsenal,Brentford,False,GK,1,90,0,0,0,2,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4.0,0,0,0,0,153122,5.0,1,0.0,0.0,0.0
