id,web_name,first_name,second_name,element_type,position,team,selected_by_percent,price,now_cost
465,Toffolo,Harry,Toffolo,2,DEF,16,0.1,4.5,45
466,Ui-jo,Hwang,Ui-jo,4,FWD,16,0.2,4.5,45
467,Williams,Neco,Williams,2,DEF,16,0.2,4.5,45
468,Wood,Chris,Wood,4,FWD,16,1.7,5.0,50
469,Worrall,Joe,Worrall,2,DEF,16,0.1,4.5,45
470,Yates,Ryan,Yates,3,MID,16,0.0,5.0,50
604,Aina,Olu,Aina,2,DEF,16,0.3,4.5,45
636,G.Shelvey,George,Shelvey,1,GK,16,0.0,4.0,40
637,Powell,Josh,Powell,2,DEF,16,0.2,4.0,40
679,G.Montiel,Gonzalo,Montiel,2,DEF,16,0.1,4.5,45
696,Murillo,Murillo,Santiago Costa dos Santos,2,DEF,16,0.3,4.5,45
710,Odysseas,Odysseas,Vlachodimos,1,GK,16,0.1,4.5,45
711,Omobamidele,Andrew,Omobamidele,2,DEF,16,0.0,4.5,45
712,Dominguez,Nicolás,Domínguez,3,MID,16,0.0,5.0,50
713,Sangaré,Ibrahim,Sangaré,3,MID,16,0.0,5.0,50
714,Origi,Divock,Origi,4,FWD,16,0.1,5.0,50
779,McDonnell,Jamie,McDonnell,3,MID,16,0.0,4.5,45
780,Osong,Detlef Esapa,Osong,4,FWD,16,0.0,4.5,45
781,Gardner,Joe,Gardner,4,FWD,16,0.0,4.5,45
801,Reyna,Giovanni,Reyna,3,MID,16,0.0,5.0,50
808,Sels,Matz,Sels,1,GK,16,0.2,4.5,45
809,Ribeiro,Rodrigo,Duarte Ribeiro,4,FWD,16,0.0,4.5,45
27,Trusty,Auston,Trusty,2,DEF,17,1.8,4.0,40
33,Archer,Cameron,Archer,4,FWD,17,3.4,4.5,45
255,Holgate,Mason,Holgate,2,DEF,17,0.4,4.0,40
360,McAtee,James,McAtee,3,MID,17,0.4,4.5,45
471,Ahmedhodžić,Anel,Ahmedhodžić,2,DEF,17,0.2,4.5,45
472,Amissah,Jordan,Amissah,1,GK,17,0.3,4.0,40
473,Baldock,George,Baldock,2,DEF,17,4.0,4.0,40
474,Basham,Chris,Basham,2,DEF,17,0.3,4.0,40
476,Bogle,Jayden,Bogle,2,DEF,17,0.1,4.5,45
477,Brewster,Rhian,Brewster,4,FWD,17,0.0,5.0,50
478,Coulibaly,Ismaila,Coulibaly,3,MID,17,0.0,4.5,45
479,A.Davies,Adam,Davies,1,GK,17,0.2,4.0,40
480,Egan,John,Egan,2,DEF,17,0.1,4.5,45
481,Fleck,John,Fleck,3,MID,17,0.0,5.0,50
482,Foderingham,Wes,Foderingham,1,GK,17,0.3,4.5,45
483,Jebbison,Daniel,Jebbison,4,FWD,17,0.0,5.0,50
484,Lowe,Max,Lowe,2,DEF,17,0.0,4.5,45
485,McBurnie,Oliver,McBurnie,4,FWD,17,0.1,5.5,55
486,Ndiaye,Iliman,Ndiaye,4,FWD,17,0.0,5.5,55
487,Norrington-Davies,Rhys,Norrington-Davies,2,DEF,17,0.1,4.0,40
488,Norwood,Oliver,Norwood,3,MID,17,0.0,5.0,50
489,Osborn,Ben,Osborn,3,MID,17,0.0,5.0,50
490,Osula,William,Osula,4,FWD,17,0.8,4.5,45
576,Robinson,Jack,Robinson,2,DEF,17,0.1,4.5,45
587,Slimane,Anis,Slimane,3,MID,17,0.0,5.0,50
592,Larouci,Yasser,Larouci,2,DEF,17,0.0,4.5,45
593,T.Bénie,Bénie,Traoré,4,FWD,17,0.0,5.5,55
638,Vini Souza,Vini,de Souza Costa,3,MID,17,0.0,5.0,50
653,Seriki,Femi,Seriki,2,DEF,17,0.1,4.0,40
654,Marsh,Louie,Marsh,4,FWD,17,0.0,4.5,45
655,Brooks,Andre,Brooks,3,MID,17,0.0,4.5,45
656,Hackford,Antwoine,Hackford,4,FWD,17,0.1,4.5,45
663,Hamer,Gustavo,Hamer,3,MID,17,0.2,5.0,50
666,T.Davies,Tom,Davies,3,MID,17,0.0,5.0,50
693,Thomas,Luke,Thomas,2,DEF,17,0.0,4.0,40
730,Oné,Ryan,Oné,3,MID,17,0.0,4.5,45
731,Buyabu,Jili,Buyabu,2,DEF,17,0.0,4.0,40
759,Peck,Sydie,Peck,3,MID,17,0.0,4.5,45
775,Brereton Díaz,Ben,Brereton,3,MID,17,0.2,5.0,50
790,Grbić,Ivo,Grbic,1,GK,17,0.0,4.5,45
822,Blacker,Billy,Blacker,4,FWD,17,0.0,4.5,45
823,Arblaster,Oliver,Arblaster,3,MID,17,0.0,4.5,45
827,Sasnauskas,Dovydas,Sasnauskas,2,DEF,17,0.0,4.0,40
828,Curtis,Sam,Curtis,2,DEF,17,0.0,4.0,40
857,Hampson,Owen,Hampson,3,MID,17,0.0,4.5,45
450,Johnson,Brennan,Johnson,3,MID,18,2.0,6.0,60
491,Austin,Brandon,Austin,1,GK,18,0.2,4.0,40
492,Bentancur,Rodrigo,Bentancur,3,MID,18,0.0,5.5,55
493,Bissouma,Yves,Bissouma,3,MID,18,0.3,5.0,50
494,Bryan,Bryan,Gil Salvatierra,3,MID,18,0.0,5.0,50
495,Davies,Ben,Davies,2,DEF,18,0.4,4.5,45
496,Dier,Eric,Dier,2,DEF,18,0.3,4.5,45
497,E.Royal,Emerson,Leite de Souza Junior,2,DEF,18,0.8,4.5,45
498,Forster,Fraser,Forster,1,GK,18,1.6,4.0,40
499,Højbjerg,Pierre-Emile,Højbjerg,3,MID,18,0.3,5.5,55
500,Kane,Harry,Kane,4,FWD,18,0.6,12.5,125
501,Kulusevski,Dejan,Kulusevski,3,MID,18,2.1,7.0,70
502,Lloris,Hugo,Lloris,1,GK,18,0.5,5.0,50
503,Lo Celso,Giovani,Lo Celso,3,MID,18,0.1,5.0,50
504,Maddison,James,Maddison,3,MID,18,10.0,7.5,75
505,Ndombele,Tanguy,Ndombélé Alvaro,3,MID,18,0.2,4.5,45
506,Pedro Porro,Pedro,Porro,2,DEF,18,22.4,5.0,50
507,Perišić,Ivan,Perišić,2,DEF,18,0.7,5.0,50
509,Richarlison,Richarlison,de Andrade,3,MID,18,2.5,7.0,70
510,Rodon,Joe,Rodon,2,DEF,18,0.1,4.0,40
511,Romero,Cristian,Romero,2,DEF,18,12.2,4.5,45
512,Sánchez,Davinson,Sánchez,2,DEF,18,0.1,4.5,45
513,Sarr,Pape Matar,Sarr,3,MID,18,1.6,4.5,45
514,Sessegnon,Ryan,Sessegnon,2,DEF,18,0.0,4.5,45
515,Skipp,Oliver,Skipp,3,MID,18,0.1,5.0,50
516,Son,Son,Heung-min,3,MID,18,34.4,9.0,90
