Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag
184,Abdou Harroui,nl NED,MF,Sparta Rotterdam,23,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
185,Pantelis Hatzidiakos,gr GRE,DF,AZ Alkmaar,24,1997,28,25,2102,23.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
186,Thom Haye,id IDN,MF,Heerenveen,26,1995,14,14,1226,13.6,0,5,5,0,0,0,3,0,0.00,0.37,0.37,0.00,0.37,Matches,Eredivisie,2021-22
187,Freek Heerkens,nl NED,"DF,MF",Willem II,31,1989,19,18,1600,17.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
188,Ogechika Heil,de GER,"MF,FW",Go Ahead Eagles,20,2000,28,4,708,7.9,1,1,2,1,0,0,1,0,0.13,0.13,0.25,0.13,0.25,Matches,Eredivisie,2021-22
189,Ramon Hendriks,nl NED,DF,Feyenoord,20,2001,8,3,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
190,Sam Hendriks,nl NED,FW,Cambuur,26,1995,5,1,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
191,Jorrit Hendrix,nl NED,MF,Feyenoord,26,1995,9,2,315,3.5,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches,Eredivisie,2021-22
192,Michaël Heylen,be BEL,DF,Sparta Rotterdam,27,1994,16,10,891,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
193,Mees Hilgers,id IDN,DF,Twente,20,2001,24,20,1822,20.2,1,1,2,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,Matches,Eredivisie,2021-22
194,Bart van Hintum,nl NED,DF,Groningen,34,1987,28,27,2198,24.4,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,Eredivisie,2021-22
195,Mees Hoedemakers,nl NED,MF,Cambuur,23,1998,28,28,2366,26.3,3,1,4,3,0,0,5,0,0.11,0.04,0.15,0.11,0.15,Matches,Eredivisie,2021-22
196,Justin Hoogma,nl NED,"DF,MF",Heracles Almelo,23,1998,12,8,765,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
197,Sydney van Hooijdonk,nl NED,FW,Heerenveen,21,2000,13,13,998,11.1,6,1,7,5,1,1,1,0,0.54,0.09,0.63,0.45,0.54,Matches,Eredivisie,2021-22
198,Jizz Hornkamp,nl NED,FW,Willem II,23,1998,13,13,1070,11.9,4,0,4,4,0,0,2,0,0.34,0.00,0.34,0.34,0.34,Matches,Eredivisie,2021-22
199,Jeroen Houwen,nl NED,GK,Vitesse,25,1996,15,15,1305,14.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
200,Dean Huiberts,nl NED,MF,Zwolle,21,2000,17,14,1152,12.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,Eredivisie,2021-22
201,Daan Huisman,nl NED,"MF,FW",Vitesse,19,2002,23,9,891,9.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
202,Melih Ibrahimoglu,tr TUR,MF,Heracles Almelo,21,2000,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
203,Jay Idzes,id IDN,"DF,MF",Go Ahead Eagles,21,2000,21,17,1517,16.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
204,Luka Ilić,rs SRB,MF,Twente,22,1999,5,3,236,2.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
205,Daleho Irandust,sy SYR,"MF,FW",Groningen,23,1998,19,10,971,10.8,1,1,2,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,Matches,Eredivisie,2021-22
206,Jamie Jacobs,nl NED,MF,Cambuur,23,1997,30,24,1907,21.2,5,5,10,5,0,0,4,0,0.24,0.24,0.47,0.24,0.47,Matches,Eredivisie,2021-22
207,Alireza Jahanbakhsh,ir IRN,"MF,FW",Feyenoord,27,1993,27,18,1556,17.3,4,3,7,4,0,0,2,0,0.23,0.17,0.40,0.23,0.40,Matches,Eredivisie,2021-22
208,Laurent Jans,lu LUX,"DF,MF",Sparta Rotterdam,28,1992,19,5,776,8.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
209,Roel Janssen,nl NED,DF,Fortuna Sittard,31,1990,17,16,1298,14.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
210,Willem Janssen,nl NED,DF,Utrecht,35,1986,25,22,1933,21.5,2,0,2,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,Eredivisie,2021-22
211,Victor Jensen,dk DEN,"FW,MF",Ajax,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
212,Ryan Johansson,ie IRL,"MF,DF",Fortuna Sittard,20,2001,6,2,209,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
213,Miliano Jonathans,id IDN,MF,Vitesse,17,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
214,Siem de Jong,nl NED,"MF,FW",Heerenveen,32,1989,27,18,1384,15.4,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,Eredivisie,2021-22
215,Patrick Joosten,nl NED,FW,Cambuur,25,1996,15,12,965,10.7,2,3,5,2,0,0,1,0,0.19,0.28,0.47,0.19,0.47,Matches,Eredivisie,2021-22
216,Patrick Joosten,nl NED,"FW,MF",Groningen,25,1996,10,3,332,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
217,Mauro Júnior,br BRA,"DF,MF",PSV,22,1999,27,25,2112,23.5,2,4,6,2,0,0,3,0,0.09,0.17,0.26,0.09,0.26,Matches,Eredivisie,2021-22
218,Daniël van Kaam,nl NED,MF,Groningen,21,2000,20,3,492,5.5,1,0,1,1,0,0,0,1,0.18,0.00,0.18,0.18,0.18,Matches,Eredivisie,2021-22
219,Elton Kabangu,be BEL,"FW,MF",Willem II,23,1998,24,8,948,10.5,3,0,3,3,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches,Eredivisie,2021-22
220,Rami Kaib,tn TUN,"DF,MF",Heerenveen,24,1997,23,22,1858,20.6,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,Eredivisie,2021-22
221,Yahya Kalley,se SWE,"MF,DF",Groningen,20,2001,4,2,175,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
222,Issa Kallon,sl SLE,"FW,MF",Cambuur,25,1996,32,32,2670,29.7,5,8,13,4,1,1,4,0,0.17,0.27,0.44,0.13,0.40,Matches,Eredivisie,2021-22
223,Anargyros Kampetsis,gr GRE,FW,Willem II,22,1999,17,0,322,3.6,0,2,2,0,0,0,0,0,0.00,0.56,0.56,0.00,0.56,Matches,Eredivisie,2021-22
224,Joeri de Kamps,nl NED,MF,Sparta Rotterdam,29,1992,14,14,1178,13.1,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,Eredivisie,2021-22
225,Dermane Karim,tg TOG,MF,Feyenoord,17,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
226,Jesper Karlsson,se SWE,"MF,FW",AZ Alkmaar,23,1998,34,34,2906,32.3,15,12,27,10,5,5,3,0,0.46,0.37,0.84,0.31,0.68,Matches,Eredivisie,2021-22
227,Souffian El Karouani,ma MAR,"DF,MF",NEC Nijmegen,20,2000,31,31,2559,28.4,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches,Eredivisie,2021-22
228,Neraysho Kasanwirjo,nl NED,"DF,MF",Groningen,19,2002,32,32,2729,30.3,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,Matches,Eredivisie,2021-22
229,Gervane Kastaneer,cw CUW,"FW,MF",Zwolle,25,1996,31,17,1553,17.3,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,Eredivisie,2021-22
230,Fabian de Keijzer,nl NED,GK,Utrecht,21,2000,14,14,1214,13.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
231,Gyrano Kerk,sr SUR,"MF,FW",Utrecht,25,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
232,Sam Kersten,nl NED,DF,Zwolle,23,1998,13,13,1139,12.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
233,Abdenasser El Khayati,nl NED,"FW,MF",Willem II,32,1989,5,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
234,Orestis Kiomourtzoglou,de GER,MF,Heracles Almelo,23,1998,24,20,1879,20.9,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,Eredivisie,2021-22
235,Tamás Kiss,hu HUN,"MF,FW",Cambuur,20,2000,11,2,268,3.0,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,Eredivisie,2021-22
236,Davy Klaassen,nl NED,MF,Ajax,28,1993,31,18,1798,20.0,9,0,9,9,0,0,4,0,0.45,0.00,0.45,0.45,0.45,Matches,Eredivisie,2021-22
237,Ruben Kluivert,nl NED,DF,Utrecht,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
238,Mats Knoester,nl NED,DF,Heracles Almelo,22,1998,31,30,2661,29.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
239,Mats Köhlert,de GER,"MF,DF",Willem II,23,1998,33,29,2479,27.5,3,1,4,3,0,0,2,0,0.11,0.04,0.15,0.11,0.15,Matches,Eredivisie,2021-22
240,Derrick Köhn,gh GHA,DF,Willem II,22,1999,31,30,2530,28.1,1,1,2,1,0,0,3,1,0.04,0.04,0.07,0.04,0.07,Matches,Eredivisie,2021-22
241,Orkun Kökçü,tr TUR,MF,Feyenoord,20,2000,32,32,2624,29.2,7,9,16,5,2,3,5,0,0.24,0.31,0.55,0.17,0.48,Matches,Eredivisie,2021-22
242,Rodney Kongolo,nl NED,MF,Heerenveen,23,1998,10,7,620,6.9,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,Eredivisie,2021-22
243,Ryan Koolwijk,sr SUR,MF,Zwolle,35,1985,9,0,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
244,Peer Koopmeiners,nl NED,MF,AZ Alkmaar,21,2000,3,1,72,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
245,Teun Koopmeiners,nl NED,MF,AZ Alkmaar,23,1998,2,1,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
246,Joris Kramer,nl NED,DF,Go Ahead Eagles,24,1996,26,25,2194,24.4,2,1,3,2,0,0,3,2,0.08,0.04,0.12,0.08,0.12,Matches,Eredivisie,2021-22
247,Michiel Kramer,nl NED,FW,RKC Waalwijk,32,1988,31,27,2268,25.2,11,3,14,11,0,0,8,0,0.44,0.12,0.56,0.44,0.56,Matches,Eredivisie,2021-22
248,Filip Krastev,bg BUL,MF,Cambuur,19,2001,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
249,Mohammed Kudus,gh GHA,MF,Ajax,20,2000,16,4,419,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches,Eredivisie,2021-22
250,Roy Kuijpers,nl NED,MF,RKC Waalwijk,21,2000,12,0,219,2.4,2,0,2,2,0,0,1,0,0.82,0.00,0.82,0.82,0.82,Matches,Eredivisie,2021-22
251,Bas Kuipers,nl NED,DF,Go Ahead Eagles,26,1994,30,28,2518,28.0,0,3,3,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches,Eredivisie,2021-22
252,Luca de la Torre,us USA,MF,Heracles Almelo,23,1998,32,32,2775,30.8,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches,Eredivisie,2021-22
253,Zakaria Labyad,ma MAR,"FW,MF",Ajax,28,1993,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
254,Samir Lagsir,nl NED,MF,Zwolle,18,2003,5,0,93,1.0,1,0,1,1,0,0,0,0,0.97,0.00,0.97,0.97,0.97,Matches,Eredivisie,2021-22
255,Toshio Lake,nl NED,"FW,MF",Fortuna Sittard,20,2001,11,0,244,2.7,1,2,3,1,0,0,1,0,0.37,0.74,1.11,0.37,1.11,Matches,Eredivisie,2021-22
256,Kostas Lamprou,gr GRE,GK,Zwolle,29,1991,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
257,Chardi Landu,nl NED,"FW,MF",Zwolle,21,2000,11,4,448,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
258,Nikolai Laursen,dk DEN,"MF,FW",Heracles Almelo,23,1998,29,24,1851,20.6,4,0,4,4,0,0,3,0,0.19,0.00,0.19,0.19,0.19,Matches,Eredivisie,2021-22
259,Richy Ledezma,us USA,"DF,MF",PSV,20,2000,5,0,38,0.4,1,0,1,1,0,0,0,0,2.37,0.00,2.37,2.37,2.37,Matches,Eredivisie,2021-22
260,Benjamin van Leer,nl NED,GK,Sparta Rotterdam,29,1992,2,1,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
261,Michael de Leeuw,nl NED,"MF,FW",Groningen,34,1986,32,27,2036,22.6,4,0,4,4,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,Eredivisie,2021-22
262,Peter Leeuwenburgh,nl NED,GK,Groningen,27,1994,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
263,Mateo Leš,hr CRO,DF,Heracles Almelo,21,2000,3,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
264,Timo Letschert,nl NED,DF,AZ Alkmaar,28,1993,4,4,287,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
265,Isac Lidberg,se SWE,FW,Go Ahead Eagles,22,1998,32,25,1976,22.0,4,2,6,4,0,0,3,1,0.18,0.09,0.27,0.18,0.27,Matches,Eredivisie,2021-22
266,Dimitris Limnios,gr GRE,"MF,FW",Twente,23,1998,33,26,2177,24.2,8,2,10,8,0,0,2,0,0.33,0.08,0.41,0.33,0.41,Matches,Eredivisie,2021-22
267,Bryan Linssen,nl NED,FW,Feyenoord,30,1990,34,26,2156,24.0,13,8,21,13,0,0,3,0,0.54,0.33,0.88,0.54,0.88,Matches,Eredivisie,2021-22
268,Evert Linthorst,nl NED,MF,Go Ahead Eagles,21,2000,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
269,Pol Llonch,es ESP,MF,Willem II,28,1992,25,23,1897,21.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
270,Nigel Lonwijk,nl NED,DF,Fortuna Sittard,18,2002,22,7,895,9.9,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,Eredivisie,2021-22
271,Boyd Lucassen,nl NED,"DF,MF",Go Ahead Eagles,23,1998,31,24,2114,23.5,1,1,2,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,Matches,Eredivisie,2021-22
272,Kilian Ludewig,de GER,"DF,MF",Willem II,21,2000,4,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
273,Kasper Lunding,dk DEN,FW,Heracles Almelo,22,1999,6,0,164,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
274,Ramon Lundqvist,se SWE,"FW,MF",Groningen,24,1997,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
275,Thierry Lutonda,be BEL,DF,RKC Waalwijk,20,2000,9,4,376,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
276,Issam El Maach,ma MAR,GK,RKC Waalwijk,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
277,Calvin Mac-Intosch,sr SUR,DF,Cambuur,31,1989,32,30,2490,27.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
278,Eros Maddy,nl NED,"FW,MF",Utrecht,20,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
279,Achraf Madi,nl NED,MF,Sparta Rotterdam,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
280,Nicolas Madsen,dk DEN,MF,Heerenveen,21,2000,25,20,1672,18.6,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,Eredivisie,2021-22
281,Noni Madueke,eng ENG,MF,PSV,19,2002,18,11,823,9.1,3,3,6,3,0,0,0,0,0.33,0.33,0.66,0.33,0.66,Matches,Eredivisie,2021-22
282,Naoki Maeda,jp JPN,MF,Utrecht,26,1994,1,1,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
283,Adam Maher,nl NED,MF,Utrecht,28,1993,32,32,2754,30.6,1,3,4,1,0,0,10,0,0.03,0.10,0.13,0.03,0.13,Matches,Eredivisie,2021-22
284,Mimoun Mahi,ma MAR,"MF,FW",Utrecht,27,1994,21,7,870,9.7,4,4,8,4,0,0,0,0,0.41,0.41,0.83,0.41,0.83,Matches,Eredivisie,2021-22
285,Tyrell Malacia,nl NED,DF,Feyenoord,21,1999,32,32,2832,31.5,1,4,5,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16,Matches,Eredivisie,2021-22
286,Mohamed Mallahi,nl NED,"FW,MF",Utrecht,21,2000,5,0,49,0.5,1,0,1,1,0,0,1,0,1.84,0.00,1.84,1.84,1.84,Matches,Eredivisie,2021-22
287,Million Manhoef,nl NED,"MF,DF",Vitesse,19,2002,11,9,760,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,Matches,Eredivisie,2021-22
288,Ofir Marciano,il ISR,GK,Feyenoord,31,1989,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
289,Iván Márquez,es ESP,DF,NEC Nijmegen,27,1994,30,29,2607,29.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
290,Cuco Martina,cw CUW,DF,Go Ahead Eagles,31,1989,11,9,759,8.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
291,Lisandro Martínez,ar ARG,DF,Ajax,23,1998,24,23,1906,21.2,1,3,4,1,0,0,4,0,0.05,0.14,0.19,0.05,0.19,Matches,Eredivisie,2021-22
292,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,29,1992,31,31,2770,30.8,2,1,3,2,0,0,4,0,0.06,0.03,0.10,0.06,0.10,Matches,Eredivisie,2021-22
293,Giannis Masouras,gr GRE,"DF,MF",Sparta Rotterdam,24,1996,17,10,841,9.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
294,Magnus Mattsson,dk DEN,"MF,FW",NEC Nijmegen,22,1999,27,21,1739,19.3,4,0,4,4,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,Eredivisie,2021-22
295,Azor Matusiwa,nl NED,MF,Groningen,23,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
296,Emmanuel Matuta,be BEL,MF,Groningen,19,2002,7,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
297,Robin Maulun,fr FRA,MF,Cambuur,24,1996,31,31,2652,29.5,5,6,11,2,3,4,5,0,0.17,0.20,0.37,0.07,0.27,Matches,Eredivisie,2021-22
298,Philipp Max,de GER,DF,PSV,27,1993,25,21,1796,20.0,1,3,4,1,0,0,4,0,0.05,0.15,0.20,0.05,0.20,Matches,Eredivisie,2021-22
299,Noussair Mazraoui,ma MAR,DF,Ajax,23,1997,25,23,1951,21.7,5,2,7,5,0,0,2,0,0.23,0.09,0.32,0.23,0.32,Matches,Eredivisie,2021-22
300,Elikia Mbinga,nl NED,MF,Zwolle,20,2001,5,1,111,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
301,Jason Meerstadt,nl NED,MF,Sparta Rotterdam,20,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
302,Ringo Meerveld,nl NED,MF,Willem II,20,2000,13,5,537,6.0,0,3,3,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,Eredivisie,2021-22
303,Bjorn Meijer,nl NED,"DF,MF",Groningen,18,2003,23,18,1587,17.6,2,2,4,2,0,0,2,0,0.11,0.11,0.23,0.11,0.23,Matches,Eredivisie,2021-22
304,Aaron Meijers,nl NED,"DF,MF",Sparta Rotterdam,33,1987,12,8,740,8.2,0,2,2,0,0,0,1,1,0.00,0.24,0.24,0.00,0.24,Matches,Eredivisie,2021-22
305,Rick Meissen,nl NED,DF,Utrecht,19,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
306,Queensy Menig,nl NED,MF,Twente,25,1995,3,3,270,3.0,0,1,1,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,Matches,Eredivisie,2021-22
307,Ahmed El Messaoudi,ma MAR,MF,Groningen,25,1995,3,2,169,1.9,1,0,1,1,0,0,0,0,0.53,0.00,0.53,0.53,0.53,Matches,Eredivisie,2021-22
308,Melle Meulensteen,nl NED,DF,RKC Waalwijk,22,1999,33,33,2880,32.0,2,0,2,2,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,Eredivisie,2021-22
309,Nikolaos Michelis,gr GRE,DF,Willem II,20,2001,13,6,647,7.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
310,Fredrik Midtsjø,no NOR,MF,AZ Alkmaar,27,1993,29,28,2296,25.5,0,5,5,0,0,0,5,0,0.00,0.20,0.20,0.00,0.20,Matches,Eredivisie,2021-22
311,Sven Mijnans,nl NED,MF,Sparta Rotterdam,21,2000,30,21,1889,21.0,3,3,6,3,0,0,1,0,0.14,0.14,0.29,0.14,0.29,Matches,Eredivisie,2021-22
312,Virgil Misidjan,sr SUR,MF,Twente,28,1993,27,11,1137,12.6,3,3,6,3,0,0,0,0,0.24,0.24,0.47,0.24,0.47,Matches,Eredivisie,2021-22
313,Sylian Mokono,nl NED,DF,Utrecht,22,1999,1,0,19,0.2,0,1,1,0,0,0,0,0,0.00,4.74,4.74,0.00,4.74,Matches,Eredivisie,2021-22
314,Julian von Moos,ch SUI,FW,Vitesse,20,2001,5,0,118,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,Matches,Eredivisie,2021-22
315,Alex Mortensen,se SWE,MF,Groningen,19,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
316,Xavier Mous,nl NED,GK,Heerenveen,25,1995,16,15,1395,15.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
317,Erwin Mulder,nl NED,GK,Heerenveen,32,1989,19,19,1665,18.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
318,Hans Mulder,nl NED,MF,RKC Waalwijk,34,1987,7,1,102,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
319,Jacob Mulenga,zm ZAM,FW,Go Ahead Eagles,37,1984,18,0,194,2.2,1,0,1,1,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,Eredivisie,2021-22
320,Jeremy van Mullem,nl NED,MF,Sparta Rotterdam,22,1999,12,5,579,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
321,Anthony Musaba,nl NED,"FW,MF",Heerenveen,20,2000,29,15,1316,14.6,1,1,2,1,0,0,5,1,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2021-22
322,Richie Musaba,nl NED,"MF,FW",Fortuna Sittard,20,2000,7,3,220,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
323,Yvon Mvogo,ch SUI,GK,PSV,27,1994,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
324,Phillipp Mwene,at AUT,DF,PSV,27,1994,19,16,1411,15.7,3,1,4,3,0,0,0,0,0.19,0.06,0.26,0.19,0.26,Matches,Eredivisie,2021-22
325,Yuta Nakayama,jp JPN,DF,Zwolle,24,1997,29,29,2597,28.9,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches,Eredivisie,2021-22
