player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Santos Pedro,ptPOR,3.0,Arouca,23,2000,17.0,,29,,,,,,,,,,,22,,,,Matches
Santos Pedro,ptPOR,3.4,Moreirense,21,2003,6.2,,8,,,,,,,,,,,5,,,,Matches
Sanusi Zaidu,ngNGA,2.0,Porto,27,1997,0.6,,0,,,,,,,,,,,0,,,,Matches
Schettine Guilherme,brBRA,4.0,Moreirense,28,1995,18.9,,7,,,,,,,,,,,3,,,,Matches
Schjelderup Andreas,noNOR,4.0,Benfica,20,2004,5.8,,2,,,,,,,,,,,0,,,,Matches
Secco Caio,brBRA,1.0,Moreirense,33,1990,5.0,,0,,,,,,,,,,,0,,,,Matches
Segovia Telasco,veVEN,3.0,Casa Pia,21,2003,10.1,,19,,,,,,,,,,,8,,,,Matches
Sejk Václav,czCZE,4.0,Famalicão,22,2002,9.5,,4,,,,,,,,,,,0,,,,Matches
Sequeira Patrick,crCRC,1.0,Casa Pia,25,1999,32.0,,0,,,,,,,,,,,0,,,,Matches
Serginho,ptPOR,3.0,Santa Clara,24,1999,14.5,,11,,,,,,,,,,,12,,,,Matches
Serrão Guilherme,ptPOR,2.4,Estrela,20,2003,8.3,,16,,,,,,,,,,,12,,,,Matches
Seruca André,ptPOR,3.0,Farense,23,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Shuabiu Naziru,ngNGA,4.0,Rio Ave,20,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Sidney,brBRA,2.0,Santa Clara,27,1997,26.5,,22,,,,,,,,,,,46,,,,Matches
Silva Alysson,brBRA,2.0,Santa Clara,21,2002,1.8,,2,,,,,,,,,,,0,,,,Matches
Silva António,ptPOR,2.0,Benfica,20,2003,22.6,,17,,,,,,,,,,,22,,,,Matches
Silva Gustavo,brBRA,3.4,Vitória Guimarães,25,1999,9.7,,4,,,,,,,,,,,3,,,,Matches
silva Joel,ptPOR,3.4,Boavista,21,2003,26.6,,47,,,,,,,,,,,32,,,,Matches
Silva José,ptPOR,2.0,Sporting CP,18,2005,0.1,,1,,,,,,,,,,,0,,,,Matches
Silva Luís Manuel Costa,ptPOR,3.0,AVS Futebol,31,1992,5.2,,6,,,,,,,,,,,3,,,,Matches
Silva Raul,brBRA,2.0,Farense,34,1989,5.3,,3,,,,,,,,,,,4,,,,Matches
Silva Rui,ptPOR,1.0,Sporting CP,30,1994,17.0,,0,,,,,,,,,,,0,,,,Matches
Silva Tiago,ptPOR,3.0,Vitória Guimarães,31,1993,25.8,,24,,,,,,,,,,,29,,,,Matches
Silva Tomás,ptPOR,2.0,Boavista,18,2006,1.0,,0,,,,,,,,,,,1,,,,Matches
Simão David,ptPOR,3.0,Arouca,34,1990,19.7,,31,,,,,,,,,,,24,,,,Matches
Simões João,ptPOR,3.0,Sporting CP,17,2007,4.4,,4,,,,,,,,,,,4,,,,Matches
Sithole Sphephelo,zaRSA,3.0,Gil Vicente FC,25,1999,0.6,,2,,,,,,,,,,,0,,,,Matches
Soares Filipe,ptPOR,3.0,Farense,25,1999,6.7,,7,,,,,,,,,,,6,,,,Matches
Soares Lucas,brBRA,2.4,Santa Clara,26,1998,18.4,,19,,,,,,,,,,,15,,,,Matches
Soares Rafa,ptPOR,2.0,Famalicão,29,1995,23.2,,28,,,,,,,,,,,16,,,,Matches
Soares Samuel,ptPOR,1.0,Benfica,22,2002,2.0,,0,,,,,,,,,,,0,,,,Matches
Sola Alex,aoANG,3.0,Estrela,20,2003,0.2,,0,,,,,,,,,,,1,,,,Matches
Soumaré Djibril,snSEN,3.0,Nacional,21,2003,20.9,,44,,,,,,,,,,,17,,,,Matches
Sousa André,ptPOR,3.0,Nacional,34,1990,2.2,,2,,,,,,,,,,,2,,,,Matches
Sousa Dyego,ptPOR,4.0,Nacional,34,1989,1.7,,0,,,,,,,,,,,0,,,,Matches
Sousa Gerson,ptPOR,3.0,Estrela,22,2002,0.7,,1,,,,,,,,,,,2,,,,Matches
Sousa Miguel,ptPOR,3.4,Casa Pia,25,1998,11.7,,15,,,,,,,,,,,11,,,,Matches
Sousa Valentim,ptPOR,4.0,Rio Ave,19,2005,0.9,,1,,,,,,,,,,,2,,,,Matches
Sousa Vasco,ptPOR,3.0,Porto,21,2003,4.7,,8,,,,,,,,,,,2,,,,Matches
Souza Fabiano,brBRA,2.0,Moreirense,24,2000,7.8,,9,,,,,,,,,,,13,,,,Matches
Souza Gabriel Airton,brBRA,3.0,Moreirense,28,1996,10.1,,10,,,,,,,,,,,3,,,,Matches
St. Juste Jerry,nlNED,2.0,Sporting CP,27,1996,6.5,,11,,,,,,,,,,,7,,,,Matches
Svensson Max,esESP,3.5,Casa Pia,22,2001,9.4,,9,,,,,,,,,,,4,,,,Matches
Sylla Morlaye,gnGUI,3.0,Arouca,26,1998,26.3,,23,,,,,,,,,,,12,,,,Matches
Tavares Sidnei,,3.0,Moreirense,22,2001,14.4,,15,,,,,,,,,,,18,,,,Matches
Tavares Tomás,ptPOR,2.3,AVS Futebol,23,2001,8.8,,14,,,,,,,,,,,14,,,,Matches
Tchamba Duplexe,cmCMR,2.0,Casa Pia,26,1998,20.2,,20,,,,,,,,,,,34,,,,Matches
Teguia Cédric,esESP,3.0,Moreirense,22,2001,10.1,,8,,,,,,,,,,,8,,,,Matches
Teixeira João,ptPOR,3.0,Gil Vicente FC,30,1994,3.7,,9,,,,,,,,,,,3,,,,Matches
Teixeira Jorge,ptPOR,2.0,AVS Futebol,37,1986,8.4,,5,,,,,,,,,,,4,,,,Matches
Teixeira Matheus,brBRA,1.0,Rio Ave,25,1999,0.2,,0,,,,,,,,,,,0,,,,Matches
Thomas Nigel,nlNED,3.5,Nacional,23,2001,7.0,,4,,,,,,,,,,,1,,,,Matches
Tomané,ptPOR,4.0,Farense,31,1992,18.4,,8,,,,,,,,,,,2,,,,Matches
Tomé,ptPOR,1.0,Boavista,17,2006,2.0,,0,,,,,,,,,,,0,,,,Matches
Tomé João,ptPOR,2.3,Rio Ave,21,2003,8.6,,17,,,,,,,,,,,13,,,,Matches
Topić Mirko,rsSRB,3.0,Famalicão,23,2001,25.8,,43,,,,,,,,,,,35,,,,Matches
Travassos Diogo,ptPOR,2.4,Estrela,20,2004,19.2,,20,,,,,,,,,,,18,,,,Matches
Trezza Alfonso,uyURU,3.4,Arouca,25,1999,26.9,,32,,,,,,,,,,,14,,,,Matches
Trincão Francisco,ptPOR,3.4,Sporting CP,24,1999,32.6,,27,,,,,,,,,,,13,,,,Matches
Trubin Anatolii,uaUKR,1.0,Benfica,22,2001,32.0,,0,,,,,,,,,,,2,,,,Matches
Ulisses,brBRA,2.0,Nacional,24,1999,28.4,,30,,,,,,,,,,,39,,,,Matches
Vaclík Tomáš,czCZE,1.0,Boavista,35,1989,12.0,,0,,,,,,,,,,,0,,,,Matches
Valido João,ptPOR,1.0,Arouca,24,2000,5.0,,0,,,,,,,,,,,0,,,,Matches
Varela Alan,arARG,3.0,Porto,23,2001,24.4,,25,,,,,,,,,,,21,,,,Matches
Varela Bruno,cvCPV,1.0,Vitória Guimarães,29,1994,34.0,,0,,,,,,,,,,,0,,,,Matches
Varela Nilton,ptPOR,2.4,Estrela,23,2001,24.5,,26,,,,,,,,,,,19,,,,Matches
Vasconcelos João,ptPOR,3.0,Braga,19,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Veiga Danilo,ptPOR,2.4,Estrela,21,2002,14.2,,19,,,,,,,,,,,18,,,,Matches
Veiga Eric,luLUX,2.4,AVS Futebol,27,1997,4.1,,1,,,,,,,,,,,1,,,,Matches
Velásquez Jhon,coCOL,3.0,Farense,29,1995,0.2,,0,,,,,,,,,,,0,,,,Matches
Velho Ricardo,ptPOR,1.0,Farense,25,1998,28.0,,0,,,,,,,,,,,0,,,,Matches
Venâncio Frederico,ptPOR,2.0,Santa Clara,31,1993,20.1,,16,,,,,,,,,,,27,,,,Matches
Victor Paulo,brBRA,2.3,Farense,23,2001,18.0,,42,,,,,,,,,,,31,,,,Matches
Vieira Fabio,ptPOR,3.0,Porto,24,2000,20.4,,23,,,,,,,,,,,11,,,,Matches
Vieira Gabriel,brBRA,4.0,Santa Clara,22,2002,31.0,,21,,,,,,,,,,,8,,,,Matches
Villanueva Mikel,veVEN,2.0,Vitória Guimarães,31,1993,14.9,,13,,,,,,,,,,,15,,,,Matches
Vinicios Sorriso Marcos,brBRA,3.0,Famalicão,23,2001,22.4,,15,,,,,,,,,,,20,,,,Matches
Vinícius,brBRA,3.5,Santa Clara,25,1999,24.9,,21,,,,,,,,,,,14,,,,Matches
Vital Bernardo,ptPOR,2.0,Estoril,23,2000,0.3,,1,,,,,,,,,,,0,,,,Matches
Vitor Zé,brBRA,2.0,Nacional,23,2001,30.5,,38,,,,,,,,,,,37,,,,Matches
Vitória Steven,caCAN,2.0,Boavista,37,1987,2.4,,1,,,,,,,,,,,1,,,,Matches
Vrousai Marious,grGRE,2.3,Rio Ave,26,1998,28.3,,48,,,,,,,,,,,42,,,,Matches
Vukotić Ilija,meMNE,3.0,Boavista,25,1999,19.5,,20,,,,,,,,,,,17,,,,Matches
Wendel,brBRA,4.0,Santa Clara,23,2000,2.6,,1,,,,,,,,,,,1,,,,Matches
Wendell,brBRA,2.3,Porto,31,1993,0.3,,0,,,,,,,,,,,0,,,,Matches
Weverson,brBRA,2.0,Arouca,24,2000,20.8,,26,,,,,,,,,,,22,,,,Matches
Xeka,ptPOR,3.0,Estoril,29,1994,10.4,,17,,,,,,,,,,,13,,,,Matches
Yalçın Güven,trTUR,4.0,Arouca,25,1999,8.5,,7,,,,,,,,,,,2,,,,Matches
Yamada Fūki,jpJPN,3.4,Nacional,23,2001,5.5,,4,,,,,,,,,,,0,,,,Matches
Youssouf Zaydou,kmCOM,3.0,Famalicão,25,1999,14.8,,23,,,,,,,,,,,18,,,,Matches
Zabiri Yassir,maMAR,3.0,Famalicão,19,2005,0.6,,1,,,,,,,,,,,0,,,,Matches
Zalazar Rodrigo,uyURU,3.0,Braga,24,1999,15.4,,17,,,,,,,,,,,7,,,,Matches
Zanocelo Vinícius,brBRA,3.0,Estoril,23,2001,23.1,,33,,,,,,,,,,,18,,,,Matches
Zlobin Ivan,ruRUS,1.0,Famalicão,27,1997,15.0,,0,,,,,,,,,,,0,,,,Matches
Zoabi Karem,ilISR,4.0,Rio Ave,18,2006,2.5,,2,,,,,,,,,,,0,,,,Matches
Zolotić Nermin,baBIH,2.0,Casa Pia,31,1993,7.0,,9,,,,,,,,,,,5,,,,Matches
