player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
González Urko,esESP,3.0,Real Sociedad,23,2001,0.5,1,0,0,1,0,0,0,0,0,,,0,Matches
Gorosabel Andoni,esESP,2.0,Athletic Club,27,1996,16.5,5,0,0,23,4,1,41,17,29,,,0,Matches
Gragera José,esESP,3.0,Espanyol,23,2000,6.3,0,0,0,18,8,0,0,5,15,,,0,Matches
Greif Dominik,skSVK,1.0,Mallorca,27,1997,31.0,1,0,0,0,3,0,0,0,0,,,0,Matches
Griezmann Antoine,frFRA,3.5,Atlético Madrid,33,1991,27.4,2,0,0,11,26,14,140,6,18,,,0,Matches
Grillitsch Florian,atAUT,3.0,Valladolid,28,1995,6.9,1,0,0,6,12,0,6,4,8,,,0,Matches
Guaita Vicente,esESP,1.0,Celta Vigo,37,1987,34.0,0,0,0,0,5,0,0,0,0,,,0,Matches
Guardiola Sergi,esESP,4.0,Rayo Vallecano,33,1991,4.0,1,0,0,9,7,2,4,1,4,,,0,Matches
Gudelj Nemanja,rsSRB,2.4,Sevilla,32,1991,27.7,6,0,0,26,14,0,31,27,26,,,0,Matches
Guerra Javier,esESP,3.0,Valencia,21,2003,28.7,5,0,0,34,30,1,44,22,28,,,0,Matches
Guevara Ander,esESP,3.0,Alavés,27,1997,21.6,3,0,0,38,17,0,4,14,30,,,0,Matches
Gueye Pape,snSEN,3.4,Villarreal,25,1999,24.7,6,2,1,31,62,4,21,23,28,,,0,Matches
Guillamón Hugo,esESP,3.0,Valencia,24,2000,4.0,2,0,0,6,4,1,1,5,8,,,0,Matches
Guirao Carlos,esESP,3.0,Real Betis,21,2003,1.2,0,0,0,4,0,0,0,3,4,,,0,Matches
Güler Arda,trTUR,3.4,Real Madrid,19,2005,13.9,1,0,0,15,31,4,57,7,16,,,0,Matches
Gumbau Gerard,esESP,3.0,Rayo Vallecano,29,1994,9.4,4,0,0,21,11,1,38,5,12,,,0,Matches
Guridi Jon,esESP,3.0,Alavés,29,1995,23.1,6,0,0,35,14,5,17,13,23,,,0,Matches
Guruzeta Gorka,esESP,4.0,Athletic Club,27,1996,20.4,2,0,0,41,21,7,6,9,8,,,0,Matches
Gutiérrez Miguel,esESP,2.3,Girona,23,2001,27.3,4,0,0,29,34,6,153,17,24,,,0,Matches
Haddadi Munir,maMAR,3.4,Leganés,28,1995,9.6,1,1,0,14,39,7,13,1,9,,,0,Matches
Haller Sébastien,ciCIV,4.0,Leganés,30,1994,4.5,0,0,0,4,5,7,0,0,0,,,0,Matches
Henrique,brBRA,2.0,Valladolid,30,1994,3.9,0,0,0,5,9,0,3,3,2,,,0,Matches
Hernández Javi,esESP,2.0,Leganés,26,1998,26.5,6,0,0,49,16,5,52,22,15,,,0,Matches
Hernández Aridane,esESP,2.0,Rayo Vallecano,35,1989,11.4,1,0,0,5,10,0,0,6,11,,,1,Matches
Herrando Jorge,esESP,2.0,Osasuna,23,2001,15.2,3,0,0,25,2,0,1,12,10,,,0,Matches
Herrera Ander,esESP,3.0,Athletic Club,34,1989,3.0,2,0,0,6,3,0,1,2,4,,,0,Matches
Herrera Sergio,esESP,1.0,Osasuna,31,1993,37.0,5,0,0,1,4,0,0,0,2,,,0,Matches
Herrera Yangel,veVEN,3.0,Girona,26,1998,25.1,10,1,0,71,68,5,45,29,42,,,0,Matches
Herzog Juan,esESP,2.0,Las Palmas,21,2003,14.6,1,0,0,6,7,0,0,21,11,,,0,Matches
Hilali Omar,maMAR,2.0,Espanyol,20,2003,35.0,11,0,0,52,30,7,57,45,78,,,0,Matches
Hinojo Roger,esESP,2.0,Espanyol,19,2005,0.1,0,0,0,0,0,0,2,0,0,,,0,Matches
Horkaš Dinko,hrCRO,1.0,Las Palmas,25,1999,12.1,1,0,0,1,1,0,0,0,0,,,0,Matches
Ibáñez Pablo,esESP,3.0,Osasuna,25,1998,14.4,4,0,0,28,29,0,13,18,11,,,0,Matches
Idumbo Stanis,beBEL,3.0,Sevilla,19,2005,3.2,0,0,0,1,7,0,0,4,5,,,0,Matches
Iglesias,esESP,2.3,Getafe,26,1998,32.1,4,0,0,45,41,1,84,46,49,,,0,Matches
Iglesias Borja,esESP,4.0,Celta Vigo,31,1993,21.7,2,0,0,40,34,14,6,7,7,,,0,Matches
Iheanacho Kelechi,ngNGA,4.0,Sevilla,27,1996,4.4,0,0,0,5,1,7,0,0,0,,,0,Matches
Isco,esESP,3.0,Real Betis,32,1992,17.2,5,0,0,23,44,4,94,11,15,,,0,Matches
Iturralde Diego,esESP,3.0,Sevilla,21,2003,0.4,0,0,0,1,1,0,0,1,0,,,0,Matches
Jaime Pajuelo Ivan,esESP,3.0,Valencia,23,2000,3.3,0,0,0,8,10,1,6,3,5,,,0,Matches
Jakob Hein Karl,eeEST,1.0,Valladolid,22,2002,31.0,0,0,0,0,2,0,0,1,0,,,0,Matches
Januzaj Adnan,beBEL,3.4,Las Palmas,29,1995,6.6,5,0,0,5,22,0,64,2,6,,,0,Matches
Jauregizar Mikel,esESP,3.0,Athletic Club,20,2003,24.9,4,1,0,46,42,0,27,28,48,,,0,Matches
Joe John,ieIRL,3.0,Getafe,20,2003,0.5,1,0,0,1,2,0,0,0,0,,,0,Matches
Jofre,esESP,3.0,Espanyol,23,2001,24.1,5,0,0,28,59,3,55,14,16,,,0,Matches
Jong Frenkie,nlNED,3.0,Barcelona,27,1997,12.7,3,0,0,14,18,0,5,14,12,,,0,Matches
Jordán Joan,esESP,3.0,Alavés,30,1994,15.7,4,0,0,29,11,1,107,9,18,,,0,Matches
Juanmi,esESP,4.0,Getafe,31,1993,7.7,2,0,0,19,10,6,0,3,11,,,0,Matches
Juanmi,esESP,3.0,Real Betis,31,1993,2.7,2,0,0,6,7,1,2,1,4,,,0,Matches
Juanpe,esESP,2.0,Girona,33,1991,8.1,2,0,0,4,2,0,1,8,5,,,0,Matches
Juma Bah Abdulai,slSLE,2.0,Valladolid,18,2006,9.6,1,0,0,6,6,0,0,11,7,,,0,Matches
Júnior Luiz Lúcio Reis,brBRA,1.0,Villarreal,23,2001,16.2,2,0,0,0,6,0,0,0,0,,,0,Matches
Júnior Vinicius,brBRA,3.5,Real Madrid,24,2000,25.0,8,1,0,30,70,10,56,3,12,,,0,Matches
Jurić Stanko,hrCRO,3.0,Valladolid,27,1996,19.2,7,1,1,38,9,0,0,23,21,,,0,Matches
Kambwala Willy,frFRA,2.0,Villarreal,19,2004,12.4,1,1,0,5,0,0,0,10,11,,,0,Matches
Keita Abdoulaye,esESP,3.0,Getafe,21,2002,1.1,0,0,0,6,0,0,1,0,2,,,0,Matches
Kenedy,brBRA,3.5,Valladolid,28,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Kiké,esESP,4.0,Alavés,34,1989,28.2,5,1,1,49,59,22,13,1,14,,,0,Matches
Koke,esESP,3.0,Atlético Madrid,32,1992,21.4,4,0,0,23,16,0,23,21,26,,,1,Matches
Koundé Jules,frFRA,2.0,Barcelona,25,1998,28.9,4,0,0,22,19,7,62,19,42,,,0,Matches
Král Alex,czCZE,3.0,Espanyol,26,1998,30.2,1,0,0,31,23,0,38,26,37,,,0,Matches
Krapyvtsov Vladyslav,uaUKR,1.0,Girona,19,2005,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Krejčí Ladislav,czCZE,2.0,Girona,25,1999,27.1,9,0,0,24,17,0,11,34,16,,,1,Matches
Kubo Takefusa,jpJPN,3.4,Real Sociedad,23,2001,26.4,5,0,0,21,73,8,86,16,19,,,0,Matches
Kumbulla Marash,alALB,2.0,Espanyol,24,2000,33.0,9,0,0,37,29,0,6,32,25,,,1,Matches
la Torre Luca,usUSA,3.0,Celta Vigo,26,1998,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Lago Yoel,esESP,2.0,Celta Vigo,20,2004,6.5,2,0,0,16,9,0,0,5,8,,,0,Matches
Larin Cyle,caCAN,4.0,Mallorca,29,1995,19.6,4,0,0,32,32,24,6,2,5,,,0,Matches
Latasa Juanmi,esESP,4.0,Valladolid,23,2001,15.5,6,1,0,40,36,7,5,0,2,,,0,Matches
Lato Toni,esESP,2.0,Mallorca,26,1997,6.9,1,1,0,12,3,2,24,5,12,,,0,Matches
Le Normand Robin,esESP,2.0,Atlético Madrid,27,1996,23.9,8,0,0,35,24,3,0,11,17,,,0,Matches
Lejeune Florian,frFRA,2.0,Rayo Vallecano,33,1991,36.9,8,0,0,50,19,0,8,42,28,,,0,Matches
Lekue Iñigo,esESP,2.0,Athletic Club,31,1993,8.6,1,0,0,5,2,0,16,9,13,,,0,Matches
Lemar Thomas,frFRA,3.0,Atlético Madrid,28,1995,0.9,0,0,0,1,2,0,3,0,1,,,0,Matches
Lenglet Clément,frFRA,2.0,Atlético Madrid,29,1995,21.9,9,0,0,29,19,2,4,24,17,,,0,Matches
Lewandowski Robert,plPOL,4.0,Barcelona,35,1988,29.6,1,0,0,30,39,17,5,4,5,,,0,Matches
Lino Samuel,brBRA,3.0,Atlético Madrid,24,1999,17.2,3,0,0,15,30,3,41,9,18,,,0,Matches
Llabrés Javier,esESP,3.0,Mallorca,21,2002,0.6,0,0,0,0,1,1,4,0,0,,,0,Matches
Llorente Diego,esESP,2.0,Real Betis,30,1993,28.0,4,0,0,20,23,0,1,44,20,,,1,Matches
Llorente Marcos,esESP,2.3,Atlético Madrid,29,1995,27.9,0,1,0,23,25,4,62,27,52,,,0,Matches
Lo Celso Giovani,arARG,3.0,Real Betis,28,1996,16.2,4,0,0,13,63,0,93,5,21,,,0,Matches
Loiodice Enzo,frFRA,3.0,Las Palmas,23,2000,7.6,3,0,0,10,6,1,11,10,7,,,0,Matches
López David,esESP,2.0,Mallorca,21,2003,1.9,0,0,0,0,0,0,0,2,2,,,0,Matches
López David,esESP,2.0,Girona,34,1989,27.0,4,0,0,12,15,1,3,14,23,,,0,Matches
López Diego,esESP,3.0,Valencia,22,2002,30.4,3,0,0,21,33,13,67,13,18,,,0,Matches
López Fer,esESP,3.5,Celta Vigo,20,2004,7.5,2,0,0,13,7,2,2,2,5,,,0,Matches
López Fermin,esESP,3.0,Barcelona,21,2003,13.9,4,1,0,27,21,5,47,4,14,,,0,Matches
López Javi,esESP,2.0,Real Sociedad,22,2002,21.5,4,0,0,30,27,1,60,10,23,,,0,Matches
López Pau,esESP,1.0,Girona,29,1994,0.5,0,0,0,0,1,0,0,0,0,,,0,Matches
López Roberto,esESP,3.0,Leganés,24,2000,4.4,0,0,0,1,3,0,23,1,5,,,0,Matches
López Unai,esESP,3.0,Rayo Vallecano,28,1995,19.0,9,1,0,18,21,1,33,21,21,,,0,Matches
Losada Iker,esESP,3.4,Celta Vigo,22,2001,4.0,2,0,0,3,0,0,5,1,4,,,0,Matches
Losada Iker,esESP,3.0,Real Betis,22,2001,3.7,0,0,0,1,2,0,4,3,7,,,0,Matches
Lozano Pol,esESP,3.0,Espanyol,24,1999,21.6,12,0,0,56,14,0,19,22,33,,,0,Matches
Luis Gayà José,esESP,2.0,Valencia,29,1995,20.0,7,0,0,28,14,3,86,24,38,,,0,Matches
Lukebakio Dodi,beBEL,3.4,Sevilla,26,1997,34.4,3,1,0,39,55,27,127,11,14,,,0,Matches
Luna Daniel,coCOL,3.0,Mallorca,21,2003,0.2,0,0,0,0,1,0,3,0,0,,,0,Matches
Lunin Andriy,uaUKR,1.0,Real Madrid,25,1999,7.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Machís Darwin,veVEN,3.4,Valladolid,31,1993,7.1,0,0,0,4,14,2,68,5,4,,,0,Matches
Maffeo Pablo,esESP,2.0,Mallorca,27,1997,26.3,7,0,0,23,37,1,96,27,41,,,0,Matches
Magunazelaia Jon,esESP,3.0,Real Sociedad,23,2001,0.1,0,0,0,1,1,0,0,0,1,,,0,Matches
Mamardashvili Giorgi,geGEO,1.0,Valencia,23,2000,34.0,2,0,0,1,6,0,0,0,2,,,0,Matches
Mandava Reinildo,mzMOZ,2.3,Atlético Madrid,30,1994,10.5,4,0,0,19,18,1,8,16,10,,,0,Matches
Manquillo Javier,esESP,2.0,Celta Vigo,30,1994,5.7,1,0,0,9,1,0,3,5,6,,,0,Matches
Marcão,brBRA,2.0,Sevilla,28,1996,6.1,6,1,1,9,10,0,0,7,6,,,0,Matches
Marcos Óscar,esESP,2.0,Athletic Club,35,1989,17.4,0,0,0,16,5,1,54,16,17,,,0,Matches
Marí Alberto,esESP,4.0,Valencia,23,2001,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
María Giménez José,uyURU,2.0,Atlético Madrid,29,1995,22.2,5,0,0,13,12,0,0,28,16,,,1,Matches
Mariezkurrena Arkaitz,esESP,4.0,Real Sociedad,19,2005,2.7,1,0,0,13,1,0,5,1,0,,,0,Matches
Marín Pablo,esESP,3.0,Real Sociedad,21,2003,13.8,3,0,0,19,16,0,12,5,17,,,0,Matches
Mármol Mika,esESP,2.0,Las Palmas,23,2001,26.7,5,0,0,33,8,3,59,36,34,,,0,Matches
Maroto Mario,esESP,3.0,Valladolid,20,2003,0.7,0,0,0,2,0,0,2,2,0,,,0,Matches
Marrero Unai,esESP,1.0,Real Sociedad,22,2001,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Martín Carlos,esESP,3.4,Alavés,22,2002,14.8,3,0,0,31,28,6,24,5,20,,,0,Matches
Martín Diego,esESP,4.0,Las Palmas,20,2003,0.4,0,0,0,0,1,0,4,0,1,,,0,Matches
Martín Gerard,esESP,2.0,Barcelona,22,2002,11.5,2,0,0,14,9,0,35,15,10,,,0,Matches
Martín Iván,esESP,3.0,Girona,25,1999,22.7,1,0,0,21,15,4,21,12,19,,,0,Matches
Martin Jon,esESP,2.0,Real Sociedad,18,2006,10.0,2,0,0,20,0,0,0,7,9,,,0,Matches
Martín Mario,esESP,3.0,Valladolid,20,2004,19.4,8,3,1,50,44,1,11,21,32,,,0,Matches
Martinez Arnau,esESP,2.3,Girona,21,2003,29.2,3,0,0,20,37,2,58,31,30,,,0,Matches
Martínez Iñigo,esESP,2.0,Barcelona,33,1991,27.7,5,0,0,18,28,0,8,20,14,,,0,Matches
Martínez Javi,esESP,3.0,Osasuna,24,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Martínez Ramón,esESP,2.0,Sevilla,21,2002,2.9,0,0,0,1,1,0,0,2,3,,,0,Matches
Martínez Toni,esESP,4.0,Alavés,27,1997,11.2,1,0,0,17,12,8,6,0,6,,,0,Matches
Martón Javi,esESP,4.0,Athletic Club,25,1999,0.6,1,0,0,1,0,1,0,0,0,,,0,Matches
Marvin,esESP,2.3,Las Palmas,24,2000,11.5,4,0,0,20,17,0,52,14,14,,,0,Matches
Mascarell Omar,gqEQG,3.0,Mallorca,31,1993,22.1,5,1,0,30,13,0,5,51,12,,,0,Matches
Mata Jaime,esESP,3.4,Las Palmas,35,1988,7.3,9,0,0,20,14,12,9,3,2,,,0,Matches
Mayoral Borja,esESP,4.0,Getafe,27,1997,12.4,0,0,0,9,15,12,9,2,4,,,0,Matches
Mbappé Kylian,frFRA,4.0,Real Madrid,25,1998,32.3,3,1,0,25,40,44,34,1,5,,,0,Matches
McBurnie Oliver,sctSCO,4.0,Las Palmas,28,1996,20.4,3,0,0,32,19,9,2,6,8,,,0,Matches
McKenna Scott,sctSCO,2.0,Las Palmas,27,1996,27.4,5,1,0,13,8,1,2,8,13,,,1,Matches
Mejía Mateo,esESP,4.0,Sevilla,21,2003,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Melo Arthur,brBRA,3.0,Girona,27,1996,10.5,2,0,0,16,27,0,6,10,12,,,0,Matches
Méndez Brais,esESP,3.4,Real Sociedad,27,1997,17.0,4,0,0,41,45,9,50,7,14,,,0,Matches
Mendy Ferland,frFRA,2.0,Real Madrid,29,1995,11.2,1,1,0,5,7,0,1,9,14,,,0,Matches
Mendy Nobel,frFRA,2.0,Real Betis,19,2004,1.2,1,0,0,1,1,0,0,4,0,,,0,Matches
Meseguer Víctor,esESP,3.0,Valladolid,25,1999,4.6,1,0,0,8,5,0,3,3,7,,,0,Matches
Miguel,esESP,4.0,Leganés,24,1999,19.2,3,0,0,23,30,12,10,3,7,,,0,Matches
Militão Éder,brBRA,2.0,Real Madrid,26,1998,10.4,2,0,0,18,8,0,2,11,17,,,0,Matches
Milla Luis,esESP,3.0,Getafe,29,1994,31.9,6,0,0,38,48,0,200,22,39,,,0,Matches
Milla Pere,esESP,3.0,Espanyol,31,1992,5.1,3,0,0,5,12,2,14,3,2,,,0,Matches
Mingueza Óscar,esESP,2.4,Celta Vigo,25,1999,30.3,6,1,0,24,31,2,135,23,27,,,0,Matches
Minsu Kim,krKOR,4.0,Girona,18,2006,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Miovski Bojan,mkMKD,4.0,Girona,25,1999,9.7,0,0,0,13,11,8,3,2,5,,,0,Matches
Mir Rafa,esESP,3.5,Valencia,27,1997,8.4,4,0,0,13,7,5,7,5,5,,,0,Matches
Modrić Luka,hrCRO,3.0,Real Madrid,38,1985,20.3,7,0,0,23,19,2,113,27,20,,,0,Matches
Mojica Johan,coCOL,2.0,Mallorca,31,1992,30.6,5,0,0,18,24,0,143,28,23,,,0,Matches
Moleiro Alberto,esESP,3.0,Las Palmas,20,2003,30.2,5,0,0,31,40,2,32,16,13,,,0,Matches
Molina Nahuel,arARG,2.0,Atlético Madrid,26,1998,17.7,1,0,0,13,8,4,55,14,19,,,0,Matches
Moncayola Jon,esESP,3.0,Osasuna,26,1998,23.3,8,0,0,34,9,0,109,11,39,,,0,Matches
Montiel Gonzalo,arARG,2.0,Sevilla,27,1997,1.3,1,0,0,3,1,0,3,2,2,,,0,Matches
Moreno Gerard,esESP,4.0,Villarreal,32,1992,8.0,0,0,0,10,11,1,10,2,4,,,0,Matches
Moreno Xavier,esESP,4.0,Valladolid,19,2004,0.5,0,0,0,0,1,0,2,0,0,,,0,Matches
Morey Mateu,esESP,2.0,Mallorca,24,2000,8.2,1,0,0,17,10,1,16,17,18,,,0,Matches
Moriba Ilaix,gnGUI,3.0,Celta Vigo,21,2003,23.7,9,1,1,32,58,2,6,12,39,,,0,Matches
Morlanes Manu,esESP,3.0,Mallorca,25,1999,14.9,7,0,0,15,13,0,8,23,30,,,0,Matches
Moro Raúl,esESP,3.4,Valladolid,21,2002,26.0,2,0,0,4,16,12,146,10,13,,,0,Matches
Mosquera Cristhian,esESP,2.0,Valencia,20,2004,36.9,6,0,0,14,25,0,2,32,36,,,0,Matches
Mouriño Santiago,uyURU,2.0,Alavés,22,2002,20.5,7,0,0,32,24,1,4,27,28,,,0,Matches
Mumin Abdul,ghGHA,2.0,Rayo Vallecano,26,1998,22.4,6,1,0,22,12,0,6,22,25,,,0,Matches
Muñoz Aihen,esESP,2.0,Real Sociedad,26,1997,12.2,5,0,0,15,12,0,35,13,12,,,0,Matches
Muñoz Álex,esESP,2.0,Las Palmas,30,1994,15.7,3,0,0,30,14,2,27,16,28,,,0,Matches
Muñoz Iker,esESP,3.0,Osasuna,21,2002,6.8,2,0,0,12,14,0,7,5,2,,,0,Matches
Muñoz Javier,esESP,2.4,Las Palmas,29,1995,28.8,5,0,0,30,26,2,51,28,34,,,0,Matches
Muñoz Víctor,esESP,4.0,Real Madrid,21,2003,0.4,0,0,0,2,0,0,2,0,0,,,0,Matches
Muriqi Vedat,xkKVX,4.0,Mallorca,30,1994,22.9,1,2,0,29,41,19,10,7,4,,,1,Matches
Musso Juan,arARG,1.0,Atlético Madrid,30,1994,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Nastasić Matija,rsSRB,2.0,Leganés,31,1993,23.4,3,0,0,15,8,2,0,21,12,,,0,Matches
Natan,brBRA,2.0,Real Betis,23,2001,24.2,5,1,0,19,13,0,2,28,25,,,0,Matches
Navarro Pau,esESP,2.0,Villarreal,19,2005,10.2,1,0,0,10,8,0,3,4,17,,,0,Matches
Navarro Roberto,esESP,3.0,Mallorca,22,2002,14.2,3,0,0,14,21,2,30,19,22,,,0,Matches
Navas Jesús,esESP,3.4,Sevilla,38,1985,4.7,0,0,0,1,4,3,33,4,2,,,0,Matches
Neyou Yvan,cmCMR,3.0,Leganés,27,1997,25.7,14,0,0,33,50,0,15,27,34,,,0,Matches
Nianzou Tanguy,frFRA,2.0,Sevilla,22,2002,5.8,3,1,1,10,5,0,0,7,5,,,1,Matches
Ñíguez Saúl,esESP,3.0,Sevilla,29,1994,17.3,8,1,0,44,11,1,17,18,32,,,0,Matches
Nikitscher Tamás,huHUN,2.4,Valladolid,24,1999,9.5,2,0,0,18,9,0,1,11,9,,,0,Matches
Niño Adrian,esESP,4.0,Atlético Madrid,20,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Novoa Hugo,esESP,2.4,Alavés,21,2003,2.6,0,0,0,1,1,2,7,0,5,,,0,Matches
Nteka Randy,aoANG,4.0,Rayo Vallecano,26,1997,12.5,6,0,0,39,15,16,4,4,5,,,0,Matches
Núñez Unai,esESP,2.0,Athletic Club,27,1997,7.2,4,0,0,10,5,1,0,16,6,,,0,Matches
Nyland Ørjan,noNOR,1.0,Sevilla,33,1990,29.7,2,0,0,1,2,0,0,0,2,,,0,Matches
Nyom Allan,cmCMR,2.4,Getafe,36,1988,9.9,4,0,0,18,9,0,15,5,12,,,0,Matches
Oblak Jan,siSVN,1.0,Atlético Madrid,31,1993,36.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Ocampos Lucas,arARG,3.4,Sevilla,30,1994,1.9,0,0,0,3,2,0,4,0,2,,,0,Matches
Odriozola Álvaro,esESP,2.0,Real Sociedad,28,1995,0.5,1,0,0,2,1,0,1,0,1,,,0,Matches
Ojeda Thiago,arARG,3.0,Villarreal,21,2003,0.1,1,0,0,1,0,0,1,0,0,,,0,Matches
Olabarrieta Aingeru,esESP,3.0,Athletic Club,18,2005,0.6,0,0,0,1,0,0,4,1,0,,,0,Matches
Olasagasti,esESP,3.0,Real Sociedad,23,2000,9.5,2,0,0,15,7,0,9,15,10,,,0,Matches
Oliván Brian,esESP,2.0,Espanyol,30,1994,11.3,2,0,0,13,6,3,56,10,10,,,0,Matches
Oliveira Rosa Lucas,brBRA,2.0,Valladolid,24,2000,21.0,6,0,0,35,19,1,36,27,35,,,0,Matches
Olmo Dani,esESP,3.0,Barcelona,26,1998,13.5,1,0,0,21,26,1,21,5,11,,,0,Matches
Oroz Aimar,esESP,3.0,Osasuna,22,2001,33.0,8,0,0,28,64,5,32,22,20,,,0,Matches
Ortíz Ángel,esESP,2.0,Real Betis,20,2004,3.9,0,0,0,6,6,0,19,5,8,,,0,Matches
Osei Misehouy Gabriel,nlNED,4.0,Girona,19,2005,2.9,0,0,0,1,5,2,6,0,1,,,0,Matches
Otorbi David,esESP,4.0,Valencia,16,2007,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Owono Jesús,gqEQG,1.0,Alavés,23,2001,5.4,0,0,0,1,2,0,0,0,1,,,0,Matches
Oyarzabal Mikel,esESP,4.0,Real Sociedad,27,1997,25.0,4,1,0,14,22,18,10,4,16,,,0,Matches
Özkacar Cenk,trTUR,2.0,Valladolid,23,2000,8.4,1,0,0,5,1,0,0,17,6,,,0,Matches
Pacheco Jon,esESP,2.0,Real Sociedad,23,2001,9.5,3,0,0,18,5,0,0,9,9,,,0,Matches
Padilla Alex,esESP,1.0,Athletic Club,20,2003,3.6,0,0,0,0,1,0,0,0,0,,,1,Matches
Palazón Camacho Isaac,esESP,3.4,Rayo Vallecano,29,1994,24.0,5,0,0,39,53,3,109,8,18,,,0,Matches
Paredes Aitor,esESP,2.0,Athletic Club,24,2000,20.1,4,1,1,23,6,0,1,22,13,,,0,Matches
Parejo Daniel,esESP,3.0,Villarreal,35,1989,25.3,8,0,0,20,37,1,37,25,40,,,0,Matches
Parente Iago,esESP,2.0,Valladolid,18,2006,0.8,0,0,0,0,1,0,1,0,0,,,0,Matches
Pascual Álvaro,esESP,4.0,Sevilla,22,2002,4.5,1,0,0,11,5,1,3,2,3,,,0,Matches
Pedraza Alfonso,esESP,2.3,Villarreal,28,1996,5.1,0,0,0,4,2,0,25,5,3,,,0,Matches
Pedri,esESP,3.0,Barcelona,21,2002,32.0,3,0,0,10,51,2,57,29,32,,,0,Matches
Pedrosa Adrià,esESP,2.0,Sevilla,26,1998,25.5,7,0,0,38,19,3,95,24,32,,,0,Matches
Pejiño,esESP,3.0,Las Palmas,28,1996,0.2,0,0,0,1,0,0,1,0,1,,,0,Matches
Pelmard Andy,mgMAD,2.0,Las Palmas,24,2000,2.3,1,0,0,2,3,0,2,2,0,,,0,Matches
Peña Iñaki,esESP,1.0,Barcelona,25,1999,15.5,1,0,0,0,0,0,0,0,0,,,0,Matches
Peña Rubén,esESP,3.3,Osasuna,33,1991,8.6,1,0,0,12,7,0,52,7,5,,,0,Matches
Pépé Nicolas,ciCIV,3.5,Villarreal,29,1995,16.7,3,0,0,20,25,8,45,7,9,,,0,Matches
Peque,esESP,3.4,Sevilla,21,2002,12.6,1,0,0,22,26,2,11,8,6,,,0,Matches
Pérez Ayoze,esESP,4.0,Villarreal,31,1993,21.9,4,0,0,22,39,6,14,7,14,,,0,Matches
Pérez Carles,esESP,3.0,Getafe,26,1998,15.9,2,0,0,44,11,1,41,7,23,,,0,Matches
Perez Francisco,esESP,3.0,Valencia,21,2002,6.3,1,0,0,6,12,0,27,3,12,,,0,Matches
Pérez Kike,esESP,3.0,Valladolid,27,1997,13.2,6,0,0,32,21,1,33,9,25,,,0,Matches
Pérez Luis,esESP,2.0,Valladolid,29,1995,28.4,2,0,0,12,25,3,105,28,30,,,0,Matches
Perraud Romain,frFRA,2.0,Real Betis,26,1997,22.2,8,1,0,26,44,5,72,22,21,,,0,Matches
Pezzolesi Valentín,esESP,2.0,Las Palmas,17,2007,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Pica,esESP,2.0,Alavés,22,2002,5.5,1,0,0,6,3,0,2,9,7,,,0,Matches
Pino Yeremi,esESP,3.0,Villarreal,21,2002,21.5,11,0,0,49,30,15,49,10,33,,,0,Matches
Portu,esESP,3.5,Girona,32,1992,8.7,4,0,0,14,10,7,26,0,8,,,0,Matches
Prados Beñat,esESP,3.0,Athletic Club,23,2001,19.1,7,0,0,40,15,0,9,28,37,,,0,Matches
Prats Abdón,esESP,3.5,Mallorca,31,1992,5.1,4,0,0,6,19,2,0,2,1,,,0,Matches
Puado Javi,esESP,3.4,Espanyol,26,1998,33.0,8,0,0,22,27,6,28,5,17,,,0,Matches
Raba Dani,esESP,3.4,Leganés,28,1995,20.9,6,0,0,40,56,9,87,13,23,,,0,Matches
Rafús Arnau,esESP,1.0,Valladolid,21,2003,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Raillo Antonio,esESP,2.0,Mallorca,32,1991,35.6,7,1,0,50,9,2,2,27,15,,,0,Matches
Ramírez Benito,esESP,2.4,Las Palmas,29,1995,5.3,2,1,0,5,8,0,40,1,6,,,0,Matches
Ramírez Sandro,esESP,3.4,Las Palmas,29,1995,22.6,6,0,0,26,43,5,122,18,17,,,0,Matches
Ramón Jacobo,esESP,2.0,Real Madrid,19,2005,2.3,1,0,0,2,1,0,0,3,3,,,0,Matches
Raphinha,brBRA,3.4,Barcelona,27,1996,31.5,4,0,0,11,37,10,216,10,23,,,0,Matches
Ratiu Andrei,roROU,2.3,Rayo Vallecano,26,1998,34.1,5,0,0,25,21,5,79,26,46,,,0,Matches
Raúl,esESP,4.0,Osasuna,23,2000,8.3,1,0,0,11,12,6,6,1,7,,,0,Matches
