Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
85,Lilian Brassier,fr FRA,DF,Marseille,24,1999,12,9,779,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,5,1,20.0,0.58,0.12,0.00,0.00,,,,,,,,
86,Lilian Brassier,fr FRA,DF,Rennes,24,1999,14,14,1234,13.7,1,1,2,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,Matches,Ligue 1,2024-25,14,2,14.3,1.02,0.15,0.07,0.50,,,,,,,,
87,Anthony Briançon,fr FRA,"DF,MF",Saint-Étienne,29,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
88,Aurélio Buta,pt POR,DF,Reims,27,1997,27,24,1970,21.9,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,Ligue 1,2024-25,8,1,12.5,0.37,0.05,0.00,0.00,,,,,,,,
89,Marcin Bułka,pl POL,GK,Nice,24,1999,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,41,1.21,158,120,75.3,8,23.5,33.3
90,Rémy Cabella,fr FRA,MF,Lille,34,1990,23,12,1011,11.2,1,2,3,1,0,0,1,0,0.09,0.18,0.27,0.09,0.27,Matches,Ligue 1,2024-25,30,7,23.3,2.67,0.62,0.03,0.14,,,,,,,,
91,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,27,1997,15,9,732,8.1,1,0,1,1,0,0,3,1,0.12,0.00,0.12,0.12,0.12,Matches,Ligue 1,2024-25,23,10,43.5,2.83,1.23,0.04,0.10,,,,,,,,
92,Duje Ćaleta-Car,hr CRO,DF,Lyon,27,1996,19,17,1584,17.6,1,0,1,1,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,Ligue 1,2024-25,11,1,9.1,0.62,0.06,0.09,1.00,,,,,,,,
93,Issiaga Camara,gn GUI,MF,Nice,19,2005,4,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
94,Lamine Camara,sn SEN,MF,Monaco,20,2004,29,25,2054,22.8,2,7,9,2,0,0,10,1,0.09,0.31,0.39,0.09,0.39,Matches,Ligue 1,2024-25,26,9,34.6,1.14,0.39,0.08,0.22,,,,,,,,
