Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
456,Youssuf Sylla,be BEL,FW,Zulte Waregem,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
457,Bent Sørmo,no NOR,DF,Zulte Waregem,25,1996,8,5,411,4.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
458,Musa Al-Taamari,jo JOR,MF,OH Leuven,25,1997,34,30,2768,30.8,6,1,7,6,0,0,4,0,0.20,0.03,0.23,0.20,0.23,Matches,Belgian Pro League,2022-23,80,30,37.5,2.60,0.98,0.08,0.20,,,,,,,,
459,Ravil Tagir,tr TUR,DF,Westerlo,19,2003,26,21,1951,21.7,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,Belgian Pro League,2022-23,4,0,0.0,0.18,0.00,0.00,,,,,,,,,
460,Chemsdine Talbi,ma MAR,MF,Club Brugge,17,2005,2,0,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,1,0,0.0,2.14,0.00,0.00,,,,,,,,,
461,Modou Tambedou,sn SEN,"DF,MF",Zulte Waregem,19,2003,18,17,1410,15.7,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,Belgian Pro League,2022-23,8,2,25.0,0.51,0.13,0.13,0.50,,,,,,,,
462,Satoshi Tanaka,jp JPN,"MF,DF",Kortrijk,19,2002,15,10,936,10.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,3,0,0.0,0.29,0.00,0.00,,,,,,,,,
463,Anton Tanghe,be BEL,DF,Oostende,23,1999,30,29,2479,27.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,5,1,20.0,0.18,0.04,0.00,0.00,,,,,,,,
464,Abdoul-Fessal Tapsoba,bf BFA,"FW,MF",Standard Liège,20,2001,3,0,77,0.9,1,0,1,1,0,0,0,0,1.17,0.00,1.17,1.17,1.17,Matches,Belgian Pro League,2022-23,4,2,50.0,4.68,2.34,0.25,0.50,,,,,,,,
465,Jackson Tchatchoua,cm CMR,MF,Charleroi,20,2001,29,16,1555,17.3,1,2,3,1,0,0,2,0,0.06,0.12,0.17,0.06,0.17,Matches,Belgian Pro League,2022-23,20,7,35.0,1.16,0.41,0.05,0.14,,,,,,,,
466,Jorge Teixeira,pt POR,DF,Sint-Truiden,35,1986,13,10,915,10.2,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,Belgian Pro League,2022-23,2,1,50.0,0.20,0.10,0.50,1.00,,,,,,,,
467,Casper Terho,fi FIN,MF,Union SG,19,2003,5,1,117,1.3,2,0,2,2,0,0,0,0,1.54,0.00,1.54,1.54,1.54,Matches,Belgian Pro League,2022-23,3,2,66.7,2.31,1.54,0.67,1.00,,,,,,,,
468,Teddy Teuma,mt MLT,MF,Union SG,28,1993,32,32,2654,29.5,9,7,16,3,6,6,9,0,0.31,0.24,0.54,0.10,0.34,Matches,Belgian Pro League,2022-23,63,26,41.3,2.14,0.88,0.05,0.12,,,,,,,,
469,Cheik Thiam,gn GUI,DF,Zulte Waregem,18,2003,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
