player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Benjdida Soufiane,maMAR,4.0,Standard Liège,21,2001,0.6,0,0,0,0,0,0,0,0,1,,,0,Matches
Bernát Ján,skSVK,3.0,Westerlo,22,2001,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Bernier Antoine,beBEL,3.4,Charleroi,25,1997,12.7,1,0,0,21,29,4,13,6,16,,,0,Matches
Bertaccini Adriano,beBEL,3.4,Sint-Truiden,22,2000,5.4,1,0,0,5,7,2,3,0,2,,,0,Matches
Bescond Sacha,beBEL,2.0,Eupen,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Białek Bartosz,plPOL,4.0,Eupen,21,2001,4.8,0,0,0,7,12,1,0,0,1,,,0,Matches
Biron Mickaël,mqMTQ,3.5,RWDM,25,1997,20.1,2,0,0,25,28,16,35,7,25,,,0,Matches
Bitumazala Nathan,frFRA,3.0,Eupen,20,2002,1.8,2,1,1,2,1,0,4,0,2,,,0,Matches
Bocat Eric,frFRA,3.0,Sint-Truiden,24,1999,34.8,4,0,0,28,72,6,111,55,27,,,0,Matches
Bodart Arnaud,beBEL,1.0,Standard Liège,25,1998,34.0,0,0,0,1,3,0,0,0,0,,,0,Matches
Bokadi Merveille,cdCOD,2.0,Standard Liège,31,1992,14.5,0,1,0,9,12,0,1,19,13,,,0,Matches
Bolat Sinan,trTUR,1.0,Westerlo,34,1988,31.0,4,0,0,0,10,0,0,0,0,,,0,Matches
Bolingoli-Mbombo Boli,beBEL,2.3,Mechelen,28,1995,4.5,2,0,0,5,5,0,6,6,11,,,0,Matches
Bonsu-Baah Christopher,ghGHA,3.4,Genk,18,2004,15.1,5,3,1,37,46,5,24,9,23,,,0,Matches
Borys Karol,plPOL,3.0,Westerlo,16,2006,0.5,0,0,0,0,1,0,0,0,0,,,0,Matches
Bos Jordy,auAUS,2.3,Westerlo,20,2002,23.1,4,0,0,22,17,2,56,28,30,,,0,Matches
Bouchouari Mohamed,beBEL,2.0,Anderlecht,22,2000,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
