Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
393,Gio Reyna,us USA,"MF,FW",Dortmund,18,2002,10,6,439,4.9,2,1,3,2,0,0,0,0,0.41,0.21,0.62,0.41,0.62,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Chris Richards,us USA,DF,Hoffenheim,21,2000,19,13,1304,14.5,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Chris Richards,us USA,DF,Bayern Munich,21,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Omar Richards,eng ENG,"DF,MF",Bayern Munich,23,1998,12,5,438,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Marco Richter,de GER,"MF,FW",Hertha BSC,23,1997,30,19,1704,18.9,5,1,6,5,0,0,6,0,0.26,0.05,0.32,0.26,0.32,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Manuel Riemann,de GER,GK,Bochum,32,1988,31,31,2790,31.0,0,1,1,0,0,1,2,0,0.00,0.03,0.03,0.00,0.03,Matches,Bundesliga,2021-22,31,de GER,GK,Bochum,32,1988,31,31,2790,31.0,45,1.45,152,112,72.4,10,6,15,7,22.6,6,3,2,1,40.0,Matches,Bundesliga,2021-22
399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,9,4,379,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Sebastian Rode,de GER,MF,Eintracht Frankfurt,30,1990,17,10,759,8.4,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Romario Rösch,de GER,MF,Mainz 05,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
