player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Manhoef Million,nlNED,3.4,Vitesse,21,2002,16.2,,14,,,,,,,,,,,2,,,,Matches
Mannsverk Sivert,noNOR,3.0,Ajax,21,2002,9.8,,7,,,,,,,,,,,10,,,,Matches
Margaret Richonell,srSUR,3.0,RKC Waalwijk,22,2000,9.3,,7,,,,,,,,,,,8,,,,Matches
Markelo Nathan,cwCUW,2.0,Fortuna Sittard,24,1999,0.8,,2,,,,,,,,,,,0,,,,Matches
Marques Pedro David Rosendo,ptPOR,3.5,NEC Nijmegen,25,1998,0.5,,0,,,,,,,,,,,0,,,,Matches
Martha Ar'jany,cwCUW,2.3,Ajax,19,2003,7.8,,14,,,,,,,,,,,11,,,,Matches
Martins Indi Bruno,nlNED,2.0,AZ Alkmaar,31,1992,8.4,,4,,,,,,,,,,,8,,,,Matches
Mattoir Faiz,kmCOM,4.0,Almere City,23,2000,0.6,,0,,,,,,,,,,,0,,,,Matches
Mattsson Magnus,dkDEN,3.0,NEC Nijmegen,24,1999,19.0,,19,,,,,,,,,,,14,,,,Matches
Mau-Asam Myron,nlNED,3.0,Volendam,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Maulun Robin,frFRA,3.0,Volendam,26,1996,7.8,,2,,,,,,,,,,,3,,,,Matches
Mazilu Adrian,roROU,4.0,Vitesse,17,2005,0.3,,0,,,,,,,,,,,0,,,,Matches
Mbe Soh Loïc,frFRA,2.0,Almere City,22,2001,14.0,,12,,,,,,,,,,,16,,,,Matches
Mbuyamba Xavier,nlNED,2.0,Volendam,21,2001,6.7,,7,,,,,,,,,,,14,,,,Matches
Medić Jakov,hrCRO,2.0,Ajax,24,1998,3.7,,2,,,,,,,,,,,2,,,,Matches
Meerdink Mexx,nlNED,4.0,Vitesse,20,2003,6.6,,1,,,,,,,,,,,0,,,,Matches
Meerdink Mexx,nlNED,4.0,AZ Alkmaar,20,2003,0.3,,0,,,,,,,,,,,0,,,,Matches
Meijers Aaron,nlNED,2.0,RKC Waalwijk,35,1987,25.6,,27,,,,,,,,,,,28,,,,Matches
Meir Raz,ilISR,2.0,RKC Waalwijk,26,1996,0.6,,2,,,,,,,,,,,1,,,,Matches
Meissen Rick,nlNED,2.0,Sparta Rotterdam,21,2002,9.8,,5,,,,,,,,,,,10,,,,Matches
Mesbahi Julien,maMAR,2.0,Twente,17,2006,0.4,,2,,,,,,,,,,,0,,,,Matches
Metinho,brBRA,3.0,Sparta Rotterdam,20,2003,14.1,,36,,,,,,,,,,,19,,,,Matches
Meulensteen Melle,nlNED,3.0,Vitesse,24,1999,22.7,,17,,,,,,,,,,,32,,,,Matches
Mieghem Daryl,nlNED,3.0,Volendam,33,1989,1.7,,0,,,,,,,,,,,0,,,,Matches
Mihailovic Djordje,usUSA,3.0,AZ Alkmaar,24,1998,3.1,,6,,,,,,,,,,,3,,,,Matches
Mijnans Sven,nlNED,3.0,AZ Alkmaar,23,2000,26.3,,28,,,,,,,,,,,21,,,,Matches
Mikautadze Georges,geGEO,3.0,Ajax,22,2000,2.6,,0,,,,,,,,,,,0,,,,Matches
Milambo Antoni,nlNED,3.4,Feyenoord,18,2005,2.6,,2,,,,,,,,,,,2,,,,Matches
Min David,nlNED,3.5,RKC Waalwijk,24,1999,18.4,,9,,,,,,,,,,,3,,,,Matches
Minteh Yankuba,gmGAM,3.4,Feyenoord,19,2004,16.2,,30,,,,,,,,,,,3,,,,Matches
Mirani Damon,nlNED,2.4,Volendam,27,1996,32.0,,29,,,,,,,,,,,47,,,,Matches
Mito Shunsuke,jpJPN,3.0,Sparta Rotterdam,20,2002,11.3,,10,,,,,,,,,,,7,,,,Matches
Moes Siem,nlNED,2.0,Excelsior,19,2004,3.2,,6,,,,,,,,,,,9,,,,Matches
Mühren Robert,nlNED,4.0,Volendam,34,1989,16.5,,10,,,,,,,,,,,7,,,,Matches
Mullem Jeremy,nlNED,2.3,Sparta Rotterdam,24,1999,0.8,,0,,,,,,,,,,,0,,,,Matches
Murkin Derry,engENG,2.0,Volendam,24,1999,2.0,,2,,,,,,,,,,,3,,,,Matches
Møller Wolfe David,noNOR,2.0,AZ Alkmaar,21,2002,26.4,,25,,,,,,,,,,,28,,,,Matches
Nalic Adi,baBIH,3.4,Almere City,25,1997,2.4,,1,,,,,,,,,,,0,,,,Matches
Namli Younes,dkDEN,3.4,Zwolle,29,1994,28.5,,18,,,,,,,,,,,11,,,,Matches
Nankishi Abdenego,deGER,3.0,Heracles Almelo,21,2002,3.9,,8,,,,,,,,,,,1,,,,Matches
Nauber Gerrit,deGER,2.0,Go Ahead Eagles,31,1992,19.5,,9,,,,,,,,,,,14,,,,Matches
Naujoks Noah,nlNED,3.4,Excelsior,21,2002,11.7,,14,,,,,,,,,,,9,,,,Matches
Nazih Imran,maMAR,3.0,Volendam,17,2006,1.0,,0,,,,,,,,,,,0,,,,Matches
Neghli Camiel,nlNED,3.5,Sparta Rotterdam,21,2001,15.0,,14,,,,,,,,,,,9,,,,Matches
Netten Luc,nlNED,2.0,NEC Nijmegen,19,2004,0.3,,0,,,,,,,,,,,0,,,,Matches
Nicolaescu Ion,mdMDA,4.0,Heerenveen,24,1998,7.8,,2,,,,,,,,,,,1,,,,Matches
Niemeijer Reuven,nlNED,3.0,RKC Waalwijk,28,1995,17.8,,8,,,,,,,,,,,7,,,,Matches
Nieuwkoop Bart,nlNED,2.5,Feyenoord,27,1996,9.5,,7,,,,,,,,,,,16,,,,Matches
Nieuwpoort Sven,nlNED,2.0,Excelsior,30,1993,16.3,,9,,,,,,,,,,,9,,,,Matches
Nökkvi Hlynsson Kristian,isISL,3.0,Ajax,19,2004,19.6,,15,,,,,,,,,,,3,,,,Matches
Noppert Andries,nlNED,1.0,Heerenveen,29,1994,22.0,,0,,,,,,,,,,,0,,,,Matches
Noslin Tijjani,nlNED,3.4,Fortuna Sittard,24,1999,11.3,,9,,,,,,,,,,,9,,,,Matches
Novoa Hugo,esESP,2.0,Utrecht,20,2003,2.3,,3,,,,,,,,,,,3,,,,Matches
Nunnely Ché,nlNED,3.0,Heerenveen,24,1999,19.0,,12,,,,,,,,,,,7,,,,Matches
Nunumete Djenahro,nlNED,2.0,Heerenveen,21,2002,0.6,,0,,,,,,,,,,,1,,,,Matches
