player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Kerk Gyrano,srSUR,3.4,Antwerp,26,1995,9.5,,14,,,,,,,,,,,3,,,,Matches
Khannouss Bilal,maMAR,3.0,Genk,18,2004,24.5,,27,,,,,,,,,,,7,,,,Matches
Kilota Gerald,frFRA,2.3,Seraing,28,1994,4.0,,4,,,,,,,,,,,4,,,,Matches
Kiyine Sofian,maMAR,3.0,OH Leuven,24,1997,11.7,,14,,,,,,,,,,,6,,,,Matches
Knežević Stefan,chSUI,2.0,Charleroi,25,1996,14.3,,23,,,,,,,,,,,35,,,,Matches
Koffi Hervé,bfBFA,1.0,Charleroi,25,1996,28.0,,1,,,,,,,,,,,1,,,,Matches
Koita Aboubakary,mrMTN,3.0,Sint-Truiden,23,1998,15.1,,21,,,,,,,,,,,29,,,,Matches
Konaté Mory,gnGUI,3.0,Sint-Truiden,28,1993,21.6,,22,,,,,,,,,,,33,,,,Matches
Král Jan,czCZE,2.0,Eupen,23,1999,5.1,,3,,,,,,,,,,,6,,,,Matches
Kuavita Léandre,beBEL,3.0,Standard Liège,18,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Kukharevych Mykola,uaUKR,4.0,OH Leuven,21,2001,0.6,,2,,,,,,,,,,,0,,,,Matches
Kums Sven,beBEL,3.0,Gent,34,1988,30.0,,25,,,,,,,,,,,25,,,,Matches
Lahssaini Sami,beBEL,3.0,Seraing,23,1998,16.7,,24,,,,,,,,,,,28,,,,Matches
Laifis Konstantinos,cyCYP,2.0,Standard Liège,29,1993,26.3,,24,,,,,,,,,,,42,,,,Matches
lambert Boris,beBEL,2.3,Eupen,22,2000,28.7,,44,,,,,,,,,,,78,,,,Matches
Lamkel Zé Didier,cmCMR,3.5,Kortrijk,25,1996,9.5,,2,,,,,,,,,,,1,,,,Matches
Lang Noa,nlNED,3.5,Club Brugge,23,1999,20.7,,16,,,,,,,,,,,5,,,,Matches
Lapoussin Loïc,mgMAD,3.0,Union SG,26,1996,24.5,,41,,,,,,,,,,,35,,,,Matches
Larin Cyle,caCAN,4.0,Club Brugge,27,1995,2.2,,3,,,,,,,,,,,0,,,,Matches
Lavalée Dimitri,beBEL,2.4,Mechelen,25,1997,19.5,,25,,,,,,,,,,,48,,,,Matches
Leistner Toni,deGER,2.0,Sint-Truiden,31,1990,23.9,,16,,,,,,,,,,,49,,,,Matches
Lemajić Darko,rsSRB,4.0,Gent,28,1993,2.3,,0,,,,,,,,,,,0,,,,Matches
Leoni Theo,beBEL,3.0,Anderlecht,22,2000,1.0,,3,,,,,,,,,,,4,,,,Matches
Lepoint Christophe,beBEL,2.4,Seraing,37,1984,21.6,,23,,,,,,,,,,,28,,,,Matches
Librici Andrea,beBEL,4.0,Sint-Truiden,17,2004,0.1,,1,,,,,,,,,,,0,,,,Matches
Lissens Lucas,beBEL,2.0,Anderlecht,21,2001,0.2,,2,,,,,,,,,,,0,,,,Matches
Lončar Stjepan,baBIH,3.0,Kortrijk,25,1996,13.1,,15,,,,,,,,,,,21,,,,Matches
López Borja,esESP,2.0,Zulte Waregem,28,1994,15.8,,15,,,,,,,,,,,21,,,,Matches
Lucumí Jhon,coCOL,2.0,Genk,24,1998,3.0,,3,,,,,,,,,,,11,,,,Matches
Lynen Senne,beBEL,3.0,Union SG,23,1999,29.6,,45,,,,,,,,,,,69,,,,Matches
Machida Koki,jpJPN,2.0,Union SG,24,1997,6.5,,10,,,,,,,,,,,11,,,,Matches
Madsen Nicolas,dkDEN,3.0,Westerlo,22,2000,25.7,,17,,,,,,,,,,,33,,,,Matches
Maertens Mathieu,beBEL,3.0,OH Leuven,27,1995,22.4,,17,,,,,,,,,,,18,,,,Matches
Magee Tyreek,jmJAM,3.0,Eupen,22,1999,1.0,,1,,,,,,,,,,,0,,,,Matches
Magnée Gary,beBEL,3.0,Eupen,22,1999,24.4,,44,,,,,,,,,,,37,,,,Matches
Majecki Radosław,plPOL,1.0,Cercle Brugge,22,1999,27.5,,0,,,,,,,,,,,0,,,,Matches
Malede Yonas,ilISR,3.5,Mechelen,22,1999,12.8,,8,,,,,,,,,,,4,,,,Matches
Malinov Kristiyan,bgBUL,3.0,OH Leuven,28,1994,14.7,,18,,,,,,,,,,,27,,,,Matches
Manuel Benson,aoANG,3.5,Antwerp,25,1997,0.3,,0,,,,,,,,,,,0,,,,Matches
Marcq Damien,frFRA,2.0,Charleroi,33,1988,16.3,,20,,,,,,,,,,,44,,,,Matches
Marreh Sulayman,gmGAM,3.0,Gent,26,1996,4.4,,7,,,,,,,,,,,4,,,,Matches
Martin Timothy,luLUX,1.0,Seraing,21,2001,4.0,,0,,,,,,,,,,,0,,,,Matches
Mata Clinton,aoANG,2.0,Club Brugge,29,1992,17.3,,24,,,,,,,,,,,36,,,,Matches
Matsuo Yusuke,jpJPN,3.4,Westerlo,25,1997,5.1,,4,,,,,,,,,,,0,,,,Matches
Mayanga Nekadio,,2.0,Seraing,20,2002,1.0,,0,,,,,,,,,,,5,,,,Matches
Mbamba Noah,beBEL,3.0,Club Brugge,17,2005,0.8,,2,,,,,,,,,,,0,,,,Matches
Mbayo Dylan,beBEL,3.5,Kortrijk,20,2001,7.6,,5,,,,,,,,,,,1,,,,Matches
Mbenza Isaac,beBEL,3.4,Charleroi,26,1996,24.8,,17,,,,,,,,,,,15,,,,Matches
Mbow Moustapha,snSEN,2.0,Seraing,22,2000,24.6,,15,,,,,,,,,,,40,,,,Matches
McGeehan Cameron,nirNIR,3.0,Oostende,27,1995,18.0,,21,,,,,,,,,,,17,,,,Matches
McKenzie Mark,usUSA,2.0,Genk,23,1999,30.0,,21,,,,,,,,,,,53,,,,Matches
Mebude Dapo,sctSCO,4.0,Oostende,21,2001,2.5,,3,,,,,,,,,,,4,,,,Matches
Mechele Brandon,beBEL,2.0,Club Brugge,29,1993,28.6,,33,,,,,,,,,,,55,,,,Matches
Medley Zech,engENG,2.0,Oostende,22,2000,10.3,,14,,,,,,,,,,,24,,,,Matches
Mehssatou Nayel,clCHI,2.4,Kortrijk,20,2002,20.6,,27,,,,,,,,,,,28,,,,Matches
Meijer Bjorn,nlNED,2.3,Club Brugge,19,2003,26.3,,22,,,,,,,,,,,36,,,,Matches
Melegoni Filippo,itITA,3.0,Standard Liège,23,1999,8.2,,14,,,,,,,,,,,12,,,,Matches
Mendyl Hamza,maMAR,2.3,OH Leuven,24,1997,22.9,,32,,,,,,,,,,,44,,,,Matches
Messaoudi Billal,dzALG,3.5,Kortrijk,24,1997,18.3,,9,,,,,,,,,,,1,,,,Matches
Miangue Senna,beBEL,2.0,Cercle Brugge,25,1997,4.8,,4,,,,,,,,,,,8,,,,Matches
Mignolet Simon,beBEL,1.0,Club Brugge,34,1988,34.0,,0,,,,,,,,,,,1,,,,Matches
Mineiro Lucas,brBRA,3.0,Westerlo,26,1996,5.6,,16,,,,,,,,,,,6,,,,Matches
Miyoshi Koji,jpJPN,3.5,Antwerp,25,1997,7.1,,14,,,,,,,,,,,9,,,,Matches
Morioka Ryota,jpJPN,3.0,Charleroi,31,1991,11.1,,23,,,,,,,,,,,16,,,,Matches
Moris Anthony,luLUX,1.0,Union SG,32,1990,34.0,,0,,,,,,,,,,,0,,,,Matches
Moser Lennart,deGER,1.0,Eupen,22,1999,30.5,,0,,,,,,,,,,,0,,,,Matches
Mouandilmadji Marius,tdCHA,4.0,Seraing,25,1997,21.5,,3,,,,,,,,,,,1,,,,Matches
Mrabti Kerim,seSWE,3.4,Mechelen,28,1994,9.4,,7,,,,,,,,,,,15,,,,Matches
Muja Arbnor,alALB,3.0,Antwerp,23,1998,15.3,,20,,,,,,,,,,,7,,,,Matches
Mukau Ngal'Ayel,cdCOD,3.0,Mechelen,17,2004,1.1,,4,,,,,,,,,,,3,,,,Matches
Muñoz Daniel,coCOL,2.0,Genk,26,1996,29.0,,45,,,,,,,,,,,60,,,,Matches
Musayev Andy,beBEL,3.4,Oostende,19,2003,2.3,,0,,,,,,,,,,,0,,,,Matches
Mvoué Steve,cmCMR,3.0,Seraing,20,2002,12.8,,18,,,,,,,,,,,8,,,,Matches
N'Diaye Moussa,snSEN,2.3,Anderlecht,20,2002,9.6,,23,,,,,,,,,,,9,,,,Matches
N'dri Konan,ciCIV,3.5,Eupen,21,2000,23.3,,24,,,,,,,,,,,4,,,,Matches
N'Soki Stanley,frFRA,2.0,Club Brugge,23,1999,1.7,,1,,,,,,,,,,,4,,,,Matches
Nainggolan Radja,beBEL,3.0,Antwerp,34,1988,7.4,,2,,,,,,,,,,,4,,,,Matches
Nardi Paul,frFRA,1.0,Gent,28,1994,24.0,,0,,,,,,,,,,,0,,,,Matches
Ndicka Théo,frFRA,3.0,Oostende,22,2000,13.6,,13,,,,,,,,,,,10,,,,Matches
Ndour Alioune,snSEN,3.4,Zulte Waregem,24,1997,13.3,,14,,,,,,,,,,,11,,,,Matches
Németh András,huHUN,4.0,Genk,19,2002,4.1,,0,,,,,,,,,,,1,,,,Matches
Neustädter Roman,ruRUS,2.3,Westerlo,34,1988,21.1,,18,,,,,,,,,,,36,,,,Matches
Ngadeu-Ngadjui Michael,cmCMR,2.0,Gent,31,1990,29.6,,26,,,,,,,,,,,48,,,,Matches
Ngawa Pierre-Yves,beBEL,2.0,OH Leuven,30,1992,0.2,,1,,,,,,,,,,,0,,,,Matches
Ngoy Julien,beBEL,4.0,Mechelen,24,1997,17.2,,10,,,,,,,,,,,1,,,,Matches
Ngoy Nathan,beBEL,2.0,Standard Liège,19,2003,3.4,,5,,,,,,,,,,,6,,,,Matches
Nielsen Casper,dkDEN,3.0,Club Brugge,28,1994,26.8,,38,,,,,,,,,,,37,,,,Matches
Nieuwkoop Bart,nlNED,3.0,Union SG,26,1996,24.3,,44,,,,,,,,,,,41,,,,Matches
Nilsson Gustaf,seSWE,4.0,Union SG,25,1997,9.9,,9,,,,,,,,,,,2,,,,Matches
Nkuba Ken,beBEL,3.0,Charleroi,20,2002,23.2,,44,,,,,,,,,,,33,,,,Matches
Norre Casper,beBEL,3.0,OH Leuven,25,1997,33.9,,42,,,,,,,,,,,46,,,,Matches
Noubi Lucas,beBEL,2.0,Standard Liège,17,2005,3.8,,9,,,,,,,,,,,4,,,,Matches
Nsimba Bruny,beBEL,4.0,Antwerp,22,2000,1.4,,2,,,,,,,,,,,0,,,,Matches
Nsingi Nachon,beBEL,4.0,OH Leuven,21,2001,12.7,,6,,,,,,,,,,,1,,,,Matches
Nuhu Isaac,ghGHA,3.5,Eupen,20,2002,11.9,,11,,,,,,,,,,,6,,,,Matches
Nurudeen Manaf,ghGHA,1.0,Eupen,23,1999,3.5,,0,,,,,,,,,,,0,,,,Matches
Nusa Antonio,noNOR,3.5,Club Brugge,17,2005,6.2,,4,,,,,,,,,,,3,,,,Matches
Odjidja-Ofoe Vadis,beBEL,3.0,Gent,33,1989,14.8,,16,,,,,,,,,,,17,,,,Matches
Odoi Denis,ghGHA,2.3,Club Brugge,34,1988,21.0,,19,,,,,,,,,,,39,,,,Matches
Offermann Lorenzo,beBEL,4.0,Eupen,20,2002,0.1,,1,,,,,,,,,,,0,,,,Matches
Offor Chinonso,ngNGA,3.5,Zulte Waregem,22,2000,5.2,,2,,,,,,,,,,,2,,,,Matches
Ohio Noah,nlNED,4.0,Standard Liège,19,2003,10.2,,4,,,,,,,,,,,0,,,,Matches
Okazaki Shinji,jpJPN,3.4,Sint-Truiden,36,1986,28.3,,23,,,,,,,,,,,25,,,,Matches
Okumu Joseph,keKEN,2.0,Gent,25,1997,26.1,,30,,,,,,,,,,,69,,,,Matches
Olsson Kristoffer,seSWE,3.0,Anderlecht,27,1995,0.5,,2,,,,,,,,,,,0,,,,Matches
Onuachu Paul,ngNGA,4.0,Genk,28,1994,13.1,,5,,,,,,,,,,,0,,,,Matches
Onyedika Raphael,ngNGA,3.0,Club Brugge,21,2001,21.8,,40,,,,,,,,,,,35,,,,Matches
Opare Daniel,ghGHA,2.0,Seraing,31,1990,18.4,,14,,,,,,,,,,,28,,,,Matches
Opoku Nathan,ghGHA,4.0,OH Leuven,21,2001,3.7,,1,,,,,,,,,,,4,,,,Matches
Orban Gift,ngNGA,4.0,Gent,20,2002,8.7,,3,,,,,,,,,,,1,,,,Matches
Osifo Manuel,beBEL,3.0,Oostende,19,2003,2.5,,4,,,,,,,,,,,8,,,,Matches
Otasowie Owen,usUSA,2.0,Club Brugge,21,2001,0.7,,3,,,,,,,,,,,2,,,,Matches
Ouattara Aziz,ciCIV,2.4,Genk,21,2001,4.6,,10,,,,,,,,,,,3,,,,Matches
Ouédraogo Dylan,bfBFA,2.0,OH Leuven,24,1998,12.7,,12,,,,,,,,,,,25,,,,Matches
Oum Gouet Samuel,cmCMR,3.0,Mechelen,24,1997,3.3,,4,,,,,,,,,,,5,,,,Matches
Owusu Elisha,ghGHA,3.0,Gent,24,1997,5.1,,5,,,,,,,,,,,11,,,,Matches
Oyen Luca,beBEL,3.4,Genk,19,2003,0.6,,0,,,,,,,,,,,0,,,,Matches
Ozornwafor Valentine,ngNGA,2.0,Charleroi,23,1999,0.6,,0,,,,,,,,,,,0,,,,Matches
Pacho Willian,ecECU,2.0,Antwerp,20,2001,32.2,,36,,,,,,,,,,,57,,,,Matches
Paeshuyse Rune,beBEL,2.0,Eupen,20,2002,24.1,,19,,,,,,,,,,,39,,,,Matches
Paintsil Joseph,ghGHA,3.4,Genk,24,1998,26.1,,25,,,,,,,,,,,14,,,,Matches
Palumets Kevor,eeEST,3.0,Zulte Waregem,19,2002,0.5,,0,,,,,,,,,,,3,,,,Matches
Patris Louis,beBEL,2.0,OH Leuven,21,2001,30.9,,79,,,,,,,,,,,76,,,,Matches
Patron Pierre,frFRA,1.0,Charleroi,24,1997,6.0,,0,,,,,,,,,,,0,,,,Matches
Pavlovic Damjan,rsSRB,3.0,Standard Liège,21,2001,0.1,,1,,,,,,,,,,,2,,,,Matches
Peeters Stef,beBEL,3.0,Eupen,30,1992,29.9,,33,,,,,,,,,,,19,,,,Matches
Perdichizzi Pietro,beBEL,2.0,Westerlo,29,1992,14.4,,7,,,,,,,,,,,26,,,,Matches
Perica Stipe,hrCRO,4.0,Standard Liège,27,1995,11.5,,3,,,,,,,,,,,1,,,,Matches
Petter Hauge Jens,noNOR,3.0,Gent,22,1999,3.8,,3,,,,,,,,,,,3,,,,Matches
Peyre Thibault,frFRA,2.0,Mechelen,29,1992,13.5,,17,,,,,,,,,,,28,,,,Matches
Phillips Dillon,engENG,1.0,Oostende,27,1995,12.0,,0,,,,,,,,,,,0,,,,Matches
Piątkowski Kamil,plPOL,2.3,Gent,22,2000,8.8,,14,,,,,,,,,,,30,,,,Matches
Pletinckx Ewoud,beBEL,2.0,OH Leuven,21,2000,31.2,,39,,,,,,,,,,,40,,,,Matches
Poaty Morgan,cgCGO,2.3,Seraing,25,1997,23.2,,20,,,,,,,,,,,29,,,,Matches
Popović Boris,rsSRB,2.0,Cercle Brugge,22,2000,32.2,,19,,,,,,,,,,,67,,,,Matches
Preciado Ángelo,ecECU,2.3,Genk,24,1998,11.2,,18,,,,,,,,,,,14,,,,Matches
Prevljak Smail,baBIH,4.0,Eupen,27,1995,22.8,,9,,,,,,,,,,,0,,,,Matches
Puertas Cameron,chSUI,3.0,Union SG,23,1998,9.0,,21,,,,,,,,,,,10,,,,Matches
Radovanović Aleksandar,rsSRB,2.0,Kortrijk,28,1993,9.7,,10,,,,,,,,,,,13,,,,Matches
Raemaekers Toon,beBEL,2.0,Mechelen,21,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Raman Benito,beBEL,4.0,Anderlecht,27,1994,9.0,,8,,,,,,,,,,,1,,,,Matches
Ramírez Dani,esESP,3.5,Zulte Waregem,30,1992,4.4,,3,,,,,,,,,,,2,,,,Matches
Raskin Nicolas,beBEL,3.0,Standard Liège,21,2001,15.2,,31,,,,,,,,,,,9,,,,Matches
Ravych Christiaan,beBEL,2.0,Cercle Brugge,20,2002,19.3,,27,,,,,,,,,,,29,,,,Matches
Refaelov Lior,ilISR,3.4,Anderlecht,36,1986,15.1,,17,,,,,,,,,,,7,,,,Matches
Regáli Martin,skSVK,3.5,Kortrijk,28,1993,5.2,,0,,,,,,,,,,,1,,,,Matches
Reitz Rocco,deGER,3.4,Sint-Truiden,20,2002,9.0,,23,,,,,,,,,,,26,,,,Matches
Reynolds Bryan,usUSA,2.0,Westerlo,21,2001,23.1,,32,,,,,,,,,,,34,,,,Matches
Ricca Federico,uyURU,2.0,OH Leuven,27,1994,28.0,,24,,,,,,,,,,,47,,,,Matches
Rits Mats,beBEL,3.0,Club Brugge,29,1993,7.9,,6,,,,,,,,,,,9,,,,Matches
Robberechts Milan,beBEL,3.0,Mechelen,18,2004,0.6,,4,,,,,,,,,,,0,,,,Matches
Rocha Santos Kenny,cvCPV,3.0,Oostende,22,2000,13.9,,19,,,,,,,,,,,12,,,,Matches
Rodin Matej,hrCRO,2.0,Oostende,26,1996,16.0,,21,,,,,,,,,,,35,,,,Matches
Rodríguez José,esESP,3.0,Union SG,27,1994,3.4,,5,,,,,,,,,,,3,,,,Matches
Roef Davy,beBEL,1.0,Gent,28,1994,10.0,,0,,,,,,,,,,,0,,,,Matches
Rommens Nicolas,beBEL,3.0,Zulte Waregem,27,1994,26.6,,32,,,,,,,,,,,38,,,,Matches
Sabbe Kyriani,beBEL,2.0,Club Brugge,17,2005,0.5,,1,,,,,,,,,,,1,,,,Matches
Sadick Mujaid,esESP,2.0,Genk,22,2000,5.6,,11,,,,,,,,,,,8,,,,Matches
Sadiki Noah,cdCOD,2.4,Anderlecht,17,2004,4.5,,7,,,,,,,,,,,6,,,,Matches
Sagrado Richie,beBEL,2.0,OH Leuven,18,2004,0.8,,2,,,,,,,,,,,2,,,,Matches
Sakamoto Tatsuhiro,jpJPN,3.4,Oostende,25,1996,29.1,,49,,,,,,,,,,,24,,,,Matches
Salah Ibrahim,maMAR,3.5,Gent,20,2001,9.0,,7,,,,,,,,,,,2,,,,Matches
Salah Mo,beBEL,3.0,Union SG,18,2004,0.4,,0,,,,,,,,,,,0,,,,Matches
Samatta Mbwana,tzTAN,4.0,Genk,29,1992,13.3,,7,,,,,,,,,,,4,,,,Matches
Sambu Marsoni,aoANG,2.4,Seraing,26,1996,22.7,,38,,,,,,,,,,,48,,,,Matches
Samoise Matisse,beBEL,3.0,Gent,20,2001,21.8,,34,,,,,,,,,,,35,,,,Matches
Sampers Aske,beBEL,4.0,Cercle Brugge,21,2001,0.2,,1,,,,,,,,,,,0,,,,Matches
Sandra Cisse,beBEL,3.0,Club Brugge,18,2003,0.5,,1,,,,,,,,,,,0,,,,Matches
Sangare Mamadou,mlMLI,3.4,Zulte Waregem,20,2002,4.3,,4,,,,,,,,,,,4,,,,Matches
Sardella Killian,beBEL,2.0,Anderlecht,20,2002,12.5,,18,,,,,,,,,,,17,,,,Matches
Schingtienne Joël,beBEL,2.0,OH Leuven,19,2002,0.0,,0,,,,,,,,,,,0,,,,Matches
Schmidt Daniel,jpJPN,1.0,Sint-Truiden,30,1992,30.9,,0,,,,,,,,,,,1,,,,Matches
Schoofs Rob,beBEL,3.0,Mechelen,28,1994,25.2,,21,,,,,,,,,,,35,,,,Matches
Schrijvers Siebe,beBEL,3.0,OH Leuven,26,1996,12.2,,21,,,,,,,,,,,21,,,,Matches
Scott Christopher,deGER,3.0,Antwerp,20,2002,3.1,,2,,,,,,,,,,,2,,,,Matches
Seigers Rubin,beBEL,2.0,Westerlo,24,1998,18.4,,20,,,,,,,,,,,31,,,,Matches
Selemani Faïz,kmCOM,3.4,Kortrijk,28,1993,22.8,,20,,,,,,,,,,,27,,,,Matches
Serwy Noah,beBEL,4.0,Seraing,19,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Shamir Eden,ilISR,3.0,Standard Liège,27,1995,1.0,,1,,,,,,,,,,,0,,,,Matches
Shved Maryan,uaUKR,3.0,Mechelen,25,1997,2.4,,4,,,,,,,,,,,4,,,,Matches
Silva Fábio,ptPOR,4.0,Anderlecht,20,2002,16.9,,13,,,,,,,,,,,0,,,,Matches
Silva João,ptPOR,2.0,Kortrijk,23,1999,17.4,,24,,,,,,,,,,,36,,,,Matches
Silva Lopes Leonardo,ptPOR,3.0,Cercle Brugge,23,1998,21.9,,36,,,,,,,,,,,32,,,,Matches
Siquet Hugo,beBEL,3.0,Cercle Brugge,20,2002,12.0,,26,,,,,,,,,,,19,,,,Matches
Sissako Abdoulaye,frFRA,3.0,Zulte Waregem,24,1998,26.2,,37,,,,,,,,,,,35,,,,Matches
Sissoko Sambou,mlMLI,3.0,Kortrijk,22,2000,2.9,,3,,,,,,,,,,,3,,,,Matches
Sissoko Sambou,frFRA,2.4,Seraing,23,1999,25.9,,44,,,,,,,,,,,36,,,,Matches
Skov Olsen Andreas,dkDEN,3.4,Club Brugge,22,1999,15.5,,7,,,,,,,,,,,13,,,,Matches
Slimani Islam,dzALG,4.0,Anderlecht,34,1988,7.0,,3,,,,,,,,,,,1,,,,Matches
Smets Matte,beBEL,2.0,Sint-Truiden,18,2004,11.9,,26,,,,,,,,,,,37,,,,Matches
Smits Milan,beBEL,3.0,Antwerp,17,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Sobol Eduard,uaUKR,2.4,Club Brugge,27,1995,5.1,,13,,,,,,,,,,,10,,,,Matches
Soelle Soelle Frederic,beBEL,4.0,Mechelen,16,2005,2.1,,1,,,,,,,,,,,0,,,,Matches
Solheid Noah,beBEL,2.0,Seraing,19,2003,2.5,,6,,,,,,,,,,,4,,,,Matches
Somers Thibo,beBEL,3.4,Cercle Brugge,23,1999,29.1,,47,,,,,,,,,,,37,,,,Matches
Sor Yira,ngNGA,3.4,Genk,22,2000,3.9,,4,,,,,,,,,,,2,,,,Matches
Soumano Sambou,snSEN,4.0,Eupen,21,2001,2.0,,1,,,,,,,,,,,0,,,,Matches
Sowah Kamal,ghGHA,3.5,Club Brugge,22,2000,14.3,,17,,,,,,,,,,,6,,,,Matches
Spago Elias,beBEL,2.0,Seraing,20,2001,0.1,,0,,,,,,,,,,,1,,,,Matches
Spileers Jorne,beBEL,2.0,Club Brugge,17,2005,8.0,,7,,,,,,,,,,,7,,,,Matches
Stassin Lucas,beBEL,4.0,Anderlecht,17,2004,1.2,,2,,,,,,,,,,,1,,,,Matches
Stengs Calvin,nlNED,3.0,Antwerp,23,1998,18.6,,15,,,,,,,,,,,13,,,,Matches
Storm Nikola,beBEL,3.5,Mechelen,27,1994,28.4,,15,,,,,,,,,,,13,,,,Matches
Stroeykens Mario,beBEL,3.5,Anderlecht,17,2004,12.8,,15,,,,,,,,,,,3,,,,Matches
Štulić Nikola,rsSRB,4.0,Charleroi,20,2001,3.5,,5,,,,,,,,,,,0,,,,Matches
Swers Iebe,beBEL,2.3,Mechelen,25,1996,1.5,,3,,,,,,,,,,,1,,,,Matches
Sych Oleksii,uaUKR,2.3,Kortrijk,21,2001,13.4,,22,,,,,,,,,,,23,,,,Matches
Sykes Ross,engENG,2.0,Union SG,23,1999,12.1,,5,,,,,,,,,,,17,,,,Matches
Sylla Abakar,ciCIV,2.0,Club Brugge,19,2002,14.2,,15,,,,,,,,,,,27,,,,Matches
Sylla Abdoulaye,gnGUI,2.0,Seraing,22,2000,18.2,,24,,,,,,,,,,,35,,,,Matches
Sylla Youssuf,beBEL,4.0,Zulte Waregem,19,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Sørmo Bent,noNOR,2.0,Zulte Waregem,25,1996,4.6,,8,,,,,,,,,,,6,,,,Matches
Taamari Musa,joJOR,3.0,OH Leuven,25,1997,30.8,,23,,,,,,,,,,,25,,,,Matches
Tagir Ravil,trTUR,2.0,Westerlo,19,2003,21.7,,20,,,,,,,,,,,57,,,,Matches
Talbi Chemsdine,maMAR,3.0,Club Brugge,17,2005,0.5,,0,,,,,,,,,,,0,,,,Matches
Tambedou Modou,snSEN,2.3,Zulte Waregem,19,2003,15.7,,17,,,,,,,,,,,17,,,,Matches
Tanaka Satoshi,jpJPN,2.4,Kortrijk,19,2002,10.4,,19,,,,,,,,,,,12,,,,Matches
Tanghe Anton,beBEL,2.0,Oostende,23,1999,27.5,,26,,,,,,,,,,,69,,,,Matches
Tapsoba Abdoul-Fessal,bfBFA,3.5,Standard Liège,20,2001,0.9,,1,,,,,,,,,,,0,,,,Matches
Tchatchoua Jackson,cmCMR,3.0,Charleroi,20,2001,17.3,,23,,,,,,,,,,,17,,,,Matches
Teixeira Jorge,ptPOR,2.0,Sint-Truiden,35,1986,10.2,,13,,,,,,,,,,,23,,,,Matches
Terho Casper,fiFIN,3.0,Union SG,19,2003,1.3,,1,,,,,,,,,,,1,,,,Matches
Teuma Teddy,mtMLT,3.0,Union SG,28,1993,29.5,,53,,,,,,,,,,,24,,,,Matches
Thiam Cheik,gnGUI,2.0,Zulte Waregem,18,2003,0.3,,0,,,,,,,,,,,0,,,,Matches
Thierry Lazare Jean,ciCIV,3.0,Union SG,24,1998,23.8,,34,,,,,,,,,,,17,,,,Matches
Thoelen Yannick,beBEL,1.0,Mechelen,32,1990,5.1,,0,,,,,,,,,,,0,,,,Matches
Tissoudali Tarik,maMAR,4.0,Gent,29,1993,2.7,,2,,,,,,,,,,,0,,,,Matches
Toku Emmanuel,ghGHA,3.0,OH Leuven,22,2000,0.5,,1,,,,,,,,,,,0,,,,Matches
Torres Louis,frFRA,2.3,Cercle Brugge,21,2001,6.9,,13,,,,,,,,,,,18,,,,Matches
Torunarigha Jordan,deGER,2.0,Gent,24,1997,24.1,,25,,,,,,,,,,,56,,,,Matches
Traore Mai,gnGUI,4.0,OH Leuven,22,1999,0.0,,0,,,,,,,,,,,0,,,,Matches
Trebel Adrien,frFRA,3.0,Anderlecht,31,1991,6.4,,9,,,,,,,,,,,12,,,,Matches
Tremoulet Sandro,mgMAD,2.0,Seraing,22,1999,11.9,,21,,,,,,,,,,,18,,,,Matches
Trésor Mike,beBEL,3.4,Genk,23,1999,31.9,,20,,,,,,,,,,,25,,,,Matches
Tshibuabua Marvin,frFRA,2.0,Seraing,20,2002,16.5,,11,,,,,,,,,,,22,,,,Matches
Tsouka Ravy,cgCGO,2.3,Zulte Waregem,27,1994,7.0,,9,,,,,,,,,,,15,,,,Matches
Ueda Ayase,jpJPN,3.5,Cercle Brugge,23,1998,30.2,,10,,,,,,,,,,,4,,,,Matches
Urhoghide Osaze,nlNED,2.0,Oostende,22,2000,23.5,,43,,,,,,,,,,,69,,,,Matches
Utkus Edgaras,ltLTU,2.0,Cercle Brugge,22,2000,1.0,,0,,,,,,,,,,,2,,,,Matches
Vaesen Kyan,beBEL,4.0,Westerlo,21,2001,15.0,,10,,,,,,,,,,,7,,,,Matches
Valencia Anthony,ecECU,3.0,Antwerp,19,2003,2.7,,4,,,,,,,,,,,2,,,,Matches
Van Cleemput Jules,beBEL,2.4,Charleroi,25,1997,4.9,,14,,,,,,,,,,,9,,,,Matches
Van Crombrugge Hendrik,beBEL,1.0,Anderlecht,29,1993,17.0,,0,,,,,,,,,,,0,,,,Matches
Van Daele Cederick,beBEL,2.0,Gent,21,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
Van Den Bergh Rune,beBEL,3.0,Gent,19,2003,0.1,,1,,,,,,,,,,,0,,,,Matches
Van den Bosch Zeno,beBEL,2.0,Antwerp,19,2003,3.0,,1,,,,,,,,,,,2,,,,Matches
Van den Keybus Thomas,beBEL,3.0,Westerlo,21,2001,17.8,,17,,,,,,,,,,,15,,,,Matches
