player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Jeggo James,auAUS,3.0,Eupen,30,1992,10.0,5,0,0,16,12,0,0,18,13,,,0,Matches
Jordanov Edisson,bgBUL,2.3,Westerlo,29,1993,14.5,2,0,0,21,24,1,44,16,26,,,0,Matches
Jutglà Ferran,esESP,4.0,Club Brugge,23,1999,21.7,3,0,0,18,28,5,5,9,4,,,0,Matches
Kadri Abdelkahar,dzALG,3.4,Kortrijk,22,2000,13.6,4,0,0,16,20,1,7,20,32,,,0,Matches
Kagawa Shinji,jpJPN,3.4,Sint-Truiden,33,1989,8.0,3,0,0,7,16,1,28,1,3,,,0,Matches
Kana Marco,beBEL,3.0,Anderlecht,19,2002,3.9,1,0,0,5,1,0,0,9,4,,,0,Matches
Kandouss Ismaël,maMAR,2.0,Union SG,24,1997,23.7,3,0,0,20,9,2,5,42,25,,,0,Matches
Katelaris Fanos,cyCYP,2.0,Oostende,25,1996,9.9,3,1,1,6,2,0,6,20,6,,,1,Matches
Kaya Fatih,,3.5,Sint-Truiden,22,1999,1.9,0,1,0,8,3,2,0,1,3,,,0,Matches
Kayembe Joris,cdCOD,2.4,Charleroi,27,1994,26.6,5,0,0,33,28,2,86,63,52,,,0,Matches
Kehrer Emilio,deGER,4.0,Cercle Brugge,20,2002,1.8,0,0,0,2,1,1,1,1,2,,,0,Matches
Keita Habib,mlMLI,3.0,Kortrijk,20,2002,12.7,7,1,1,18,42,1,23,26,28,,,0,Matches
Keita Mandela,beBEL,3.0,OH Leuven,20,2002,2.6,1,0,0,3,3,0,0,2,4,,,0,Matches
Keita Mandela,beBEL,3.0,Antwerp,20,2002,9.4,0,0,0,14,26,0,0,18,19,,,0,Matches
Keita Sibiry,mlMLI,3.0,Eupen,21,2001,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
Kerk Gyrano,srSUR,3.4,Antwerp,26,1995,9.5,1,0,0,14,15,10,8,3,14,,,0,Matches
Khannouss Bilal,maMAR,3.0,Genk,18,2004,24.5,3,1,1,30,27,3,30,7,27,,,0,Matches
Kilota Gerald,frFRA,2.3,Seraing,28,1994,4.0,0,0,0,2,10,0,8,4,4,,,0,Matches
Kiyine Sofian,maMAR,3.0,OH Leuven,24,1997,11.7,3,0,0,35,15,0,60,6,14,,,0,Matches
Knežević Stefan,chSUI,2.0,Charleroi,25,1996,14.3,5,0,0,23,11,0,0,35,23,,,0,Matches
Koffi Hervé,bfBFA,1.0,Charleroi,25,1996,28.0,3,0,0,1,8,0,0,1,1,,,0,Matches
Koita Aboubakary,mrMTN,3.0,Sint-Truiden,23,1998,15.1,3,2,0,15,23,1,33,29,21,,,0,Matches
Konaté Mory,gnGUI,3.0,Sint-Truiden,28,1993,21.6,6,2,1,36,29,1,3,33,22,,,0,Matches
Král Jan,czCZE,2.0,Eupen,23,1999,5.1,3,0,0,6,2,0,1,6,3,,,0,Matches
Kuavita Léandre,beBEL,3.0,Standard Liège,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Kukharevych Mykola,uaUKR,4.0,OH Leuven,21,2001,0.6,0,0,0,5,2,0,0,0,2,,,0,Matches
Kums Sven,beBEL,3.0,Gent,34,1988,30.0,2,1,0,29,13,0,90,25,25,,,0,Matches
Lahssaini Sami,beBEL,3.0,Seraing,23,1998,16.7,5,0,0,27,32,0,4,28,24,,,0,Matches
Laifis Konstantinos,cyCYP,2.0,Standard Liège,29,1993,26.3,6,1,0,20,14,1,9,42,24,,,0,Matches
lambert Boris,beBEL,2.3,Eupen,22,2000,28.7,5,0,0,27,17,0,4,78,44,,,1,Matches
Lamkel Zé Didier,cmCMR,3.5,Kortrijk,25,1996,9.5,3,0,0,7,23,4,25,1,2,,,0,Matches
Lang Noa,nlNED,3.5,Club Brugge,23,1999,20.7,4,0,0,17,35,8,97,5,16,,,0,Matches
Lapoussin Loïc,mgMAD,3.0,Union SG,26,1996,24.5,3,0,0,21,43,3,63,35,41,,,0,Matches
Larin Cyle,caCAN,4.0,Club Brugge,27,1995,2.2,1,0,0,4,6,0,0,0,3,,,0,Matches
Lavalée Dimitri,beBEL,2.4,Mechelen,25,1997,19.5,5,1,1,26,9,1,14,48,25,,,0,Matches
Leistner Toni,deGER,2.0,Sint-Truiden,31,1990,23.9,3,0,0,19,14,3,2,49,16,,,1,Matches
Lemajić Darko,rsSRB,4.0,Gent,28,1993,2.3,2,0,0,10,2,0,0,0,0,,,0,Matches
Leoni Theo,beBEL,3.0,Anderlecht,22,2000,1.0,0,0,0,4,0,0,0,4,3,,,0,Matches
Lepoint Christophe,beBEL,2.4,Seraing,37,1984,21.6,5,0,0,33,12,3,0,28,23,,,1,Matches
Librici Andrea,beBEL,4.0,Sint-Truiden,17,2004,0.1,0,0,0,1,0,0,0,0,1,,,0,Matches
Lissens Lucas,beBEL,2.0,Anderlecht,21,2001,0.2,0,0,0,0,0,0,0,0,2,,,0,Matches
Lončar Stjepan,baBIH,3.0,Kortrijk,25,1996,13.1,4,0,0,13,5,0,30,21,15,,,0,Matches
López Borja,esESP,2.0,Zulte Waregem,28,1994,15.8,4,1,0,21,12,0,7,21,15,,,0,Matches
Lucumí Jhon,coCOL,2.0,Genk,24,1998,3.0,0,0,0,1,0,0,0,11,3,,,0,Matches
Lynen Senne,beBEL,3.0,Union SG,23,1999,29.6,8,0,0,29,22,0,70,69,45,,,0,Matches
Machida Koki,jpJPN,2.0,Union SG,24,1997,6.5,1,0,0,6,3,0,6,11,10,,,0,Matches
Madsen Nicolas,dkDEN,3.0,Westerlo,22,2000,25.7,1,0,0,8,21,0,68,33,17,,,0,Matches
Maertens Mathieu,beBEL,3.0,OH Leuven,27,1995,22.4,4,0,0,34,54,10,29,18,17,,,0,Matches
Magee Tyreek,jmJAM,3.0,Eupen,22,1999,1.0,0,0,0,0,0,0,1,0,1,,,0,Matches
Magnée Gary,beBEL,3.0,Eupen,22,1999,24.4,7,1,1,19,14,9,29,37,44,,,0,Matches
Majecki Radosław,plPOL,1.0,Cercle Brugge,22,1999,27.5,1,0,0,0,2,0,0,0,0,,,0,Matches
Malede Yonas,ilISR,3.5,Mechelen,22,1999,12.8,1,0,0,22,28,8,27,4,8,,,0,Matches
Malinov Kristiyan,bgBUL,3.0,OH Leuven,28,1994,14.7,7,0,0,32,19,0,2,27,18,,,0,Matches
Manuel Benson,aoANG,3.5,Antwerp,25,1997,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Marcq Damien,frFRA,2.0,Charleroi,33,1988,16.3,5,1,1,21,11,0,1,44,20,,,0,Matches
Marreh Sulayman,gmGAM,3.0,Gent,26,1996,4.4,4,0,0,12,5,0,2,4,7,,,0,Matches
Martin Timothy,luLUX,1.0,Seraing,21,2001,4.0,1,0,0,0,2,0,0,0,0,,,0,Matches
Mata Clinton,aoANG,2.0,Club Brugge,29,1992,17.3,5,0,0,18,40,1,47,36,24,,,0,Matches
Matsuo Yusuke,jpJPN,3.4,Westerlo,25,1997,5.1,1,0,0,6,7,1,5,0,4,,,0,Matches
Mayanga Nekadio,,2.0,Seraing,20,2002,1.0,0,0,0,2,2,0,0,5,0,,,0,Matches
Mbamba Noah,beBEL,3.0,Club Brugge,17,2005,0.8,0,0,0,1,2,0,0,0,2,,,0,Matches
Mbayo Dylan,beBEL,3.5,Kortrijk,20,2001,7.6,1,0,0,8,13,1,11,1,5,,,0,Matches
Mbenza Isaac,beBEL,3.4,Charleroi,26,1996,24.8,2,0,0,11,15,11,81,15,17,,,0,Matches
Mbow Moustapha,snSEN,2.0,Seraing,22,2000,24.6,6,1,0,11,13,0,0,40,15,,,0,Matches
McGeehan Cameron,nirNIR,3.0,Oostende,27,1995,18.0,5,0,0,32,15,2,16,17,21,,,0,Matches
McKenzie Mark,usUSA,2.0,Genk,23,1999,30.0,4,0,0,27,8,0,0,53,21,,,0,Matches
Mebude Dapo,sctSCO,4.0,Oostende,21,2001,2.5,0,1,0,4,5,3,4,4,3,,,0,Matches
Mechele Brandon,beBEL,2.0,Club Brugge,29,1993,28.6,6,0,0,22,9,0,1,55,33,,,2,Matches
Medley Zech,engENG,2.0,Oostende,22,2000,10.3,4,0,0,12,1,0,6,24,14,,,0,Matches
Mehssatou Nayel,clCHI,2.4,Kortrijk,20,2002,20.6,3,0,0,17,16,0,26,28,27,,,0,Matches
Meijer Bjorn,nlNED,2.3,Club Brugge,19,2003,26.3,3,0,0,19,16,5,78,36,22,,,0,Matches
Melegoni Filippo,itITA,3.0,Standard Liège,23,1999,8.2,4,0,0,12,10,1,26,12,14,,,0,Matches
Mendyl Hamza,maMAR,2.3,OH Leuven,24,1997,22.9,8,1,0,22,15,1,34,44,32,,,0,Matches
Messaoudi Billal,dzALG,3.5,Kortrijk,24,1997,18.3,2,0,0,32,31,21,11,1,9,,,0,Matches
Miangue Senna,beBEL,2.0,Cercle Brugge,25,1997,4.8,1,0,0,8,0,0,1,8,4,,,0,Matches
Mignolet Simon,beBEL,1.0,Club Brugge,34,1988,34.0,0,0,0,0,4,0,0,1,0,,,0,Matches
Mineiro Lucas,brBRA,3.0,Westerlo,26,1996,5.6,1,0,0,10,10,0,0,6,16,,,0,Matches
Miyoshi Koji,jpJPN,3.5,Antwerp,25,1997,7.1,0,0,0,5,11,1,14,9,14,,,0,Matches
Morioka Ryota,jpJPN,3.0,Charleroi,31,1991,11.1,2,0,0,19,15,0,37,16,23,,,0,Matches
Moris Anthony,luLUX,1.0,Union SG,32,1990,34.0,4,0,0,2,6,0,0,0,0,,,0,Matches
Moser Lennart,deGER,1.0,Eupen,22,1999,30.5,0,0,0,2,4,0,0,0,0,,,0,Matches
Mouandilmadji Marius,tdCHA,4.0,Seraing,25,1997,21.5,4,0,0,30,17,19,0,1,3,,,0,Matches
Mrabti Kerim,seSWE,3.4,Mechelen,28,1994,9.4,3,0,0,9,8,2,5,15,7,,,0,Matches
Muja Arbnor,alALB,3.0,Antwerp,23,1998,15.3,2,0,0,21,18,15,42,7,20,,,0,Matches
Mukau Ngal'Ayel,cdCOD,3.0,Mechelen,17,2004,1.1,1,0,0,3,3,0,0,3,4,,,0,Matches
Muñoz Daniel,coCOL,2.0,Genk,26,1996,29.0,9,0,0,43,25,6,39,60,45,,,0,Matches
Musayev Andy,beBEL,3.4,Oostende,19,2003,2.3,2,0,0,3,7,0,4,0,0,,,0,Matches
Mvoué Steve,cmCMR,3.0,Seraing,20,2002,12.8,2,1,1,16,11,0,6,8,18,,,0,Matches
N'Diaye Moussa,snSEN,2.3,Anderlecht,20,2002,9.6,1,1,0,9,26,0,5,9,23,,,0,Matches
N'dri Konan,ciCIV,3.5,Eupen,21,2000,23.3,3,0,0,30,55,20,19,4,24,,,0,Matches
N'Soki Stanley,frFRA,2.0,Club Brugge,23,1999,1.7,0,0,0,3,1,0,0,4,1,,,0,Matches
Nainggolan Radja,beBEL,3.0,Antwerp,34,1988,7.4,2,0,0,11,7,0,43,4,2,,,0,Matches
Nardi Paul,frFRA,1.0,Gent,28,1994,24.0,1,0,0,1,1,0,0,0,0,,,0,Matches
Ndicka Théo,frFRA,3.0,Oostende,22,2000,13.6,3,0,0,10,25,7,45,10,13,,,0,Matches
Ndour Alioune,snSEN,3.4,Zulte Waregem,24,1997,13.3,2,0,0,28,20,6,33,11,14,,,0,Matches
Németh András,huHUN,4.0,Genk,19,2002,4.1,0,0,0,6,9,2,0,1,0,,,0,Matches
Neustädter Roman,ruRUS,2.3,Westerlo,34,1988,21.1,4,0,0,8,6,2,3,36,18,,,0,Matches
Ngadeu-Ngadjui Michael,cmCMR,2.0,Gent,31,1990,29.6,6,1,0,28,14,3,1,48,26,,,0,Matches
Ngawa Pierre-Yves,beBEL,2.0,OH Leuven,30,1992,0.2,0,0,0,0,1,0,0,0,1,,,0,Matches
Ngoy Julien,beBEL,4.0,Mechelen,24,1997,17.2,2,0,0,25,14,10,5,1,10,,,0,Matches
Ngoy Nathan,beBEL,2.0,Standard Liège,19,2003,3.4,2,0,0,3,1,0,1,6,5,,,0,Matches
Nielsen Casper,dkDEN,3.0,Club Brugge,28,1994,26.8,4,0,0,41,36,8,129,37,38,,,0,Matches
Nieuwkoop Bart,nlNED,3.0,Union SG,26,1996,24.3,9,0,0,37,13,2,61,41,44,,,1,Matches
Nilsson Gustaf,seSWE,4.0,Union SG,25,1997,9.9,3,0,0,20,10,4,2,2,9,,,0,Matches
Nkuba Ken,beBEL,3.0,Charleroi,20,2002,23.2,11,0,0,36,24,2,100,33,44,,,0,Matches
Norre Casper,beBEL,3.0,OH Leuven,25,1997,33.9,1,0,0,23,21,3,16,46,42,,,1,Matches
Noubi Lucas,beBEL,2.0,Standard Liège,17,2005,3.8,0,0,0,1,3,0,0,4,9,,,0,Matches
Nsimba Bruny,beBEL,4.0,Antwerp,22,2000,1.4,0,0,0,2,2,0,2,0,2,,,0,Matches
Nsingi Nachon,beBEL,4.0,OH Leuven,21,2001,12.7,2,1,0,12,14,5,5,1,6,,,0,Matches
Nuhu Isaac,ghGHA,3.5,Eupen,20,2002,11.9,2,0,0,21,32,7,27,6,11,,,0,Matches
Nurudeen Manaf,ghGHA,1.0,Eupen,23,1999,3.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Nusa Antonio,noNOR,3.5,Club Brugge,17,2005,6.2,1,0,0,4,18,0,11,3,4,,,0,Matches
Odjidja-Ofoe Vadis,beBEL,3.0,Gent,33,1989,14.8,2,0,0,16,15,0,15,17,16,,,0,Matches
Odoi Denis,ghGHA,2.3,Club Brugge,34,1988,21.0,7,0,0,35,24,0,16,39,19,,,0,Matches
Offermann Lorenzo,beBEL,4.0,Eupen,20,2002,0.1,0,0,0,0,0,1,0,0,1,,,0,Matches
Offor Chinonso,ngNGA,3.5,Zulte Waregem,22,2000,5.2,4,0,0,17,6,5,2,2,2,,,0,Matches
Ohio Noah,nlNED,4.0,Standard Liège,19,2003,10.2,2,0,0,21,11,8,2,0,4,,,0,Matches
Okazaki Shinji,jpJPN,3.4,Sint-Truiden,36,1986,28.3,1,0,0,33,46,6,13,25,23,,,0,Matches
Okumu Joseph,keKEN,2.0,Gent,25,1997,26.1,1,1,0,12,21,0,9,69,30,,,0,Matches
Olsson Kristoffer,seSWE,3.0,Anderlecht,27,1995,0.5,0,0,0,1,2,0,0,0,2,,,0,Matches
Onuachu Paul,ngNGA,4.0,Genk,28,1994,13.1,3,0,0,30,32,4,0,0,5,,,0,Matches
Onyedika Raphael,ngNGA,3.0,Club Brugge,21,2001,21.8,8,0,0,47,34,0,4,35,40,,,0,Matches
Opare Daniel,ghGHA,2.0,Seraing,31,1990,18.4,3,1,0,10,17,1,22,28,14,,,0,Matches
Opoku Nathan,ghGHA,4.0,OH Leuven,21,2001,3.7,0,0,0,3,4,3,3,4,1,,,0,Matches
Orban Gift,ngNGA,4.0,Gent,20,2002,8.7,2,0,0,6,4,7,4,1,3,,,0,Matches
Osifo Manuel,beBEL,3.0,Oostende,19,2003,2.5,0,0,0,2,1,0,0,8,4,,,0,Matches
Otasowie Owen,usUSA,2.0,Club Brugge,21,2001,0.7,0,0,0,0,0,0,0,2,3,,,0,Matches
Ouattara Aziz,ciCIV,2.4,Genk,21,2001,4.6,2,0,0,8,1,0,1,3,10,,,0,Matches
Ouédraogo Dylan,bfBFA,2.0,OH Leuven,24,1998,12.7,3,0,0,12,4,0,13,25,12,,,0,Matches
Oum Gouet Samuel,cmCMR,3.0,Mechelen,24,1997,3.3,1,0,0,4,0,0,3,5,4,,,0,Matches
Owusu Elisha,ghGHA,3.0,Gent,24,1997,5.1,2,0,0,15,11,0,2,11,5,,,0,Matches
Oyen Luca,beBEL,3.4,Genk,19,2003,0.6,0,0,0,2,0,0,1,0,0,,,0,Matches
Ozornwafor Valentine,ngNGA,2.0,Charleroi,23,1999,0.6,1,0,0,2,0,0,0,0,0,,,0,Matches
Pacho Willian,ecECU,2.0,Antwerp,20,2001,32.2,3,0,0,26,10,0,0,57,36,,,0,Matches
Paeshuyse Rune,beBEL,2.0,Eupen,20,2002,24.1,3,0,0,16,7,0,1,39,19,,,0,Matches
Paintsil Joseph,ghGHA,3.4,Genk,24,1998,26.1,8,0,0,29,54,22,53,14,25,,,0,Matches
Palumets Kevor,eeEST,3.0,Zulte Waregem,19,2002,0.5,0,0,0,3,0,0,0,3,0,,,0,Matches
Patris Louis,beBEL,2.0,OH Leuven,21,2001,30.9,5,0,0,48,15,5,39,76,79,,,0,Matches
Patron Pierre,frFRA,1.0,Charleroi,24,1997,6.0,0,0,0,0,3,0,0,0,0,,,0,Matches
Pavlovic Damjan,rsSRB,3.0,Standard Liège,21,2001,0.1,0,0,0,1,0,0,0,2,1,,,0,Matches
Peeters Stef,beBEL,3.0,Eupen,30,1992,29.9,12,1,1,45,28,1,168,19,33,,,0,Matches
Perdichizzi Pietro,beBEL,2.0,Westerlo,29,1992,14.4,4,1,0,17,12,2,1,26,7,,,0,Matches
Perica Stipe,hrCRO,4.0,Standard Liège,27,1995,11.5,3,0,0,13,10,12,2,1,3,,,0,Matches
Petter Hauge Jens,noNOR,3.0,Gent,22,1999,3.8,1,0,0,5,6,0,5,3,3,,,0,Matches
Peyre Thibault,frFRA,2.0,Mechelen,29,1992,13.5,0,0,0,16,3,0,0,28,17,,,0,Matches
Phillips Dillon,engENG,1.0,Oostende,27,1995,12.0,1,0,0,0,0,0,0,0,0,,,0,Matches
Piątkowski Kamil,plPOL,2.3,Gent,22,2000,8.8,2,0,0,9,6,1,11,30,14,,,0,Matches
Pletinckx Ewoud,beBEL,2.0,OH Leuven,21,2000,31.2,0,0,0,16,7,0,3,40,39,,,0,Matches
Poaty Morgan,cgCGO,2.3,Seraing,25,1997,23.2,2,0,0,13,22,1,84,29,20,,,1,Matches
Popović Boris,rsSRB,2.0,Cercle Brugge,22,2000,32.2,5,1,1,40,16,3,2,67,19,,,1,Matches
Preciado Ángelo,ecECU,2.3,Genk,24,1998,11.2,4,1,0,24,20,3,29,14,18,,,0,Matches
Prevljak Smail,baBIH,4.0,Eupen,27,1995,22.8,3,0,0,22,31,10,2,0,9,,,0,Matches
Puertas Cameron,chSUI,3.0,Union SG,23,1998,9.0,2,0,0,21,20,0,16,10,21,,,0,Matches
Radovanović Aleksandar,rsSRB,2.0,Kortrijk,28,1993,9.7,2,0,0,7,5,0,1,13,10,,,0,Matches
Raemaekers Toon,beBEL,2.0,Mechelen,21,2000,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Raman Benito,beBEL,4.0,Anderlecht,27,1994,9.0,2,1,1,6,1,8,9,1,8,,,0,Matches
Ramírez Dani,esESP,3.5,Zulte Waregem,30,1992,4.4,1,1,0,3,3,0,8,2,3,,,0,Matches
Raskin Nicolas,beBEL,3.0,Standard Liège,21,2001,15.2,2,0,0,22,13,2,16,9,31,,,0,Matches
Ravych Christiaan,beBEL,2.0,Cercle Brugge,20,2002,19.3,4,0,0,20,16,0,1,29,27,,,0,Matches
Refaelov Lior,ilISR,3.4,Anderlecht,36,1986,15.1,4,0,0,20,27,6,103,7,17,,,0,Matches
Regáli Martin,skSVK,3.5,Kortrijk,28,1993,5.2,1,0,0,5,3,4,7,1,0,,,0,Matches
Reitz Rocco,deGER,3.4,Sint-Truiden,20,2002,9.0,0,0,0,12,3,0,21,26,23,,,0,Matches
Reynolds Bryan,usUSA,2.0,Westerlo,21,2001,23.1,4,0,0,19,30,0,40,34,32,,,0,Matches
Ricca Federico,uyURU,2.0,OH Leuven,27,1994,28.0,8,0,0,28,23,0,1,47,24,,,0,Matches
Rits Mats,beBEL,3.0,Club Brugge,29,1993,7.9,0,0,0,7,3,1,18,9,6,,,0,Matches
Robberechts Milan,beBEL,3.0,Mechelen,18,2004,0.6,0,0,0,1,3,0,1,0,4,,,0,Matches
Rocha Santos Kenny,cvCPV,3.0,Oostende,22,2000,13.9,7,0,0,15,13,0,41,12,19,,,0,Matches
Rodin Matej,hrCRO,2.0,Oostende,26,1996,16.0,4,0,0,29,20,2,1,35,21,,,0,Matches
Rodríguez José,esESP,3.0,Union SG,27,1994,3.4,2,0,0,5,2,0,1,3,5,,,0,Matches
Roef Davy,beBEL,1.0,Gent,28,1994,10.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Rommens Nicolas,beBEL,3.0,Zulte Waregem,27,1994,26.6,6,0,0,26,23,0,107,38,32,,,0,Matches
Sabbe Kyriani,beBEL,2.0,Club Brugge,17,2005,0.5,0,0,0,0,0,0,3,1,1,,,0,Matches
Sadick Mujaid,esESP,2.0,Genk,22,2000,5.6,1,0,0,5,2,1,0,8,11,,,0,Matches
Sadiki Noah,cdCOD,2.4,Anderlecht,17,2004,4.5,2,0,0,9,8,2,3,6,7,,,0,Matches
Sagrado Richie,beBEL,2.0,OH Leuven,18,2004,0.8,0,0,0,1,2,0,0,2,2,,,0,Matches
Sakamoto Tatsuhiro,jpJPN,3.4,Oostende,25,1996,29.1,3,0,0,26,47,0,130,24,49,,,0,Matches
Salah Ibrahim,maMAR,3.5,Gent,20,2001,9.0,1,0,0,12,8,4,12,2,7,,,0,Matches
Salah Mo,beBEL,3.0,Union SG,18,2004,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Samatta Mbwana,tzTAN,4.0,Genk,29,1992,13.3,2,0,0,22,26,8,9,4,7,,,0,Matches
Sambu Marsoni,aoANG,2.4,Seraing,26,1996,22.7,6,0,0,24,19,4,41,48,38,,,0,Matches
Samoise Matisse,beBEL,3.0,Gent,20,2001,21.8,2,0,0,29,37,1,56,35,34,,,0,Matches
Sampers Aske,beBEL,4.0,Cercle Brugge,21,2001,0.2,0,0,0,1,1,0,0,0,1,,,0,Matches
Sandra Cisse,beBEL,3.0,Club Brugge,18,2003,0.5,0,0,0,0,2,0,3,0,1,,,0,Matches
Sangare Mamadou,mlMLI,3.4,Zulte Waregem,20,2002,4.3,2,0,0,7,7,0,4,4,4,,,0,Matches
Sardella Killian,beBEL,2.0,Anderlecht,20,2002,12.5,3,0,0,13,11,0,16,17,18,,,1,Matches
Schingtienne Joël,beBEL,2.0,OH Leuven,19,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Schmidt Daniel,jpJPN,1.0,Sint-Truiden,30,1992,30.9,0,0,0,0,7,0,0,1,0,,,0,Matches
Schoofs Rob,beBEL,3.0,Mechelen,28,1994,25.2,5,1,0,17,42,5,41,35,21,,,0,Matches
Schrijvers Siebe,beBEL,3.0,OH Leuven,26,1996,12.2,3,0,0,17,18,3,63,21,21,,,0,Matches
Scott Christopher,deGER,3.0,Antwerp,20,2002,3.1,1,0,0,4,5,2,7,2,2,,,0,Matches
Seigers Rubin,beBEL,2.0,Westerlo,24,1998,18.4,1,0,0,13,2,0,1,31,20,,,0,Matches
Selemani Faïz,kmCOM,3.4,Kortrijk,28,1993,22.8,3,0,0,15,64,2,97,27,20,,,0,Matches
Serwy Noah,beBEL,4.0,Seraing,19,2003,0.1,0,0,0,1,0,0,1,0,0,,,0,Matches
Shamir Eden,ilISR,3.0,Standard Liège,27,1995,1.0,0,0,0,0,1,0,1,0,1,,,0,Matches
Shved Maryan,uaUKR,3.0,Mechelen,25,1997,2.4,1,0,0,5,1,0,9,4,4,,,0,Matches
Silva Fábio,ptPOR,4.0,Anderlecht,20,2002,16.9,3,0,0,27,20,4,11,0,13,,,0,Matches
Silva João,ptPOR,2.0,Kortrijk,23,1999,17.4,6,0,0,23,16,0,2,36,24,,,0,Matches
Silva Lopes Leonardo,ptPOR,3.0,Cercle Brugge,23,1998,21.9,8,1,1,42,23,1,17,32,36,,,0,Matches
Siquet Hugo,beBEL,3.0,Cercle Brugge,20,2002,12.0,2,0,0,13,14,0,109,19,26,,,0,Matches
Sissako Abdoulaye,frFRA,3.0,Zulte Waregem,24,1998,26.2,6,1,1,27,26,1,15,35,37,,,0,Matches
Sissoko Sambou,mlMLI,3.0,Kortrijk,22,2000,2.9,1,0,0,6,2,0,0,3,3,,,0,Matches
Sissoko Sambou,frFRA,2.4,Seraing,23,1999,25.9,10,1,1,54,41,1,33,36,44,,,1,Matches
Skov Olsen Andreas,dkDEN,3.4,Club Brugge,22,1999,15.5,3,0,0,10,26,5,104,13,7,,,0,Matches
Slimani Islam,dzALG,4.0,Anderlecht,34,1988,7.0,2,0,0,10,12,6,1,1,3,,,0,Matches
Smets Matte,beBEL,2.0,Sint-Truiden,18,2004,11.9,0,0,0,7,7,0,1,37,26,,,0,Matches
Smits Milan,beBEL,3.0,Antwerp,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Sobol Eduard,uaUKR,2.4,Club Brugge,27,1995,5.1,0,0,0,1,11,0,21,10,13,,,0,Matches
Soelle Soelle Frederic,beBEL,4.0,Mechelen,16,2005,2.1,2,0,0,6,2,4,0,0,1,,,0,Matches
Solheid Noah,beBEL,2.0,Seraing,19,2003,2.5,0,0,0,0,1,0,0,4,6,,,0,Matches
Somers Thibo,beBEL,3.4,Cercle Brugge,23,1999,29.1,5,0,0,43,36,4,63,37,47,,,0,Matches
Sor Yira,ngNGA,3.4,Genk,22,2000,3.9,0,0,0,4,5,1,2,2,4,,,0,Matches
Soumano Sambou,snSEN,4.0,Eupen,21,2001,2.0,0,0,0,5,1,1,0,0,1,,,0,Matches
Sowah Kamal,ghGHA,3.5,Club Brugge,22,2000,14.3,2,0,0,26,5,11,22,6,17,,,0,Matches
Spago Elias,beBEL,2.0,Seraing,20,2001,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
Spileers Jorne,beBEL,2.0,Club Brugge,17,2005,8.0,0,0,0,2,0,0,1,7,7,,,0,Matches
Stassin Lucas,beBEL,4.0,Anderlecht,17,2004,1.2,0,0,0,2,3,0,0,1,2,,,0,Matches
Stengs Calvin,nlNED,3.0,Antwerp,23,1998,18.6,5,1,0,35,17,2,82,13,15,,,0,Matches
Storm Nikola,beBEL,3.5,Mechelen,27,1994,28.4,0,0,0,5,22,16,78,13,15,,,0,Matches
Stroeykens Mario,beBEL,3.5,Anderlecht,17,2004,12.8,3,0,0,26,12,6,6,3,15,,,0,Matches
Štulić Nikola,rsSRB,4.0,Charleroi,20,2001,3.5,1,0,0,6,6,2,0,0,5,,,0,Matches
Swers Iebe,beBEL,2.3,Mechelen,25,1996,1.5,1,0,0,3,2,0,3,1,3,,,0,Matches
Sych Oleksii,uaUKR,2.3,Kortrijk,21,2001,13.4,3,0,0,15,13,1,27,23,22,,,0,Matches
Sykes Ross,engENG,2.0,Union SG,23,1999,12.1,1,0,0,13,6,0,6,17,5,,,0,Matches
Sylla Abakar,ciCIV,2.0,Club Brugge,19,2002,14.2,7,2,1,23,13,2,1,27,15,,,0,Matches
Sylla Abdoulaye,gnGUI,2.0,Seraing,22,2000,18.2,7,1,0,23,10,0,10,35,24,,,0,Matches
Sylla Youssuf,beBEL,4.0,Zulte Waregem,19,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Sørmo Bent,noNOR,2.0,Zulte Waregem,25,1996,4.6,0,1,0,4,5,0,3,6,8,,,0,Matches
Taamari Musa,joJOR,3.0,OH Leuven,25,1997,30.8,4,0,0,19,61,8,70,25,23,,,0,Matches
Tagir Ravil,trTUR,2.0,Westerlo,19,2003,21.7,2,0,0,16,6,1,2,57,20,,,0,Matches
Talbi Chemsdine,maMAR,3.0,Club Brugge,17,2005,0.5,0,0,0,1,0,0,2,0,0,,,0,Matches
Tambedou Modou,snSEN,2.3,Zulte Waregem,19,2003,15.7,5,0,0,20,23,1,3,17,17,,,0,Matches
Tanaka Satoshi,jpJPN,2.4,Kortrijk,19,2002,10.4,2,0,0,15,27,0,0,12,19,,,0,Matches
