player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Uth Mark,deGER,3.4,Köln,29,1991,22.5,,21,,,,,,,,,,,14,,,,Matches
Vargas Ruben,chSUI,3.4,Augsburg,22,1998,22.0,,22,,,,,,,,,,,18,,,,Matches
Vasiliadis Sebastian,grGRE,3.0,Arminia,23,1997,13.3,,17,,,,,,,,,,,27,,,,Matches
Ven Micky van,nlNED,2.0,Wolfsburg,20,2001,2.1,,4,,,,,,,,,,,3,,,,Matches
Vermeij Vincent,nlNED,4.0,Freiburg,26,1994,0.0,,0,,,,,,,,,,,0,,,,Matches
Vidovic Gabriel,hrCRO,3.0,Bayern Munich,17,2003,0.4,,0,,,,,,,,,,,0,,,,Matches
Viergever Nick,nlNED,2.0,Greuther Fürth,31,1989,23.7,,23,,,,,,,,,,,36,,,,Matches
Voglsammer Andreas,deGER,4.0,Union Berlin,29,1992,9.8,,10,,,,,,,,,,,2,,,,Matches
Vogt Kevin,deGER,2.0,Hoffenheim,29,1991,28.5,,11,,,,,,,,,,,15,,,,Matches
Vranckx Aster,beBEL,3.0,Wolfsburg,18,2002,12.7,,14,,,,,,,,,,,13,,,,Matches
Waldschmidt Luca,deGER,3.0,Wolfsburg,25,1996,8.0,,1,,,,,,,,,,,8,,,,Matches
Wanner Paul,deGER,3.0,Bayern Munich,15,2005,0.4,,1,,,,,,,,,,,0,,,,Matches
Weghorst Wout,nlNED,4.0,Wolfsburg,28,1992,17.3,,5,,,,,,,,,,,2,,,,Matches
Weißhaupt Noah,deGER,3.5,Freiburg,19,2001,1.1,,1,,,,,,,,,,,1,,,,Matches
Widmer Silvan,chSUI,2.4,Mainz 05,28,1993,32.4,,30,,,,,,,,,,,39,,,,Matches
Willems Jetro,nlNED,2.3,Greuther Fürth,27,1994,17.8,,16,,,,,,,,,,,14,,,,Matches
Wimmer Patrick,atAUT,3.4,Arminia,20,2001,22.8,,31,,,,,,,,,,,26,,,,Matches
Wind Jonas,dkDEN,3.5,Wolfsburg,22,1999,13.1,,6,,,,,,,,,,,7,,,,Matches
Winkler Marten,deGER,3.0,Hertha BSC,18,2002,0.3,,0,,,,,,,,,,,0,,,,Matches
Winther Frederik,dkDEN,2.0,Augsburg,20,2001,3.6,,2,,,,,,,,,,,8,,,,Matches
Wirtz Florian,deGER,3.0,Leverkusen,18,2003,20.6,,12,,,,,,,,,,,11,,,,Matches
Witsel Axel,beBEL,2.4,Dortmund,32,1989,21.6,,27,,,,,,,,,,,28,,,,Matches
Wolf Hannes,atAUT,3.0,Gladbach,22,1999,3.4,,12,,,,,,,,,,,2,,,,Matches
Wolf Marius,deGER,2.4,Dortmund,26,1995,14.7,,15,,,,,,,,,,,15,,,,Matches
Wollschläger Luca,deGER,4.0,Hertha BSC,18,2003,0.2,,1,,,,,,,,,,,0,,,,Matches
Woo-yeong Jeong,krKOR,3.4,Freiburg,21,1999,19.8,,10,,,,,,,,,,,6,,,,Matches
Wosz Joscha,deGER,3.0,RB Leipzig,19,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Zagadou Dan-Axel,frFRA,2.0,Dortmund,22,1999,10.6,,8,,,,,,,,,,,16,,,,Matches
Zakaria Denis,chSUI,2.4,Gladbach,24,1996,15.5,,11,,,,,,,,,,,18,,,,Matches
Zeefuik Deyovaisio,nlNED,2.3,Hertha BSC,23,1998,6.3,,11,,,,,,,,,,,10,,,,Matches
Zentner Robin,deGER,1.0,Mainz 05,26,1994,32.0,,2,,,,,,,,,,,3,,,,Matches
Zeqiri Andi,chSUI,4.0,Augsburg,22,1999,11.3,,7,,,,,,,,,,,2,,,,Matches
Zoller Simon,deGER,3.5,Bochum,30,1991,6.6,,3,,,,,,,,,,,4,,,,Matches
