Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
234,Shayden Morris,eng ENG,MF,Aberdeen,21,2001,12,3,346,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Bevis Mugabi,ug UGA,DF,Motherwell,28,1995,32,27,2288,25.4,2,0,2,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Josh Mulligan,sct SCO,MF,Dundee,20,2002,18,6,803,8.9,1,0,1,1,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Fraser Murray,sct SCO,MF,Kilmarnock,24,1999,15,1,141,1.6,0,1,1,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Simon Murray,sct SCO,FW,Ross County,31,1992,37,36,2934,32.6,14,4,18,14,0,0,7,0,0.43,0.12,0.55,0.43,0.55,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Stav Nachmani,il ISR,FW,St Mirren,21,2002,9,2,235,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Maik Nawrocki,pl POL,DF,Celtic,22,2001,10,7,616,6.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Corrie Ndaba,ie IRL,"DF,MF",Kilmarnock,23,1999,28,21,1857,20.6,1,0,1,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Joe Newell,eng ENG,MF,Hibernian,30,1993,37,36,3186,35.4,2,5,7,2,0,0,10,0,0.06,0.14,0.20,0.06,0.20,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Sam Nicholson,sct SCO,MF,Motherwell,28,1995,16,6,577,6.4,2,0,2,2,0,0,2,0,0.31,0.00,0.31,0.31,0.31,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
