player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Kayembe Joris,cdCOD,2.0,Genk,29,1994,35.8,4,0,0,33,29,3,75,58,49,,,0,Matches
Keita Charly,frFRA,4.0,Beerschot Wilrijk,25,1999,11.2,2,0,0,18,21,4,1,2,4,,,0,Matches
Keita Check,frFRA,2.0,Charleroi,21,2003,17.4,6,1,1,11,9,2,1,8,21,,,0,Matches
Keita Mandela,beBEL,3.0,Antwerp,22,2002,2.6,0,0,0,4,5,0,0,3,2,,,0,Matches
Kerk Gyrano,srSUR,3.4,Antwerp,28,1995,34.3,5,0,0,59,36,21,45,13,44,,,0,Matches
Khalaili Anan,ilISR,3.0,Union SG,19,2004,25.6,6,0,0,24,22,4,60,39,52,,,0,Matches
Khannouss Bilal,maMAR,3.0,Genk,20,2004,0.8,0,0,0,0,0,0,3,0,1,,,0,Matches
Kikkenborg Mads,dkDEN,1.0,Anderlecht,24,1999,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Kokubo Leo,jpJPN,1.0,Sint-Truiden,23,2001,33.0,3,0,0,1,8,0,0,0,0,,,1,Matches
komori Hiiro,jpJPN,4.0,Sint-Truiden,23,2000,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Konaté Mory,gnGUI,2.4,Mechelen,30,1993,3.0,1,0,0,5,4,1,0,4,3,,,0,Matches
Koné Mohamed,ciCIV,1.0,Charleroi,22,2002,21.0,2,0,0,2,2,0,0,0,1,,,1,Matches
Kongolo Josué,beBEL,2.0,Genk,18,2006,2.4,0,0,0,2,3,0,0,5,5,,,0,Matches
Konstantopoulos Tolis,grGRE,2.0,Beerschot Wilrijk,21,2002,30.0,4,0,0,31,30,1,8,48,57,,,0,Matches
Kosiah Ayouba,lrLBR,3.5,Beerschot Wilrijk,23,2001,6.1,2,0,0,15,6,11,0,1,6,,,0,Matches
Kostons Koen,nlNED,4.0,Kortrijk,24,1999,4.4,1,0,0,13,3,1,6,0,7,,,0,Matches
Kotto Samuel,cmCMR,2.0,Gent,20,2003,7.3,0,0,0,8,6,1,1,9,6,,,0,Matches
Krüger Florian,deGER,4.0,Beerschot Wilrijk,25,1999,1.4,0,0,0,1,1,1,0,0,0,,,0,Matches
Kuavita Léandre,beBEL,3.0,Standard Liège,20,2004,27.3,2,0,0,19,24,1,38,17,11,,,0,Matches
Kums Sven,beBEL,3.0,Gent,36,1988,11.6,2,0,0,11,9,1,58,11,13,,,0,Matches
Kuruçay Hasan,,2.0,OH Leuven,26,1997,20.5,5,1,0,17,13,1,2,18,15,,,0,Matches
Květ Roman,czCZE,3.0,Dender,26,1997,30.4,6,1,1,28,37,3,52,26,29,,,0,Matches
Kyei Grejohn,frFRA,4.0,Charleroi,28,1995,4.2,0,0,0,7,3,3,3,0,1,,,0,Matches
Kyei Grejohn,frFRA,4.0,Standard Liège,28,1995,2.4,0,0,0,7,1,2,0,1,1,,,0,Matches
La Parra Rajiv,nlNED,3.0,Beerschot Wilrijk,33,1991,10.3,1,0,0,14,30,1,21,8,8,,,0,Matches
Lagae Bram,beBEL,2.0,Kortrijk,20,2004,19.4,5,1,0,23,12,0,10,29,15,,,0,Matches
Lambotte Hugo,beBEL,2.0,Sint-Truiden,18,2006,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches
Lamine Bayo Mohamed,gnGUI,4.0,Antwerp,26,1998,6.8,1,0,0,6,1,5,1,0,2,,,0,Matches
Lamkel Zé Didier,cmCMR,4.0,Sint-Truiden,27,1996,8.7,4,0,0,7,25,7,10,0,1,,,0,Matches
Lammens Senne,beBEL,1.0,Antwerp,22,2002,40.0,1,0,0,1,5,0,0,0,0,,,1,Matches
Lapage Amando,beBEL,2.0,Anderlecht,19,2004,1.1,0,0,0,2,0,0,0,1,1,,,0,Matches
Lapage Amando,beBEL,2.0,Westerlo,19,2004,4.3,0,0,0,2,0,0,1,2,3,,,0,Matches
Lapoussin Loïc,mgMAD,3.4,Sint-Truiden,28,1996,11.2,1,0,0,12,19,2,55,16,20,,,0,Matches
Lapoussin Loïc,mgMAD,2.4,Union SG,28,1996,5.9,1,0,0,1,5,0,14,11,3,,,0,Matches
Lauberbach Lion,deGER,4.0,Mechelen,26,1998,21.9,4,1,0,29,30,12,27,2,13,,,0,Matches
Lawrence Henry,engENG,2.3,Standard Liège,22,2001,28.5,5,1,0,24,40,0,15,40,25,,,0,Matches
Leoni Theo,beBEL,2.4,Anderlecht,24,2000,17.8,3,0,0,19,14,2,24,21,21,,,0,Matches
Leysen Fedde,beBEL,2.0,Union SG,21,2003,19.7,4,0,0,19,9,0,8,26,27,,,0,Matches
Leysen Tobe,beBEL,1.0,OH Leuven,22,2002,37.8,5,0,0,2,9,0,0,1,0,,,0,Matches
Lietaert Jonas,beBEL,2.0,Cercle Brugge,20,2004,0.6,0,0,0,0,0,0,1,1,3,,,0,Matches
Lokembo Kilian,beBEL,3.0,Standard Liège,22,2002,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
M'Barki Ridwane,beBEL,3.5,Dender,30,1994,2.3,2,0,0,8,10,0,13,3,4,,,0,Matches
Maamar Ali,maMAR,2.3,Anderlecht,19,2005,12.2,2,0,0,11,14,1,23,6,14,,,0,Matches
Mac Allister Kevin,arARG,2.3,Union SG,26,1997,30.9,12,1,1,60,22,0,17,54,77,,,0,Matches
Machida Koki,jpJPN,2.0,Union SG,26,1997,30.0,4,1,1,26,12,4,17,35,34,,,0,Matches
Madsen Nicolas,dkDEN,3.0,Westerlo,24,2000,4.0,0,0,0,2,2,1,3,5,5,,,0,Matches
Maertens Mathieu,beBEL,3.5,OH Leuven,29,1995,9.0,1,0,0,14,17,9,10,5,5,,,0,Matches
Magnée Gary,beBEL,2.4,Cercle Brugge,24,1999,22.4,0,1,0,15,17,2,195,24,33,,,0,Matches
Mampasi Mark,uaUKR,2.0,Kortrijk,21,2003,11.5,4,1,1,16,5,0,4,17,12,,,1,Matches
Marsà José,esESP,2.3,Mechelen,22,2002,32.2,5,0,0,38,32,1,44,31,36,,,0,Matches
Martha Ar'jany,cwCUW,3.4,Beerschot Wilrijk,20,2003,7.1,1,0,0,6,7,0,8,9,14,,,0,Matches
Masangu Kéres,beBEL,2.0,Dender,24,2000,2.8,1,0,0,3,0,0,0,2,1,,,0,Matches
Matijas Davor,hrCRO,1.0,Beerschot Wilrijk,24,1999,12.5,3,0,0,1,4,0,0,0,1,,,0,Matches
Matthys Hervé,beBEL,2.0,Beerschot Wilrijk,28,1996,10.1,1,0,0,8,3,0,17,21,4,,,1,Matches
Mayoka-Tika Noam,beBEL,3.0,Charleroi,20,2003,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Maziz Youssef,frFRA,3.0,OH Leuven,26,1998,20.9,5,0,0,26,33,1,107,16,7,,,0,Matches
Mbalanda Jay-David,frFRA,3.0,Sint-Truiden,17,2007,0.2,1,0,0,1,0,0,1,0,1,,,0,Matches
Mbamba Noah,beBEL,3.0,Dender,19,2005,5.0,1,0,0,6,14,2,2,8,12,,,0,Matches
Mbe Soh Loïc,frFRA,2.0,Beerschot Wilrijk,23,2001,28.0,1,0,0,25,8,3,1,23,29,,,0,Matches
Mbenza Isaac,beBEL,3.4,Charleroi,28,1996,12.9,2,0,0,9,10,6,103,9,11,,,0,Matches
McKenzie Mark,usUSA,2.0,Genk,25,1999,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mebude Dire,sctSCO,3.0,Westerlo,20,2004,7.6,1,0,0,6,20,0,14,4,6,,,0,Matches
Mechele Brandon,beBEL,2.0,Club Brugge,31,1993,40.0,2,0,0,24,18,0,0,52,44,,,0,Matches
Medina Yaimar,ecECU,2.0,Genk,19,2004,1.3,0,0,0,2,3,1,4,1,3,,,0,Matches
Mehssatou Nayel,clCHI,2.4,Kortrijk,22,2002,30.8,3,0,0,17,38,0,54,20,37,,,0,Matches
Meijer Bjorn,nlNED,2.0,Club Brugge,21,2003,4.0,0,0,0,2,6,1,16,0,4,,,0,Matches
Mendyl Hamza,maMAR,2.4,OH Leuven,26,1997,6.5,1,0,0,10,5,1,14,3,13,,,0,Matches
Messaoudi Billal,dzALG,4.0,Kortrijk,26,1997,6.9,4,0,0,8,7,6,4,0,2,,,0,Matches
Miangue Senna,beBEL,2.0,Cercle Brugge,27,1997,8.9,5,0,0,10,4,1,4,8,6,,,0,Matches
Michez Simion,beBEL,3.0,Beerschot Wilrijk,22,2002,5.4,2,0,0,7,13,0,8,7,9,,,0,Matches
Mignolet Simon,beBEL,1.0,Club Brugge,36,1988,34.1,2,0,0,2,8,0,0,0,1,,,0,Matches
Mijatović Jovan,rsSRB,4.0,OH Leuven,19,2005,1.9,3,1,1,8,8,0,1,0,1,,,0,Matches
Minda Alan,ecECU,3.5,Cercle Brugge,21,2003,15.4,1,0,0,4,9,4,24,4,7,,,0,Matches
Mindombe David,beBEL,2.0,Sint-Truiden,23,2001,1.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Miras Nacho,esESP,1.0,Mechelen,27,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mitongo René,beBEL,4.0,Standard Liège,16,2008,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Mitrović Stefan,rsSRB,3.4,OH Leuven,21,2002,17.1,1,0,0,23,18,5,42,7,15,,,0,Matches
Mitrović Stefan,rsSRB,2.0,Gent,34,1990,15.3,5,0,0,11,6,0,0,15,14,,,0,Matches
Monticelli Roméo,beBEL,2.0,OH Leuven,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Moris Anthony,luLUX,1.0,Union SG,34,1990,40.0,2,0,0,2,4,0,1,0,1,,,0,Matches
Mrabti Kerim,seSWE,3.4,Mechelen,30,1994,27.9,6,0,0,23,23,4,39,17,25,,,0,Matches
Mueanta Suphanat,thTHA,4.0,OH Leuven,21,2002,0.7,0,0,0,1,2,1,1,0,1,,,0,Matches
Muric Irsan,beBEL,4.0,Westerlo,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Musliu Visar,mkMKD,2.0,Sint-Truiden,29,1994,8.1,3,0,0,4,9,0,0,20,12,,,0,Matches
N'Diaye Moussa,snSEN,2.0,Anderlecht,22,2002,21.5,7,1,1,28,52,0,26,36,25,,,0,Matches
N'dri Konan,ciCIV,3.4,OH Leuven,23,2000,17.6,2,0,0,29,32,6,34,6,21,,,0,Matches
Nam James,beBEL,3.0,Standard Liège,17,2006,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Nazinho Flávio,ptPOR,2.4,Cercle Brugge,21,2003,17.2,9,0,0,27,14,0,146,22,27,,,0,Matches
Ndjeungoue James,cmCMR,2.0,Kortrijk,21,2003,6.5,0,1,0,7,1,1,3,22,8,,,0,Matches
Neustädter Roman,ruRUS,2.0,Westerlo,36,1988,18.7,3,0,0,13,5,0,0,26,15,,,0,Matches
Ngoura Steve,frFRA,4.0,Cercle Brugge,19,2005,4.3,0,0,0,4,8,4,2,0,1,,,0,Matches
Ngoy Julien,beBEL,4.0,Mechelen,26,1997,1.3,1,0,0,2,2,1,2,0,0,,,0,Matches
Ngoy Nathan,beBEL,2.0,Standard Liège,21,2003,13.3,2,0,0,16,4,0,4,32,22,,,0,Matches
Nhaili Adam,beBEL,4.0,Sint-Truiden,18,2005,2.3,0,0,0,4,2,0,5,0,1,,,0,Matches
Niang Ousseynou,snSEN,3.0,Union SG,22,2001,19.2,8,0,0,34,43,9,47,14,39,,,0,Matches
Nielsen Casper,dkDEN,3.0,Club Brugge,30,1994,5.9,0,0,0,8,3,1,29,6,3,,,1,Matches
Nilsson Gustaf,seSWE,4.0,Club Brugge,27,1997,20.5,2,0,0,48,33,5,4,3,12,,,0,Matches
Nkuba Ken,beBEL,2.3,Genk,22,2002,6.5,3,0,0,9,4,0,20,7,13,,,0,Matches
Nosa Dahl Petter,noNOR,3.0,Mechelen,21,2003,5.9,1,0,0,7,6,2,18,6,8,,,0,Matches
Noubi Lucas,beBEL,2.0,Standard Liège,19,2005,1.5,0,0,0,0,2,0,0,4,0,,,0,Matches
Nsimba Bruny,beBEL,4.0,Dender,24,2000,28.9,6,1,0,31,35,18,36,2,15,,,0,Matches
Nunes Erick,brBRA,3.0,Cercle Brugge,20,2004,20.1,3,0,0,23,21,4,50,26,45,,,0,Matches
Nusa Antonio,noNOR,3.0,Club Brugge,19,2005,1.8,0,0,0,2,3,0,5,0,1,,,0,Matches
Nyakossi Roggerio,chSUI,2.0,OH Leuven,20,2004,3.6,0,0,0,2,0,0,0,3,1,,,0,Matches
Nzita Mardochee,beBEL,2.0,Charleroi,24,2000,11.5,4,0,0,18,19,3,31,9,26,,,0,Matches
Nzouango Felix,frFRA,2.0,Beerschot Wilrijk,21,2003,0.5,0,0,0,0,2,0,0,1,1,,,0,Matches
O'Neill Aiden,auAUS,3.0,Standard Liège,26,1998,25.2,7,1,1,40,33,0,7,26,37,,,0,Matches
Odoi Denis,ghGHA,2.4,Antwerp,36,1988,24.7,12,2,2,42,33,0,19,27,20,,,0,Matches
Ogawa Ryoya,jpJPN,2.4,Sint-Truiden,27,1996,33.0,3,0,0,21,14,2,109,36,42,,,0,Matches
Ohata Ayumu,jpJPN,2.0,OH Leuven,23,2001,2.3,1,0,0,0,5,0,7,3,2,,,0,Matches
Olaigbe Kazeem,beBEL,3.4,Cercle Brugge,21,2003,10.0,1,0,0,9,8,4,70,1,12,,,0,Matches
Omgba Aimé,nlNED,3.4,Gent,21,2002,5.1,0,0,0,6,4,0,0,3,8,,,0,Matches
Ominami Takuma,jpJPN,2.0,OH Leuven,26,1997,18.4,2,0,0,11,5,0,5,11,19,,,0,Matches
Ondrejka Jacob,seSWE,3.4,Antwerp,21,2002,16.8,2,0,0,10,33,7,78,2,12,,,0,Matches
Onyedika Raphael,ngNGA,3.0,Club Brugge,23,2001,27.1,5,1,0,46,29,1,3,21,28,,,0,Matches
Opoku Davis,beBEL,2.0,OH Leuven,16,2007,0.2,0,0,0,1,2,0,0,0,0,,,0,Matches
Oratmangoen Ragnar,idIDN,3.0,Dender,26,1998,11.2,1,0,0,14,15,1,8,7,17,,,0,Matches
Ordóñez Joel,ecECU,2.0,Club Brugge,20,2004,28.9,5,0,0,25,13,1,4,23,18,,,1,Matches
Ortakaya Emir,trTUR,2.0,Westerlo,20,2004,1.7,1,0,0,4,2,0,0,5,1,,,0,Matches
Osifo Manuel,beBEL,2.3,OH Leuven,21,2003,14.0,4,0,0,21,11,0,14,20,16,,,0,Matches
Ouahdi Zakaria,maMAR,2.0,Genk,22,2001,34.3,7,0,0,32,32,3,62,36,42,,,0,Matches
Ouattara Aziz,ciCIV,3.0,Mechelen,23,2001,17.3,7,0,0,34,18,0,7,19,29,,,1,Matches
Ouattara Kader,bfBFA,3.0,Cercle Brugge,19,2005,3.1,1,0,0,6,8,0,9,1,4,,,0,Matches
Ouédraogo Abdramane,bfBFA,4.0,Standard Liège,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ousou Aiham,sySYR,2.0,Charleroi,24,2000,22.4,3,0,0,29,18,1,3,45,21,,,0,Matches
Oyen Luca,beBEL,3.0,Genk,21,2003,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
Palacios Adrián,veVEN,2.0,Genk,20,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Patris Louis,beBEL,2.3,Anderlecht,23,2001,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Patris Louis,beBEL,3.0,Sint-Truiden,23,2001,24.2,9,0,0,33,19,0,66,37,69,,,0,Matches
Penders Mike,beBEL,1.0,Genk,19,2005,21.0,2,1,1,2,3,0,0,0,0,,,0,Matches
Perrin Lucas,frFRA,2.0,Cercle Brugge,25,1998,11.5,4,0,0,18,17,2,16,20,23,,,0,Matches
Pétris Jérémy,frFRA,2.3,Charleroi,26,1998,33.6,7,0,0,42,76,3,97,43,42,,,0,Matches
Pflücke Patrick,deGER,2.4,Mechelen,27,1996,21.7,2,0,0,5,16,4,133,4,23,,,0,Matches
Piedfort Arthur,beBEL,3.0,Westerlo,19,2005,17.1,5,0,0,13,21,1,6,15,22,,,0,Matches
Pirard Lucas,beBEL,1.0,Kortrijk,29,1995,7.7,2,0,0,0,1,0,0,1,0,,,0,Matches
Plat Brian,nlNED,2.3,Beerschot Wilrijk,24,2000,27.6,6,1,0,26,15,2,34,32,39,,,0,Matches
Pletinckx Ewoud,beBEL,2.0,OH Leuven,23,2000,16.0,1,0,0,5,3,0,2,7,10,,,0,Matches
Popović Boris,rsSRB,2.0,Cercle Brugge,24,2000,1.8,1,0,0,2,1,0,0,3,1,,,0,Matches
Praet Dennis,beBEL,3.0,Antwerp,30,1994,16.4,0,0,0,20,10,1,31,14,17,,,0,Matches
Prevot Maxence,frFRA,1.0,OH Leuven,27,1997,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Price Isaac,nirNIR,3.0,Standard Liège,20,2003,19.6,3,0,0,12,20,3,54,21,21,,,0,Matches
Puertas Cameron,chSUI,3.0,Union SG,25,1998,2.2,1,0,0,4,7,1,9,1,3,,,0,Matches
Pupe Joedrick,beBEL,2.3,Dender,27,1997,25.6,8,0,0,22,30,0,57,42,25,,,0,Matches
Raemaekers Toon,beBEL,2.0,Mechelen,23,2000,31.4,3,0,0,39,27,1,9,43,51,,,0,Matches
Raman Benito,beBEL,3.5,Mechelen,29,1994,15.8,3,1,0,20,15,22,21,1,8,,,0,Matches
Rasmussen Mathias,noNOR,3.0,Union SG,26,1997,10.7,1,0,0,7,13,1,40,11,21,,,0,Matches
Ravych Christiaan,beBEL,2.0,Cercle Brugge,22,2002,32.6,2,1,0,26,32,1,15,49,54,,,0,Matches
Redan Daishawn,nlNED,4.0,Beerschot Wilrijk,23,2001,5.4,1,0,0,4,5,5,0,0,1,,,0,Matches
Renders Semm,beBEL,2.0,Antwerp,16,2007,10.2,2,0,0,9,6,0,19,10,13,,,0,Matches
Reyners Tom,beBEL,3.4,Beerschot Wilrijk,24,2000,11.5,3,0,0,14,22,1,22,5,13,,,0,Matches
Reynolds Bryan,usUSA,2.3,Westerlo,23,2001,35.5,8,0,0,38,30,2,95,29,40,,,1,Matches
Ricca Federico,uyURU,2.0,OH Leuven,29,1994,26.3,8,1,0,28,19,1,9,30,25,,,0,Matches
Riedewald Jaïro,nlNED,2.3,Antwerp,27,1996,14.5,1,1,0,10,7,0,2,20,27,,,0,Matches
Rits Mats,beBEL,3.0,Anderlecht,31,1993,24.4,2,0,0,26,14,3,49,25,19,,,0,Matches
Rôdes Nathan,beBEL,3.0,Dender,26,1997,38.2,4,0,0,31,23,0,25,38,48,,,0,Matches
Rodríguez Kevin,ecECU,4.0,Union SG,24,2000,7.1,0,0,0,8,21,4,6,1,3,,,0,Matches
Roef Davy,beBEL,1.0,Gent,30,1994,26.0,1,0,0,0,1,0,0,1,1,,,0,Matches
Rogelj Žan,siSVN,2.0,Charleroi,24,1999,12.3,1,0,0,4,6,1,46,14,13,,,0,Matches
Romero Zaid,arARG,2.0,Club Brugge,24,1999,6.9,1,0,0,3,6,0,1,8,7,,,0,Matches
Rommens Tuur,beBEL,2.0,Westerlo,21,2003,36.5,9,0,0,30,38,3,85,61,50,,,1,Matches
Ruyssen Gilles,beBEL,2.0,Dender,30,1994,37.5,6,0,0,34,23,0,4,72,44,,,0,Matches
Sabbe Kyriani,beBEL,2.0,Club Brugge,19,2005,13.1,1,0,0,10,6,1,42,13,24,,,0,Matches
Sadick Mujaid,esESP,2.0,Genk,24,2000,36.7,7,1,0,32,17,1,0,31,41,,,0,Matches
Sadiki Noah,cdCOD,3.0,Union SG,19,2004,36.7,6,0,0,41,39,0,22,38,40,,,0,Matches
Sahabo Hakim,rwRWA,3.0,Beerschot Wilrijk,19,2005,13.5,2,0,0,7,20,0,17,15,16,,,0,Matches
Sahafi Marwan,saKSA,3.5,Beerschot Wilrijk,20,2004,20.4,1,0,0,3,7,9,13,6,4,,,0,Matches
Sakamoto Isa,jpJPN,3.0,Westerlo,20,2003,15.1,2,0,0,27,14,1,1,8,9,,,0,Matches
Samoise Matisse,beBEL,2.3,Gent,22,2001,22.5,8,2,1,62,29,0,60,36,46,,,0,Matches
Sanusi Ryan,beBEL,3.0,Beerschot Wilrijk,32,1992,11.4,0,0,0,13,17,0,30,12,11,,,0,Matches
Sardella Killian,beBEL,2.3,Anderlecht,22,2002,21.8,6,0,0,12,15,0,88,11,30,,,0,Matches
Sattlberger Nikolas,atAUT,3.0,Genk,20,2004,17.2,4,0,0,30,7,0,3,23,21,,,0,Matches
Sayyadmanesh Allahyar,irIRN,3.4,Westerlo,23,2001,24.1,6,0,0,25,32,13,65,7,28,,,0,Matches
Scheidler Aurélien,frFRA,4.0,Dender,26,1998,23.4,4,1,0,26,45,10,7,3,6,,,0,Matches
Schingtienne Joël,beBEL,2.0,OH Leuven,21,2002,4.0,0,0,0,3,1,0,1,4,5,,,0,Matches
Schmidt Daniel,jpJPN,1.0,Gent,32,1992,1.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Schoofs Rob,beBEL,3.0,Mechelen,30,1994,36.5,5,0,0,26,49,2,97,30,27,,,0,Matches
Schrijvers Siebe,beBEL,3.0,OH Leuven,28,1996,30.2,6,0,0,36,39,1,87,50,51,,,1,Matches
Scott Christopher,deGER,3.0,Antwerp,22,2002,3.1,0,0,0,3,4,1,2,3,3,,,0,Matches
Seys Joaquin,beBEL,2.0,Club Brugge,19,2005,20.0,0,0,0,13,11,0,30,28,37,,,0,Matches
Shinton Nick,beBEL,1.0,Beerschot Wilrijk,23,2001,20.5,1,1,0,2,1,0,0,0,1,,,0,Matches
Silva João,ptPOR,2.0,Kortrijk,25,1999,20.8,5,1,1,13,9,1,1,34,21,,,1,Matches
Silva Lopes Leonardo,ptPOR,3.0,Gent,25,1998,14.8,6,1,1,22,27,0,4,17,25,,,0,Matches
Simic Jan-Carlo,rsSRB,2.0,Anderlecht,19,2005,30.2,9,0,0,32,27,0,2,33,16,,,0,Matches
Simic Roko,hrCRO,4.0,Kortrijk,20,2003,1.6,1,0,0,3,2,0,0,0,0,,,0,Matches
Šimičić Mate,hrCRO,2.0,Standard Liège,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Siquet Hugo,beBEL,2.3,Club Brugge,22,2002,7.9,6,0,0,11,9,2,34,5,13,,,0,Matches
Sissako Abdoulaye,frFRA,2.4,Kortrijk,26,1998,22.6,6,0,0,21,14,0,9,31,38,,,0,Matches
Skóraś Michał,plPOL,3.0,Club Brugge,24,2000,8.5,4,0,0,14,20,3,41,6,15,,,0,Matches
Skov Olsen Andreas,dkDEN,3.4,Club Brugge,24,1999,12.6,1,0,0,7,12,2,37,4,7,,,0,Matches
Slimani Islam,dzALG,4.0,Westerlo,36,1988,4.3,1,0,0,3,3,4,2,0,3,,,0,Matches
Smekens Raf,beBEL,3.0,Westerlo,20,2004,0.3,0,0,0,1,1,0,0,0,1,,,0,Matches
Smets Matte,beBEL,2.0,Genk,20,2004,36.0,4,2,0,20,16,2,4,68,33,,,0,Matches
Smits Milan,beBEL,3.0,Antwerp,19,2004,0.3,1,0,0,1,0,0,0,0,0,,,0,Matches
Soladio Jordy,beBEL,4.0,Dender,26,1998,4.5,3,1,1,7,5,3,3,0,2,,,0,Matches
Somers Thibo,beBEL,3.4,Cercle Brugge,25,1999,34.5,3,0,0,37,36,14,50,19,29,,,0,Matches
Sonko Momodou,seSWE,3.0,Gent,19,2005,15.1,0,0,0,8,13,1,28,10,18,,,0,Matches
Sor Yira,ngNGA,3.4,Genk,24,2000,8.4,0,0,0,1,5,7,16,4,6,,,0,Matches
Sory Bangoura Ibrahima,gnGUI,3.0,Genk,20,2004,18.3,5,1,1,44,14,0,1,31,41,,,0,Matches
Souanga Christ,beBEL,2.0,OH Leuven,17,2006,0.3,1,0,0,1,1,0,0,0,0,,,0,Matches
Soumah Mohamed,gnGUI,2.0,Gent,21,2003,2.0,0,0,0,1,3,0,0,2,0,,,1,Matches
Sow Massamba,frFRA,2.0,Charleroi,20,2004,7.3,2,0,0,10,5,0,0,12,5,,,0,Matches
Spileers Jorne,beBEL,2.0,Club Brugge,19,2005,5.6,0,0,0,5,0,0,0,3,3,,,0,Matches
Stanic Alexandre,beBEL,4.0,Charleroi,19,2004,0.6,0,0,0,2,0,0,0,0,0,,,0,Matches
Stanic Alexandre,beBEL,4.0,Antwerp,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Stassin Lucas,beBEL,4.0,Westerlo,19,2004,4.5,1,0,0,5,7,0,2,1,2,,,0,Matches
Steuckers Jarne,beBEL,3.4,Genk,22,2002,34.4,1,0,0,12,18,5,236,12,12,,,0,Matches
Storm Nikola,beBEL,3.4,Mechelen,29,1994,22.3,3,0,0,7,14,4,70,8,10,,,0,Matches
Stroeykens Mario,beBEL,3.0,Anderlecht,19,2004,19.7,1,0,0,19,30,3,16,13,25,,,0,Matches
Štulić Nikola,rsSRB,4.0,Charleroi,22,2001,25.4,3,0,0,30,26,15,4,7,13,,,0,Matches
Surdez Franck,chSUI,3.4,Gent,22,2002,13.6,2,0,0,18,20,1,38,5,17,,,0,Matches
Sutalo Bosko,hrCRO,2.0,Standard Liège,24,2000,21.5,6,0,0,34,8,1,9,63,38,,,0,Matches
Sydorchuk Serhiy,uaUKR,3.0,Westerlo,33,1991,5.4,3,0,0,10,3,0,4,7,7,,,0,Matches
Sykes Ross,engENG,2.0,Union SG,25,1999,13.1,5,0,0,14,3,2,6,28,17,,,0,Matches
Sylla Dembo,gnGUI,3.0,Dender,21,2002,11.4,2,0,0,13,10,0,18,11,14,,,0,Matches
Sylla Youssuf,beBEL,4.0,Charleroi,21,2002,4.4,0,0,0,12,9,0,2,1,1,,,0,Matches
Szalai Attila,huHUN,2.0,Standard Liège,26,1998,3.7,0,0,0,5,2,0,1,10,5,,,0,Matches
Takamine Tomoki,jpJPN,3.0,Kortrijk,26,1997,10.9,2,0,0,31,15,0,3,9,10,,,0,Matches
Talbi Chemsdine,maMAR,3.4,Club Brugge,19,2005,13.5,1,0,0,4,8,3,65,8,14,,,0,Matches
Taniguchi Shogo,jpJPN,2.0,Sint-Truiden,33,1991,10.6,1,1,0,5,3,0,0,14,10,,,0,Matches
Teklab Henok,deGER,3.0,Union SG,25,1998,2.9,0,0,0,2,1,1,7,5,4,,,0,Matches
Terho Casper,fiFIN,3.0,Union SG,21,2003,4.8,2,0,0,3,7,1,26,6,4,,,0,Matches
Thierry Lazare Jean,ciCIV,3.4,Standard Liège,26,1998,12.5,1,0,0,17,22,2,20,5,16,,,0,Matches
Thierry Lazare Jean,ciCIV,3.0,Union SG,26,1998,5.0,2,0,0,11,13,0,10,2,8,,,0,Matches
Titraoui Yassine,dzALG,3.0,Charleroi,21,2003,23.4,5,0,0,33,32,0,23,34,38,,,1,Matches
Torunarigha Jordan,deGER,2.0,Gent,26,1997,27.0,11,1,1,22,15,1,5,41,26,,,0,Matches
Touba Ahmed,dzALG,2.0,Mechelen,26,1998,23.7,7,0,0,18,10,3,6,38,29,,,2,Matches
Traoré Mamadou,mlMLI,1.0,Union SG,22,2002,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Tshimanga Derrick,beBEL,2.0,Beerschot Wilrijk,35,1988,13.0,2,0,0,10,6,0,5,15,16,,,0,Matches
Tsoungui Antef,beBEL,2.0,OH Leuven,21,2002,0.5,0,0,0,0,1,0,0,1,1,,,0,Matches
Tsunoda Ryotaro,jpJPN,2.0,Kortrijk,25,1999,11.0,2,0,0,7,18,0,1,22,15,,,0,Matches
