player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Gueye Pape,snSEN,3.0,Sevilla,23,1999,13.0,6,3,2,30,34,1,18,23,22,,,0,Matches
Guillamón Hugo,esESP,3.0,Valencia,22,2000,18.1,5,0,0,35,34,0,33,19,14,,,1,Matches
Gumbau Gerard,esESP,3.0,Elche,27,1994,30.4,11,0,0,50,21,2,162,26,26,,,0,Matches
Guruzeta Gorka,esESP,4.0,Athletic Club,25,1996,15.8,2,0,0,27,13,17,4,4,21,,,0,Matches
Guti Raúl,esESP,3.0,Elche,25,1996,12.4,1,0,0,8,22,1,9,8,11,,,0,Matches
Gutiérrez Miguel,esESP,2.3,Girona,21,2001,26.6,6,0,0,24,24,3,103,19,25,,,0,Matches
Haddadi Munir,maMAR,3.4,Getafe,26,1995,12.8,4,0,0,14,34,13,69,10,8,,,0,Matches
Hadzikadunic Dennis,baBIH,2.0,Mallorca,24,1998,6.8,1,0,0,6,1,0,0,3,6,,,0,Matches
Hassan Haissem,frFRA,3.0,Villarreal,20,2002,0.6,0,0,0,0,1,0,0,1,0,,,0,Matches
Hazard Eden,beBEL,4.0,Real Madrid,31,1991,2.2,0,0,0,2,9,0,0,1,0,,,0,Matches
Henrique Luiz,brBRA,3.0,Real Betis,21,2001,20.1,6,0,0,25,39,5,31,14,33,,,0,Matches
Hermoso Mario,esESP,2.0,Atlético Madrid,27,1995,23.4,7,2,2,27,13,2,16,19,15,,,0,Matches
Hernández Javi,esESP,2.0,Girona,24,1998,12.4,3,0,0,9,21,1,16,9,13,,,0,Matches
Hernández Aridane,esESP,2.0,Osasuna,33,1989,19.9,1,0,0,14,12,0,0,26,15,,,1,Matches
Hernández Luis,esESP,2.0,Cádiz,33,1989,35.0,8,1,1,27,7,2,18,32,20,,,0,Matches
Hernández Mario,esESP,2.0,Rayo Vallecano,23,1999,1.1,1,0,0,1,1,0,1,2,2,,,0,Matches
Herrando Jorge,esESP,2.0,Osasuna,21,2001,0.3,0,1,0,1,0,0,0,0,0,,,0,Matches
Herrera Ander,esESP,3.0,Athletic Club,32,1989,7.7,4,1,0,21,11,0,7,8,11,,,0,Matches
Herrera Sergio,esESP,1.0,Osasuna,29,1993,17.0,3,0,0,1,4,0,0,1,1,,,1,Matches
Herrera Yangel,veVEN,3.0,Girona,24,1998,10.7,4,0,0,34,21,3,19,4,9,,,0,Matches
Hilali Omar,maMAR,2.0,Espanyol,18,2003,1.0,1,0,0,0,2,0,2,1,2,,,0,Matches
Hongla Martin,cmCMR,2.3,Valladolid,24,1998,14.5,7,2,1,21,3,2,6,11,12,,,0,Matches
Ibáñez Pablo,esESP,3.0,Osasuna,23,1998,11.8,1,0,0,22,16,4,6,7,14,,,0,Matches
Iglesias,esESP,2.0,Getafe,24,1998,23.8,7,0,0,44,21,2,86,24,36,,,0,Matches
Iglesias Borja,esESP,4.0,Real Betis,29,1993,26.3,2,1,0,38,51,20,2,1,5,,,0,Matches
Illarramendi Asier,esESP,3.0,Real Sociedad,32,1990,12.0,5,0,0,25,13,0,6,18,16,,,0,Matches
Isak Alexander,seSWE,4.0,Real Sociedad,22,1999,1.7,0,0,0,1,0,0,2,0,1,,,0,Matches
Isco,esESP,3.4,Sevilla,30,1992,8.9,5,0,0,11,34,6,19,9,9,,,0,Matches
Iturralde Diego,esESP,2.0,Sevilla,19,2003,0.5,1,0,0,2,1,0,1,0,0,,,0,Matches
Jackson Nicolas,snSEN,4.0,Villarreal,21,2001,17.8,6,1,1,32,26,13,5,2,11,,,0,Matches
Januzaj Adnan,beBEL,3.0,Sevilla,27,1995,0.5,0,0,0,1,2,0,1,1,0,,,0,Matches
Javier Suárez Luis,coCOL,4.0,Almería,24,1997,16.6,4,1,0,36,23,6,14,5,10,,,0,Matches
Joaquín,esESP,3.0,Real Betis,41,1981,5.5,2,0,0,1,8,1,31,3,4,,,0,Matches
Jong Frenkie,nlNED,3.0,Barcelona,25,1997,28.2,3,0,0,33,34,1,36,34,26,,,0,Matches
Jordán Joan,esESP,3.0,Sevilla,28,1994,17.7,8,0,0,32,10,0,8,16,18,,,0,Matches
Josan,esESP,2.3,Elche,32,1989,12.0,3,0,0,10,18,5,48,7,19,,,0,Matches
José Willian,brBRA,4.0,Real Betis,30,1991,8.1,1,0,0,9,6,3,4,1,6,,,0,Matches
Joselu,esESP,4.0,Espanyol,32,1990,33.2,2,0,0,25,69,26,18,8,11,,,0,Matches
Juanmi,esESP,3.0,Real Betis,29,1993,10.3,3,0,0,15,21,15,0,4,10,,,0,Matches
Juanpe,esESP,2.0,Girona,31,1991,15.8,3,0,0,11,2,0,3,9,13,,,0,Matches
Junior Lago,ciCIV,3.5,Mallorca,31,1990,0.6,0,0,0,3,1,0,2,0,0,,,0,Matches
Júnior Vinicius,brBRA,4.0,Real Madrid,22,2000,31.4,10,1,0,47,122,23,67,6,23,,,0,Matches
Jørgensen Filip,dkDEN,1.0,Villarreal,20,2002,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kadewere Tino,zwZIM,3.5,Mallorca,26,1996,6.0,1,0,0,6,3,5,7,2,3,,,0,Matches
Kaiky,brBRA,2.0,Almería,18,2004,6.5,5,0,0,7,3,0,1,9,5,,,0,Matches
Kang-in Lee,krKOR,3.4,Mallorca,21,2001,31.4,10,0,0,51,61,2,200,12,25,,,0,Matches
Karrikaburu Jon,esESP,4.0,Real Sociedad,19,2002,1.0,1,0,0,3,4,3,1,0,0,,,0,Matches
Kenedy,brBRA,4.0,Valladolid,26,1996,3.1,3,0,0,9,2,0,5,1,2,,,0,Matches
Kessié Franck,ciCIV,3.0,Barcelona,25,1996,11.0,4,0,0,17,16,3,5,12,10,,,0,Matches
Kiké,esESP,4.0,Osasuna,32,1989,11.3,5,0,0,26,26,6,6,1,3,,,0,Matches
Kluivert Justin,nlNED,3.5,Valencia,23,1999,16.1,4,0,0,24,19,10,64,6,13,,,0,Matches
Koke,esESP,3.0,Atlético Madrid,30,1992,28.3,4,0,0,20,27,1,23,19,38,,,0,Matches
Koleosho Luca,itITA,3.0,Espanyol,17,2004,0.7,0,0,0,1,0,1,3,0,2,,,0,Matches
Kondogbia Geoffrey,cfCTA,3.0,Atlético Madrid,29,1993,11.2,5,0,0,17,19,2,0,27,22,,,0,Matches
Koundé Jules,frFRA,2.0,Barcelona,23,1998,27.0,2,0,0,22,12,2,35,20,25,,,1,Matches
Kroos Toni,deGER,3.0,Real Madrid,32,1990,23.9,2,1,1,28,36,0,122,24,33,,,0,Matches
Kubo Takefusa,jpJPN,3.5,Real Sociedad,21,2001,27.1,3,0,0,35,48,21,72,8,28,,,0,Matches
la Hoz César,esESP,3.0,Almería,30,1992,18.6,6,0,0,21,12,0,3,14,19,,,0,Matches
la Torre Luca,usUSA,3.0,Celta Vigo,24,1998,16.5,6,0,0,33,12,4,21,10,18,,,0,Matches
Lamela Érik,arARG,3.4,Sevilla,30,1992,20.5,10,1,1,54,21,8,32,8,28,,,0,Matches
Larin Cyle,caCAN,4.0,Valladolid,27,1995,16.3,4,0,0,23,25,29,5,0,3,,,0,Matches
Latasa Juanmi,esESP,4.0,Getafe,21,2001,5.0,2,0,0,21,11,1,2,1,4,,,0,Matches
Lato Toni,esESP,2.3,Valencia,24,1997,10.2,1,0,0,12,9,4,32,6,11,,,0,Matches
Lázaro,brBRA,3.5,Almería,20,2002,8.0,1,0,0,7,12,3,9,3,3,,,0,Matches
Le Normand Robin,esESP,2.0,Real Sociedad,25,1996,31.1,6,0,0,45,30,2,1,32,24,,,1,Matches
Lecomte Benjamin,frFRA,1.0,Espanyol,31,1991,10.0,1,1,0,1,0,0,0,0,0,,,1,Matches
Ledesma Jeremías,arARG,1.0,Cádiz,29,1993,34.0,2,0,0,1,7,0,0,2,2,,,0,Matches
Lejeune Florian,frFRA,2.0,Rayo Vallecano,31,1991,28.5,6,3,1,23,9,5,9,15,18,,,1,Matches
Lekue Iñigo,esESP,2.0,Athletic Club,29,1993,14.7,1,0,0,15,6,1,43,14,17,,,0,Matches
Lemar Thomas,frFRA,3.0,Atlético Madrid,26,1995,13.9,1,0,0,7,17,2,44,7,18,,,0,Matches
León Sergio,esESP,4.0,Valladolid,33,1989,14.8,0,1,0,8,22,20,9,0,4,,,0,Matches
Lewandowski Robert,plPOL,4.0,Barcelona,33,1988,31.6,4,1,1,39,46,22,20,2,11,,,0,Matches
Lino Samuel,brBRA,3.5,Valencia,22,1999,32.1,4,0,0,35,60,15,80,18,43,,,0,Matches
Lirola Pol,esESP,2.0,Elche,24,1997,7.0,1,0,0,4,3,0,32,6,6,,,0,Matches
Llabrés Javier,esESP,3.0,Mallorca,19,2002,0.2,0,0,0,0,0,2,0,0,0,,,0,Matches
Llorente Marcos,esESP,3.0,Atlético Madrid,27,1995,18.9,5,0,0,30,13,3,44,17,16,,,0,Matches
Lo Celso Giovani,arARG,3.4,Villarreal,26,1996,12.5,3,0,0,15,31,4,31,7,26,,,0,Matches
López David,esESP,2.3,Girona,32,1989,18.4,5,0,0,16,16,3,0,15,18,,,0,Matches
López Diego,esESP,1.0,Rayo Vallecano,40,1981,1.1,0,0,0,0,0,0,0,0,0,,,0,Matches
López Diego,esESP,3.0,Valencia,20,2002,5.0,0,0,0,6,7,1,12,4,2,,,0,Matches
López Unai,esESP,3.0,Rayo Vallecano,26,1995,13.9,2,0,0,22,18,2,54,16,20,,,0,Matches
Lozano Anthony,hnHON,4.0,Cádiz,29,1993,16.0,6,0,0,43,35,8,7,3,4,,,0,Matches
Lozano Pol,esESP,3.0,Espanyol,22,1999,0.2,1,0,0,1,0,0,1,0,0,,,0,Matches
Luis Gayà José,esESP,2.0,Valencia,27,1995,30.1,4,0,0,13,27,7,211,23,51,,,0,Matches
Luis Morales José,esESP,4.0,Villarreal,35,1987,13.5,2,0,0,6,10,11,12,2,6,,,0,Matches
Lunin Andriy,uaUKR,1.0,Real Madrid,23,1999,7.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mabil Awer,auAUS,3.0,Cádiz,26,1995,1.8,0,0,0,0,3,0,9,0,0,,,0,Matches
Machís Darwin,veVEN,3.4,Valladolid,29,1993,6.7,1,0,0,10,12,2,37,3,2,,,0,Matches
Maffeo Pablo,esESP,2.0,Mallorca,25,1997,33.1,6,1,0,32,45,5,124,27,48,,,0,Matches
Magallán Lisandro,arARG,2.0,Elche,28,1993,10.0,0,1,0,15,5,0,1,13,13,,,0,Matches
Magunazelaia Jon,esESP,3.0,Real Sociedad,21,2001,0.7,0,0,0,1,1,0,2,0,0,,,0,Matches
Maksimović Nemanja,rsSRB,3.0,Getafe,27,1995,22.8,3,0,0,25,8,0,9,38,31,,,0,Matches
Mallo Hugo,esESP,2.0,Celta Vigo,31,1991,24.0,6,1,1,44,23,6,66,24,29,,,0,Matches
Malsa Mickael,mqMTQ,3.0,Valladolid,26,1995,0.8,0,0,0,2,0,0,0,2,2,,,0,Matches
Mamardashvili Giorgi,geGEO,1.0,Valencia,21,2000,38.0,3,0,0,1,3,0,0,1,0,,,0,Matches
Mandava Reinildo,mzMOZ,2.0,Atlético Madrid,28,1994,20.6,4,0,0,32,30,0,16,28,43,,,0,Matches
Mandi Aïssa,dzALG,2.0,Villarreal,30,1991,16.2,1,0,0,16,10,4,2,20,9,,,0,Matches
Marcão,brBRA,2.0,Sevilla,26,1996,4.2,2,0,0,5,6,0,0,5,2,,,0,Matches
Marchesín Agustín,arARG,1.0,Celta Vigo,34,1988,19.0,2,0,0,0,4,0,0,0,0,,,0,Matches
Marcos Óscar,esESP,2.0,Athletic Club,33,1989,31.3,7,0,0,43,16,2,129,28,36,,,1,Matches
Marí Alberto,esESP,4.0,Valencia,21,2001,1.0,1,0,0,3,2,2,0,0,0,,,0,Matches
Mari José,esESP,3.0,Cádiz,34,1987,4.4,4,0,0,6,7,0,1,5,6,,,0,Matches
María Giménez José,uyURU,2.0,Atlético Madrid,27,1995,26.9,9,0,0,19,8,0,0,23,25,,,1,Matches
Mariano,doDOM,4.0,Real Madrid,28,1993,1.7,2,0,0,3,0,1,0,0,0,,,0,Matches
Marín Pablo,esESP,3.0,Real Sociedad,19,2003,4.0,1,0,0,12,2,0,2,4,6,,,0,Matches
Mariño Diego,esESP,1.0,Almería,32,1990,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Martí Roger,esESP,3.5,Elche,31,1991,7.3,2,0,0,16,11,4,5,1,2,,,0,Matches
Martí Roger,esESP,4.0,Cádiz,31,1991,7.1,1,0,0,26,15,8,0,3,5,,,0,Matches
Martin Ander,esESP,3.0,Real Sociedad,21,2000,0.5,0,0,0,2,0,0,4,0,2,,,0,Matches
Martín Andrés,esESP,3.0,Rayo Vallecano,23,1999,2.3,1,0,0,5,2,0,11,1,2,,,0,Matches
Martín Carlos,esESP,3.5,Atlético Madrid,20,2002,0.3,1,0,0,2,0,1,2,1,2,,,0,Matches
Martín Iván,esESP,3.0,Girona,23,1999,17.6,2,0,0,18,13,3,18,10,8,,,0,Matches
Martinez Arnau,esESP,2.0,Girona,19,2003,30.4,11,0,0,36,67,6,60,25,44,,,0,Matches
Martínez Iñigo,esESP,2.0,Athletic Club,31,1991,14.9,1,0,0,13,10,3,5,16,8,,,0,Matches
Martínez Roger,esESP,3.0,Espanyol,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Mascarell Omar,gqEQG,2.4,Elche,29,1993,27.2,6,0,0,21,17,0,24,43,26,,,0,Matches
Masip Jordi,esESP,1.0,Valladolid,33,1989,27.9,4,0,0,0,5,0,0,1,0,,,0,Matches
Mata Jaime,esESP,3.5,Getafe,33,1988,4.9,5,0,0,17,7,4,9,3,8,,,0,Matches
Mayoral Borja,esESP,4.0,Getafe,25,1997,30.7,4,0,0,16,38,12,37,3,4,,,0,Matches
Mbaye Mamadou,snSEN,2.0,Cádiz,24,1998,8.4,2,0,0,6,2,4,0,10,8,,,0,Matches
Medrano Fernando,esESP,2.0,Celta Vigo,22,2000,0.1,0,0,0,1,0,0,0,1,1,,,0,Matches
Melero Gonzalo,esESP,3.0,Almería,28,1994,20.6,5,0,0,24,30,3,2,7,17,,,0,Matches
Memphis,nlNED,4.0,Atlético Madrid,28,1994,3.0,1,0,0,2,6,0,5,0,0,,,0,Matches
Memphis,nlNED,4.0,Barcelona,28,1994,1.3,0,0,0,2,2,1,4,0,1,,,0,Matches
Mendes Houboulang,gwGNB,2.0,Almería,24,1998,9.8,2,0,0,13,4,0,31,6,11,,,0,Matches
Méndez Brais,esESP,3.0,Real Sociedad,25,1997,26.7,6,0,0,60,54,2,127,14,34,,,0,Matches
Méndez Diego,esESP,3.0,Rayo Vallecano,18,2003,0.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Mendy Ferland,frFRA,2.0,Real Madrid,27,1995,15.0,2,0,0,4,18,0,7,13,11,,,0,Matches
Meré Jorge,esESP,2.0,Cádiz,25,1997,6.7,0,0,0,1,3,0,0,5,7,,,0,Matches
Merino Mikel,esESP,3.0,Real Sociedad,26,1996,27.7,5,1,0,74,47,4,25,20,49,,,0,Matches
Mesa Roque,esESP,3.0,Valladolid,33,1989,18.0,11,1,1,38,25,1,12,13,17,,,0,Matches
Militão Éder,brBRA,2.0,Real Madrid,24,1998,30.0,4,0,0,35,38,1,12,41,30,,,0,Matches
Milla Luis,esESP,3.0,Getafe,27,1994,20.6,6,1,1,28,22,1,76,32,30,,,0,Matches
Milla Pere,esESP,3.5,Elche,29,1992,20.5,7,0,0,19,44,13,14,8,22,,,0,Matches
Milovanović Marko,rsSRB,4.0,Almería,18,2003,0.2,1,0,0,2,0,0,0,0,0,,,0,Matches
Mingueza Óscar,esESP,2.0,Celta Vigo,23,1999,14.3,2,0,0,19,8,1,29,11,21,,,0,Matches
Mir Rafa,esESP,4.0,Sevilla,25,1997,14.4,1,0,0,22,10,18,5,4,2,,,0,Matches
Miranda Juan,esESP,2.0,Real Betis,22,2000,16.4,1,1,0,15,20,1,73,20,17,,,0,Matches
Mitrović Stefan,rsSRB,2.0,Getafe,32,1990,18.7,5,0,0,13,3,0,0,17,6,,,0,Matches
Modrić Luka,hrCRO,3.0,Real Madrid,36,1985,19.4,7,0,0,21,16,3,62,12,12,,,0,Matches
Mojica Johan,coCOL,2.0,Villarreal,29,1992,7.1,0,0,0,3,14,0,40,5,9,,,0,Matches
Mojica Johan,coCOL,2.3,Elche,29,1992,3.0,2,0,0,4,3,0,13,4,2,,,0,Matches
Molina Nahuel,arARG,2.0,Atlético Madrid,24,1998,31.9,7,1,0,22,16,3,120,17,44,,,0,Matches
Moncayola Jon,esESP,2.4,Osasuna,24,1998,27.2,6,0,0,35,17,3,77,18,40,,,0,Matches
Monchu,esESP,3.0,Valladolid,22,1999,22.6,10,0,0,45,28,1,75,17,32,,,0,Matches
Montes César,mxMEX,2.0,Espanyol,25,1997,17.7,6,0,0,17,6,1,1,14,8,,,0,Matches
Montiel Gonzalo,arARG,2.0,Sevilla,25,1997,16.9,8,1,0,16,9,10,38,19,15,,,0,Matches
Montoya Martín,esESP,2.0,Real Betis,31,1991,5.0,1,0,0,4,6,0,10,8,7,,,0,Matches
Morata Álvaro,esESP,4.0,Atlético Madrid,29,1992,21.1,4,0,0,39,56,26,5,0,11,,,0,Matches
Morcillo Jon,esESP,3.0,Athletic Club,23,1998,0.8,0,0,0,1,1,0,6,1,1,,,0,Matches
Moreno Alberto,esESP,2.0,Villarreal,30,1992,14.4,7,0,0,26,9,3,36,21,18,,,0,Matches
Moreno Álex,esESP,2.0,Real Betis,29,1993,15.0,1,0,0,17,17,1,26,17,21,,,0,Matches
Moreno Diego,esESP,2.0,Osasuna,21,2001,7.1,1,0,0,3,4,1,20,5,4,,,0,Matches
Moreno Gerard,esESP,4.0,Villarreal,30,1992,13.7,4,0,0,11,14,13,8,5,6,,,0,Matches
Morente Tete,esESP,3.4,Elche,25,1996,23.0,5,0,0,32,21,12,100,26,21,,,0,Matches
Moriba Ilaix,gnGUI,3.0,Valencia,19,2003,11.2,6,2,1,32,33,0,4,4,18,,,0,Matches
Morlanes Manu,esESP,3.0,Villarreal,23,1999,1.8,0,1,0,1,1,0,0,1,2,,,0,Matches
Morlanes Manu,esESP,3.0,Mallorca,23,1999,7.8,3,0,0,6,8,0,2,5,9,,,0,Matches
Morón Loren,esESP,4.0,Real Betis,28,1993,0.2,1,0,0,2,0,0,0,0,2,,,0,Matches
Mosquera Cristhian,esESP,2.0,Valencia,18,2004,1.6,0,0,0,0,1,0,1,1,2,,,0,Matches
Mumin Abdul,ghGHA,2.0,Rayo Vallecano,24,1998,10.2,2,0,0,7,8,0,2,9,9,,,0,Matches
Muniain Iker,esESP,3.0,Athletic Club,29,1992,18.8,2,0,0,13,62,1,114,5,15,,,0,Matches
Muñoz Aihen,esESP,2.0,Real Sociedad,24,1997,19.5,2,0,0,29,16,0,54,9,24,,,0,Matches
Muñoz Iker,esESP,3.0,Osasuna,19,2002,2.8,0,0,0,5,4,0,0,3,0,,,0,Matches
Muñoz Pablo,esESP,3.0,Rayo Vallecano,18,2003,0.1,0,0,0,2,1,0,0,0,0,,,0,Matches
Muriqi Vedat,xkKVX,4.0,Mallorca,28,1994,32.6,6,1,0,60,39,29,11,13,7,,,0,Matches
Musah Yunus,usUSA,3.0,Valencia,19,2002,23.4,10,1,0,42,42,3,40,13,36,,,0,Matches
Mwepu Francisco,zmZAM,4.0,Cádiz,22,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Nacho,esESP,2.0,Real Madrid,32,1990,18.2,7,0,0,17,14,3,13,19,16,,,1,Matches
Narváez Juanjo,coCOL,3.0,Valladolid,27,1995,1.6,0,0,0,1,9,1,1,0,1,,,0,Matches
Nastasić Matija,rsSRB,2.0,Mallorca,29,1993,10.1,3,0,0,12,0,1,1,17,8,,,0,Matches
Navarro Roberto,esESP,3.0,Real Sociedad,20,2002,3.9,2,0,0,8,6,5,15,2,4,,,0,Matches
Navas Jesús,esESP,2.3,Sevilla,36,1985,22.0,5,0,0,7,33,6,133,19,13,,,1,Matches
Negredo Álvaro,esESP,4.0,Cádiz,36,1985,8.4,0,0,0,5,8,7,2,0,4,,,0,Matches
Nianzou Tanguy,frFRA,2.0,Sevilla,20,2002,15.2,1,1,0,13,14,1,1,14,14,,,0,Matches
Ñíguez Saúl,esESP,2.4,Atlético Madrid,27,1994,12.2,8,0,0,34,5,2,15,13,27,,,0,Matches
Niño Fernando,esESP,4.0,Villarreal,21,2000,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Nteka Randy,aoANG,3.5,Elche,24,1997,8.1,1,0,0,21,17,3,0,4,10,,,0,Matches
Nteka Randy,aoANG,3.5,Rayo Vallecano,24,1997,1.3,0,1,0,4,5,0,0,2,2,,,0,Matches
Núñez Unai,esESP,2.0,Celta Vigo,25,1997,35.0,8,0,0,25,31,1,3,69,32,,,1,Matches
Oblak Jan,siSVN,1.0,Atlético Madrid,29,1993,27.7,1,0,0,0,3,0,0,0,0,,,0,Matches
Ocampo Brian,uyURU,3.0,Cádiz,23,1999,12.4,2,0,0,32,27,1,34,3,16,,,0,Matches
Ocampos Lucas,arARG,3.4,Sevilla,28,1994,12.9,7,0,0,15,24,6,26,7,14,,,0,Matches
Odriozola Álvaro,esESP,2.0,Real Madrid,26,1995,0.4,0,0,0,0,2,0,3,0,0,,,0,Matches
Olasagasti,esESP,3.0,Real Sociedad,21,2000,0.7,0,0,0,1,4,0,0,0,3,,,0,Matches
Olaza Lucas,uyURU,2.0,Valladolid,28,1994,16.6,3,0,0,12,19,2,71,16,16,,,0,Matches
Oliván Brian,esESP,2.0,Espanyol,28,1994,26.7,7,0,0,32,15,3,143,23,27,,,0,Matches
Oliveira Rosa Lucas,brBRA,2.3,Valladolid,22,2000,10.3,3,0,0,19,11,1,37,15,18,,,0,Matches
Oroz Aimar,esESP,3.4,Osasuna,20,2001,22.4,6,0,0,36,61,2,6,25,14,,,0,Matches
Ortiz Pedro,esESP,3.0,Sevilla,21,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Oyarzabal Mikel,esESP,3.5,Real Sociedad,25,1997,13.5,1,0,0,15,16,12,28,3,8,,,0,Matches
Özkacar Cenk,trTUR,2.0,Valencia,21,2000,15.2,1,0,0,7,10,0,3,11,20,,,0,Matches
Pacheco Fernando,esESP,1.0,Almería,30,1992,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Pacheco Fernando,esESP,1.0,Espanyol,30,1992,16.0,0,0,0,0,4,0,0,1,0,,,0,Matches
Pacheco Jon,esESP,2.0,Real Sociedad,21,2001,13.3,2,0,0,18,10,1,0,12,10,,,0,Matches
Paciência Gonçalo,ptPOR,4.0,Celta Vigo,27,1994,7.4,2,1,0,19,17,0,6,0,6,,,0,Matches
Palacios Helibelton,coCOL,2.3,Elche,29,1993,21.3,6,0,0,30,19,0,18,20,20,,,0,Matches
Palazón Camacho Isaac,esESP,3.0,Rayo Vallecano,27,1994,32.9,4,0,0,37,104,9,191,19,30,,,0,Matches
Paredes Aitor,esESP,2.0,Athletic Club,22,2000,9.5,3,0,0,12,2,0,2,13,7,,,1,Matches
Parejo Daniel,esESP,3.0,Villarreal,33,1989,36.5,6,0,0,30,75,0,142,29,37,,,0,Matches
Parra Gutierrez Moises,esESP,3.0,Getafe,20,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Parra Raúl,esESP,2.0,Cádiz,22,1999,3.4,1,0,0,6,3,0,6,0,2,,,0,Matches
Pascu,esESP,4.0,Villarreal,19,2003,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Pastore Javier,arARG,3.0,Elche,33,1989,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Paulista Gabriel,brBRA,2.0,Valencia,31,1990,16.7,4,2,1,12,11,0,0,31,9,,,0,Matches
Pedraza Alfonso,esESP,2.0,Villarreal,26,1996,18.1,5,0,0,21,15,2,76,17,26,,,0,Matches
Pedri,esESP,3.0,Barcelona,19,2002,22.0,2,0,0,8,43,4,27,13,21,,,0,Matches
Pedrosa Adrià,esESP,2.0,Espanyol,24,1998,2.5,0,0,0,3,4,1,9,5,1,,,0,Matches
Peña Iñaki,esESP,1.0,Barcelona,23,1999,0.8,0,0,0,0,0,0,0,0,0,,,0,Matches
Peña Rubén,esESP,2.3,Osasuna,31,1991,14.2,2,1,0,27,14,0,54,18,22,,,0,Matches
Perea Alberto,esESP,3.0,Cádiz,31,1990,0.5,0,0,0,0,2,0,1,0,0,,,0,Matches
Pérez Ayoze,esESP,3.4,Real Betis,29,1993,15.4,3,0,0,31,29,2,7,14,18,,,0,Matches
Pérez Carles,esESP,3.4,Celta Vigo,24,1998,23.8,5,0,0,35,37,9,38,6,23,,,0,Matches
Perez Francisco,esESP,3.0,Valencia,19,2002,1.6,2,0,0,4,3,3,8,0,1,,,0,Matches
Pérez Kike,esESP,3.0,Valladolid,25,1997,25.6,9,0,0,57,57,4,57,21,35,,,0,Matches
Pérez Lucas,esESP,4.0,Cádiz,33,1988,7.0,3,0,0,6,4,7,41,1,2,,,0,Matches
Pérez Luis,esESP,2.3,Valladolid,27,1995,13.5,2,0,0,12,16,4,54,16,24,,,0,Matches
Pezzella Germán,arARG,2.0,Real Betis,31,1991,27.9,4,3,0,27,17,1,2,46,28,,,0,Matches
Pierre-Gabriel Ronaël,frFRA,2.0,Espanyol,24,1998,2.6,2,1,1,4,4,0,10,9,8,,,0,Matches
Pino Yeremi,esESP,3.4,Villarreal,19,2002,27.2,8,0,0,65,53,18,21,15,36,,,0,Matches
Piqué Gerard,esESP,2.0,Barcelona,35,1987,4.3,2,1,0,7,2,0,0,2,4,,,0,Matches
Plano Óscar,esESP,3.4,Valladolid,31,1991,22.6,3,0,0,23,50,7,23,27,26,,,0,Matches
Plata Gonzalo,ecECU,3.5,Valladolid,21,2000,25.6,1,0,0,22,41,4,55,12,35,,,0,Matches
Ponce Ezequiel,arARG,3.5,Elche,25,1997,12.5,2,1,0,32,10,8,1,1,6,,,0,Matches
Portillo Francisco,esESP,3.0,Almería,32,1990,8.0,1,0,0,2,3,2,13,7,6,,,0,Matches
Portu,esESP,2.4,Getafe,30,1992,19.7,7,1,1,25,25,10,91,20,21,,,0,Matches
Pozo José,esESP,3.0,Rayo Vallecano,26,1996,1.0,0,0,0,2,4,0,4,1,2,,,0,Matches
Pozo Manuel,esESP,4.0,Valladolid,20,2001,0.2,0,0,0,0,0,0,1,2,0,,,0,Matches
Pozo Pozo Alejandro,esESP,2.3,Almería,23,1999,20.9,2,0,0,15,14,1,70,24,18,,,0,Matches
Prats Abdón,esESP,4.0,Mallorca,29,1992,4.6,1,0,0,5,6,2,0,0,0,,,0,Matches
Puado Javi,esESP,3.4,Espanyol,24,1998,26.0,4,0,0,16,26,4,36,10,11,,,0,Matches
Puigmal Arnau,esESP,3.0,Almería,21,2001,8.5,4,0,0,10,15,2,18,11,13,,,0,Matches
Quina Domingos,ptPOR,3.0,Elche,22,1999,3.1,3,1,1,5,11,0,7,2,2,,,0,Matches
Quintanilla Rubén,esESP,3.0,Mallorca,20,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Raillo Antonio,esESP,2.0,Mallorca,30,1991,30.7,11,1,0,42,21,5,0,31,21,,,0,Matches
Rajković Predrag,rsSRB,1.0,Mallorca,26,1995,36.0,3,0,0,1,3,0,0,0,0,,,0,Matches
Rakitić Ivan,hrCRO,3.0,Sevilla,34,1988,19.9,3,1,0,16,27,2,75,24,23,,,0,Matches
Ramazani Largie,beBEL,3.5,Almería,21,2001,15.6,6,0,0,31,15,12,20,15,9,,,0,Matches
