player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Sané Ibou,snSEN,4.0,Metz,18,2005,1.4,1,0,0,5,2,1,4,1,4,,,0,Matches
Sané Sadibou,snSEN,2.0,Metz,19,2004,9.4,1,0,0,9,5,1,8,7,11,,,0,Matches
Sangante Arouna,snSEN,2.0,Le Havre,21,2002,29.9,8,0,0,54,37,0,14,63,32,,,1,Matches
Sanson Morgan,frFRA,3.0,Nice,28,1994,21.8,4,0,0,30,34,2,111,20,18,,,0,Matches
Santamaria Baptiste,frFRA,3.0,Rennes,28,1995,21.4,3,0,0,24,25,1,0,33,34,,,0,Matches
Santos Andrey,brBRA,3.0,Strasbourg,19,2004,9.2,4,0,0,10,24,1,3,10,19,,,0,Matches
Santos Tiago,ptPOR,2.0,Lille,21,2002,26.3,6,0,0,38,87,0,83,14,40,,,0,Matches
Sarr Amin,seSWE,4.0,Lyon,22,2001,1.1,0,0,0,2,2,0,1,0,0,,,0,Matches
Sarr Ismaila,snSEN,3.4,Marseille,25,1998,16.1,1,0,0,16,42,7,39,13,8,,,0,Matches
Sarr Mamadou,snSEN,2.0,Lyon,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Satriano Martin,uyURU,3.5,Brest,22,2001,20.7,4,0,0,19,25,2,10,7,14,,,0,Matches
Savanier Téji,frFRA,3.0,Montpellier,31,1991,30.7,8,1,0,42,80,3,230,33,22,,,0,Matches
Schmidt Niklas,deGER,3.0,Toulouse,25,1998,14.1,4,0,0,16,10,0,50,6,22,,,0,Matches
Sebas Jérémy,mqMTQ,3.4,Strasbourg,20,2003,4.4,0,0,0,5,4,0,4,1,1,,,0,Matches
Seidu Alidu,ghGHA,2.0,Rennes,23,2000,6.6,3,0,0,8,14,1,7,8,11,,,0,Matches
Seidu Alidu,ghGHA,2.0,Clermont Foot,23,2000,12.6,5,1,0,20,29,0,4,25,26,,,0,Matches
Sels Matz,beBEL,1.0,Strasbourg,31,1992,19.0,2,0,0,0,3,0,0,0,0,,,0,Matches
Senaya Marvin,tgTOG,2.3,Strasbourg,22,2001,23.8,5,1,1,36,51,0,78,39,51,,,0,Matches
Sidi Ali Sofiane,frFRA,4.0,Marseille,28,1995,0.2,0,0,0,1,0,0,0,2,0,,,0,Matches
Sierro Vincent,chSUI,3.0,Toulouse,27,1995,25.1,8,0,0,51,48,3,111,25,26,,,0,Matches
Silva Caio Henrique Oliveira,brBRA,2.4,Monaco,26,1997,6.9,0,0,0,2,2,1,35,7,8,,,0,Matches
Simon Moses,ngNGA,3.4,Nantes,28,1995,19.9,0,0,0,14,29,4,115,3,5,,,0,Matches
Singo Wilfried,ciCIV,2.0,Monaco,22,2000,24.3,8,1,0,36,37,2,20,49,25,,,1,Matches
Sishuba Ayanda,beBEL,3.0,Lens,18,2005,0.7,0,0,0,3,4,0,0,0,1,,,0,Matches
Sissoko Ibrahima,mlMLI,3.0,Strasbourg,25,1997,18.2,7,0,0,44,14,0,2,18,32,,,0,Matches
Sissoko Moussa,frFRA,3.0,Nantes,33,1989,20.2,7,0,0,40,3,2,18,12,15,,,0,Matches
Škriniar Milan,skSVK,2.0,Paris Saint-Germain,28,1995,18.1,1,0,0,14,10,0,1,12,18,,,0,Matches
Skyttä Naatan,fiFIN,3.0,Toulouse,21,2002,1.3,0,0,0,1,2,0,2,0,4,,,0,Matches
Sobol Eduard,uaUKR,2.3,Strasbourg,28,1995,0.3,0,0,0,1,1,0,2,0,0,,,0,Matches
Soglo Emran,frFRA,3.0,Marseille,18,2005,1.2,1,0,0,2,2,1,5,1,1,,,0,Matches
Soler Carlos,esESP,2.4,Paris Saint-Germain,26,1997,12.1,1,0,0,11,10,1,23,5,10,,,0,Matches
Sotoca Florian,frFRA,3.4,Lens,32,1990,28.9,4,1,0,27,40,13,95,20,23,,,0,Matches
Soumaré Issa,snSEN,3.5,Le Havre,22,2000,2.6,0,0,0,7,8,4,2,0,1,,,0,Matches
Sow Saidou,gnGUI,2.0,Strasbourg,21,2002,8.0,2,0,0,8,10,0,0,12,11,,,0,Matches
Spierings Stijn,nlNED,3.0,Toulouse,27,1996,16.8,5,0,0,41,19,0,11,22,40,,,0,Matches
Spierings Stijn,nlNED,3.0,Lens,27,1996,1.3,2,0,0,5,2,0,1,2,0,,,0,Matches
Stambouli Benjamin,frFRA,3.0,Reims,32,1990,3.2,4,0,0,7,0,0,2,2,7,,,0,Matches
Suazo Gabriel,clCHI,2.3,Toulouse,25,1997,26.2,5,0,0,23,29,3,100,25,32,,,0,Matches
Sylla Abakar,ciCIV,2.0,Strasbourg,20,2002,19.9,4,0,0,31,4,1,3,27,23,,,1,Matches
Sylla Dembo,gnGUI,3.0,Lorient,20,2002,0.5,0,0,0,0,0,0,4,1,1,,,0,Matches
Sylla Issiaga,gnGUI,2.3,Montpellier,29,1994,16.2,3,0,0,21,10,3,43,22,17,,,0,Matches
Taamari Musa,joJOR,3.4,Montpellier,26,1997,21.4,0,0,0,11,51,7,22,6,17,,,0,Matches
Tagliafico Nicolás,arARG,2.3,Lyon,30,1992,23.6,7,1,1,37,33,0,40,28,34,,,0,Matches
Talbi Montassar,tnTUN,2.0,Lorient,25,1998,24.5,2,0,0,18,8,1,4,34,21,,,0,Matches
Targhalline Oussama,maMAR,3.0,Le Havre,21,2002,11.4,4,1,1,13,22,0,8,20,10,,,0,Matches
Tchato Enzo,cmCMR,2.0,Montpellier,20,2002,12.5,2,0,0,15,5,0,49,11,18,,,0,Matches
Tenas Arnau,esESP,1.0,Paris Saint-Germain,22,2001,5.9,0,0,0,0,0,0,0,0,0,,,0,Matches
Terrier Martin,frFRA,3.5,Rennes,26,1997,17.0,2,1,0,13,28,8,6,9,10,,,0,Matches
Tetteh Benjamin,ghGHA,4.0,Metz,26,1997,3.1,2,0,0,4,4,5,1,0,5,,,0,Matches
Teuma Teddy,mtMLT,3.0,Reims,29,1993,23.5,7,0,0,34,30,1,140,16,35,,,0,Matches
Theate Arthur,beBEL,2.0,Rennes,23,2000,25.5,4,0,0,16,17,0,11,31,18,,,0,Matches
Thomasson Adrien,frFRA,3.0,Lens,29,1993,13.3,2,1,0,16,16,5,47,9,14,,,0,Matches
Thuram Khéphren,frFRA,3.0,Nice,22,2001,23.4,7,0,0,34,22,2,20,17,28,,,0,Matches
Tidiane Sabaly Cheikh,snSEN,3.4,Metz,24,1999,15.3,4,0,0,24,27,6,14,9,22,,,0,Matches
Todibo Jean-Clair,frFRA,2.0,Nice,23,1999,29.5,2,1,0,25,18,0,12,37,29,,,1,Matches
Tolisso Corentin,frFRA,3.0,Lyon,28,1994,19.3,5,0,0,24,23,1,35,10,21,,,0,Matches
Touré Abdoulaye,gnGUI,3.0,Le Havre,29,1994,25.4,4,0,0,27,32,0,4,21,28,,,0,Matches
Touré Souleymane,frFRA,2.0,Lorient,20,2003,22.8,6,0,0,36,15,0,5,31,13,,,0,Matches
Traoré Bénie,ciCIV,4.0,Nantes,20,2002,5.6,1,1,0,10,7,1,20,1,4,,,0,Matches
Traoré Daouda,frFRA,3.0,Nice,17,2006,0.2,0,0,0,0,0,1,0,0,0,,,0,Matches
Traoré Ismaël,ciCIV,2.0,Metz,36,1986,24.7,2,0,0,23,4,0,0,32,11,,,0,Matches
Truffert Adrien,frFRA,2.3,Rennes,21,2001,23.8,6,0,0,25,28,4,72,19,22,,,0,Matches
Udol Matthieu,frFRA,2.0,Metz,27,1996,30.0,5,0,0,28,21,1,71,44,36,,,0,Matches
Ugarte Manuel,uyURU,3.0,Paris Saint-Germain,22,2001,21.5,5,0,0,47,27,0,4,40,55,,,0,Matches
Umtiti Samuel,frFRA,2.0,Lille,29,1993,2.1,0,0,0,3,1,0,0,1,1,,,0,Matches
Van Den Kerkhof Kévin,dzALG,3.4,Metz,27,1996,21.3,2,0,0,8,10,6,129,12,25,,,0,Matches
Vanderson,brBRA,2.4,Monaco,22,2001,18.2,6,1,1,45,17,1,48,34,40,,,0,Matches
Veretout Jordan,frFRA,3.0,Marseille,30,1993,24.3,4,0,0,22,14,1,113,14,21,,,0,Matches
Virginius Alan,frFRA,3.0,Lille,20,2003,0.8,0,0,0,0,0,0,1,0,1,,,0,Matches
Virginius Alan,frFRA,3.4,Clermont Foot,20,2003,10.4,0,0,0,4,6,4,22,3,5,,,0,Matches
Vitinha,ptPOR,4.0,Marseille,23,2000,10.3,1,0,0,16,23,6,18,5,8,,,0,Matches
Vitinha,ptPOR,3.0,Paris Saint-Germain,23,2000,23.6,0,0,0,17,16,1,37,22,23,,,0,Matches
Wahi Elye,frFRA,4.0,Montpellier,20,2003,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Wahi Elye,frFRA,4.0,Lens,20,2003,18.8,10,1,1,20,16,25,9,3,4,,,0,Matches
Wieteska Mateusz,plPOL,2.0,Clermont Foot,26,1997,1.9,0,0,0,0,2,1,0,5,1,,,0,Matches
Wilson-Esbrand Josh,engENG,2.3,Reims,20,2002,5.1,1,0,0,6,3,1,12,5,5,,,0,Matches
Wooh Christopher,cmCMR,2.0,Rennes,21,2001,15.4,3,1,0,19,11,0,2,18,11,,,0,Matches
Yazıcı Yusuf,trTUR,3.4,Lille,26,1997,14.6,5,0,0,19,14,4,18,5,11,,,0,Matches
Yeboah Kelvin,itITA,4.0,Montpellier,23,2000,3.1,0,0,0,11,8,3,3,1,3,,,0,Matches
Yıldırım Bertuğ,trTUR,4.0,Rennes,21,2002,5.2,3,0,0,18,14,4,1,0,5,,,0,Matches
Yongwa Darlin,cmCMR,2.4,Lorient,22,2000,12.9,3,0,0,21,31,3,74,13,22,,,0,Matches
Yoro Leny,frFRA,2.0,Lille,17,2005,29.7,5,0,0,20,16,0,1,36,24,,,1,Matches
Youte Kinkoue Etienne,frFRA,2.0,Le Havre,21,2002,21.6,1,0,0,11,5,2,0,43,11,,,0,Matches
Zague Yoram,frFRA,2.0,Paris Saint-Germain,17,2006,4.1,1,0,0,5,3,0,2,4,8,,,0,Matches
Zaïre-Emery Warren,frFRA,2.4,Paris Saint-Germain,17,2006,21.8,4,0,0,21,30,1,9,14,28,,,0,Matches
Zakaria Denis,chSUI,2.4,Monaco,26,1996,23.7,13,2,2,33,13,0,9,45,26,,,0,Matches
Zeffane Mehdi,dzALG,2.4,Clermont Foot,31,1992,13.7,2,0,0,13,7,2,45,16,19,,,0,Matches
Zeze Nathan,frFRA,2.0,Nantes,18,2005,11.4,1,0,0,8,7,0,1,12,6,,,0,Matches
Zhegrova Edon,xkKVX,3.4,Lille,24,1999,25.4,3,1,0,23,31,11,174,8,17,,,0,Matches
Zogbé Luck,ciCIV,2.0,Brest,18,2005,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
