player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Haller Sébastien,ciCIV,4.0,Leganés,30,1994,4.5,,0,,,,,,,,,,,0,,,,Matches
Henrique,brBRA,2.0,Valladolid,30,1994,3.9,,2,,,,,,,,,,,3,,,,Matches
Hernández Javi,esESP,2.0,Leganés,26,1998,26.5,,15,,,,,,,,,,,22,,,,Matches
Hernández Aridane,esESP,2.0,Rayo Vallecano,35,1989,11.4,,11,,,,,,,,,,,6,,,,Matches
Herrando Jorge,esESP,2.0,Osasuna,23,2001,15.2,,10,,,,,,,,,,,12,,,,Matches
Herrera Ander,esESP,3.0,Athletic Club,34,1989,3.0,,4,,,,,,,,,,,2,,,,Matches
Herrera Sergio,esESP,1.0,Osasuna,31,1993,37.0,,2,,,,,,,,,,,0,,,,Matches
Herrera Yangel,veVEN,3.0,Girona,26,1998,25.1,,42,,,,,,,,,,,29,,,,Matches
Herzog Juan,esESP,2.0,Las Palmas,21,2003,14.6,,11,,,,,,,,,,,21,,,,Matches
Hilali Omar,maMAR,2.0,Espanyol,20,2003,35.0,,78,,,,,,,,,,,45,,,,Matches
Hinojo Roger,esESP,2.0,Espanyol,19,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Horkaš Dinko,hrCRO,1.0,Las Palmas,25,1999,12.1,,0,,,,,,,,,,,0,,,,Matches
Ibáñez Pablo,esESP,3.0,Osasuna,25,1998,14.4,,11,,,,,,,,,,,18,,,,Matches
Idumbo Stanis,beBEL,3.0,Sevilla,19,2005,3.2,,5,,,,,,,,,,,4,,,,Matches
Iglesias,esESP,2.3,Getafe,26,1998,32.1,,49,,,,,,,,,,,46,,,,Matches
Iglesias Borja,esESP,4.0,Celta Vigo,31,1993,21.7,,7,,,,,,,,,,,7,,,,Matches
Iheanacho Kelechi,ngNGA,4.0,Sevilla,27,1996,4.4,,0,,,,,,,,,,,0,,,,Matches
Isco,esESP,3.0,Real Betis,32,1992,17.2,,15,,,,,,,,,,,11,,,,Matches
Iturralde Diego,esESP,3.0,Sevilla,21,2003,0.4,,0,,,,,,,,,,,1,,,,Matches
Jaime Pajuelo Ivan,esESP,3.0,Valencia,23,2000,3.3,,5,,,,,,,,,,,3,,,,Matches
Jakob Hein Karl,eeEST,1.0,Valladolid,22,2002,31.0,,0,,,,,,,,,,,1,,,,Matches
Januzaj Adnan,beBEL,3.4,Las Palmas,29,1995,6.6,,6,,,,,,,,,,,2,,,,Matches
Jauregizar Mikel,esESP,3.0,Athletic Club,20,2003,24.9,,48,,,,,,,,,,,28,,,,Matches
Joe John,ieIRL,3.0,Getafe,20,2003,0.5,,0,,,,,,,,,,,0,,,,Matches
Jofre,esESP,3.0,Espanyol,23,2001,24.1,,16,,,,,,,,,,,14,,,,Matches
Jong Frenkie,nlNED,3.0,Barcelona,27,1997,12.7,,12,,,,,,,,,,,14,,,,Matches
Jordán Joan,esESP,3.0,Alavés,30,1994,15.7,,18,,,,,,,,,,,9,,,,Matches
Juanmi,esESP,4.0,Getafe,31,1993,7.7,,11,,,,,,,,,,,3,,,,Matches
Juanmi,esESP,3.0,Real Betis,31,1993,2.7,,4,,,,,,,,,,,1,,,,Matches
Juanpe,esESP,2.0,Girona,33,1991,8.1,,5,,,,,,,,,,,8,,,,Matches
Juma Bah Abdulai,slSLE,2.0,Valladolid,18,2006,9.6,,7,,,,,,,,,,,11,,,,Matches
Júnior Luiz Lúcio Reis,brBRA,1.0,Villarreal,23,2001,16.2,,0,,,,,,,,,,,0,,,,Matches
Júnior Vinicius,brBRA,3.5,Real Madrid,24,2000,25.0,,12,,,,,,,,,,,3,,,,Matches
Jurić Stanko,hrCRO,3.0,Valladolid,27,1996,19.2,,21,,,,,,,,,,,23,,,,Matches
Kambwala Willy,frFRA,2.0,Villarreal,19,2004,12.4,,11,,,,,,,,,,,10,,,,Matches
Keita Abdoulaye,esESP,3.0,Getafe,21,2002,1.1,,2,,,,,,,,,,,0,,,,Matches
Kenedy,brBRA,3.5,Valladolid,28,1996,0.1,,0,,,,,,,,,,,0,,,,Matches
Kiké,esESP,4.0,Alavés,34,1989,28.2,,14,,,,,,,,,,,1,,,,Matches
Koke,esESP,3.0,Atlético Madrid,32,1992,21.4,,26,,,,,,,,,,,21,,,,Matches
Koundé Jules,frFRA,2.0,Barcelona,25,1998,28.9,,42,,,,,,,,,,,19,,,,Matches
Král Alex,czCZE,3.0,Espanyol,26,1998,30.2,,37,,,,,,,,,,,26,,,,Matches
Krapyvtsov Vladyslav,uaUKR,1.0,Girona,19,2005,2.0,,0,,,,,,,,,,,0,,,,Matches
Krejčí Ladislav,czCZE,2.0,Girona,25,1999,27.1,,16,,,,,,,,,,,34,,,,Matches
Kubo Takefusa,jpJPN,3.4,Real Sociedad,23,2001,26.4,,19,,,,,,,,,,,16,,,,Matches
Kumbulla Marash,alALB,2.0,Espanyol,24,2000,33.0,,25,,,,,,,,,,,32,,,,Matches
la Torre Luca,usUSA,3.0,Celta Vigo,26,1998,0.0,,0,,,,,,,,,,,0,,,,Matches
Lago Yoel,esESP,2.0,Celta Vigo,20,2004,6.5,,8,,,,,,,,,,,5,,,,Matches
Larin Cyle,caCAN,4.0,Mallorca,29,1995,19.6,,5,,,,,,,,,,,2,,,,Matches
Latasa Juanmi,esESP,4.0,Valladolid,23,2001,15.5,,2,,,,,,,,,,,0,,,,Matches
Lato Toni,esESP,2.0,Mallorca,26,1997,6.9,,12,,,,,,,,,,,5,,,,Matches
Le Normand Robin,esESP,2.0,Atlético Madrid,27,1996,23.9,,17,,,,,,,,,,,11,,,,Matches
Lejeune Florian,frFRA,2.0,Rayo Vallecano,33,1991,36.9,,28,,,,,,,,,,,42,,,,Matches
Lekue Iñigo,esESP,2.0,Athletic Club,31,1993,8.6,,13,,,,,,,,,,,9,,,,Matches
Lemar Thomas,frFRA,3.0,Atlético Madrid,28,1995,0.9,,1,,,,,,,,,,,0,,,,Matches
Lenglet Clément,frFRA,2.0,Atlético Madrid,29,1995,21.9,,17,,,,,,,,,,,24,,,,Matches
Lewandowski Robert,plPOL,4.0,Barcelona,35,1988,29.6,,5,,,,,,,,,,,4,,,,Matches
Lino Samuel,brBRA,3.0,Atlético Madrid,24,1999,17.2,,18,,,,,,,,,,,9,,,,Matches
Llabrés Javier,esESP,3.0,Mallorca,21,2002,0.6,,0,,,,,,,,,,,0,,,,Matches
Llorente Diego,esESP,2.0,Real Betis,30,1993,28.0,,20,,,,,,,,,,,44,,,,Matches
Llorente Marcos,esESP,2.3,Atlético Madrid,29,1995,27.9,,52,,,,,,,,,,,27,,,,Matches
Lo Celso Giovani,arARG,3.0,Real Betis,28,1996,16.2,,21,,,,,,,,,,,5,,,,Matches
Loiodice Enzo,frFRA,3.0,Las Palmas,23,2000,7.6,,7,,,,,,,,,,,10,,,,Matches
López David,esESP,2.0,Mallorca,21,2003,1.9,,2,,,,,,,,,,,2,,,,Matches
López David,esESP,2.0,Girona,34,1989,27.0,,23,,,,,,,,,,,14,,,,Matches
López Diego,esESP,3.0,Valencia,22,2002,30.4,,18,,,,,,,,,,,13,,,,Matches
López Fer,esESP,3.5,Celta Vigo,20,2004,7.5,,5,,,,,,,,,,,2,,,,Matches
López Fermin,esESP,3.0,Barcelona,21,2003,13.9,,14,,,,,,,,,,,4,,,,Matches
López Javi,esESP,2.0,Real Sociedad,22,2002,21.5,,23,,,,,,,,,,,10,,,,Matches
López Pau,esESP,1.0,Girona,29,1994,0.5,,0,,,,,,,,,,,0,,,,Matches
López Roberto,esESP,3.0,Leganés,24,2000,4.4,,5,,,,,,,,,,,1,,,,Matches
López Unai,esESP,3.0,Rayo Vallecano,28,1995,19.0,,21,,,,,,,,,,,21,,,,Matches
Losada Iker,esESP,3.4,Celta Vigo,22,2001,4.0,,4,,,,,,,,,,,1,,,,Matches
Losada Iker,esESP,3.0,Real Betis,22,2001,3.7,,7,,,,,,,,,,,3,,,,Matches
Lozano Pol,esESP,3.0,Espanyol,24,1999,21.6,,33,,,,,,,,,,,22,,,,Matches
Luis Gayà José,esESP,2.0,Valencia,29,1995,20.0,,38,,,,,,,,,,,24,,,,Matches
Lukebakio Dodi,beBEL,3.4,Sevilla,26,1997,34.4,,14,,,,,,,,,,,11,,,,Matches
Luna Daniel,coCOL,3.0,Mallorca,21,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Lunin Andriy,uaUKR,1.0,Real Madrid,25,1999,7.0,,0,,,,,,,,,,,0,,,,Matches
Machís Darwin,veVEN,3.4,Valladolid,31,1993,7.1,,4,,,,,,,,,,,5,,,,Matches
Maffeo Pablo,esESP,2.0,Mallorca,27,1997,26.3,,41,,,,,,,,,,,27,,,,Matches
Magunazelaia Jon,esESP,3.0,Real Sociedad,23,2001,0.1,,1,,,,,,,,,,,0,,,,Matches
Mamardashvili Giorgi,geGEO,1.0,Valencia,23,2000,34.0,,2,,,,,,,,,,,0,,,,Matches
Mandava Reinildo,mzMOZ,2.3,Atlético Madrid,30,1994,10.5,,10,,,,,,,,,,,16,,,,Matches
Manquillo Javier,esESP,2.0,Celta Vigo,30,1994,5.7,,6,,,,,,,,,,,5,,,,Matches
Marcão,brBRA,2.0,Sevilla,28,1996,6.1,,6,,,,,,,,,,,7,,,,Matches
Marcos Óscar,esESP,2.0,Athletic Club,35,1989,17.4,,17,,,,,,,,,,,16,,,,Matches
Marí Alberto,esESP,4.0,Valencia,23,2001,0.1,,0,,,,,,,,,,,0,,,,Matches
María Giménez José,uyURU,2.0,Atlético Madrid,29,1995,22.2,,16,,,,,,,,,,,28,,,,Matches
Mariezkurrena Arkaitz,esESP,4.0,Real Sociedad,19,2005,2.7,,0,,,,,,,,,,,1,,,,Matches
Marín Pablo,esESP,3.0,Real Sociedad,21,2003,13.8,,17,,,,,,,,,,,5,,,,Matches
Mármol Mika,esESP,2.0,Las Palmas,23,2001,26.7,,34,,,,,,,,,,,36,,,,Matches
Maroto Mario,esESP,3.0,Valladolid,20,2003,0.7,,0,,,,,,,,,,,2,,,,Matches
Marrero Unai,esESP,1.0,Real Sociedad,22,2001,2.0,,0,,,,,,,,,,,0,,,,Matches
Martín Carlos,esESP,3.4,Alavés,22,2002,14.8,,20,,,,,,,,,,,5,,,,Matches
Martín Diego,esESP,4.0,Las Palmas,20,2003,0.4,,1,,,,,,,,,,,0,,,,Matches
Martín Gerard,esESP,2.0,Barcelona,22,2002,11.5,,10,,,,,,,,,,,15,,,,Matches
Martín Iván,esESP,3.0,Girona,25,1999,22.7,,19,,,,,,,,,,,12,,,,Matches
Martin Jon,esESP,2.0,Real Sociedad,18,2006,10.0,,9,,,,,,,,,,,7,,,,Matches
Martín Mario,esESP,3.0,Valladolid,20,2004,19.4,,32,,,,,,,,,,,21,,,,Matches
Martinez Arnau,esESP,2.3,Girona,21,2003,29.2,,30,,,,,,,,,,,31,,,,Matches
Martínez Iñigo,esESP,2.0,Barcelona,33,1991,27.7,,14,,,,,,,,,,,20,,,,Matches
Martínez Javi,esESP,3.0,Osasuna,24,1999,0.1,,0,,,,,,,,,,,0,,,,Matches
Martínez Ramón,esESP,2.0,Sevilla,21,2002,2.9,,3,,,,,,,,,,,2,,,,Matches
Martínez Toni,esESP,4.0,Alavés,27,1997,11.2,,6,,,,,,,,,,,0,,,,Matches
Martón Javi,esESP,4.0,Athletic Club,25,1999,0.6,,0,,,,,,,,,,,0,,,,Matches
Marvin,esESP,2.3,Las Palmas,24,2000,11.5,,14,,,,,,,,,,,14,,,,Matches
Mascarell Omar,gqEQG,3.0,Mallorca,31,1993,22.1,,12,,,,,,,,,,,51,,,,Matches
Mata Jaime,esESP,3.4,Las Palmas,35,1988,7.3,,2,,,,,,,,,,,3,,,,Matches
Mayoral Borja,esESP,4.0,Getafe,27,1997,12.4,,4,,,,,,,,,,,2,,,,Matches
Mbappé Kylian,frFRA,4.0,Real Madrid,25,1998,32.3,,5,,,,,,,,,,,1,,,,Matches
McBurnie Oliver,sctSCO,4.0,Las Palmas,28,1996,20.4,,8,,,,,,,,,,,6,,,,Matches
McKenna Scott,sctSCO,2.0,Las Palmas,27,1996,27.4,,13,,,,,,,,,,,8,,,,Matches
Mejía Mateo,esESP,4.0,Sevilla,21,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Melo Arthur,brBRA,3.0,Girona,27,1996,10.5,,12,,,,,,,,,,,10,,,,Matches
Méndez Brais,esESP,3.4,Real Sociedad,27,1997,17.0,,14,,,,,,,,,,,7,,,,Matches
Mendy Ferland,frFRA,2.0,Real Madrid,29,1995,11.2,,14,,,,,,,,,,,9,,,,Matches
Mendy Nobel,frFRA,2.0,Real Betis,19,2004,1.2,,0,,,,,,,,,,,4,,,,Matches
Meseguer Víctor,esESP,3.0,Valladolid,25,1999,4.6,,7,,,,,,,,,,,3,,,,Matches
Miguel,esESP,4.0,Leganés,24,1999,19.2,,7,,,,,,,,,,,3,,,,Matches
Militão Éder,brBRA,2.0,Real Madrid,26,1998,10.4,,17,,,,,,,,,,,11,,,,Matches
Milla Luis,esESP,3.0,Getafe,29,1994,31.9,,39,,,,,,,,,,,22,,,,Matches
Milla Pere,esESP,3.0,Espanyol,31,1992,5.1,,2,,,,,,,,,,,3,,,,Matches
Mingueza Óscar,esESP,2.4,Celta Vigo,25,1999,30.3,,27,,,,,,,,,,,23,,,,Matches
Minsu Kim,krKOR,4.0,Girona,18,2006,0.2,,0,,,,,,,,,,,0,,,,Matches
Miovski Bojan,mkMKD,4.0,Girona,25,1999,9.7,,5,,,,,,,,,,,2,,,,Matches
Mir Rafa,esESP,3.5,Valencia,27,1997,8.4,,5,,,,,,,,,,,5,,,,Matches
Modrić Luka,hrCRO,3.0,Real Madrid,38,1985,20.3,,20,,,,,,,,,,,27,,,,Matches
Mojica Johan,coCOL,2.0,Mallorca,31,1992,30.6,,23,,,,,,,,,,,28,,,,Matches
Moleiro Alberto,esESP,3.0,Las Palmas,20,2003,30.2,,13,,,,,,,,,,,16,,,,Matches
Molina Nahuel,arARG,2.0,Atlético Madrid,26,1998,17.7,,19,,,,,,,,,,,14,,,,Matches
Moncayola Jon,esESP,3.0,Osasuna,26,1998,23.3,,39,,,,,,,,,,,11,,,,Matches
Montiel Gonzalo,arARG,2.0,Sevilla,27,1997,1.3,,2,,,,,,,,,,,2,,,,Matches
Moreno Gerard,esESP,4.0,Villarreal,32,1992,8.0,,4,,,,,,,,,,,2,,,,Matches
Moreno Xavier,esESP,4.0,Valladolid,19,2004,0.5,,0,,,,,,,,,,,0,,,,Matches
Morey Mateu,esESP,2.0,Mallorca,24,2000,8.2,,18,,,,,,,,,,,17,,,,Matches
Moriba Ilaix,gnGUI,3.0,Celta Vigo,21,2003,23.7,,39,,,,,,,,,,,12,,,,Matches
Morlanes Manu,esESP,3.0,Mallorca,25,1999,14.9,,30,,,,,,,,,,,23,,,,Matches
Moro Raúl,esESP,3.4,Valladolid,21,2002,26.0,,13,,,,,,,,,,,10,,,,Matches
Mosquera Cristhian,esESP,2.0,Valencia,20,2004,36.9,,36,,,,,,,,,,,32,,,,Matches
Mouriño Santiago,uyURU,2.0,Alavés,22,2002,20.5,,28,,,,,,,,,,,27,,,,Matches
Mumin Abdul,ghGHA,2.0,Rayo Vallecano,26,1998,22.4,,25,,,,,,,,,,,22,,,,Matches
Muñoz Aihen,esESP,2.0,Real Sociedad,26,1997,12.2,,12,,,,,,,,,,,13,,,,Matches
Muñoz Álex,esESP,2.0,Las Palmas,30,1994,15.7,,28,,,,,,,,,,,16,,,,Matches
Muñoz Iker,esESP,3.0,Osasuna,21,2002,6.8,,2,,,,,,,,,,,5,,,,Matches
Muñoz Javier,esESP,2.4,Las Palmas,29,1995,28.8,,34,,,,,,,,,,,28,,,,Matches
Muñoz Víctor,esESP,4.0,Real Madrid,21,2003,0.4,,0,,,,,,,,,,,0,,,,Matches
Muriqi Vedat,xkKVX,4.0,Mallorca,30,1994,22.9,,4,,,,,,,,,,,7,,,,Matches
Musso Juan,arARG,1.0,Atlético Madrid,30,1994,2.0,,0,,,,,,,,,,,0,,,,Matches
Nastasić Matija,rsSRB,2.0,Leganés,31,1993,23.4,,12,,,,,,,,,,,21,,,,Matches
Natan,brBRA,2.0,Real Betis,23,2001,24.2,,25,,,,,,,,,,,28,,,,Matches
Navarro Pau,esESP,2.0,Villarreal,19,2005,10.2,,17,,,,,,,,,,,4,,,,Matches
Navarro Roberto,esESP,3.0,Mallorca,22,2002,14.2,,22,,,,,,,,,,,19,,,,Matches
Navas Jesús,esESP,3.4,Sevilla,38,1985,4.7,,2,,,,,,,,,,,4,,,,Matches
Neyou Yvan,cmCMR,3.0,Leganés,27,1997,25.7,,34,,,,,,,,,,,27,,,,Matches
Nianzou Tanguy,frFRA,2.0,Sevilla,22,2002,5.8,,5,,,,,,,,,,,7,,,,Matches
Ñíguez Saúl,esESP,3.0,Sevilla,29,1994,17.3,,32,,,,,,,,,,,18,,,,Matches
Nikitscher Tamás,huHUN,2.4,Valladolid,24,1999,9.5,,9,,,,,,,,,,,11,,,,Matches
Niño Adrian,esESP,4.0,Atlético Madrid,20,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Novoa Hugo,esESP,2.4,Alavés,21,2003,2.6,,5,,,,,,,,,,,0,,,,Matches
Nteka Randy,aoANG,4.0,Rayo Vallecano,26,1997,12.5,,5,,,,,,,,,,,4,,,,Matches
Núñez Unai,esESP,2.0,Athletic Club,27,1997,7.2,,6,,,,,,,,,,,16,,,,Matches
Nyland Ørjan,noNOR,1.0,Sevilla,33,1990,29.7,,2,,,,,,,,,,,0,,,,Matches
Nyom Allan,cmCMR,2.4,Getafe,36,1988,9.9,,12,,,,,,,,,,,5,,,,Matches
Oblak Jan,siSVN,1.0,Atlético Madrid,31,1993,36.0,,0,,,,,,,,,,,0,,,,Matches
Ocampos Lucas,arARG,3.4,Sevilla,30,1994,1.9,,2,,,,,,,,,,,0,,,,Matches
Odriozola Álvaro,esESP,2.0,Real Sociedad,28,1995,0.5,,1,,,,,,,,,,,0,,,,Matches
Ojeda Thiago,arARG,3.0,Villarreal,21,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Olabarrieta Aingeru,esESP,3.0,Athletic Club,18,2005,0.6,,0,,,,,,,,,,,1,,,,Matches
Olasagasti,esESP,3.0,Real Sociedad,23,2000,9.5,,10,,,,,,,,,,,15,,,,Matches
Oliván Brian,esESP,2.0,Espanyol,30,1994,11.3,,10,,,,,,,,,,,10,,,,Matches
Oliveira Rosa Lucas,brBRA,2.0,Valladolid,24,2000,21.0,,35,,,,,,,,,,,27,,,,Matches
Olmo Dani,esESP,3.0,Barcelona,26,1998,13.5,,11,,,,,,,,,,,5,,,,Matches
Oroz Aimar,esESP,3.0,Osasuna,22,2001,33.0,,20,,,,,,,,,,,22,,,,Matches
Ortíz Ángel,esESP,2.0,Real Betis,20,2004,3.9,,8,,,,,,,,,,,5,,,,Matches
Osei Misehouy Gabriel,nlNED,4.0,Girona,19,2005,2.9,,1,,,,,,,,,,,0,,,,Matches
Otorbi David,esESP,4.0,Valencia,16,2007,0.2,,0,,,,,,,,,,,0,,,,Matches
Owono Jesús,gqEQG,1.0,Alavés,23,2001,5.4,,1,,,,,,,,,,,0,,,,Matches
Oyarzabal Mikel,esESP,4.0,Real Sociedad,27,1997,25.0,,16,,,,,,,,,,,4,,,,Matches
Özkacar Cenk,trTUR,2.0,Valladolid,23,2000,8.4,,6,,,,,,,,,,,17,,,,Matches
Pacheco Jon,esESP,2.0,Real Sociedad,23,2001,9.5,,9,,,,,,,,,,,9,,,,Matches
Padilla Alex,esESP,1.0,Athletic Club,20,2003,3.6,,0,,,,,,,,,,,0,,,,Matches
Palazón Camacho Isaac,esESP,3.4,Rayo Vallecano,29,1994,24.0,,18,,,,,,,,,,,8,,,,Matches
Paredes Aitor,esESP,2.0,Athletic Club,24,2000,20.1,,13,,,,,,,,,,,22,,,,Matches
Parejo Daniel,esESP,3.0,Villarreal,35,1989,25.3,,40,,,,,,,,,,,25,,,,Matches
Parente Iago,esESP,2.0,Valladolid,18,2006,0.8,,0,,,,,,,,,,,0,,,,Matches
Pascual Álvaro,esESP,4.0,Sevilla,22,2002,4.5,,3,,,,,,,,,,,2,,,,Matches
Pedraza Alfonso,esESP,2.3,Villarreal,28,1996,5.1,,3,,,,,,,,,,,5,,,,Matches
Pedri,esESP,3.0,Barcelona,21,2002,32.0,,32,,,,,,,,,,,29,,,,Matches
Pedrosa Adrià,esESP,2.0,Sevilla,26,1998,25.5,,32,,,,,,,,,,,24,,,,Matches
Pejiño,esESP,3.0,Las Palmas,28,1996,0.2,,1,,,,,,,,,,,0,,,,Matches
Pelmard Andy,mgMAD,2.0,Las Palmas,24,2000,2.3,,0,,,,,,,,,,,2,,,,Matches
Peña Iñaki,esESP,1.0,Barcelona,25,1999,15.5,,0,,,,,,,,,,,0,,,,Matches
Peña Rubén,esESP,3.3,Osasuna,33,1991,8.6,,5,,,,,,,,,,,7,,,,Matches
Pépé Nicolas,ciCIV,3.5,Villarreal,29,1995,16.7,,9,,,,,,,,,,,7,,,,Matches
Peque,esESP,3.4,Sevilla,21,2002,12.6,,6,,,,,,,,,,,8,,,,Matches
Pérez Ayoze,esESP,4.0,Villarreal,31,1993,21.9,,14,,,,,,,,,,,7,,,,Matches
Pérez Carles,esESP,3.0,Getafe,26,1998,15.9,,23,,,,,,,,,,,7,,,,Matches
Perez Francisco,esESP,3.0,Valencia,21,2002,6.3,,12,,,,,,,,,,,3,,,,Matches
Pérez Kike,esESP,3.0,Valladolid,27,1997,13.2,,25,,,,,,,,,,,9,,,,Matches
Pérez Luis,esESP,2.0,Valladolid,29,1995,28.4,,30,,,,,,,,,,,28,,,,Matches
Perraud Romain,frFRA,2.0,Real Betis,26,1997,22.2,,21,,,,,,,,,,,22,,,,Matches
Pezzolesi Valentín,esESP,2.0,Las Palmas,17,2007,0.1,,0,,,,,,,,,,,0,,,,Matches
Pica,esESP,2.0,Alavés,22,2002,5.5,,7,,,,,,,,,,,9,,,,Matches
Pino Yeremi,esESP,3.0,Villarreal,21,2002,21.5,,33,,,,,,,,,,,10,,,,Matches
Portu,esESP,3.5,Girona,32,1992,8.7,,8,,,,,,,,,,,0,,,,Matches
Prados Beñat,esESP,3.0,Athletic Club,23,2001,19.1,,37,,,,,,,,,,,28,,,,Matches
Prats Abdón,esESP,3.5,Mallorca,31,1992,5.1,,1,,,,,,,,,,,2,,,,Matches
Puado Javi,esESP,3.4,Espanyol,26,1998,33.0,,17,,,,,,,,,,,5,,,,Matches
Raba Dani,esESP,3.4,Leganés,28,1995,20.9,,23,,,,,,,,,,,13,,,,Matches
Rafús Arnau,esESP,1.0,Valladolid,21,2003,1.0,,0,,,,,,,,,,,0,,,,Matches
Raillo Antonio,esESP,2.0,Mallorca,32,1991,35.6,,15,,,,,,,,,,,27,,,,Matches
Ramírez Benito,esESP,2.4,Las Palmas,29,1995,5.3,,6,,,,,,,,,,,1,,,,Matches
Ramírez Sandro,esESP,3.4,Las Palmas,29,1995,22.6,,17,,,,,,,,,,,18,,,,Matches
Ramón Jacobo,esESP,2.0,Real Madrid,19,2005,2.3,,3,,,,,,,,,,,3,,,,Matches
Raphinha,brBRA,3.4,Barcelona,27,1996,31.5,,23,,,,,,,,,,,10,,,,Matches
Ratiu Andrei,roROU,2.3,Rayo Vallecano,26,1998,34.1,,46,,,,,,,,,,,26,,,,Matches
Raúl,esESP,4.0,Osasuna,23,2000,8.3,,7,,,,,,,,,,,1,,,,Matches
Rebbach Abde,dzALG,3.4,Alavés,25,1998,4.3,,1,,,,,,,,,,,0,,,,Matches
Remiro Álex,esESP,1.0,Real Sociedad,29,1995,36.0,,0,,,,,,,,,,,0,,,,Matches
Requena Daniel,esESP,3.0,Villarreal,20,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Rico Diego,esESP,2.0,Getafe,31,1993,31.3,,50,,,,,,,,,,,32,,,,Matches
Rioja Luis,esESP,3.0,Alavés,30,1993,0.3,,1,,,,,,,,,,,0,,,,Matches
Rioja Luis,esESP,3.0,Valencia,30,1993,31.5,,20,,,,,,,,,,,21,,,,Matches
Riquelme Rodrigo,esESP,2.4,Atlético Madrid,24,2000,5.7,,5,,,,,,,,,,,2,,,,Matches
Risco Alberto,esESP,3.0,Getafe,18,2005,0.8,,4,,,,,,,,,,,0,,,,Matches
Ristić Mihailo,rsSRB,2.4,Celta Vigo,28,1995,4.8,,7,,,,,,,,,,,2,,,,Matches
Rivera Alonso Gorka,esESP,2.0,Getafe,19,2004,0.2,,0,,,,,,,,,,,0,,,,Matches
Roca Marc,esESP,3.0,Real Betis,27,1996,10.1,,14,,,,,,,,,,,14,,,,Matches
Rodri,esESP,3.0,Real Betis,24,2000,1.3,,1,,,,,,,,,,,1,,,,Matches
Rodriguez Adrian,esESP,1.0,Alavés,23,2000,1.4,,0,,,,,,,,,,,0,,,,Matches
Rodríguez Álvaro,uyURU,4.0,Getafe,20,2004,9.5,,7,,,,,,,,,,,3,,,,Matches
Rodríguez Arnaiz Óscar,esESP,3.0,Leganés,26,1998,14.8,,17,,,,,,,,,,,21,,,,Matches
Rodríguez Arturo,esESP,4.0,Las Palmas,17,2006,0.2,,0,,,,,,,,,,,0,,,,Matches
Rodríguez Damián,esESP,3.0,Celta Vigo,21,2003,10.3,,9,,,,,,,,,,,6,,,,Matches
Rodríguez Dani,esESP,3.4,Mallorca,36,1988,24.0,,28,,,,,,,,,,,12,,,,Matches
Rodriguez Daniel,esESP,3.0,Barcelona,18,2005,0.4,,0,,,,,,,,,,,0,,,,Matches
Rodríguez James,coCOL,3.0,Rayo Vallecano,33,1991,1.6,,3,,,,,,,,,,,1,,,,Matches
Rodríguez Javi,esESP,2.0,Celta Vigo,21,2003,27.9,,38,,,,,,,,,,,32,,,,Matches
Rodríguez Jesus,esESP,3.0,Real Betis,18,2005,12.3,,13,,,,,,,,,,,8,,,,Matches
Rodríguez Kirian,esESP,3.0,Las Palmas,28,1996,19.5,,18,,,,,,,,,,,10,,,,Matches
Rodríguez Ricardo,chSUI,2.0,Real Betis,31,1992,14.2,,15,,,,,,,,,,,8,,,,Matches
Rodrygo,brBRA,3.4,Real Madrid,23,2001,21.4,,13,,,,,,,,,,,11,,,,Matches
Román Leo,esESP,1.0,Mallorca,24,2000,7.0,,0,,,,,,,,,,,0,,,,Matches
Romero Carlos,esESP,2.3,Espanyol,22,2001,28.4,,47,,,,,,,,,,,28,,,,Matches
Romero Isaac,esESP,4.0,Sevilla,24,2000,24.0,,7,,,,,,,,,,,7,,,,Matches
Romero Luka,arARG,3.4,Alavés,19,2004,2.2,,4,,,,,,,,,,,1,,,,Matches
Romeu Oriol,esESP,3.0,Girona,32,1991,15.1,,24,,,,,,,,,,,14,,,,Matches
Roque Vitor,brBRA,4.0,Real Betis,19,2005,13.7,,6,,,,,,,,,,,7,,,,Matches
Rosier Valentin,frFRA,2.0,Leganés,27,1996,28.8,,54,,,,,,,,,,,50,,,,Matches
Rüdiger Antonio,deGER,2.0,Real Madrid,31,1993,25.5,,13,,,,,,,,,,,9,,,,Matches
Ruibal Aitor,esESP,2.5,Real Betis,28,1996,14.6,,24,,,,,,,,,,,14,,,,Matches
Ruiz Abel,esESP,4.0,Girona,24,2000,15.0,,2,,,,,,,,,,,4,,,,Matches
Ruiz Ferrán,esESP,2.0,Girona,21,2003,0.2,,0,,,,,,,,,,,1,,,,Matches
Sabaly Youssouf,snSEN,2.0,Real Betis,31,1993,17.6,,26,,,,,,,,,,,13,,,,Matches
