player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Gravillon Andrew,gpGLP,2.0,Torino,24,1998,3.5,2,0,0,9,1,0,3,8,3,,,0,Matches
Guessand Axel,frFRA,2.0,Udinese,17,2004,0.9,0,0,0,1,0,0,0,2,1,,,0,Matches
Günter Koray,deGER,2.0,Hellas Verona,27,1994,11.1,3,0,0,17,10,0,3,30,6,,,0,Matches
Günter Koray,deGER,2.0,Sampdoria,27,1994,8.6,2,0,0,7,3,0,1,10,8,,,0,Matches
Gyasi Emmanuel,ghGHA,3.5,Spezia,28,1994,31.2,10,0,0,47,37,23,23,8,17,,,0,Matches
Gyömbér Norbert,skSVK,2.0,Salernitana,30,1992,19.3,5,0,0,22,7,0,5,34,24,,,0,Matches
Gytkjær Christian,dkDEN,4.0,Monza,32,1990,6.2,0,0,0,11,6,10,1,0,2,,,0,Matches
Haas Nicolas,chSUI,3.0,Empoli,26,1996,12.8,2,0,0,20,11,1,11,8,13,,,0,Matches
Handanović Samir,siSVN,1.0,Inter,38,1984,13.7,0,0,0,0,0,0,0,0,0,,,0,Matches
Harroui Abdou,nlNED,3.0,Sassuolo,24,1998,7.2,2,0,0,13,3,1,11,3,6,,,0,Matches
Hateboer Hans,nlNED,2.4,Atalanta,28,1994,15.5,7,0,0,19,3,1,23,14,13,,,0,Matches
Henderson Liam,sctSCO,3.0,Empoli,26,1996,11.2,9,0,0,35,12,2,33,10,11,,,0,Matches
Hendry Jack,sctSCO,2.0,Cremonese,27,1995,2.4,1,0,0,2,1,0,1,1,0,,,0,Matches
Henrique Matheus,brBRA,3.0,Sassuolo,24,1997,21.6,4,0,0,22,33,1,9,14,12,,,0,Matches
Henry Thomas,frFRA,4.0,Hellas Verona,27,1994,11.4,4,0,0,27,16,9,4,0,4,,,0,Matches
Hernández Theo,frFRA,2.3,Milan,24,1997,30.8,7,0,0,22,57,2,91,18,26,,,1,Matches
Hien Isak,seSWE,2.0,Hellas Verona,23,1999,29.0,9,0,0,52,23,0,1,30,36,,,0,Matches
Hjulmand Morten,dkDEN,3.0,Lecce,23,1999,32.9,9,1,0,61,38,0,17,69,55,,,0,Matches
Holm Emil,seSWE,3.0,Spezia,22,2000,15.5,4,0,0,22,16,2,50,8,14,,,0,Matches
Hongla Martin,cmCMR,3.0,Hellas Verona,24,1998,5.8,4,0,0,11,4,0,8,6,4,,,0,Matches
Hristov Petko,bgBUL,2.0,Spezia,23,1999,4.1,0,0,0,1,4,0,1,3,4,,,0,Matches
Hrustic Ajdin,auAUS,3.0,Hellas Verona,26,1996,2.5,0,0,0,7,2,0,7,1,1,,,0,Matches
Hysaj Elseid,alALB,2.0,Lazio,28,1994,22.2,3,0,0,19,14,2,17,21,22,,,0,Matches
Højlund Rasmus,dkDEN,4.0,Atalanta,19,2003,20.4,1,0,0,22,32,6,7,1,3,,,0,Matches
Ibanez Roger,brBRA,2.0,Roma,23,1998,31.1,11,1,1,44,48,0,1,67,35,,,1,Matches
Ibrahimović Zlatan,seSWE,4.0,Milan,40,1981,1.6,0,0,0,2,1,0,0,0,0,,,0,Matches
Iervolino Antonio,itITA,3.0,Salernitana,19,2003,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Igor,brBRA,2.0,Fiorentina,24,1998,22.9,10,1,1,29,13,0,1,26,29,,,0,Matches
Ikone Jonathan,frFRA,3.4,Fiorentina,24,1998,22.3,4,0,0,28,25,5,24,5,7,,,0,Matches
Ilić Ivan,rsSRB,3.0,Hellas Verona,21,2001,9.5,1,0,0,9,9,0,46,8,10,,,0,Matches
Ilić Ivan,rsSRB,3.0,Torino,21,2001,13.1,3,0,0,13,19,1,34,5,8,,,0,Matches
Iling-Junior Samuel,engENG,3.0,Juventus,18,2003,3.5,1,0,0,9,2,0,12,2,2,,,0,Matches
İlkhan Emirhan,trTUR,3.0,Torino,18,2004,1.0,1,0,0,5,0,0,0,2,1,,,0,Matches
İlkhan Emirhan,trTUR,3.0,Sampdoria,18,2004,1.3,0,0,0,0,2,0,4,0,3,,,0,Matches
Immobile Ciro,itITA,4.0,Lazio,32,1990,24.7,3,0,0,21,24,21,5,1,5,,,0,Matches
Ismajli Ardian,alALB,2.0,Empoli,25,1996,23.3,3,0,0,19,13,0,0,26,32,,,1,Matches
Ivanović Mihailo,rsSRB,4.0,Sampdoria,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Izzo Armando,itITA,2.0,Monza,30,1992,27.4,10,0,0,43,45,1,7,46,48,,,0,Matches
Jajalo Mato,baBIH,3.0,Udinese,34,1988,0.7,0,0,0,1,0,0,0,0,0,,,0,Matches
Jesé,esESP,4.0,Sampdoria,29,1993,2.3,0,0,0,3,5,2,0,1,0,,,0,Matches
Jesus Juan,brBRA,2.0,Napoli,31,1991,10.4,2,0,0,10,5,0,0,11,11,,,0,Matches
Jóhann Helgason Þórir,isISL,3.0,Lecce,21,2000,2.5,0,0,0,2,2,0,10,3,2,,,0,Matches
Jović Luka,rsSRB,4.0,Fiorentina,24,1997,17.0,3,0,0,23,8,11,1,2,3,,,0,Matches
Junior Traorè Hamed,ciCIV,3.4,Sassuolo,22,2000,6.6,1,0,0,9,2,1,24,2,7,,,0,Matches
Kallon Yayah,slSLE,3.0,Hellas Verona,21,2001,9.6,1,0,0,13,21,4,33,8,10,,,0,Matches
Kalulu Pierre,frFRA,2.0,Milan,22,2000,28.3,4,0,0,24,23,2,27,41,40,,,0,Matches
Karamoh Yann,frFRA,3.0,Torino,24,1998,8.0,2,0,0,11,13,12,15,0,2,,,0,Matches
Karsdorp Rick,nlNED,3.0,Roma,27,1995,7.9,0,0,0,4,0,1,14,7,13,,,0,Matches
Kasius Denso,nlNED,3.0,Bologna,19,2002,3.8,1,0,0,3,1,0,11,3,6,,,0,Matches
Kastanos Grigoris,cyCYP,3.0,Salernitana,24,1998,14.3,4,0,0,21,43,0,25,8,24,,,0,Matches
Kean Moise,itITA,4.0,Juventus,22,2000,11.1,5,1,0,15,18,8,5,5,4,,,0,Matches
Kiwior Jakub,plPOL,2.3,Spezia,22,2000,16.0,3,0,0,16,5,0,14,26,18,,,0,Matches
Kjær Simon,dkDEN,2.0,Milan,33,1989,11.2,4,0,0,8,1,0,2,9,9,,,0,Matches
Koopmeiners Teun,nlNED,3.0,Atalanta,24,1998,31.8,7,0,0,47,27,6,159,20,27,,,0,Matches
Kostić Filip,rsSRB,3.4,Juventus,29,1992,28.5,3,0,0,29,12,2,225,16,25,,,0,Matches
Kouamé Christian,ciCIV,3.5,Fiorentina,24,1997,20.7,5,0,0,32,56,7,49,12,19,,,0,Matches
Kovalenko Viktor,uaUKR,3.0,Spezia,26,1996,6.1,1,0,0,9,12,1,15,4,7,,,0,Matches
Kristoffersen Julian,noNOR,4.0,Salernitana,25,1997,0.2,0,0,0,2,0,0,0,0,0,,,0,Matches
Krollis Raimonds,lvLVA,4.0,Spezia,20,2001,0.4,0,0,0,2,0,0,0,0,1,,,0,Matches
Krunić Rade,baBIH,3.0,Milan,28,1993,18.4,8,0,0,16,19,0,3,14,27,,,0,Matches
Kumbulla Marash,alALB,2.0,Roma,22,2000,2.9,1,1,0,3,5,0,0,4,3,,,0,Matches
Kvaratskhelia Khvicha,geGEO,4.0,Napoli,21,2001,28.0,1,0,0,20,45,6,75,5,26,,,0,Matches
Kyriakopoulos Giorgos,grGRE,2.3,Bologna,26,1996,7.8,2,0,0,8,12,0,39,4,6,,,0,Matches
Kyriakopoulos Giorgos,grGRE,3.3,Sassuolo,26,1996,8.5,3,0,0,9,13,0,38,11,7,,,0,Matches
Lammers Sam,nlNED,4.0,Sampdoria,25,1997,12.2,1,0,0,19,23,1,2,5,5,,,0,Matches
Lammers Sam,nlNED,4.0,Empoli,25,1997,9.8,0,0,0,6,8,1,4,3,12,,,0,Matches
Lasagna Kevin,itITA,3.5,Hellas Verona,29,1992,17.5,2,0,0,25,22,15,13,5,8,,,0,Matches
Lauriente Armand,frFRA,3.5,Sassuolo,23,1998,24.2,10,1,1,21,41,7,109,11,16,,,0,Matches
Lazaro Valentino,atAUT,3.0,Torino,26,1996,15.3,4,0,0,14,3,1,85,3,5,,,0,Matches
Lazetić Marko,rsSRB,4.0,Milan,18,2004,0.1,1,0,0,0,0,0,0,0,0,,,0,Matches
Lazović Darko,rsSRB,3.0,Hellas Verona,31,1990,24.9,0,0,0,8,3,9,123,15,13,,,0,Matches
Lazzari Manuel,itITA,2.0,Lazio,28,1993,20.9,8,0,0,15,39,0,38,18,23,,,1,Matches
Leão Rafael,ptPOR,3.0,Milan,23,1999,26.9,7,1,1,20,30,10,71,13,7,,,0,Matches
Léris Mehdi,dzALG,3.0,Sampdoria,24,1998,27.3,13,0,0,52,47,10,57,27,45,,,0,Matches
Linetty Karol,plPOL,3.0,Torino,27,1995,21.0,8,0,0,50,22,4,21,17,18,,,0,Matches
Listkowski Marcin,plPOL,3.5,Lecce,24,1998,0.9,0,0,0,2,1,0,2,3,0,,,0,Matches
Llorente Diego,esESP,2.0,Roma,28,1993,6.4,0,0,0,9,3,0,0,10,7,,,0,Matches
Lobotka Stanislav,skSVK,3.0,Napoli,27,1994,34.5,2,0,0,24,55,0,2,23,47,,,0,Matches
Locatelli Manuel,itITA,3.0,Juventus,24,1998,27.2,8,0,0,44,31,0,13,27,33,,,0,Matches
Lochoshvili Luka,geGEO,2.0,Cremonese,24,1998,20.4,4,0,0,27,9,1,6,23,20,,,0,Matches
Lookman Ademola,ngNGA,3.5,Atalanta,24,1997,19.2,3,0,0,24,36,11,39,4,5,,,0,Matches
Lopez Maxime,frFRA,3.0,Sassuolo,24,1997,25.5,11,0,0,30,11,0,26,21,18,,,0,Matches
Lovato Matteo,itITA,2.0,Salernitana,22,2000,9.0,2,0,0,6,4,0,0,14,14,,,0,Matches
Lovrić Sandi,siSVN,3.0,Udinese,24,1998,25.9,4,0,0,31,33,1,75,25,18,,,0,Matches
Lozano Hirving,mxMEX,3.5,Napoli,27,1995,17.8,3,0,0,27,31,4,73,15,14,,,0,Matches
Lucumí Jhon,coCOL,2.0,Bologna,24,1998,32.2,8,0,0,29,18,0,1,35,37,,,1,Matches
Luis Palomino José,arARG,2.0,Atalanta,32,1990,8.4,4,0,0,9,5,0,5,29,13,,,1,Matches
Lukaku Romelu,beBEL,4.0,Inter,29,1993,18.4,1,0,0,15,6,13,25,0,1,,,0,Matches
Lukić Saša,rsSRB,3.0,Torino,25,1996,13.3,4,0,0,26,10,0,26,14,14,,,0,Matches
Luperto Sebastiano,itITA,2.0,Empoli,25,1996,34.8,4,2,1,21,22,0,3,41,18,,,0,Matches
Lykogiannis Babis,grGRE,2.0,Bologna,28,1993,12.3,3,0,0,14,11,1,69,17,9,,,0,Matches
Maggiore Giulio,itITA,3.0,Salernitana,24,1998,9.9,2,0,0,20,14,0,3,8,9,,,0,Matches
Magnani Giangiacomo,itITA,2.0,Hellas Verona,26,1995,17.0,7,1,0,22,8,0,4,22,23,,,1,Matches
Maignan Mike,frFRA,1.0,Milan,27,1995,22.0,0,0,0,0,3,0,0,1,0,,,0,Matches
Majchrzak Jordan,plPOL,4.0,Roma,17,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Makengo Jean-Victor,frFRA,3.0,Udinese,24,1998,8.9,2,0,0,9,13,0,6,8,13,,,0,Matches
Malagrida Lorenzo,itITA,3.0,Sampdoria,18,2003,1.2,2,0,0,4,0,0,3,0,0,,,0,Matches
Maldini Daniel,itITA,3.5,Spezia,20,2001,7.0,1,0,0,13,18,0,18,1,5,,,0,Matches
Maleh Youssef,maMAR,3.0,Fiorentina,23,1998,3.3,2,0,0,8,3,0,8,1,1,,,0,Matches
Maleh Youssef,maMAR,3.0,Lecce,23,1998,7.5,3,0,0,22,10,3,8,5,8,,,0,Matches
Malinovskyi Ruslan,uaUKR,3.0,Atalanta,29,1993,6.1,2,0,0,11,11,0,23,5,9,,,0,Matches
Mancini Gianluca,itITA,2.0,Roma,26,1996,31.8,7,0,0,39,25,2,27,43,18,,,0,Matches
Mandragora Rolando,itITA,3.0,Fiorentina,25,1997,21.7,8,0,0,31,18,1,74,15,21,,,0,Matches
Marchetti Federico,itITA,1.0,Spezia,39,1983,0.7,0,1,0,0,0,0,0,0,0,,,0,Matches
Marchizza Riccardo,itITA,2.0,Sassuolo,24,1998,3.1,1,0,0,7,0,1,19,2,2,,,0,Matches
Marco Ferrari Gian,itITA,2.0,Sassuolo,30,1992,24.7,5,0,0,24,31,0,6,26,16,,,0,Matches
Marí Pablo,esESP,2.0,Monza,28,1993,27.6,4,0,0,31,8,1,1,29,20,,,0,Matches
Marin Răzvan,roROU,3.0,Empoli,26,1996,28.2,7,0,0,29,21,1,139,15,25,,,0,Matches
Marlon,brBRA,2.0,Monza,26,1995,17.7,7,1,0,23,6,1,5,17,22,,,1,Matches
Marrone Luca,itITA,2.0,Monza,32,1990,1.5,0,0,0,1,2,0,0,0,0,,,0,Matches
Martínez Lautaro,arARG,4.0,Inter,24,1997,28.6,3,0,0,46,63,13,15,10,15,,,0,Matches
Martínez Quarta Lucas,arARG,2.0,Fiorentina,26,1996,24.1,6,0,0,21,25,1,4,46,49,,,0,Matches
Marušić Adam,meMNE,2.0,Lazio,29,1992,30.7,8,1,0,22,14,1,18,36,30,,,0,Matches
Masina Adam,maMAR,2.3,Udinese,28,1994,8.8,2,0,0,11,1,0,10,11,9,,,0,Matches
Matić Nemanja,rsSRB,3.0,Roma,33,1988,20.6,5,0,0,19,17,1,12,25,28,,,0,Matches
Maximiano Luís,ptPOR,1.0,Lazio,23,1999,0.1,0,1,0,1,0,0,0,0,0,,,0,Matches
Mazzocchi Pasquale,itITA,3.0,Salernitana,27,1995,21.8,2,0,0,28,16,5,90,9,17,,,0,Matches
McKennie Weston,usUSA,3.0,Juventus,23,1998,11.7,0,0,0,13,7,3,15,9,5,,,0,Matches
Medel Gary,clCHI,2.4,Bologna,34,1987,16.4,5,0,0,19,16,0,4,28,15,,,0,Matches
Meïté Soualiho,frFRA,3.0,Cremonese,28,1994,26.3,5,0,0,27,48,0,9,25,35,,,0,Matches
Meret Alex,itITA,1.0,Napoli,25,1997,34.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mert Çetin Yıldırım,trTUR,2.0,Lecce,25,1997,0.2,0,0,0,0,1,0,0,1,0,,,0,Matches
Messias Junior,brBRA,3.0,Milan,31,1991,16.6,3,0,0,24,24,1,25,8,19,,,0,Matches
Milanese Tommaso,itITA,3.0,Cremonese,20,2002,0.3,0,0,0,1,1,0,2,0,0,,,0,Matches
Milenković Nikola,rsSRB,2.0,Fiorentina,24,1997,23.7,4,0,0,39,22,0,0,19,25,,,1,Matches
Milik Arkadiusz,plPOL,4.0,Juventus,28,1994,17.6,3,1,1,27,29,8,6,1,8,,,0,Matches
Milinković-Savić Sergej,rsSRB,3.0,Lazio,27,1995,33.6,10,0,0,45,72,2,29,28,37,,,0,Matches
Milinković-Savić Vanja,rsSRB,1.0,Torino,25,1997,38.0,4,0,0,0,4,0,0,1,1,,,0,Matches
Min-jae Kim,krKOR,2.0,Napoli,25,1996,33.9,5,0,0,30,7,0,6,42,34,,,0,Matches
Miranchuk Aleksei,ruRUS,3.0,Torino,26,1995,23.2,0,0,0,9,22,1,30,2,5,,,0,Matches
Mirante Antonio,itITA,1.0,Milan,39,1983,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Miretti Fabio,itITA,3.4,Juventus,18,2003,13.7,2,0,0,24,27,4,30,3,11,,,0,Matches
Missori Filippo,itITA,2.4,Roma,18,2004,2.0,1,0,0,4,0,0,2,4,3,,,0,Matches
Mkhitaryan Henrikh,amARM,3.0,Inter,33,1989,22.1,4,0,0,28,28,0,19,21,27,,,0,Matches
Molina Salvatore,itITA,3.0,Monza,30,1992,2.5,1,0,0,4,3,0,14,1,5,,,0,Matches
Montevago Daniele,itITA,4.0,Sampdoria,19,2003,2.6,1,0,0,8,4,4,1,0,0,,,0,Matches
Montipò Lorenzo,itITA,1.0,Hellas Verona,26,1996,37.0,1,0,0,0,5,0,0,0,1,,,0,Matches
Moro Nikola,hrCRO,3.0,Bologna,24,1998,13.6,1,0,0,15,11,1,18,8,19,,,0,Matches
Mota Dany,ptPOR,3.5,Monza,24,1998,21.2,2,0,0,20,33,13,45,6,7,,,0,Matches
Moutinho João,ptPOR,2.0,Spezia,24,1998,0.6,0,0,0,1,0,0,3,0,1,,,0,Matches
Müldür Mert,trTUR,2.0,Sassuolo,23,1999,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Muriel Luis,coCOL,3.5,Atalanta,31,1991,11.9,2,2,1,18,15,3,81,1,7,,,0,Matches
Murillo Jeison,coCOL,2.0,Sampdoria,30,1992,11.7,6,1,1,18,19,0,1,10,10,,,1,Matches
Murru Nicola,itITA,2.0,Sampdoria,27,1994,8.7,3,0,0,15,6,1,9,10,14,,,0,Matches
Musso Juan,arARG,1.0,Atalanta,28,1994,23.1,1,0,0,0,5,0,0,0,0,,,1,Matches
Mæhle Joakim,dkDEN,3.0,Atalanta,25,1997,24.5,5,1,0,16,19,6,38,23,20,,,0,Matches
Nabian Herculano,ptPOR,4.0,Empoli,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ndary Adopo Michel,frFRA,2.4,Torino,22,2000,2.9,1,0,0,6,2,0,0,1,2,,,0,Matches
Ndombele Tanguy,frFRA,3.0,Napoli,25,1996,9.0,5,0,0,15,23,0,1,6,8,,,0,Matches
Nestorovski Ilija,mkMKD,4.0,Udinese,32,1990,7.1,3,0,0,18,21,4,0,2,3,,,0,Matches
Ngonge Cyril,beBEL,3.4,Hellas Verona,22,2000,8.3,2,0,0,13,11,5,18,6,3,,,0,Matches
Nicolussi Caviglia Hans,itITA,3.0,Salernitana,22,2000,6.5,2,0,0,13,6,0,4,5,7,,,0,Matches
Nikolaou Dimitris,grGRE,2.0,Spezia,23,1998,32.9,9,1,0,27,20,0,18,27,32,,,0,Matches
Ntanda Samuel,cdCOD,4.0,Sampdoria,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Nuytinck Bram,nlNED,2.0,Udinese,32,1990,4.3,1,0,0,4,2,0,0,5,5,,,0,Matches
Nuytinck Bram,nlNED,2.0,Sampdoria,32,1990,16.6,4,0,0,23,8,0,0,19,36,,,0,Matches
Nzola M'Bala,aoANG,4.0,Spezia,25,1996,29.5,8,0,0,57,42,10,10,6,4,,,0,Matches
Obiang Pedro,gqEQG,3.0,Sassuolo,30,1992,9.7,2,0,0,16,8,0,1,8,17,,,0,Matches
Ochoa Guillermo,mxMEX,1.0,Salernitana,37,1985,20.0,1,0,0,0,1,0,0,0,0,,,0,Matches
Oikonomou Marios,grGRE,2.0,Sampdoria,29,1992,2.4,3,0,0,3,2,0,0,2,2,,,0,Matches
Okereke David,ngNGA,3.5,Cremonese,24,1997,25.2,4,0,0,21,32,9,22,8,8,,,0,Matches
Okoli Caleb,itITA,2.0,Atalanta,21,2001,10.7,3,0,0,15,8,0,2,31,17,,,0,Matches
Olivera Mathías,uyURU,2.0,Napoli,24,1997,18.3,2,0,0,21,25,2,19,21,24,,,0,Matches
Onana André,cmCMR,1.0,Inter,26,1996,24.0,1,0,0,0,3,0,0,0,0,,,1,Matches
Origi Divock,beBEL,3.5,Milan,27,1995,11.4,1,0,0,13,17,6,11,0,6,,,0,Matches
Orsolini Riccardo,itITA,3.4,Bologna,25,1997,23.6,8,2,1,39,43,18,98,8,19,,,0,Matches
Osimhen Victor,ngNGA,4.0,Napoli,23,1998,28.5,4,0,0,40,39,31,19,5,6,,,0,Matches
Oudin Remi,frFRA,3.4,Lecce,25,1996,14.7,3,0,0,10,14,2,113,29,15,,,0,Matches
Ounas Adam,dzALG,3.5,Napoli,25,1996,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
Pafundi Simone,itITA,4.0,Udinese,16,2006,0.9,0,0,0,0,3,0,1,1,5,,,0,Matches
Paoletti Flavio,itITA,3.0,Sampdoria,19,2003,3.2,1,0,0,5,3,0,1,6,2,,,0,Matches
Paredes Leandro,arARG,3.0,Juventus,28,1994,10.9,7,1,0,20,10,0,51,17,13,,,0,Matches
Parisi Fabiano,itITA,2.0,Empoli,21,2000,31.4,10,1,0,35,73,0,59,41,38,,,0,Matches
Pašalić Mario,hrCRO,3.0,Atalanta,27,1995,19.7,3,0,0,25,16,2,5,19,13,,,0,Matches
Patric,esESP,2.0,Lazio,29,1993,15.7,1,0,0,3,4,0,0,11,12,,,0,Matches
Patrício Rui,ptPOR,1.0,Roma,34,1988,35.0,1,0,0,1,0,0,0,2,1,,,0,Matches
Pedro,esESP,4.0,Lazio,35,1987,21.1,1,0,0,26,30,5,34,6,24,,,0,Matches
Pegolo Gianluca,itITA,1.0,Sassuolo,41,1981,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Pellegri Pietro,itITA,4.0,Torino,21,2001,5.2,3,0,0,15,14,7,3,0,2,,,0,Matches
Pellegrini Lorenzo,itITA,3.0,Roma,26,1996,28.3,5,0,0,25,57,5,160,26,30,,,0,Matches
Pellegrini Luca,itITA,2.0,Lazio,23,1999,2.0,3,0,0,5,1,0,15,7,0,,,0,Matches
Pepín,gqEQG,3.0,Monza,25,1996,12.5,4,0,0,19,12,0,11,14,19,,,0,Matches
Pereyra Roberto,arARG,3.4,Udinese,31,1991,31.3,7,0,0,31,47,2,72,16,22,,,0,Matches
Pérez Nehuén,arARG,2.0,Udinese,22,2000,31.3,7,1,0,29,11,0,17,36,39,,,1,Matches
Perilli Simone,itITA,1.0,Hellas Verona,27,1995,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Perin Mattia,itITA,1.0,Juventus,29,1992,10.5,0,0,0,0,1,0,0,0,0,,,0,Matches
Perisan Samuele,itITA,1.0,Empoli,24,1997,7.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Pessina Matteo,itITA,3.0,Monza,25,1997,32.6,6,0,0,41,53,1,36,38,36,,,0,Matches
Petagna Andrea,itITA,4.0,Monza,27,1995,18.5,2,0,0,29,30,10,2,3,5,,,0,Matches
Pezzella Giuseppe,itITA,2.0,Lecce,24,1997,10.2,2,0,0,16,11,1,34,8,10,,,0,Matches
Piątek Krzysztof,plPOL,4.0,Salernitana,27,1995,23.8,5,0,0,39,43,23,14,1,12,,,0,Matches
Piccoli Roberto,itITA,4.0,Hellas Verona,21,2001,2.1,0,0,0,2,3,4,3,0,0,,,0,Matches
Piccoli Roberto,itITA,4.0,Empoli,21,2001,5.7,0,0,0,6,3,4,1,1,1,,,0,Matches
Pickel Charles,cdCOD,3.0,Cremonese,25,1997,27.6,8,1,0,34,18,4,10,25,23,,,0,Matches
Pinamonti Andrea,itITA,4.0,Sassuolo,23,1999,24.0,3,1,0,21,32,8,14,3,7,,,0,Matches
Pirola Lorenzo,itITA,2.0,Salernitana,20,2002,21.6,4,0,0,28,9,0,1,30,29,,,0,Matches
Pisilli Niccolò,itITA,3.0,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Pjaca Marko,hrCRO,3.4,Empoli,27,1995,5.8,1,0,0,2,7,1,25,3,3,,,0,Matches
Pobega Tommaso,itITA,3.0,Milan,23,1999,9.8,4,0,0,30,5,0,5,8,16,,,0,Matches
Pogba Paul,frFRA,4.0,Juventus,29,1993,1.2,0,0,0,2,7,0,2,0,0,,,0,Matches
Politano Matteo,itITA,4.0,Napoli,28,1993,13.0,1,0,0,11,22,1,82,7,11,,,0,Matches
Pongračić Marin,hrCRO,2.0,Lecce,24,1997,8.8,2,0,0,15,0,0,0,16,13,,,0,Matches
Posch Stefan,atAUT,2.0,Bologna,25,1997,28.1,6,0,0,47,28,1,47,36,44,,,0,Matches
Provedel Ivan,itITA,1.0,Lazio,28,1994,37.9,1,0,0,0,5,0,0,0,0,,,0,Matches
Pussetto Ignacio,arARG,3.0,Sampdoria,26,1995,1.7,1,0,0,7,1,0,5,0,3,,,0,Matches
Pyyhtiä Niklas,fiFIN,3.0,Bologna,18,2003,1.2,0,0,0,0,0,0,0,1,0,,,0,Matches
Quagliarella Fabio,itITA,4.0,Sampdoria,39,1983,8.9,2,0,0,4,19,6,15,0,1,,,0,Matches
Quagliata Giacomo,itITA,2.4,Cremonese,22,2000,7.8,0,1,0,13,13,0,54,12,7,,,0,Matches
Rabiot Adrien,frFRA,3.0,Juventus,27,1995,30.5,9,0,0,45,43,2,35,27,35,,,0,Matches
Radonjić Nemanja,rsSRB,3.4,Torino,26,1996,16.2,1,0,0,17,17,12,76,1,1,,,0,Matches
Radovanović Ivan,rsSRB,2.4,Salernitana,33,1988,7.5,1,1,0,4,7,0,0,8,5,,,0,Matches
Radu Ionuț,roROU,1.0,Cremonese,25,1997,9.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Radu Ștefan,roROU,2.0,Lazio,35,1986,0.0,1,0,0,0,0,0,0,0,0,,,0,Matches
Raimondo Antonio,itITA,4.0,Bologna,18,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Ranieri Luca,itITA,2.0,Fiorentina,23,1999,5.6,1,0,0,6,2,2,0,11,4,,,0,Matches
Ranocchia Andrea,itITA,2.0,Monza,34,1988,0.5,0,0,0,2,0,0,0,0,2,,,0,Matches
Ranocchia Filippo,itITA,3.4,Monza,21,2001,5.9,1,0,0,7,12,0,12,4,6,,,0,Matches
Raspadori Giacomo,itITA,3.5,Napoli,22,2000,10.1,1,0,0,7,12,1,32,4,7,,,0,Matches
Raspadori Giacomo,itITA,3.5,Sassuolo,22,2000,0.5,0,0,0,0,0,0,1,0,0,,,0,Matches
Ravaglia Nicola,itITA,1.0,Sampdoria,33,1988,9.0,0,0,0,1,2,0,0,0,0,,,0,Matches
Rebić Ante,hrCRO,3.4,Milan,28,1993,10.9,4,0,0,18,15,8,38,1,8,,,0,Matches
Reca Arkadiusz,plPOL,2.4,Spezia,27,1995,24.1,5,0,0,32,15,2,98,21,28,,,0,Matches
Retsos Panagiotis,grGRE,2.0,Hellas Verona,23,1998,1.4,0,0,0,4,2,0,0,2,4,,,0,Matches
Ribéry Franck,frFRA,3.5,Salernitana,39,1983,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Ricci Samuele,itITA,3.0,Torino,20,2001,23.0,6,0,0,22,58,0,31,17,21,,,0,Matches
Rincón Tomás,veVEN,3.0,Sampdoria,34,1988,28.4,7,1,0,59,28,0,21,30,29,,,0,Matches
Rodríguez Pablo,esESP,3.5,Lecce,20,2001,0.6,0,0,0,1,2,0,4,0,1,,,0,Matches
Rodríguez Ricardo,chSUI,2.3,Torino,29,1992,29.7,3,0,0,25,8,0,71,39,34,,,0,Matches
Rogério,brBRA,2.0,Sassuolo,24,1998,33.3,5,1,0,30,38,0,111,40,20,,,0,Matches
Romagna Filippo,itITA,2.0,Sassuolo,25,1997,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Romagnoli Alessio,itITA,2.0,Lazio,27,1995,32.5,6,0,0,35,19,1,0,35,16,,,0,Matches
Romagnoli Simone,itITA,2.0,Lecce,32,1990,1.9,0,0,0,3,0,0,0,1,4,,,0,Matches
Romero Luka,arARG,4.0,Lazio,17,2004,1.7,0,0,0,3,6,0,0,2,0,,,0,Matches
Roon Marten,nlNED,3.0,Atalanta,31,1991,32.9,7,0,0,46,24,1,13,36,43,,,0,Matches
Rossi Francesco,itITA,1.0,Atalanta,31,1991,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rovella Nicolò,itITA,3.0,Monza,20,2001,19.3,5,1,0,26,21,2,28,37,29,,,0,Matches
