id,web_name,first_name,second_name,element_type,position,team,selected_by_percent,price,now_cost
619,L.Guilherme,Luis Guilherme,Lira dos Santos,3,MID,19,0.0,5.0,50
620,Earthy,George,Earthy,3,MID,19,0.0,4.5,45
621,Irving,Andy,Irving,3,MID,19,0.2,4.5,45
622,Orford,Lewis,Orford,3,MID,19,0.1,4.5,45
623,Potts,Freddie,Potts,3,MID,19,0.5,4.5,45
624,Bowen,Jarrod,Bowen,4,FWD,19,17.5,8.0,80
625,Füllkrug,Niclas,Füllkrug,4,FWD,19,0.6,6.0,60
626,Marshall,Callum,Marshall,4,FWD,19,0.5,4.5,45
659,Walker-Peters,Kyle,Walker-Peters,2,DEF,19,0.3,4.5,45
671,Wilson,Callum,Wilson,4,FWD,19,0.6,6.0,60
679,Hermansen,Mads,Hermansen,1,GK,19,1.0,4.5,45
708,M.Fernandes,Mateus Gonçalo,Espanha Fernandes,3,MID,19,0.6,5.5,55
718,S.Magassa,Soungoutou,Magassa,3,MID,19,0.0,5.0,50
738,Fabianski,Lukasz,Fabianski,1,GK,19,0.0,4.5,45
747,Mayers,Ezra,Mayers,2,DEF,19,0.0,4.0,40
752,Golambeckis,Airidas,Golambeckis,2,DEF,19,0.0,4.0,40
758,Mohamadou Kanté,Mohamadou,Kanté,3,MID,19,0.0,4.5,45
785,Pablo,Pablo Felipe,Pereira de Jesus,4,FWD,19,0.0,5.5,55
791,Taty,Valentín,Castellanos,4,FWD,19,0.3,5.5,55
802,Lamadrid,Keiber,Lamadrid,3,MID,19,0.0,5.0,50
815,Disasi,Axel,Disasi,2,DEF,19,0.2,4.5,45
825,Herrick,Finlay,Herrick,1,GK,19,0.0,4.0,40
627,Johnstone,Sam,Johnstone,1,GK,20,0.1,4.5,45
628,José Sá,José,Malheiro de Sá,1,GK,20,1.1,4.5,45
629,Bentley,Daniel,Bentley,1,GK,20,0.5,4.0,40
631,Agbadou,Emmanuel,Agbadou,2,DEF,20,0.1,4.5,45
632,Doherty,Matt,Doherty,2,DEF,20,0.1,4.5,45
633,H.Bueno,Hugo,Bueno López,2,DEF,20,0.2,4.5,45
634,Mosquera,Yerson,Mosquera Valdelamar,2,DEF,20,0.1,4.5,45
635,R.Gomes,Rodrigo,Martins Gomes,2,DEF,20,0.1,4.5,45
636,S.Bueno,Santiago,Ignacio Bueno,2,DEF,20,0.2,4.5,45
637,Toti,Toti,Gomes,2,DEF,20,0.1,4.5,45
638,Hoever,Ki-Jana,Hoever,2,DEF,20,0.8,4.0,40
639,Meupiyou,Bastien,Meupiyou Menadjou,2,DEF,20,0.0,4.0,40
640,Pedro Lima,Pedro,Cardoso de Lima,2,DEF,20,0.4,4.0,40
641,Pond,Alfie,Pond,2,DEF,20,0.9,4.0,40
642,Hee Chan,Hwang,Hee-chan,3,MID,20,0.1,6.0,60
643,André,André,Trindade da Costa Neto,3,MID,20,0.1,5.5,55
644,Bellegarde,Jean-Ricner,Bellegarde,3,MID,20,0.0,5.5,55
645,Fer López,Fer,López González,3,MID,20,0.0,5.5,55
646,J.Gomes,João Victor,Gomes da Silva,3,MID,20,0.3,5.5,55
647,Guedes,Gonçalo Manuel,Ganchinho Guedes,3,MID,20,0.0,5.5,55
648,Munetsi,Marshall,Munetsi,3,MID,20,0.0,5.5,55
649,B.Traore,Boubacar,Traoré,3,MID,20,0.0,5.0,50
650,Chirewa,Tawanda,Chirewa,3,MID,20,0.2,4.5,45
651,Edozie,Tom,Edozie,3,MID,20,0.4,4.5,45
652,Gonzalez,Enso,González Medina,3,MID,20,1.2,4.5,45
653,Hodge,Joe,Hodge,3,MID,20,0.0,4.5,45
655,Fábio Silva,Fábio,Soares Silva,4,FWD,20,0.2,5.0,50
656,Kalajdžić,Saša,Kalajdžić,4,FWD,20,0.0,5.0,50
657,Chiwome,Leon,Chiwome,4,FWD,20,0.0,4.5,45
658,Fraser,Nathan,Fraser,4,FWD,20,1.7,4.5,45
663,J.Arias,Jhon,Arias,3,MID,20,0.1,5.5,55
682,Møller Wolfe,David,Møller Wolfe,2,DEF,20,0.1,4.5,45
695,Tchatchoua,Jackson,Tchatchoua,2,DEF,20,0.0,4.5,45
709,Krejčí,Ladislav,Krejcí,2,DEF,20,0.1,4.5,45
720,Tolu,Tolu,Arokodare,4,FWD,20,0.1,5.5,55
749,Mané,Mateus,Mané,4,FWD,20,1.4,4.5,45
766,Olagunju,Saheed,Olagunju,2,DEF,20,0.0,4.0,40
767,Rawlings,Luke,Rawlings,3,MID,20,0.0,4.5,45
777,Ojinnaka,Temple,Ojinnaka,3,MID,20,0.0,4.5,45
778,Sutherland,Ethan,Sutherland,3,MID,20,0.0,4.5,45
809,Abbey,Jerome,Abbey,3,MID,20,0.0,4.5,45
816,Angel,Angel,Gomes,3,MID,20,0.0,5.0,50
817,Armstrong,Adam,Armstrong,4,FWD,20,0.1,5.5,55
828,Brooks,Alfie,Brooks,1,GK,20,0.0,4.0,40
831,Gracey,Josh,Gracey,1,GK,20,0.0,4.0,40
