player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,bps,value,was_home,transfers_in,transfers_out,opponent_team_id
322,20,0,0,0,0,0,0,0,0,4.5,1,776,33006,12
743,20,0,0,0,0,0,0,0,0,4.5,0,31,42,13
734,20,4,68,0,1,0,0,0,12,5.9,0,115,83,2
164,20,0,0,0,0,0,0,0,0,5.5,1,0,126,3
733,20,2,90,0,0,0,2,0,10,5.0,0,6626,19371,11
773,20,0,0,0,0,0,0,0,0,4.0,0,68,40,15
141,20,0,0,0,0,0,0,0,0,4.0,1,0,1,3
254,20,0,0,0,0,0,0,0,0,4.0,0,380,405,15
753,20,0,0,0,0,0,0,0,0,4.0,1,59,63,8
521,20,0,0,0,0,0,0,0,0,4.9,0,40,151,2
538,20,0,0,0,0,0,0,0,0,3.8,0,1945,624,18
580,20,1,71,0,0,0,0,0,6,6.5,0,11157,3391,15
94,20,0,0,0,0,0,0,0,0,4.5,1,0,30,1
550,20,0,0,0,0,0,0,0,0,4.8,0,22,32,18
402,20,0,0,0,0,0,0,0,0,5.7,1,31,3444,7
167,20,0,0,0,0,0,0,0,0,4.6,1,276,3523,3
688,20,0,0,0,0,0,0,0,0,3.9,1,1091,1683,16
239,20,0,0,0,0,0,0,0,0,6.0,0,252,358,13
583,20,0,0,0,0,0,0,0,0,6.4,1,18,19,17
351,20,1,10,0,0,0,0,0,1,5.2,1,164,244,14
437,20,4,90,0,0,0,0,0,16,4.8,0,6432,5751,11
603,20,0,0,0,0,0,0,0,0,4.0,0,260,7254,20
657,20,0,0,0,0,0,0,0,0,4.4,1,70,94,19
646,20,1,45,0,0,0,0,0,12,5.3,1,2574,403,19
213,20,1,9,0,0,0,0,0,2,4.5,0,196,193,6
142,20,0,0,0,0,0,0,0,0,4.0,1,0,0,3
227,20,0,0,0,0,0,0,0,0,4.8,0,20,49,13
755,20,0,0,0,0,0,0,0,0,4.5,0,91,94,11
389,20,0,0,0,0,0,0,0,0,5.1,1,92,306,16
143,20,0,0,0,0,0,0,0,0,4.2,1,107,203,3
577,20,0,0,0,0,0,0,0,0,4.0,1,100,85,17
370,20,4,14,0,1,0,0,0,8,5.7,0,34691,14458,10
744,20,0,0,0,0,0,0,0,0,4.5,1,112,91,3
348,20,0,0,0,0,0,0,0,0,3.9,1,623,73796,14
542,20,0,0,0,0,0,0,0,0,4.0,0,0,92,18
648,20,0,0,0,0,0,0,0,0,5.3,1,44,147,19
749,20,12,85,1,1,1,0,3,46,4.5,1,11061,3262,19
379,20,0,0,0,0,0,0,0,0,3.8,0,110,443,10
729,20,0,0,0,0,0,0,0,0,4.5,0,0,0,2
209,20,1,90,0,0,0,0,0,10,4.8,0,1801,308,6
439,20,0,0,0,0,0,0,0,0,4.2,0,65,103,11
548,20,1,31,0,0,0,0,0,4,4.9,0,41,40,18
68,20,0,0,0,0,0,0,0,0,4.0,1,289,1844,1
671,20,2,90,0,0,0,0,0,5,5.8,0,12574,6186,20
757,20,0,0,0,0,0,0,0,0,4.0,1,69,46,16
125,20,11,90,0,2,0,0,1,43,4.9,0,1936,552,9
699,20,1,7,0,0,0,0,0,2,4.9,0,254,254,2
84,20,2,90,0,0,0,0,0,14,5.6,1,10272,47204,1
373,20,1,90,0,0,0,0,0,7,5.9,0,30670,131594,10
579,20,0,0,0,0,0,0,0,0,8.5,1,0,28,17
492,20,0,0,0,0,0,0,0,0,4.9,1,0,5,8
626,20,0,0,0,0,0,0,0,0,4.3,0,631,1291,20
496,20,0,0,0,0,0,0,0,0,4.4,1,0,27,8
23,20,0,0,0,0,0,0,0,0,5.4,0,0,5,4
283,20,2,86,0,0,0,0,0,3,7.6,0,23066,66596,15
31,20,1,24,0,0,0,0,0,4,6.4,0,13214,2611,4
605,20,1,90,0,0,0,0,0,2,4.2,0,5496,1667,20
650,20,1,4,0,0,0,0,0,3,4.3,1,144,545,19
705,20,0,0,0,0,0,0,0,0,3.9,1,108,303,5
732,20,1,18,0,0,0,0,0,1,5.5,0,448,381,15
442,20,0,0,0,0,0,0,0,0,4.3,0,53,699,11
190,20,1,90,0,0,0,0,0,7,3.9,0,8817,4227,6
455,20,0,0,0,0,0,0,0,0,5.9,0,227,27666,11
132,20,0,0,0,0,0,0,0,0,4.5,0,283,181,9
510,20,0,0,0,0,0,0,0,0,4.3,0,86,104,2
623,20,1,45,0,0,0,0,0,10,4.4,0,9849,4051,20
403,20,1,50,0,0,0,0,0,13,6.1,1,48766,59990,7
436,20,0,0,0,0,0,0,0,0,4.9,0,98,5142,11
279,20,0,0,0,0,0,0,0,0,4.5,0,0,3,15
714,20,1,12,0,0,0,0,0,6,7.4,1,60420,225970,8
752,20,0,0,0,0,0,0,0,0,4.0,0,71,83,20
586,20,1,18,0,0,0,0,0,6,5.3,1,85,848,17
22,20,1,10,0,0,0,0,0,6,5.8,0,8776,48556,4
779,20,0,0,0,0,0,0,0,0,4.5,1,223,33,5
285,20,0,0,0,0,0,0,0,0,5.0,0,0,107,15
175,20,0,0,0,0,0,0,0,0,4.4,1,179,317,3
65,20,0,0,0,0,0,0,0,0,4.5,1,0,194,16
450,20,9,90,1,0,0,0,2,27,8.2,0,68626,141321,11
789,20,0,0,0,0,0,0,0,0,4.0,0,0,0,13
553,20,0,0,0,0,0,0,0,0,4.9,0,14,601,18
513,20,0,0,0,0,0,0,0,0,3.8,0,650,1318,2
245,20,0,0,0,0,0,0,0,0,4.9,0,13,18,13
325,20,2,73,0,0,0,0,0,14,5.6,1,3078,12874,12
587,20,0,0,0,0,0,0,0,0,5.2,1,13,27,17
215,20,0,0,0,0,0,0,0,0,5.3,0,572,14168,6
641,20,0,0,0,0,0,0,0,0,3.9,1,416,1889,19
782,20,0,0,0,0,0,0,0,0,4.0,1,0,0,1
531,20,1,24,0,0,0,0,0,4,4.6,0,1535,59613,18
304,20,4,76,0,0,0,0,0,10,4.8,1,623,300,5
37,20,1,21,0,0,0,0,0,3,4.5,1,11014,8913,16
679,20,0,0,0,0,0,0,0,0,4.3,0,85,273,20
666,20,2,65,0,0,0,0,0,5,8.8,0,8470,30802,4
50,20,2,68,0,0,0,0,0,6,5.3,1,6004,4642,16
664,20,0,0,0,0,0,0,0,0,3.9,1,1995,1331,12
28,20,0,0,0,0,0,0,0,0,4.5,0,0,50,4
495,20,0,0,0,0,0,0,0,0,4.5,1,0,2,8
176,20,0,0,0,0,0,0,0,0,4.5,1,0,14,3
8,20,3,90,0,0,0,0,0,8,6.4,0,137081,144173,4
187,20,0,90,0,0,0,0,0,-6,4.4,0,3461,3519,6
235,20,2,90,0,0,0,0,0,5,10.4,0,56838,45024,13
257,20,3,90,0,0,0,0,0,4,5.2,0,9829,71722,15
220,20,0,0,0,0,0,0,0,0,4.9,0,19155,81754,13
115,20,0,0,0,0,0,0,0,0,4.0,0,0,71,9
162,20,3,86,0,0,1,0,0,8,5.4,1,707,359,3
182,20,0,0,0,0,0,0,0,0,4.5,1,59,757,7
391,20,0,0,0,0,0,0,0,0,4.8,1,14,37,1
656,20,0,0,0,0,0,0,0,0,4.9,1,0,18,19
157,20,3,69,0,0,1,0,0,11,6.1,1,18581,4588,3
295,20,0,90,0,0,0,0,0,-3,4.8,1,42990,139365,5
774,20,0,0,0,0,0,0,0,0,4.0,0,106,25,18
609,20,0,0,0,0,0,0,0,0,4.3,0,149,1032,20
490,20,5,90,0,0,1,0,0,14,5.9,1,5301,1156,8
758,20,0,0,0,0,0,0,0,0,4.5,0,113,79,20
97,20,7,73,1,0,0,0,1,25,7.0,1,3375,17773,1
694,20,4,90,0,0,0,0,0,15,4.3,0,177490,23225,18
570,20,0,0,0,0,0,0,0,0,4.2,1,246,408,17
667,20,0,0,0,0,0,0,0,0,4.2,1,48,107,5
571,20,9,87,1,0,0,0,1,26,4.3,1,99,92,17
532,20,2,90,0,0,0,0,0,14,4.5,0,3218,1208,18
331,20,2,73,0,0,0,0,0,14,4.8,1,218,78,12
318,20,0,0,0,0,0,0,0,0,4.4,1,71,2566,12
786,20,0,0,0,0,0,0,0,0,4.0,1,0,0,12
75,20,0,0,0,0,0,0,0,0,3.8,1,293,369,1
129,20,3,90,0,0,0,0,0,11,5.0,0,605,289,9
311,20,5,45,1,0,0,0,0,28,5.0,1,5119,7773,5
24,20,0,0,0,0,0,0,0,0,5.1,0,179,192,4
669,20,0,0,0,0,0,0,0,0,5.5,0,23,2678,2
718,20,1,45,0,0,0,0,0,5,5.0,0,1324,470,20
702,20,0,0,0,0,0,0,0,0,4.4,1,87,133,16
313,20,0,0,0,0,0,0,0,0,4.4,1,0,58,5
17,20,7,79,0,1,0,0,2,26,7.8,0,73400,8964,4
174,20,0,0,0,0,0,0,0,0,5.0,1,0,0,3
181,20,5,70,0,1,1,0,0,18,4.8,1,742,1384,3
269,20,1,3,0,0,0,0,0,2,4.7,0,259,229,15
288,20,0,0,0,0,0,0,0,0,4.3,1,94,156,5
431,20,0,0,0,0,0,0,0,0,4.8,0,184,577,11
357,20,0,0,0,0,0,0,0,0,4.9,1,0,7,14
756,20,0,0,0,0,0,0,0,0,4.5,1,80,79,1
236,20,2,90,0,0,0,0,0,3,7.2,0,10415,165475,13
635,20,0,0,0,0,0,0,0,0,4.4,1,22,78,19
634,20,6,90,0,0,1,0,0,31,4.3,1,594,105,19
299,20,0,0,0,0,0,0,0,0,6.2,1,296,20250,5
771,20,0,0,0,0,0,0,0,0,4.5,0,216,97,11
722,20,3,90,0,0,0,0,0,13,5.0,0,202,293,6
251,20,0,0,0,0,0,0,0,0,6.5,0,0,17,13
47,20,5,90,0,1,0,0,0,20,7.5,1,766102,56782,16
27,20,0,0,0,0,0,0,0,0,4.8,0,229,133,9
476,20,0,0,0,0,0,0,0,0,5.0,1,138,40735,8
327,20,0,0,0,0,0,0,0,0,5.3,1,0,21,12
497,20,7,90,0,1,1,0,1,33,4.5,1,37743,17868,8
562,20,0,0,0,0,0,0,0,0,4.3,0,534,1003,18
394,20,0,0,0,0,0,0,0,0,4.4,0,0,11,10
140,20,0,0,0,0,0,0,0,0,3.9,1,415,626,3
13,20,0,0,0,0,0,0,0,0,3.8,0,699,1520,4
199,20,0,0,0,0,0,0,0,0,3.8,0,38,739,6
189,20,0,0,0,0,0,0,0,0,4.0,0,0,3,6
237,20,11,90,1,0,0,0,3,33,6.4,0,39340,49058,13
161,20,0,0,0,0,0,0,0,0,5.4,1,0,3,3
479,20,0,0,0,0,0,0,0,0,4.3,1,10,34,8
58,20,4,90,0,0,0,0,0,19,4.9,1,3100,6916,16
661,20,0,0,0,0,0,0,0,0,9.1,0,133136,155597,10
378,20,0,0,0,0,0,0,0,0,3.7,0,27030,6884,10
372,20,0,0,0,0,0,0,0,0,5.8,0,1309,1141,10
689,20,0,0,0,0,0,0,0,0,4.4,1,79,246,8
726,20,2,71,0,0,0,0,0,7,6.9,1,1373,2215,17
138,20,0,0,0,0,0,0,0,0,4.2,1,196,380,3
34,20,0,0,0,0,0,0,0,0,4.0,1,0,124,16
516,20,0,0,0,0,0,0,0,0,5.7,0,5784,11095,2
226,20,4,90,0,0,0,0,0,11,5.6,0,34213,268246,13
745,20,0,0,0,0,0,0,0,0,4.0,1,53,72,17
618,20,0,0,0,0,0,0,0,0,4.8,0,69,83,20
2,20,0,0,0,0,0,0,0,0,4.1,0,315,588,4
706,20,4,90,0,0,0,0,0,9,3.9,1,1085,577,14
99,20,0,0,0,0,0,0,0,0,4.4,1,0,147,1
312,20,0,0,0,0,0,0,0,0,4.9,1,0,21,5
594,20,0,0,0,0,0,0,0,0,4.5,1,0,3,17
374,20,1,90,0,0,0,0,0,10,5.4,0,11759,19513,10
217,20,0,0,0,0,0,0,0,0,4.9,0,241,3976,6
264,20,0,0,0,0,0,0,0,0,4.0,0,0,7,15
589,20,0,0,0,0,0,0,0,0,5.4,1,0,1,17
4,20,0,0,0,0,0,0,0,0,3.9,0,1222,1039,4
206,20,1,35,0,0,0,0,0,1,4.7,0,1020,353,6
201,20,0,0,0,0,0,0,0,0,5.4,0,0,8,6
429,20,0,0,0,0,0,0,0,0,4.8,1,57,96,7
687,20,0,0,0,0,0,0,0,0,4.4,1,94,215,1
715,20,1,77,0,0,0,1,0,-5,4.0,0,8324,3963,2
258,20,2,90,0,0,0,0,0,4,5.0,0,4580,14119,15
407,20,1,90,0,0,0,0,0,14,5.4,1,97626,18136,7
703,20,0,0,0,0,0,0,0,0,3.9,1,6258,3508,16
557,20,0,0,0,0,0,0,0,0,4.3,0,186,172,18
324,20,0,0,0,0,0,0,0,0,6.3,1,44,3511,12
319,20,1,90,0,0,0,0,0,12,4.3,1,234,662,12
314,20,1,90,0,0,0,0,0,2,4.9,1,1134,11873,12
425,20,0,0,0,0,0,0,0,0,5.4,1,0,3,7
692,20,0,0,0,0,0,0,0,0,4.9,0,17,21,10
76,20,0,0,0,0,0,0,0,0,3.8,1,727,323,1
675,20,0,0,0,0,0,0,0,0,4.0,0,278,962,2
384,20,6,90,1,0,0,0,0,17,7.3,0,12834,12615,10
620,20,0,0,0,0,0,0,0,0,4.5,0,95,92,20
114,20,0,0,0,0,0,0,0,0,3.9,0,153,357,9
273,20,4,86,0,0,0,0,0,16,5.0,0,4063,7834,15
446,20,0,0,0,0,0,0,0,0,3.8,0,176,266,11
55,20,0,0,0,0,0,0,0,0,4.8,1,19,76,16
204,20,0,0,0,0,0,0,0,0,4.9,0,0,5,6
346,20,0,0,0,0,0,0,0,0,3.8,1,163,445,14
261,20,0,0,0,0,0,0,0,0,4.5,0,1277,67241,15
489,20,3,87,0,0,1,0,0,5,6.0,1,4197,6557,8
221,20,2,90,0,0,0,2,0,14,4.3,0,113,222,13
421,20,5,90,0,0,0,0,1,26,6.3,1,1648,341,7
390,20,2,90,0,0,0,0,0,17,5.7,0,101169,32810,10
275,20,0,0,0,0,0,0,0,0,4.3,0,245,173,15
246,20,1,45,0,0,0,0,0,12,4.5,0,1098,1253,13
293,20,0,90,0,0,0,0,0,0,4.9,1,32890,6197,5
19,20,5,66,0,1,0,0,0,19,6.8,0,2317,3320,4
413,20,0,0,0,0,0,0,0,0,8.3,1,66,1594,7
363,20,0,0,0,0,0,0,0,0,4.9,1,0,212,14
747,20,1,45,0,0,0,0,0,10,4.0,0,136,115,20
399,20,0,0,0,0,0,0,0,0,5.3,1,0,292,7
558,20,0,0,0,0,0,0,0,0,4.3,0,975,833,18
170,20,1,10,0,0,0,0,0,3,4.9,1,307,184,3
518,20,0,0,0,0,0,0,0,0,5.4,0,0,14,2
397,20,0,0,0,0,0,0,0,0,6.5,0,0,11,10
564,20,0,0,0,0,0,0,0,0,4.4,0,0,43,18
530,20,0,0,0,0,0,0,0,0,3.9,0,145,233,18
711,20,0,0,0,0,0,0,0,0,4.5,0,28,39,4
393,20,0,0,0,0,0,0,0,0,4.3,0,43,76,10
284,20,0,0,0,0,0,0,0,0,5.4,0,986,8718,15
493,20,0,0,0,0,0,0,0,0,4.8,1,24,1046,14
309,20,0,0,0,0,0,0,0,0,4.5,1,0,0,5
263,20,1,51,0,0,0,0,0,4,3.8,0,7204,3893,15
343,20,8,90,0,1,0,0,1,26,4.3,1,3051,824,14
515,20,8,90,1,0,0,0,1,32,7.3,0,5475,15902,2
360,20,0,0,0,0,0,0,0,0,4.5,1,0,5,14
381,20,0,0,0,0,0,0,0,0,14.0,0,114,18318,10
380,20,0,0,0,0,0,0,0,0,3.8,0,113,532,10
681,20,2,90,0,0,0,0,0,-4,7.2,0,8228,12529,11
249,20,2,61,0,0,0,0,0,8,7.2,0,12432,137525,13
349,20,0,0,0,0,0,0,0,0,4.0,1,0,51,14
282,20,0,0,0,0,0,0,0,0,4.5,0,0,11,15
724,20,2,90,0,0,0,0,0,14,4.5,0,713,202,18
77,20,3,90,0,0,0,0,0,6,3.9,1,936,1480,1
16,20,4,23,0,1,0,0,0,19,10.3,0,129842,86725,4
636,20,6,90,0,0,1,0,0,21,4.4,1,181,392,19
519,20,4,82,0,0,0,0,0,12,5.0,0,72,57,2
255,20,0,0,0,0,0,0,0,0,3.9,0,128,125,15
339,20,0,0,0,0,0,0,0,0,4.2,1,187,488,14
470,20,1,90,0,0,0,2,0,10,4.0,0,45045,46046,6
46,20,0,0,0,0,0,0,0,0,4.0,1,0,98,16
186,20,0,0,0,0,0,0,0,0,4.4,0,46,30,6
777,20,0,0,0,0,0,0,0,0,4.5,1,44,11,19
506,20,3,90,0,0,0,0,0,5,5.2,0,2941,8082,2
148,20,9,90,0,0,1,0,3,44,4.4,1,10644,2111,3
533,20,0,0,0,0,0,0,0,0,4.0,0,12,8,18
741,20,0,0,0,0,0,0,0,0,4.5,1,804,856,14
281,20,1,3,0,0,0,0,0,2,4.4,0,118,130,15
472,20,0,0,0,0,0,0,0,0,4.0,1,0,13,8
131,20,0,0,0,0,0,0,0,0,4.3,0,1218,1157,9
659,20,3,90,0,0,0,0,0,12,4.2,0,4911,1406,20
347,20,2,90,0,0,0,0,0,7,3.8,1,41404,15591,14
155,20,0,0,0,0,0,0,0,0,4.0,1,0,85,3
498,20,0,0,0,0,0,0,0,0,4.5,1,0,0,8
772,20,0,0,0,0,0,0,0,0,4.5,1,42,20,8
448,20,0,0,0,0,0,0,0,0,3.8,0,693,1237,11
39,20,2,68,0,0,0,0,0,10,4.2,1,3249,2174,16
405,20,1,9,0,0,0,0,0,1,5.3,1,619,503,7
652,20,0,0,0,0,0,0,0,0,4.3,1,5669,4659,19
342,20,0,0,0,0,0,0,0,0,4.4,1,978,810,14
581,20,0,0,0,0,0,0,0,0,6.8,1,31,60,17
147,20,0,0,0,0,0,0,0,0,4.5,1,0,2,3
159,20,0,0,0,0,0,0,0,0,5.8,1,19,17,3
601,20,0,0,0,0,0,0,0,0,4.0,0,0,305,20
458,20,0,0,0,0,0,0,0,0,4.6,0,262,1446,11
522,20,0,0,0,0,0,0,0,0,4.7,0,16,177,2
120,20,6,63,0,1,1,0,0,23,7.1,0,67898,25037,9
682,20,1,2,0,0,0,0,0,3,4.3,1,114,117,19
678,20,0,0,0,0,0,0,0,0,3.9,0,16,1351,18
35,20,0,0,0,0,0,0,0,0,4.0,1,0,7,16
376,20,1,1,0,0,0,0,0,-2,4.9,0,13,526,10
511,20,0,0,0,0,0,0,0,0,4.3,0,121,319,2
582,20,1,18,0,0,0,0,0,2,6.4,1,45961,46573,17
597,20,2,90,0,0,0,0,0,6,6.4,1,42580,29954,17
110,20,0,90,0,0,0,0,0,2,4.5,0,5291,4302,9
668,20,4,90,0,0,0,0,0,19,5.2,0,69538,24479,18
121,20,4,90,0,0,0,0,0,14,5.8,0,1305,4407,9
29,20,0,0,0,0,0,0,0,0,4.5,0,0,24,4
21,20,17,90,2,0,0,0,3,58,7.1,0,28864,662316,4
126,20,3,63,0,0,1,0,0,11,4.9,0,244,417,9
152,20,6,90,0,0,1,0,0,30,4.3,1,6982,783,3
317,20,3,90,0,0,0,0,0,2,4.6,1,12627,76133,12
303,20,4,90,0,0,0,0,0,25,5.1,1,248674,16309,5
740,20,0,0,0,0,0,0,0,0,3.9,1,49,83,7
466,20,4,27,0,1,0,0,0,16,5.8,0,4845,2408,11
118,20,0,0,0,0,0,0,0,0,4.0,0,0,32,9
375,20,8,90,0,1,0,0,2,23,5.0,0,2241,995,10
136,20,17,90,3,0,0,0,3,94,6.9,0,53261,335933,9
382,20,10,75,1,0,0,0,3,31,8.2,0,45838,98176,10
20,20,1,23,0,0,0,0,0,2,7.0,0,161782,14540,4
6,20,1,90,0,0,0,0,0,9,5.9,0,50735,39171,4
445,20,0,0,0,0,0,0,0,0,4.0,0,0,53,11
268,20,0,0,0,0,0,0,0,0,4.9,0,5,10,15
486,20,0,0,0,0,0,0,0,0,6.5,1,109,6142,8
18,20,2,66,0,0,0,0,0,8,6.8,0,925,4142,4
332,20,2,90,0,0,0,0,0,13,4.9,1,497,246,12
767,20,0,0,0,0,0,0,0,0,4.5,1,80,50,19
700,20,0,0,0,0,0,0,0,0,4.3,0,1032,2302,4
400,20,0,0,0,0,0,0,0,0,4.7,1,37,141,7
408,20,5,80,0,0,1,0,0,23,5.7,1,27128,30747,7
79,20,0,0,0,0,0,0,0,0,4.0,1,0,70,1
494,20,1,2,0,0,0,0,0,-1,5.0,1,249,233,8
517,20,4,90,0,0,0,0,0,11,5.3,0,20108,29089,2
163,20,0,0,0,0,0,0,0,0,5.1,1,711,596,3
86,20,2,66,0,0,0,0,0,8,5.0,1,2589,764,1
731,20,4,16,0,1,0,0,0,13,5.8,1,285,687,12
505,20,3,90,0,0,0,0,0,-2,5.1,0,2684,13037,2
80,20,0,0,0,0,0,0,0,0,4.0,1,608,598,1
783,20,1,19,0,0,0,0,0,0,5.5,1,0,0,3
231,20,0,0,0,0,0,0,0,0,4.5,0,0,0,13
365,20,1,15,0,0,0,0,0,6,5.0,1,3597,1995,14
210,20,1,26,0,0,0,0,0,8,4.9,0,120,116,6
64,20,7,82,1,0,0,0,1,32,8.6,1,225861,20600,16
614,20,0,0,0,0,0,0,0,0,5.6,0,529,310,20
624,20,4,90,0,0,0,0,0,8,7.7,0,332337,26367,20
423,20,0,0,0,0,0,0,0,0,5.9,1,265,1496,7
647,20,0,0,0,0,0,0,0,0,5.5,1,0,1,19
555,20,0,0,0,0,0,0,0,0,4.5,0,0,18,18
344,20,4,90,0,0,0,0,0,14,3.9,1,9782,3069,14
90,20,2,73,0,0,0,0,0,15,5.0,1,846,1312,1
520,20,0,0,0,0,0,0,0,0,5.0,0,0,0,2
545,20,0,0,0,0,0,0,0,0,5.4,0,0,6,18
43,20,0,0,0,0,0,0,0,0,4.0,1,0,2055,16
523,20,0,0,0,0,0,0,0,0,4.5,0,0,33,2
444,20,2,62,0,0,0,0,0,4,4.2,0,850,3837,11
196,20,0,0,0,0,0,0,0,0,4.0,0,0,23,6
169,20,3,79,0,0,1,0,0,11,4.9,1,9200,2864,3
725,20,1,90,0,0,0,0,0,5,5.4,0,11481,58060,4
790,20,0,0,0,0,0,0,0,0,4.5,1,0,0,17
508,20,1,90,0,0,0,0,0,1,4.7,0,4745,18212,2
509,20,0,0,0,0,0,0,0,0,4.5,0,0,7,2
305,20,1,13,0,0,0,0,0,3,4.5,1,145,41,5
695,20,5,90,0,0,1,0,0,15,4.4,1,309,96,19
195,20,1,90,0,0,0,0,0,5,3.8,0,1263,910,6
528,20,0,0,0,0,0,0,0,0,4.2,0,206,288,18
560,20,0,0,0,0,0,0,0,0,5.3,0,7811,19278,18
352,20,0,0,0,0,0,0,0,0,5.1,1,158,165,14
746,20,0,0,0,0,0,0,0,0,4.5,0,37,41,10
83,20,0,0,0,0,0,0,0,0,5.8,0,43,7356,9
584,20,2,87,0,0,0,0,0,7,6.2,1,294,311,17
359,20,0,0,0,0,0,0,0,0,4.5,1,0,1,14
134,20,0,0,0,0,0,0,0,0,4.5,0,0,4,9
491,20,3,62,0,0,1,0,0,12,5.3,1,4787,4174,8
759,20,0,0,0,0,0,0,0,0,4.0,0,55,80,4
60,20,0,0,0,0,0,0,0,0,4.5,1,567,732,16
748,20,0,0,0,0,0,0,0,0,4.9,0,5,3,9
632,20,0,0,0,0,0,0,0,0,4.4,1,716,166,19
625,20,0,0,0,0,0,0,0,0,5.6,0,347,951,20
787,20,0,0,0,0,0,0,0,0,4.5,1,0,0,14
14,20,0,0,0,0,0,0,0,0,3.9,0,0,74,4
53,20,1,7,0,0,0,0,0,3,5.1,1,4822,5381,16
685,20,0,0,0,0,0,0,0,0,4.3,1,401,2756,1
61,20,0,0,0,0,0,0,0,0,4.5,1,0,62,16
670,20,3,90,0,0,0,3,0,14,4.8,0,110215,23928,18
775,20,0,0,0,0,0,0,0,0,4.5,0,55,19,18
676,20,1,54,0,0,0,0,0,0,5.0,0,1904,1603,6
259,20,0,0,0,0,0,0,0,0,4.8,0,273,212,15
611,20,0,0,0,0,0,0,0,0,4.0,0,0,51,20
93,20,0,0,0,0,0,0,0,0,4.5,1,0,301,1
462,20,0,0,0,0,0,0,0,0,4.3,0,1448,567,11
7,20,0,0,0,0,0,0,0,0,5.7,0,1330,173641,4
1,20,1,90,0,0,0,1,0,3,6.0,0,40492,136889,4
278,20,0,0,0,0,0,0,0,0,4.4,0,0,33,15
559,20,0,0,0,0,0,0,0,0,4.4,0,0,22,18
130,20,0,0,0,0,0,0,0,0,4.4,0,322,299,9
145,20,1,20,0,0,0,0,0,3,4.3,1,9179,14050,3
362,20,1,3,0,0,0,0,0,1,4.9,1,517,803,14
33,20,0,0,0,0,0,0,0,0,4.2,1,170,761,16
717,20,0,0,0,0,0,0,0,0,6.5,1,129,5446,17
617,20,0,0,0,0,0,0,0,0,4.9,0,0,3,20
412,20,0,0,0,0,0,0,0,0,5.0,1,0,2,7
627,20,0,0,0,0,0,0,0,0,4.4,1,607,409,19
316,20,1,90,0,0,0,0,0,7,4.9,1,5082,4668,12
654,20,1,29,0,0,0,0,0,0,6.1,1,2607,2198,19
238,20,1,45,0,0,0,0,0,0,6.4,0,9190,5855,13
172,20,1,3,0,0,0,0,0,2,4.8,1,88,85,3
665,20,2,90,0,0,0,1,0,8,4.5,1,2039,748,14
540,20,0,0,0,0,0,0,0,0,3.9,0,194,648,18
244,20,0,0,0,0,0,0,0,0,4.9,0,6,14,13
151,20,6,90,0,0,1,0,0,32,4.5,1,73394,35657,3
222,20,0,0,0,0,0,0,0,0,4.0,0,0,2,13
12,20,0,0,0,0,0,0,0,0,4.9,0,561,295,2
487,20,1,27,0,0,0,0,0,9,6.1,1,5863,14993,8
15,20,0,0,0,0,0,0,0,0,3.8,0,141,365,4
663,20,9,90,1,0,1,0,1,32,4.9,1,908,279,19
467,20,0,0,0,0,0,0,0,0,4.2,0,15225,10706,11
252,20,0,0,0,0,0,0,0,0,4.3,0,16377,30374,13
211,20,0,0,0,0,0,0,0,0,4.4,0,0,1470,6
54,20,15,82,2,0,0,0,3,51,5.4,1,7494,4999,16
262,20,0,0,0,0,0,0,0,0,4.0,0,16,56,15
640,20,0,0,0,0,0,0,0,0,4.0,1,0,450,19
188,20,0,0,0,0,0,0,0,0,3.8,0,410,952,6
414,20,2,90,0,0,0,0,0,6,8.9,1,73389,305217,7
737,20,1,5,0,0,0,0,0,4,4.5,1,228,365,12
434,20,0,0,0,0,0,0,0,0,3.9,0,358,355,11
712,20,2,86,0,0,0,0,0,14,5.8,0,1412,6219,15
588,20,3,71,0,0,1,0,0,11,5.3,1,295,130,17
693,20,2,90,0,0,0,0,0,12,5.4,0,2971,3251,2
481,20,0,0,0,0,0,0,0,0,3.8,1,1286,2266,8
416,20,1,90,0,0,0,0,0,6,6.2,1,1657,1577,7
207,20,0,0,0,0,0,0,0,0,4.7,0,44,152,6
202,20,1,54,0,0,0,0,0,4,5.3,0,211,358,6
535,20,0,58,0,0,0,0,0,-1,4.0,0,1287,199,18
256,20,0,0,0,0,0,0,0,0,5.8,0,896,59569,15
639,20,0,0,0,0,0,0,0,0,4.0,1,0,2,19
572,20,0,0,0,0,0,0,0,0,4.5,1,65,47,17
698,20,2,74,0,0,0,0,0,3,5.5,1,1276,1130,14
253,20,2,90,0,0,0,5,0,17,5.1,0,3942,38386,15
461,20,0,0,0,0,0,0,0,0,4.4,0,61,64,11
607,20,0,0,0,0,0,0,0,0,4.4,0,0,14,20
178,20,1,19,0,0,0,0,0,3,6.3,1,73124,31251,3
630,20,0,0,0,0,0,0,0,0,3.9,1,1639,2225,5
191,20,0,0,0,0,0,0,0,0,3.9,0,1964,70606,6
82,20,1,90,0,0,0,0,0,6,7.7,1,121524,256134,1
338,20,0,0,0,0,0,0,0,0,5.3,1,76,793,12
736,20,2,90,0,0,0,2,0,17,5.7,1,20794,39611,7
475,20,0,0,0,0,0,0,0,0,4.9,1,36,502,8
683,20,1,90,0,0,0,0,0,3,4.1,0,92106,19710,18
