player_id,gameweek,opponent_team_id,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,value
3,29,6,Brighton,False,0,0,0,0,0,0,0,4.0
3,30,9,Everton,True,0,0,0,0,0,0,0,4.0
3,32,4,Bournemouth,True,0,0,0,0,0,0,0,4.0
3,33,13,Man City,False,0,0,0,0,0,0,0,4.0
3,34,15,Newcastle,True,0,0,0,0,0,0,0,4.0
3,35,10,Fulham,True,0,0,0,0,0,0,0,4.0
3,36,19,West Ham,False,0,0,0,0,0,0,0,4.0
3,37,3,Burnley,True,0,0,0,0,0,0,0,4.0
3,38,8,Crystal Palace,False,0,0,0,0,0,0,0,4.0
4,1,14,Man Utd,False,0,0,0,0,0,0,0,4.0
4,2,11,Leeds,True,0,0,0,0,0,0,0,4.0
4,3,12,Liverpool,False,0,0,0,0,0,0,0,4.0
4,4,16,Nott'm Forest,True,0,0,0,0,0,0,0,4.0
4,5,13,Man City,True,0,0,0,0,0,0,0,4.0
4,6,15,Newcastle,False,0,0,0,0,0,0,0,4.0
4,7,19,West Ham,True,0,0,0,0,0,0,0,4.0
4,8,10,Fulham,False,0,0,0,0,0,0,0,4.0
4,9,8,Crystal Palace,True,0,0,0,0,0,0,0,4.0
4,10,3,Burnley,False,0,0,0,0,0,0,0,4.0
4,11,17,Sunderland,False,0,0,0,0,0,0,0,4.0
4,12,18,Spurs,True,0,0,0,0,0,0,0,4.0
4,13,7,Chelsea,False,0,0,0,0,0,0,0,4.0
4,14,5,Brentford,True,0,0,0,0,0,0,0,3.9
4,15,2,Aston Villa,False,0,0,0,0,0,0,0,3.9
4,16,20,Wolves,True,0,0,0,0,0,0,0,3.9
4,17,9,Everton,False,0,0,0,0,0,0,0,3.9
4,18,6,Brighton,True,0,0,0,0,0,0,0,3.9
4,19,2,Aston Villa,True,0,0,0,0,0,0,0,3.9
4,20,4,Bournemouth,False,0,0,0,0,0,0,0,3.9
4,21,12,Liverpool,True,0,0,0,0,0,0,0,3.9
4,22,16,Nott'm Forest,False,0,0,0,0,0,0,0,3.9
4,23,14,Man Utd,True,0,0,0,0,0,0,0,3.9
4,24,11,Leeds,False,0,0,0,0,0,0,0,3.9
4,25,17,Sunderland,True,0,0,0,0,0,0,0,3.9
4,26,5,Brentford,False,0,0,0,0,0,0,0,3.9
4,26,20,Wolves,False,0,0,0,0,0,0,0,3.9
4,27,18,Spurs,False,0,0,0,0,0,0,0,3.9
4,28,7,Chelsea,True,0,0,0,0,0,0,0,3.9
4,29,6,Brighton,False,0,0,0,0,0,0,0,3.9
4,30,9,Everton,True,0,0,0,0,0,0,0,3.9
4,32,4,Bournemouth,True,0,0,0,0,0,0,0,3.9
4,33,13,Man City,False,0,0,0,0,0,0,0,3.9
4,34,15,Newcastle,True,0,0,0,0,0,0,0,3.9
4,35,10,Fulham,True,0,0,0,0,0,0,0,3.9
4,36,19,West Ham,False,0,0,0,0,0,0,0,3.9
4,37,3,Burnley,True,0,0,0,0,0,0,0,3.9
4,38,8,Crystal Palace,False,0,0,0,0,0,0,0,3.9
5,1,14,Man Utd,False,6,90,0,0,1,0,0,6.0
5,2,11,Leeds,True,6,90,0,0,1,0,0,6.0
5,3,12,Liverpool,False,2,90,0,0,0,0,0,6.1
5,4,16,Nott'm Forest,True,9,90,0,0,1,0,1,6.1
5,5,13,Man City,True,2,90,0,0,0,0,0,6.1
5,6,15,Newcastle,False,13,90,1,0,0,0,3,6.1
5,7,19,West Ham,True,9,90,0,0,1,0,1,6.2
5,8,10,Fulham,False,12,90,0,1,1,0,3,6.3
5,9,8,Crystal Palace,True,9,90,0,0,1,0,3,6.4
5,10,3,Burnley,False,12,90,0,1,1,0,2,6.5
5,11,17,Sunderland,False,1,90,0,0,0,0,0,6.6
5,12,18,Spurs,True,0,0,0,0,0,0,0,6.5
5,13,7,Chelsea,False,0,0,0,0,0,0,0,6.4
5,14,5,Brentford,True,0,0,0,0,0,0,0,6.3
