player_id,gameweek,opponent_team_id,opponent_team,is_home,difficulty
17,29,,,False,4
17,30,,,True,2
17,31,,,False,2
17,32,,,True,3
17,33,,,False,3
17,34,,,True,3
17,35,,,False,3
17,36,,,True,3
17,37,,,False,3
17,38,,,True,2
18,2,,,False,4
18,3,,,True,4
18,4,,,False,3
18,5,,,False,3
18,6,,,True,2
18,7,,,False,3
18,8,,,True,3
18,9,,,False,4
18,10,,,True,2
18,11,,,False,3
18,12,,,True,4
18,13,,,False,3
18,14,,,False,3
18,15,,,True,3
18,16,,,True,4
18,17,,,False,3
18,18,,,False,3
18,19,,,True,2
18,20,,,True,3
18,21,,,False,2
18,22,,,True,2
18,23,,,False,5
18,24,,,True,4
18,25,,,False,2
18,26,,,True,2
18,27,,,False,4
18,28,,,True,3
18,29,,,False,4
18,30,,,True,2
18,31,,,False,2
18,32,,,True,3
18,33,,,False,3
18,34,,,True,3
18,35,,,False,3
18,36,,,True,3
18,37,,,False,3
18,38,,,True,2
19,2,,,False,4
19,3,,,True,4
19,4,,,False,3
19,5,,,False,3
19,6,,,True,2
19,7,,,False,3
19,8,,,True,3
19,9,,,False,4
19,10,,,True,2
19,11,,,False,3
19,12,,,True,4
19,13,,,False,3
19,14,,,False,3
19,15,,,True,3
19,16,,,True,4
19,17,,,False,3
19,18,,,False,3
19,19,,,True,2
19,20,,,True,3
19,21,,,False,2
19,22,,,True,2
19,23,,,False,5
19,24,,,True,4
19,25,,,False,2
19,26,,,True,2
19,27,,,False,4
19,28,,,True,3
19,29,,,False,4
19,30,,,True,2
19,31,,,False,2
19,32,,,True,3
19,33,,,False,3
19,34,,,True,3
19,35,,,False,3
19,36,,,True,3
19,37,,,False,3
19,38,,,True,2
20,2,,,False,4
20,3,,,True,4
20,4,,,False,3
20,5,,,False,3
20,6,,,True,2
20,7,,,False,3
20,8,,,True,3
20,9,,,False,4
20,10,,,True,2
20,11,,,False,3
20,12,,,True,4
20,13,,,False,3
20,14,,,False,3
20,15,,,True,3
20,16,,,True,4
20,17,,,False,3
20,18,,,False,3
20,19,,,True,2
20,20,,,True,3
20,21,,,False,2
20,22,,,True,2
20,23,,,False,5
20,24,,,True,4
20,25,,,False,2
20,26,,,True,2
20,27,,,False,4
20,28,,,True,3
20,29,,,False,4
20,30,,,True,2
20,31,,,False,2
20,32,,,True,3
20,33,,,False,3
20,34,,,True,3
20,35,,,False,3
20,36,,,True,3
20,37,,,False,3
20,38,,,True,2
22,2,,,False,4
22,3,,,True,4
22,4,,,False,3
22,5,,,False,3
22,6,,,True,2
22,7,,,False,3
22,8,,,True,3
22,9,,,False,4
22,10,,,True,2
22,11,,,False,3
22,12,,,True,4
22,13,,,False,3
22,14,,,False,3
22,15,,,True,3
22,16,,,True,4
22,17,,,False,3
22,18,,,False,3
22,19,,,True,2
22,20,,,True,3
22,21,,,False,2
22,22,,,True,2
22,23,,,False,5
22,24,,,True,4
22,25,,,False,2
22,26,,,True,2
22,27,,,False,4
22,28,,,True,3
22,29,,,False,4
22,30,,,True,2
22,31,,,False,2
22,32,,,True,3
22,33,,,False,3
22,34,,,True,3
22,35,,,False,3
22,36,,,True,3
22,37,,,False,3
22,38,,,True,2
23,2,,,False,4
23,3,,,True,4
23,4,,,False,3
23,5,,,False,3
23,6,,,True,2
23,7,,,False,3
23,8,,,True,3
23,9,,,False,4
23,10,,,True,2
23,11,,,False,3
23,12,,,True,4
23,13,,,False,3
23,14,,,False,3
23,15,,,True,3
23,16,,,True,4
23,17,,,False,3
23,18,,,False,3
23,19,,,True,2
23,20,,,True,3
23,21,,,False,2
23,22,,,True,2
23,23,,,False,5
23,24,,,True,4
23,25,,,False,2
23,26,,,True,2
23,27,,,False,4
23,28,,,True,3
23,29,,,False,4
23,30,,,True,2
23,31,,,False,2
23,32,,,True,3
23,33,,,False,3
23,34,,,True,3
23,35,,,False,3
23,36,,,True,3
23,37,,,False,3
23,38,,,True,2
24,2,,,False,4
24,3,,,True,4
24,4,,,False,3
24,5,,,False,3
24,6,,,True,2
24,7,,,False,3
24,8,,,True,3
24,9,,,False,4
24,10,,,True,2
24,11,,,False,3
24,12,,,True,4
24,13,,,False,3
24,14,,,False,3
24,15,,,True,3
24,16,,,True,4
24,17,,,False,3
24,18,,,False,3
24,19,,,True,2
24,20,,,True,3
24,21,,,False,2
24,22,,,True,2
24,23,,,False,5
24,24,,,True,4
24,25,,,False,2
24,26,,,True,2
24,27,,,False,4
24,28,,,True,3
24,29,,,False,4
24,30,,,True,2
24,31,,,False,2
24,32,,,True,3
24,33,,,False,3
24,34,,,True,3
24,35,,,False,3
24,36,,,True,3
24,37,,,False,3
24,38,,,True,2
25,2,,,False,4
25,3,,,True,4
25,4,,,False,3
25,5,,,False,3
25,6,,,True,2
25,7,,,False,3
25,8,,,True,3
25,9,,,False,4
25,10,,,True,2
25,11,,,False,3
25,12,,,True,4
25,13,,,False,3
25,14,,,False,3
25,15,,,True,3
25,16,,,True,4
25,17,,,False,3
25,18,,,False,3
25,19,,,True,2
25,20,,,True,3
25,21,,,False,2
25,22,,,True,2
25,23,,,False,5
25,24,,,True,4
25,25,,,False,2
25,26,,,True,2
25,27,,,False,4
25,28,,,True,3
25,29,,,False,4
25,30,,,True,2
25,31,,,False,2
25,32,,,True,3
25,33,,,False,3
25,34,,,True,3
25,35,,,False,3
25,36,,,True,3
25,37,,,False,3
25,38,,,True,2
26,2,,,False,4
26,3,,,True,4
26,4,,,False,3
26,5,,,False,3
26,6,,,True,2
26,7,,,False,3
26,8,,,True,3
26,9,,,False,4
26,10,,,True,2
26,11,,,False,3
26,12,,,True,4
26,13,,,False,3
26,14,,,False,3
26,15,,,True,3
26,16,,,True,4
26,17,,,False,3
26,18,,,False,3
26,19,,,True,2
26,20,,,True,3
26,21,,,False,2
26,22,,,True,2
26,23,,,False,5
26,24,,,True,4
26,25,,,False,2
26,26,,,True,2
26,27,,,False,4
26,28,,,True,3
26,29,,,False,4
26,30,,,True,2
26,31,,,False,2
26,32,,,True,3
26,33,,,False,3
26,34,,,True,3
26,35,,,False,3
26,36,,,True,3
26,37,,,False,3
26,38,,,True,2
27,2,,,False,4
27,3,,,True,4
27,4,,,False,3
27,5,,,False,3
27,6,,,True,2
27,7,,,False,3
27,8,,,True,3
27,9,,,False,4
27,10,,,True,2
27,11,,,False,3
27,12,,,True,4
27,13,,,False,3
27,14,,,False,3
27,15,,,True,3
27,16,,,True,4
27,17,,,False,3
27,18,,,False,3
27,19,,,True,2
27,20,,,True,3
27,21,,,False,2
27,22,,,True,2
27,23,,,False,5
27,24,,,True,4
27,25,,,False,2
27,26,,,True,2
27,27,,,False,4
27,28,,,True,3
27,29,,,False,4
27,30,,,True,2
27,31,,,False,2
27,32,,,True,3
27,33,,,False,3
27,34,,,True,3
27,35,,,False,3
27,36,,,True,3
27,37,,,False,3
27,38,,,True,2
31,2,,,False,4
31,3,,,True,4
31,4,,,False,3
31,5,,,False,3
31,6,,,True,2
31,7,,,False,3
31,8,,,True,3
31,9,,,False,4
31,10,,,True,2
31,11,,,False,3
31,12,,,True,4
31,13,,,False,3
31,14,,,False,3
31,15,,,True,3
31,16,,,True,4
31,17,,,False,3
31,18,,,False,3
31,19,,,True,2
31,20,,,True,3
31,21,,,False,2
31,22,,,True,2
31,23,,,False,5
31,24,,,True,4
31,25,,,False,2
31,26,,,True,2
31,27,,,False,4
31,28,,,True,3
31,29,,,False,4
31,30,,,True,2
31,31,,,False,2
31,32,,,True,3
31,33,,,False,3
31,34,,,True,3
31,35,,,False,3
31,36,,,True,3
31,37,,,False,3
31,38,,,True,2
452,2,,,False,4
452,3,,,True,4
452,4,,,False,3
452,5,,,False,3
452,6,,,True,2
452,7,,,False,3
452,8,,,True,3
452,9,,,False,4
452,10,,,True,2
452,11,,,False,3
452,12,,,True,4
452,13,,,False,3
452,14,,,False,3
452,15,,,True,3
452,16,,,True,4
452,17,,,False,3
452,18,,,False,3
452,19,,,True,2
452,20,,,True,3
452,21,,,False,2
452,22,,,True,2
452,23,,,False,5
452,24,,,True,4
452,25,,,False,2
452,26,,,True,2
452,27,,,False,4
452,28,,,True,3
452,29,,,False,4
452,30,,,True,2
452,31,,,False,2
452,32,,,True,3
452,33,,,False,3
452,34,,,True,3
452,35,,,False,3
452,36,,,True,3
452,37,,,False,3
452,38,,,True,2
557,2,,,False,4
557,3,,,True,4
557,4,,,False,3
557,5,,,False,3
557,6,,,True,2
557,7,,,False,3
557,8,,,True,3
557,9,,,False,4
557,10,,,True,2
557,11,,,False,3
557,12,,,True,4
557,13,,,False,3
557,14,,,False,3
557,15,,,True,3
557,16,,,True,4
557,17,,,False,3
557,18,,,False,3
557,19,,,True,2
557,20,,,True,3
557,21,,,False,2
557,22,,,True,2
557,23,,,False,5
557,24,,,True,4
557,25,,,False,2
557,26,,,True,2
557,27,,,False,4
557,28,,,True,3
557,29,,,False,4
557,30,,,True,2
557,31,,,False,2
557,32,,,True,3
557,33,,,False,3
557,34,,,True,3
557,35,,,False,3
557,36,,,True,3
557,37,,,False,3
557,38,,,True,2
28,2,,,True,4
28,3,,,False,2
28,4,,,True,3
28,5,,,False,3
28,6,,,True,3
28,7,,,False,3
28,8,,,True,4
28,9,,,True,2
28,10,,,False,4
28,11,,,True,2
28,12,,,False,2
28,13,,,True,3
28,14,,,True,3
28,15,,,False,2
28,16,,,False,4
28,17,,,True,2
28,18,,,True,4
28,19,,,False,3
28,20,,,False,3
28,21,,,True,4
28,22,,,False,3
28,23,,,True,2
28,24,,,False,3
28,25,,,True,3
28,26,,,False,3
28,27,,,True,4
28,28,,,False,4
28,29,,,True,2
28,30,,,False,3
28,31,,,True,2
28,32,,,False,5
28,33,,,True,2
28,34,,,False,3
28,35,,,False,3
28,36,,,True,2
28,37,,,False,5
28,38,,,True,3
29,2,,,True,4
29,3,,,False,2
29,4,,,True,3
29,5,,,False,3
29,6,,,True,3
29,7,,,False,3
29,8,,,True,4
29,9,,,True,2
29,10,,,False,4
29,11,,,True,2
29,12,,,False,2
29,13,,,True,3
29,14,,,True,3
29,15,,,False,2
29,16,,,False,4
29,17,,,True,2
29,18,,,True,4
29,19,,,False,3
29,20,,,False,3
29,21,,,True,4
29,22,,,False,3
29,23,,,True,2
29,24,,,False,3
29,25,,,True,3
29,26,,,False,3
29,27,,,True,4
29,28,,,False,4
29,29,,,True,2
29,30,,,False,3
29,31,,,True,2
29,32,,,False,5
29,33,,,True,2
29,34,,,False,3
29,35,,,False,3
29,36,,,True,2
29,37,,,False,5
29,38,,,True,3
30,2,,,True,4
30,3,,,False,2
30,4,,,True,3
30,5,,,False,3
30,6,,,True,3
30,7,,,False,3
30,8,,,True,4
30,9,,,True,2
30,10,,,False,4
30,11,,,True,2
30,12,,,False,2
30,13,,,True,3
30,14,,,True,3
30,15,,,False,2
30,16,,,False,4
30,17,,,True,2
30,18,,,True,4
30,19,,,False,3
30,20,,,False,3
30,21,,,True,4
30,22,,,False,3
30,23,,,True,2
30,24,,,False,3
30,25,,,True,3
30,26,,,False,3
30,27,,,True,4
30,28,,,False,4
30,29,,,True,2
30,30,,,False,3
30,31,,,True,2
30,32,,,False,5
30,33,,,True,2
30,34,,,False,3
30,35,,,False,3
30,36,,,True,2
30,37,,,False,5
30,38,,,True,3
32,2,,,True,4
32,3,,,False,2
32,4,,,True,3
32,5,,,False,3
32,6,,,True,3
32,7,,,False,3
32,8,,,True,4
32,9,,,True,2
32,10,,,False,4
32,11,,,True,2
32,12,,,False,2
32,13,,,True,3
32,14,,,True,3
32,15,,,False,2
32,16,,,False,4
32,17,,,True,2
32,18,,,True,4
32,19,,,False,3
32,20,,,False,3
32,21,,,True,4
32,22,,,False,3
32,23,,,True,2
32,24,,,False,3
32,25,,,True,3
32,26,,,False,3
32,27,,,True,4
32,28,,,False,4
32,29,,,True,2
32,30,,,False,3
32,31,,,True,2
32,32,,,False,5
32,33,,,True,2
32,34,,,False,3
32,35,,,False,3
32,36,,,True,2
32,37,,,False,5
32,38,,,True,3
33,2,,,True,4
33,3,,,False,2
33,4,,,True,3
33,5,,,False,3
33,6,,,True,3
33,7,,,False,3
33,8,,,True,4
33,9,,,True,2
33,10,,,False,4
33,11,,,True,2
33,12,,,False,2
33,13,,,True,3
33,14,,,True,3
33,15,,,False,2
33,16,,,False,4
33,17,,,True,2
33,18,,,True,4
33,19,,,False,3
33,20,,,False,3
33,21,,,True,4
33,22,,,False,3
33,23,,,True,2
33,24,,,False,3
33,25,,,True,3
33,26,,,False,3
33,27,,,True,4
33,28,,,False,4
33,29,,,True,2
33,30,,,False,3
33,31,,,True,2
33,32,,,False,5
33,33,,,True,2
33,34,,,False,3
33,35,,,False,3
33,36,,,True,2
33,37,,,False,5
33,38,,,True,3
34,2,,,True,4
34,3,,,False,2
34,4,,,True,3
34,5,,,False,3
34,6,,,True,3
34,7,,,False,3
34,8,,,True,4
34,9,,,True,2
34,10,,,False,4
34,11,,,True,2
34,12,,,False,2
34,13,,,True,3
34,14,,,True,3
34,15,,,False,2
34,16,,,False,4
34,17,,,True,2
34,18,,,True,4
34,19,,,False,3
34,20,,,False,3
34,21,,,True,4
34,22,,,False,3
34,23,,,True,2
34,24,,,False,3
34,25,,,True,3
34,26,,,False,3
34,27,,,True,4
34,28,,,False,4
34,29,,,True,2
34,30,,,False,3
34,31,,,True,2
34,32,,,False,5
34,33,,,True,2
34,34,,,False,3
34,35,,,False,3
34,36,,,True,2
34,37,,,False,5
34,38,,,True,3
35,2,,,True,4
35,3,,,False,2
35,4,,,True,3
35,5,,,False,3
35,6,,,True,3
35,7,,,False,3
35,8,,,True,4
35,9,,,True,2
35,10,,,False,4
35,11,,,True,2
35,12,,,False,2
35,13,,,True,3
35,14,,,True,3
35,15,,,False,2
35,16,,,False,4
35,17,,,True,2
35,18,,,True,4
35,19,,,False,3
35,20,,,False,3
35,21,,,True,4
35,22,,,False,3
35,23,,,True,2
35,24,,,False,3
35,25,,,True,3
35,26,,,False,3
35,27,,,True,4
35,28,,,False,4
35,29,,,True,2
35,30,,,False,3
35,31,,,True,2
35,32,,,False,5
35,33,,,True,2
35,34,,,False,3
35,35,,,False,3
35,36,,,True,2
35,37,,,False,5
35,38,,,True,3
36,2,,,True,4
36,3,,,False,2
36,4,,,True,3
36,5,,,False,3
36,6,,,True,3
36,7,,,False,3
36,8,,,True,4
36,9,,,True,2
36,10,,,False,4
36,11,,,True,2
36,12,,,False,2
36,13,,,True,3
36,14,,,True,3
36,15,,,False,2
36,16,,,False,4
36,17,,,True,2
36,18,,,True,4
36,19,,,False,3
36,20,,,False,3
36,21,,,True,4
36,22,,,False,3
36,23,,,True,2
36,24,,,False,3
36,25,,,True,3
36,26,,,False,3
36,27,,,True,4
36,28,,,False,4
36,29,,,True,2
36,30,,,False,3
36,31,,,True,2
36,32,,,False,5
36,33,,,True,2
36,34,,,False,3
36,35,,,False,3
36,36,,,True,2
36,37,,,False,5
36,38,,,True,3
37,2,,,True,4
37,3,,,False,2
37,4,,,True,3
37,5,,,False,3
37,6,,,True,3
37,7,,,False,3
37,8,,,True,4
37,9,,,True,2
37,10,,,False,4
37,11,,,True,2
37,12,,,False,2
37,13,,,True,3
37,14,,,True,3
37,15,,,False,2
37,16,,,False,4
37,17,,,True,2
37,18,,,True,4
37,19,,,False,3
37,20,,,False,3
37,21,,,True,4
37,22,,,False,3
